0.5017804814610298,1.0,0.5363877197383368,1.0,0.030861082938322723,1.0,2
0.6690873049917769,1.0,0.41861222420081284,1.0,0.31117851706680705,0.9,2
0.22247763070507348,1.0,0.3047027699939798,1.0,0.4275589980669792,0.8,0
0.6541556457524235,0.96,0.14120056385123134,1.0,0.6584356545203276,0.8,1
0.559973600841079,0.96,0.11797075650968865,0.9333333333333333,0.4548519958773703,0.8,1
0.23471810578004967,0.96,0.507751781812582,0.8666666666666667,0.2422586744672217,0.8,0
0.1306635775774455,0.92,0.6577149068595035,0.8666666666666667,0.5425604295711833,0.8,0
0.09594309949270659,0.88,0.5568193649731562,0.8666666666666667,0.5651825418377096,0.8,0
0.03485922619797638,0.84,0.5262722395110463,0.8666666666666667,0.5019744431505435,0.8,0
0.6129038824878067,0.8,0.5021357948169928,0.8666666666666667,0.17973020581579208,0.8,2
0.37796601159956783,0.8,0.644526402989294,0.8666666666666667,0.21045044299105548,0.7,0
0.22063108831383513,0.76,0.4636912813888594,0.8666666666666667,0.2510483283622026,0.7,0
0.5481288492175042,0.72,0.028490880719908795,0.8666666666666667,0.5246163928334745,0.7,1
0.7275533835746658,0.72,0.4876361479910844,0.8,0.33580017532961276,0.7,2
0.48618758004643303,0.72,0.4272731760565342,0.8,0.11558967324250038,0.6,2
0.4456189996821743,0.72,0.6767399254713846,0.8,0.19482072190176444,0.5,0
0.6701011308278438,0.68,0.480425370610661,0.8,0.9355109631122406,0.5,0
0.27633115332715064,0.64,0.7128488012432831,0.8,0.4029908542249231,0.5,0
0.5861160944483473,0.6,0.7595188172813407,0.8,0.2345195888725593,0.5,2
0.21122587263366616,0.6,0.5130319644940851,0.8,0.26730466310485723,0.4,0
0.1669190221110275,0.56,0.6153015315116959,0.8,0.6382476050868016,0.4,0
0.09155970930539215,0.52,0.5032973603008782,0.8,0.5385765700151156,0.4,0
0.08413024216532317,0.48,0.5577923915862204,0.8,0.5545934574022842,0.4,0
0.08559931244857157,0.44,0.4982084748335593,0.8,0.38590353083495565,0.4,0
0.5136117156806803,0.4,0.03801686844717714,0.8,0.490288516482227,0.4,1
0.1360126705160731,0.4,0.6261167214150191,0.7333333333333333,0.4400515561738271,0.4,0
0.30066372697710686,0.36,0.5654553431567649,0.7333333333333333,0.20659912853908596,0.4,0
0.3699511017750124,0.32,0.5124321597345046,0.7333333333333333,0.10482202934183477,0.4,2
0.5085714600516683,0.32,0.06783143380944773,0.7333333333333333,0.5675358672364891,0.3,1
0.5662590285954497,0.32,0.33691359800352805,0.6666666666666666,0.26546501849457743,0.3,1
0.20383373861808468,0.32,0.6786118266582546,0.6,0.4366634407554264,0.3,0
0.6132399707652493,0.28,0.6993441067663806,0.6,0.17980659865636114,0.3,2
0.6648385131781341,0.28,0.2867795279051321,0.6,0.8012419452872546,0.2,1
0.5331060112453615,0.28,0.41767455085725147,0.5333333333333333,0.8227826035576217,0.2,1
0.7069348531522783,0.28,0.18453405707413598,0.4666666666666667,0.6817413741440901,0.2,1
0.211396321438908,0.28,0.6144110984453203,0.4,0.34085383872484515,0.2,0
0.3985452258780443,0.24,0.7039420452168949,0.4,0.2680763788033803,0.2,0
0.489179251732282,0.2,0.25860256317374114,0.4,0.6946710053295753,0.2,1
0.3479826402246955,0.2,0.22271724389340875,0.3333333333333333,0.541535079854833,0.2,1
0.06102975769688115,0.2,0.5045773852879532,0.26666666666666666,0.511794825608457,0.2,0
0.6288403564034106,0.16,0.4414154868465373,0.26666666666666666,0.8907279345970588,0.2,1
0.6491556825698138,0.16,0.26486493663356814,0.2,0.42015714235517077,0.2,1
0.40814524964552007,0.16,0.6293062324211137,0.13333333333333333,0.16574415656533856,0.2,2
0.3208498399320898,0.16,0.32766796773679496,0.13333333333333333,0.2377198505022896,0.1,0
0.20854231897911235,0.12,0.6097194156395694,0.13333333333333333,0.3387488830451819,0.1,0
0.8233683225293751,0.08,0.3495655758084454,0.13333333333333333,0.6109268553681679,0.1,1
0.5470638621925016,0.08,0.03281466114661761,0.06666666666666667,0.5184352927693655,0.1,1
0.7067957092870196,0.08,0.3656715334741096,0.0,0.40512543000532225,0.1,2
0.3315646639305281,0.08,0.5470662279639527,0.0,0.16212175997433226,0.0,0
0.43911314279830777,0.04,0.2856336628658721,0.0,0.6783087095199084,0.0,0
0.21721116401550072,1.0,0.5421564093165795,1.0,0.6621747746128464,1.0,0
0.2682823242981334,0.96,0.681896865722442,1.0,0.36562963424307615,1.0,0
0.5640582073874904,0.92,0.4523879360238875,1.0,0.16041522643774292,1.0,2
0.5587224194948395,0.92,0.4682986741645037,1.0,0.867346704611202,0.9,0
0.6970659452283643,0.88,0.6040045874952524,1.0,0.23431738215810313,0.9,2
0.6417949692604599,0.88,0.2851706276095256,1.0,0.7921640004134491,0.8,1
0.3970702733061212,0.88,0.5524938177721244,0.9333333333333333,0.09788748442615325,0.8,2
0.6082264891006863,0.88,0.27304854885912994,0.9333333333333333,0.3647918527248346,0.7,1
0.4364039510043392,0.88,0.26050215436166435,0.8666666666666667,0.6585993849342503,0.7,0
0.13345870039870092,0.84,0.4841198610144695,0.8666666666666667,0.33796704760824003,0.7,0
0.733541585861002,0.8,0.4117484739733778,0.8666666666666667,0.4027838527106871,0.7,1
0.6791812617360212,0.8,0.28609641928859164,0.8,0.8048397886405579,0.7,1
