family_id,instance_id,policy_id,performance
w2_c200_uneven,165,distributional_estimate_lookahead,13756.62
w2_c200_uneven,166,distributional_estimate_lookahead,13452.31
w2_c200_uneven,167,distributional_estimate_lookahead,13137.19
w2_c200_uneven,168,distributional_estimate_lookahead,13123.28
w2_c200_uneven,169,distributional_estimate_lookahead,13649.62
w2_c200_uneven,170,distributional_estimate_lookahead,13420.47
w2_c200_uneven,171,distributional_estimate_lookahead,14306.97
w2_c200_uneven,172,distributional_estimate_lookahead,13782.98
w2_c200_uneven,173,distributional_estimate_lookahead,13812.93
w2_c200_uneven,174,distributional_estimate_lookahead,13302.96
w2_c200_uneven,175,distributional_estimate_lookahead,14001.86
w2_c200_uneven,176,distributional_estimate_lookahead,13652.57
w2_c200_uneven,177,distributional_estimate_lookahead,13784.57
w2_c200_uneven,178,distributional_estimate_lookahead,13770.78
w2_c200_uneven,179,distributional_estimate_lookahead,13351.11
w2_c200_uneven,180,distributional_estimate_lookahead,14253.56
w2_c200_uneven,181,distributional_estimate_lookahead,14469.12
w2_c200_uneven,182,distributional_estimate_lookahead,13088.74
w2_c200_uneven,183,distributional_estimate_lookahead,15170.7
w2_c200_uneven,184,distributional_estimate_lookahead,13516.48
w2_c200_uneven,185,distributional_estimate_lookahead,13836.52
w2_c200_uneven,186,distributional_estimate_lookahead,12950.72
w2_c200_uneven,187,distributional_estimate_lookahead,14192.38
w2_c200_uneven,188,distributional_estimate_lookahead,12641.4
w2_c200_uneven,189,distributional_estimate_lookahead,13965.1
w2_c200_uneven,190,distributional_estimate_lookahead,14027.93
w2_c200_uneven,191,distributional_estimate_lookahead,13694.62
w2_c200_uneven,192,distributional_estimate_lookahead,13245.71
w2_c200_uneven,193,distributional_estimate_lookahead,14267.25
w2_c200_uneven,194,distributional_estimate_lookahead,14125.01
w2_c200_uneven,195,distributional_estimate_lookahead,14328.93
w2_c200_uneven,196,distributional_estimate_lookahead,13028.76
w2_c200_uneven,197,distributional_estimate_lookahead,14307.64
w2_c200_uneven,198,distributional_estimate_lookahead,14132.46
w2_c200_uneven,199,distributional_estimate_lookahead,13525.23
w2_c200_uniform,0,distributional_estimate_lookahead,11585.19
w2_c200_uniform,1,distributional_estimate_lookahead,11759.44
w2_c200_uniform,2,distributional_estimate_lookahead,12554.85
w2_c200_uniform,3,distributional_estimate_lookahead,12270.23
w2_c200_uniform,4,distributional_estimate_lookahead,12959.03
w2_c200_uniform,5,distributional_estimate_lookahead,12413.68
w2_c200_uniform,6,distributional_estimate_lookahead,13208.04
w2_c200_uniform,7,distributional_estimate_lookahead,12500.2
w2_c200_uniform,8,distributional_estimate_lookahead,12745.45
w2_c200_uniform,9,distributional_estimate_lookahead,12615.31
w2_c200_uniform,10,distributional_estimate_lookahead,12263.47
w2_c200_uniform,11,distributional_estimate_lookahead,12124.22
w2_c200_uniform,12,distributional_estimate_lookahead,12906.6
w2_c200_uniform,13,distributional_estimate_lookahead,12050.76
w2_c200_uniform,14,distributional_estimate_lookahead,12998.43
w2_c200_uniform,15,distributional_estimate_lookahead,12647.4
w2_c200_uniform,16,distributional_estimate_lookahead,12408.92
w2_c200_uniform,17,distributional_estimate_lookahead,12980.77
w2_c200_uniform,18,distributional_estimate_lookahead,12382.08
w2_c200_uniform,19,distributional_estimate_lookahead,13206.8
w2_c200_uniform,20,distributional_estimate_lookahead,12501.62
w2_c200_uniform,21,distributional_estimate_lookahead,12420.67
w2_c200_uniform,22,distributional_estimate_lookahead,12541.83
w2_c200_uniform,23,distributional_estimate_lookahead,12840.65
w2_c200_uniform,24,distributional_estimate_lookahead,13028.11
w2_c200_uniform,25,distributional_estimate_lookahead,13136.59
w2_c200_uniform,26,distributional_estimate_lookahead,12666.93
w2_c200_uniform,27,distributional_estimate_lookahead,12294.08
w2_c200_uniform,28,distributional_estimate_lookahead,12604.62
w2_c200_uniform,29,distributional_estimate_lookahead,13183.64
w2_c200_uniform,30,distributional_estimate_lookahead,13308.94
w2_c200_uniform,31,distributional_estimate_lookahead,12630.77
w2_c200_uniform,32,distributional_estimate_lookahead,13496.91
w2_c200_uniform,33,distributional_estimate_lookahead,13610.13
w2_c200_uniform,34,distributional_estimate_lookahead,12540.85
w2_c200_uniform,35,distributional_estimate_lookahead,12597.46
w2_c200_uniform,36,distributional_estimate_lookahead,12981.69
w2_c200_uniform,37,distributional_estimate_lookahead,12707.99
w2_c200_uniform,38,distributional_estimate_lookahead,13067.37
w2_c200_uniform,39,distributional_estimate_lookahead,13131.07
w2_c200_uniform,40,distributional_estimate_lookahead,13054.49
w2_c200_uniform,41,distributional_estimate_lookahead,12072.96
w2_c200_uniform,42,distributional_estimate_lookahead,13062.99
w2_c200_uniform,43,distributional_estimate_lookahead,12430.98
w2_c200_uniform,44,distributional_estimate_lookahead,12805.5
w2_c200_uniform,45,distributional_estimate_lookahead,12396.74
w2_c200_uniform,46,distributional_estimate_lookahead,12674.71
w2_c200_uniform,47,distributional_estimate_lookahead,14260.72
w2_c200_uniform,48,distributional_estimate_lookahead,12801.6
w2_c200_uniform,49,distributional_estimate_lookahead,12242.91
w2_c200_uniform,50,distributional_estimate_lookahead,12403.36
w2_c200_uniform,51,distributional_estimate_lookahead,12447.51
w2_c200_uniform,52,distributional_estimate_lookahead,13220.7
w2_c200_uniform,53,distributional_estimate_lookahead,12840.43
w2_c200_uniform,54,distributional_estimate_lookahead,12507.26
w2_c200_uniform,55,distributional_estimate_lookahead,12486.91
w2_c200_uniform,56,distributional_estimate_lookahead,12853.36
w2_c200_uniform,57,distributional_estimate_lookahead,12993.1
w2_c200_uniform,58,distributional_estimate_lookahead,12124.13
w2_c200_uniform,59,distributional_estimate_lookahead,12241.91
w2_c200_uniform,60,distributional_estimate_lookahead,13589.97
w2_c200_uniform,61,distributional_estimate_lookahead,12790.62
w2_c200_uniform,62,distributional_estimate_lookahead,13206.01
w2_c200_uniform,63,distributional_estimate_lookahead,12719.45
w2_c200_uniform,64,distributional_estimate_lookahead,12864.7
w2_c200_uniform,65,distributional_estimate_lookahead,12027.22
w2_c200_uniform,66,distributional_estimate_lookahead,13052.1
w2_c200_uniform,67,distributional_estimate_lookahead,12807.8
w2_c200_uniform,68,distributional_estimate_lookahead,13653.55
w2_c200_uniform,69,distributional_estimate_lookahead,12811.26
w2_c200_uniform,70,distributional_estimate_lookahead,12803.46
w2_c200_uniform,71,distributional_estimate_lookahead,12726.08
w2_c200_uniform,72,distributional_estimate_lookahead,13576.76
w2_c200_uniform,73,distributional_estimate_lookahead,13175.33
w2_c200_uniform,74,distributional_estimate_lookahead,12051.03
w2_c200_uniform,75,distributional_estimate_lookahead,13098.01
w2_c200_uniform,76,distributional_estimate_lookahead,12547.17
w2_c200_uniform,77,distributional_estimate_lookahead,13051.16
w2_c200_uniform,78,distributional_estimate_lookahead,11793.8
w2_c200_uniform,79,distributional_estimate_lookahead,13227.27
w2_c200_uniform,80,distributional_estimate_lookahead,12326.07
w2_c200_uniform,81,distributional_estimate_lookahead,13214.68
w2_c200_uniform,82,distributional_estimate_lookahead,12526.55
w2_c200_uniform,83,distributional_estimate_lookahead,12560.59
w2_c200_uniform,84,distributional_estimate_lookahead,12486.81
w2_c200_uniform,85,distributional_estimate_lookahead,11891.91
w2_c200_uniform,86,distributional_estimate_lookahead,12947.71
w2_c200_uniform,87,distributional_estimate_lookahead,13270.33
w2_c200_uniform,88,distributional_estimate_lookahead,13694.17
w2_c200_uniform,89,distributional_estimate_lookahead,13031.55
w2_c200_uniform,90,distributional_estimate_lookahead,13360.61
w2_c200_uniform,91,distributional_estimate_lookahead,13157.79
w2_c200_uniform,92,distributional_estimate_lookahead,13037.99
w2_c200_uniform,93,distributional_estimate_lookahead,12849.34
w2_c200_uniform,94,distributional_estimate_lookahead,12633.7
w2_c200_uniform,95,distributional_estimate_lookahead,12954.47
w2_c200_uniform,96,distributional_estimate_lookahead,12898.59
w2_c200_uniform,97,distributional_estimate_lookahead,12258.17
w2_c200_uniform,98,distributional_estimate_lookahead,13031.16
w2_c200_uniform,99,distributional_estimate_lookahead,12458.9
w2_c200_uniform,100,distributional_estimate_lookahead,12912.31
w2_c200_uniform,101,distributional_estimate_lookahead,12692.24
w2_c200_uniform,102,distributional_estimate_lookahead,12784.81
w2_c200_uniform,103,distributional_estimate_lookahead,12918.07
w2_c200_uniform,104,distributional_estimate_lookahead,12624.03
w2_c200_uniform,105,distributional_estimate_lookahead,12902.45
w2_c200_uniform,106,distributional_estimate_lookahead,12385.66
w2_c200_uniform,107,distributional_estimate_lookahead,12699.89
w2_c200_uniform,108,distributional_estimate_lookahead,13042.4
w2_c200_uniform,109,distributional_estimate_lookahead,12391.37
w2_c200_uniform,110,distributional_estimate_lookahead,12664.11
w2_c200_uniform,111,distributional_estimate_lookahead,12176.46
w2_c200_uniform,112,distributional_estimate_lookahead,13165.8
w2_c200_uniform,113,distributional_estimate_lookahead,12912.45
w2_c200_uniform,114,distributional_estimate_lookahead,12083.47
w2_c200_uniform,115,distributional_estimate_lookahead,12790.92
w2_c200_uniform,116,distributional_estimate_lookahead,13192.32
w2_c200_uniform,117,distributional_estimate_lookahead,12585.13
w2_c200_uniform,118,distributional_estimate_lookahead,12717.6
w2_c200_uniform,119,distributional_estimate_lookahead,13165.71
w2_c200_uniform,120,distributional_estimate_lookahead,12074.47
w2_c200_uniform,121,distributional_estimate_lookahead,13182.38
w2_c200_uniform,122,distributional_estimate_lookahead,12661.9
w2_c200_uniform,123,distributional_estimate_lookahead,13283.55
w2_c200_uniform,124,distributional_estimate_lookahead,12848.34
w2_c200_uniform,125,distributional_estimate_lookahead,12152.26
w2_c200_uniform,126,distributional_estimate_lookahead,12457.67
w2_c200_uniform,127,distributional_estimate_lookahead,12568.94
w2_c200_uniform,128,distributional_estimate_lookahead,12921.03
w2_c200_uniform,129,distributional_estimate_lookahead,12883.02
w2_c200_uniform,130,distributional_estimate_lookahead,12742.78
w2_c200_uniform,131,distributional_estimate_lookahead,11943.34
w2_c200_uniform,132,distributional_estimate_lookahead,13619.33
w2_c200_uniform,133,distributional_estimate_lookahead,12783.71
w2_c200_uniform,134,distributional_estimate_lookahead,11930.88
w2_c200_uniform,135,distributional_estimate_lookahead,12349.41
w2_c200_uniform,136,distributional_estimate_lookahead,12671.23
w2_c200_uniform,137,distributional_estimate_lookahead,13219.36
w2_c200_uniform,138,distributional_estimate_lookahead,12643.72
w2_c200_uniform,139,distributional_estimate_lookahead,13439.77
w2_c200_uniform,140,distributional_estimate_lookahead,12548.36
w2_c200_uniform,141,distributional_estimate_lookahead,11967.82
w2_c200_uniform,142,distributional_estimate_lookahead,12390.5
w2_c200_uniform,143,distributional_estimate_lookahead,13189.0
w2_c200_uniform,144,distributional_estimate_lookahead,13180.7
w2_c200_uniform,145,distributional_estimate_lookahead,12722.82
w2_c200_uniform,146,distributional_estimate_lookahead,12425.49
w2_c200_uniform,147,distributional_estimate_lookahead,12537.45
w2_c200_uniform,148,distributional_estimate_lookahead,12652.38
w2_c200_uniform,149,distributional_estimate_lookahead,12431.28
w2_c200_uniform,150,distributional_estimate_lookahead,13442.35
w2_c200_uniform,151,distributional_estimate_lookahead,13344.31
w2_c200_uniform,152,distributional_estimate_lookahead,12682.22
w2_c200_uniform,153,distributional_estimate_lookahead,11964.59
w2_c200_uniform,154,distributional_estimate_lookahead,12805.68
w2_c200_uniform,155,distributional_estimate_lookahead,13299.51
w2_c200_uniform,156,distributional_estimate_lookahead,12170.42
w2_c200_uniform,157,distributional_estimate_lookahead,12893.25
w2_c200_uniform,158,distributional_estimate_lookahead,12713.78
w2_c200_uniform,159,distributional_estimate_lookahead,12396.71
w2_c200_uniform,160,distributional_estimate_lookahead,12764.02
w2_c200_uniform,161,distributional_estimate_lookahead,13739.58
w2_c200_uniform,162,distributional_estimate_lookahead,12290.04
w2_c200_uniform,163,distributional_estimate_lookahead,12860.09
w2_c200_uniform,164,distributional_estimate_lookahead,13597.98
w2_c200_uniform,165,distributional_estimate_lookahead,13117.14
w2_c200_uniform,166,distributional_estimate_lookahead,12827.07
w2_c200_uniform,167,distributional_estimate_lookahead,12523.51
w2_c200_uniform,168,distributional_estimate_lookahead,12855.15
w2_c200_uniform,169,distributional_estimate_lookahead,12919.62
w2_c200_uniform,170,distributional_estimate_lookahead,12213.86
w2_c200_uniform,171,distributional_estimate_lookahead,13417.63
w2_c200_uniform,172,distributional_estimate_lookahead,13218.44
w2_c200_uniform,173,distributional_estimate_lookahead,12727.96
w2_c200_uniform,174,distributional_estimate_lookahead,11922.42
w2_c200_uniform,175,distributional_estimate_lookahead,13250.4
w2_c200_uniform,176,distributional_estimate_lookahead,13232.48
w2_c200_uniform,177,distributional_estimate_lookahead,12729.69
w2_c200_uniform,178,distributional_estimate_lookahead,12582.95
w2_c200_uniform,179,distributional_estimate_lookahead,12766.59
w2_c200_uniform,180,distributional_estimate_lookahead,13732.32
w2_c200_uniform,181,distributional_estimate_lookahead,13294.65
w2_c200_uniform,182,distributional_estimate_lookahead,12914.86
w2_c200_uniform,183,distributional_estimate_lookahead,14177.81
w2_c200_uniform,184,distributional_estimate_lookahead,12434.99
w2_c200_uniform,185,distributional_estimate_lookahead,12194.45
w2_c200_uniform,186,distributional_estimate_lookahead,11779.41
w2_c200_uniform,187,distributional_estimate_lookahead,13145.78
w2_c200_uniform,188,distributional_estimate_lookahead,11524.36
w2_c200_uniform,189,distributional_estimate_lookahead,12718.19
w2_c200_uniform,190,distributional_estimate_lookahead,13200.87
w2_c200_uniform,191,distributional_estimate_lookahead,12526.52
w2_c200_uniform,192,distributional_estimate_lookahead,12104.05
w2_c200_uniform,193,distributional_estimate_lookahead,13660.87
w2_c200_uniform,194,distributional_estimate_lookahead,12878.13
w2_c200_uniform,195,distributional_estimate_lookahead,13338.48
w2_c200_uniform,196,distributional_estimate_lookahead,12393.6
w2_c200_uniform,197,distributional_estimate_lookahead,13472.18
w2_c200_uniform,198,distributional_estimate_lookahead,12638.57
w2_c200_uniform,199,distributional_estimate_lookahead,12710.06
w2_c400_uneven,0,distributional_estimate_lookahead,27745.47
w2_c400_uneven,1,distributional_estimate_lookahead,27042.27
w2_c400_uneven,2,distributional_estimate_lookahead,26765.78
w2_c400_uneven,3,distributional_estimate_lookahead,27317.08
w2_c400_uneven,4,distributional_estimate_lookahead,26759.29
w2_c400_uneven,5,distributional_estimate_lookahead,26838.11
w2_c400_uneven,6,distributional_estimate_lookahead,27865.62
w2_c400_uneven,7,distributional_estimate_lookahead,27489.22
w2_c400_uneven,8,distributional_estimate_lookahead,27976.94
w2_c400_uneven,9,distributional_estimate_lookahead,27055.79
w2_c400_uneven,10,distributional_estimate_lookahead,27474.72
w2_c400_uneven,11,distributional_estimate_lookahead,26856.64
w2_c400_uneven,12,distributional_estimate_lookahead,27524.35
w2_c400_uneven,13,distributional_estimate_lookahead,27412.59
w2_c400_uneven,14,distributional_estimate_lookahead,27396.51
w2_c400_uneven,15,distributional_estimate_lookahead,27568.89
w2_c400_uneven,16,distributional_estimate_lookahead,27172.45
w2_c400_uneven,17,distributional_estimate_lookahead,28335.63
w2_c400_uneven,18,distributional_estimate_lookahead,27238.49
w2_c400_uneven,19,distributional_estimate_lookahead,27074.95
w2_c400_uneven,20,distributional_estimate_lookahead,26581.03
w2_c400_uneven,21,distributional_estimate_lookahead,26570.19
w2_c400_uneven,22,distributional_estimate_lookahead,26382.18
w2_c400_uneven,23,distributional_estimate_lookahead,27561.49
w2_c400_uneven,24,distributional_estimate_lookahead,27597.66
w2_c400_uneven,25,distributional_estimate_lookahead,27540.81
w2_c400_uneven,26,distributional_estimate_lookahead,27621.35
w2_c400_uneven,27,distributional_estimate_lookahead,27052.37
w2_c400_uneven,28,distributional_estimate_lookahead,27279.68
w2_c400_uneven,29,distributional_estimate_lookahead,26765.55
w2_c400_uneven,30,distributional_estimate_lookahead,27175.5
w2_c400_uneven,31,distributional_estimate_lookahead,26488.41
w2_c400_uneven,32,distributional_estimate_lookahead,27424.39
w2_c400_uneven,33,distributional_estimate_lookahead,28918.6
w2_c400_uneven,34,distributional_estimate_lookahead,25672.16
w2_c400_uneven,35,distributional_estimate_lookahead,26232.68
w2_c400_uneven,36,distributional_estimate_lookahead,27298.17
w2_c400_uneven,37,distributional_estimate_lookahead,26784.53
w2_c400_uneven,38,distributional_estimate_lookahead,27532.29
w2_c400_uneven,39,distributional_estimate_lookahead,28815.87
w2_c400_uneven,40,distributional_estimate_lookahead,27095.34
w2_c400_uneven,41,distributional_estimate_lookahead,26691.66
w2_c400_uneven,42,distributional_estimate_lookahead,28223.35
w2_c400_uneven,43,distributional_estimate_lookahead,27551.77
w2_c400_uneven,44,distributional_estimate_lookahead,27516.64
w2_c400_uneven,45,distributional_estimate_lookahead,25833.88
w2_c400_uneven,46,distributional_estimate_lookahead,26324.82
w2_c400_uneven,47,distributional_estimate_lookahead,27411.82
w2_c400_uneven,48,distributional_estimate_lookahead,27873.96
w2_c400_uneven,49,distributional_estimate_lookahead,26704.8
w2_c400_uneven,50,distributional_estimate_lookahead,26632.05
w2_c400_uneven,51,distributional_estimate_lookahead,27211.12
w2_c400_uneven,52,distributional_estimate_lookahead,26777.57
w2_c400_uneven,53,distributional_estimate_lookahead,26049.39
w2_c400_uneven,54,distributional_estimate_lookahead,27668.65
w2_c400_uneven,55,distributional_estimate_lookahead,25652.62
w2_c400_uneven,56,distributional_estimate_lookahead,26400.28
w2_c400_uneven,57,distributional_estimate_lookahead,26975.43
w2_c400_uneven,58,distributional_estimate_lookahead,25836.4
w2_c400_uneven,59,distributional_estimate_lookahead,26680.76
w2_c400_uneven,60,distributional_estimate_lookahead,28160.62
w2_c400_uneven,61,distributional_estimate_lookahead,27599.5
w2_c400_uneven,62,distributional_estimate_lookahead,28035.56
w2_c400_uneven,63,distributional_estimate_lookahead,27912.9
w2_c400_uneven,64,distributional_estimate_lookahead,27139.69
w2_c400_uneven,65,distributional_estimate_lookahead,26925.34
w2_c400_uneven,66,distributional_estimate_lookahead,26610.71
w2_c400_uneven,67,distributional_estimate_lookahead,26364.65
w2_c400_uneven,68,distributional_estimate_lookahead,27344.4
w2_c400_uneven,69,distributional_estimate_lookahead,27549.2
w2_c400_uneven,70,distributional_estimate_lookahead,27593.18
w2_c400_uneven,71,distributional_estimate_lookahead,26811.64
w2_c400_uneven,72,distributional_estimate_lookahead,27549.5
w2_c400_uneven,73,distributional_estimate_lookahead,27459.51
w2_c400_uneven,74,distributional_estimate_lookahead,25539.74
w2_c400_uneven,75,distributional_estimate_lookahead,28070.26
w2_c400_uneven,76,distributional_estimate_lookahead,27250.64
w2_c400_uneven,77,distributional_estimate_lookahead,27648.35
w2_c400_uneven,78,distributional_estimate_lookahead,26245.03
w2_c400_uneven,79,distributional_estimate_lookahead,27302.47
w2_c400_uneven,80,distributional_estimate_lookahead,27576.53
w2_c400_uneven,81,distributional_estimate_lookahead,27703.88
w2_c400_uneven,82,distributional_estimate_lookahead,27127.67
w2_c400_uneven,83,distributional_estimate_lookahead,26617.17
w2_c400_uneven,84,distributional_estimate_lookahead,26721.05
w2_c400_uneven,85,distributional_estimate_lookahead,26560.76
w2_c400_uneven,86,distributional_estimate_lookahead,27016.55
w2_c400_uneven,87,distributional_estimate_lookahead,27311.8
w2_c400_uneven,88,distributional_estimate_lookahead,27590.83
w2_c400_uneven,89,distributional_estimate_lookahead,27361.72
w2_c400_uneven,90,distributional_estimate_lookahead,28181.8
w2_c400_uneven,91,distributional_estimate_lookahead,26707.62
w2_c400_uneven,92,distributional_estimate_lookahead,27651.92
w2_c400_uneven,93,distributional_estimate_lookahead,28115.58
w2_c400_uneven,94,distributional_estimate_lookahead,26884.3
w2_c400_uneven,95,distributional_estimate_lookahead,26808.06
w2_c400_uneven,96,distributional_estimate_lookahead,28092.43
w2_c400_uneven,97,distributional_estimate_lookahead,26369.72
w2_c400_uneven,98,distributional_estimate_lookahead,27164.11
w2_c400_uneven,99,distributional_estimate_lookahead,27133.62
w2_c400_uneven,100,distributional_estimate_lookahead,27391.91
w2_c400_uneven,101,distributional_estimate_lookahead,27637.97
w2_c400_uneven,102,distributional_estimate_lookahead,27370.5
w2_c400_uneven,103,distributional_estimate_lookahead,28439.03
w2_c400_uneven,104,distributional_estimate_lookahead,26354.33
w2_c400_uneven,105,distributional_estimate_lookahead,27251.75
w2_c400_uneven,106,distributional_estimate_lookahead,27155.41
w2_c400_uneven,107,distributional_estimate_lookahead,27530.13
w2_c400_uneven,108,distributional_estimate_lookahead,27302.75
w2_c400_uneven,109,distributional_estimate_lookahead,26434.61
w2_c400_uneven,110,distributional_estimate_lookahead,27464.08
w2_c400_uneven,111,distributional_estimate_lookahead,26364.47
w2_c400_uneven,112,distributional_estimate_lookahead,27108.4
w2_c400_uneven,113,distributional_estimate_lookahead,26978.41
w2_c400_uneven,114,distributional_estimate_lookahead,27215.65
w2_c400_uneven,115,distributional_estimate_lookahead,27472.61
w2_c400_uneven,116,distributional_estimate_lookahead,27248.66
w2_c400_uneven,117,distributional_estimate_lookahead,27169.02
w2_c400_uneven,118,distributional_estimate_lookahead,27145.19
w2_c400_uneven,119,distributional_estimate_lookahead,27306.96
w2_c400_uneven,120,distributional_estimate_lookahead,26673.7
w2_c400_uneven,121,distributional_estimate_lookahead,28188.38
w2_c400_uneven,122,distributional_estimate_lookahead,27644.92
w2_c400_uneven,123,distributional_estimate_lookahead,28153.53
w2_c400_uneven,124,distributional_estimate_lookahead,26813.08
w2_c400_uneven,125,distributional_estimate_lookahead,26542.55
w2_c400_uneven,126,distributional_estimate_lookahead,26306.7
w2_c400_uneven,127,distributional_estimate_lookahead,26017.6
w2_c400_uneven,128,distributional_estimate_lookahead,27936.52
w2_c400_uneven,129,distributional_estimate_lookahead,27370.44
w2_c400_uneven,130,distributional_estimate_lookahead,26725.49
w2_c400_uneven,131,distributional_estimate_lookahead,27290.53
w2_c400_uneven,132,distributional_estimate_lookahead,28874.2
w2_c400_uneven,133,distributional_estimate_lookahead,26933.41
w2_c400_uneven,134,distributional_estimate_lookahead,26434.6
w2_c400_uneven,135,distributional_estimate_lookahead,25584.69
w2_c400_uneven,136,distributional_estimate_lookahead,26173.68
w2_c400_uneven,137,distributional_estimate_lookahead,28024.84
w2_c400_uneven,138,distributional_estimate_lookahead,27294.38
w2_c400_uneven,139,distributional_estimate_lookahead,27106.18
w2_c400_uneven,140,distributional_estimate_lookahead,26806.09
w2_c400_uneven,141,distributional_estimate_lookahead,26765.52
w2_c400_uneven,142,distributional_estimate_lookahead,26975.59
w2_c400_uneven,143,distributional_estimate_lookahead,27572.88
w2_c400_uneven,144,distributional_estimate_lookahead,26314.28
w2_c400_uneven,145,distributional_estimate_lookahead,28185.13
w2_c400_uneven,146,distributional_estimate_lookahead,26626.53
w2_c400_uneven,147,distributional_estimate_lookahead,26642.8
w2_c400_uneven,148,distributional_estimate_lookahead,27637.19
w2_c400_uneven,149,distributional_estimate_lookahead,26570.8
w2_c400_uneven,150,distributional_estimate_lookahead,27198.41
w2_c400_uneven,151,distributional_estimate_lookahead,27233.07
w2_c400_uneven,152,distributional_estimate_lookahead,27865.91
w2_c400_uneven,153,distributional_estimate_lookahead,26425.68
w2_c400_uneven,154,distributional_estimate_lookahead,27913.03
w2_c400_uneven,155,distributional_estimate_lookahead,27423.59
w2_c400_uneven,156,distributional_estimate_lookahead,27815.76
w2_c400_uneven,157,distributional_estimate_lookahead,27155.98
w2_c400_uneven,158,distributional_estimate_lookahead,27484.71
w2_c400_uneven,159,distributional_estimate_lookahead,27267.1
w2_c400_uneven,160,distributional_estimate_lookahead,27338.66
w2_c400_uneven,161,distributional_estimate_lookahead,27838.15
w2_c400_uneven,162,distributional_estimate_lookahead,26649.51
w2_c400_uneven,163,distributional_estimate_lookahead,27532.99
w2_c400_uneven,164,distributional_estimate_lookahead,27526.77
w2_c400_uneven,165,distributional_estimate_lookahead,26944.79
w2_c400_uneven,166,distributional_estimate_lookahead,26573.57
w2_c400_uneven,167,distributional_estimate_lookahead,26816.24
w2_c400_uneven,168,distributional_estimate_lookahead,26735.21
w2_c400_uneven,169,distributional_estimate_lookahead,26596.87
w2_c400_uneven,170,distributional_estimate_lookahead,28060.79
w2_c400_uneven,171,distributional_estimate_lookahead,27597.94
w2_c400_uneven,172,distributional_estimate_lookahead,27206.63
w2_c400_uneven,173,distributional_estimate_lookahead,28003.85
w2_c400_uneven,174,distributional_estimate_lookahead,26638.33
w2_c400_uneven,175,distributional_estimate_lookahead,27200.31
w2_c400_uneven,176,distributional_estimate_lookahead,26888.35
w2_c400_uneven,177,distributional_estimate_lookahead,28449.1
w2_c400_uneven,178,distributional_estimate_lookahead,26828.62
w2_c400_uneven,179,distributional_estimate_lookahead,26178.67
w2_c400_uneven,180,distributional_estimate_lookahead,27558.13
w2_c400_uneven,181,distributional_estimate_lookahead,28898.67
w2_c400_uneven,182,distributional_estimate_lookahead,26849.22
w2_c400_uneven,183,distributional_estimate_lookahead,28626.4
w2_c400_uneven,184,distributional_estimate_lookahead,26602.18
w2_c400_uneven,185,distributional_estimate_lookahead,27655.47
w2_c400_uneven,186,distributional_estimate_lookahead,26213.51
w2_c400_uneven,187,distributional_estimate_lookahead,27261.01
w2_c400_uneven,188,distributional_estimate_lookahead,26417.48
w2_c400_uneven,189,distributional_estimate_lookahead,26908.95
w2_c400_uneven,190,distributional_estimate_lookahead,28437.5
w2_c400_uneven,191,distributional_estimate_lookahead,26547.76
w2_c400_uneven,192,distributional_estimate_lookahead,27113.69
w2_c400_uneven,193,distributional_estimate_lookahead,27852.59
w2_c400_uneven,194,distributional_estimate_lookahead,27097.89
w2_c400_uneven,195,distributional_estimate_lookahead,27780.89
w2_c400_uneven,196,distributional_estimate_lookahead,26855.15
w2_c400_uneven,197,distributional_estimate_lookahead,27315.12
w2_c400_uneven,198,distributional_estimate_lookahead,27823.53
w2_c400_uneven,199,distributional_estimate_lookahead,26443.54
w2_c400_uniform,0,distributional_estimate_lookahead,25784.46
w2_c400_uniform,1,distributional_estimate_lookahead,24561.51
w2_c400_uniform,2,distributional_estimate_lookahead,25420.2
w2_c400_uniform,3,distributional_estimate_lookahead,25111.77
w2_c400_uniform,4,distributional_estimate_lookahead,25694.57
w2_c400_uniform,5,distributional_estimate_lookahead,25197.58
w2_c400_uniform,6,distributional_estimate_lookahead,26634.63
w2_c400_uniform,7,distributional_estimate_lookahead,25578.67
w2_c400_uniform,8,distributional_estimate_lookahead,26071.98
w2_c400_uniform,9,distributional_estimate_lookahead,25042.55
w2_c400_uniform,10,distributional_estimate_lookahead,25895.1
w2_c400_uniform,11,distributional_estimate_lookahead,25432.19
w2_c400_uniform,12,distributional_estimate_lookahead,25454.01
w2_c400_uniform,13,distributional_estimate_lookahead,25269.27
w2_c400_uniform,14,distributional_estimate_lookahead,24891.8
w2_c400_uniform,15,distributional_estimate_lookahead,25808.29
w2_c400_uniform,16,distributional_estimate_lookahead,26050.03
w2_c400_uniform,17,distributional_estimate_lookahead,26252.15
w2_c400_uniform,18,distributional_estimate_lookahead,25313.74
w2_c400_uniform,19,distributional_estimate_lookahead,25442.68
w2_c400_uniform,20,distributional_estimate_lookahead,24217.43
w2_c400_uniform,21,distributional_estimate_lookahead,24815.12
w2_c400_uniform,22,distributional_estimate_lookahead,24779.36
w2_c400_uniform,23,distributional_estimate_lookahead,25648.12
w2_c400_uniform,24,distributional_estimate_lookahead,25980.39
w2_c400_uniform,25,distributional_estimate_lookahead,26136.91
w2_c400_uniform,26,distributional_estimate_lookahead,25983.95
w2_c400_uniform,27,distributional_estimate_lookahead,24981.26
w2_c400_uniform,28,distributional_estimate_lookahead,25376.85
w2_c400_uniform,29,distributional_estimate_lookahead,25267.01
w2_c400_uniform,30,distributional_estimate_lookahead,25555.39
