iteration,mean_cost,theta
1,6557.857973028843,"0.0,0.0"
2,6574.757852750416,"0.4449,0.49"
3,6582.818195117938,"0.8337,1.0293"
4,6572.741543006004,"1.3103,1.4722"
5,6645.4332565196855,"1.7356,1.9576"
6,6624.4757632673045,"2.0592,2.5456"
7,6616.418418961731,"2.5994,2.9003"
8,6565.790525352213,"3.0855,3.3021"
9,6541.739852659975,"3.6256,3.6343"
10,6635.920545441228,"4.0539,4.0639"
11,6598.831977283013,"4.5441,4.4422"
12,6635.447384251132,"4.9691,4.8695"
13,6622.851768167703,"5.4693,5.2187"
14,6632.092539914891,"5.898,5.6267"
15,6578.888665646566,"6.3134,6.044"
16,6633.400959452547,"6.7183,6.4563"
17,6609.338676950397,"7.0362,6.9506"
18,6603.826437941501,"7.4621,7.3274"
19,6585.537653679828,"7.8262,7.7569"
20,6567.823146961651,"8.1443,8.2202"
21,6576.144497067846,"8.4807,8.6575"
22,6641.874587414025,"8.8582,9.0462"
23,6605.780094900376,"9.0885,9.5811"
24,6633.311097874318,"9.6387,9.7837"
25,6551.268039318338,"10.0943,10.0794"
26,6569.555610130448,"10.4794,10.428"
27,6595.813843535545,"10.7846,10.8491"
28,6592.7871632440865,"11.2117,11.1468"
29,6577.677495440495,"11.5588,11.5192"
30,6599.001088834408,"11.9364,11.8495"
31,6661.905691552845,"12.2095,12.2802"
32,6560.392582923087,"12.5039,12.6916"
33,6582.794813095825,"12.8471,13.0324"
34,6617.620213720166,"13.1663,13.3921"
35,6577.4655373777405,"13.5427,13.6939"
36,6578.96986049782,"13.9694,13.9324"
37,6579.655159739271,"14.3498,14.2117"
38,6612.874118404588,"14.6278,14.5844"
39,6572.705627941756,"14.9507,14.9133"
40,6573.579441993644,"15.2533,15.2518"
41,6562.29885059635,"15.6372,15.503"
42,6587.70051978218,"16.0175,15.7476"
43,6637.246089066051,"16.3465,16.0418"
44,6563.694852043592,"16.6863,16.3251"
45,6567.9788743898025,"16.8847,16.7314"
46,6645.212031893587,"17.2397,16.9773"
47,6602.092160365846,"17.5289,17.2951"
48,6645.907310827976,"17.7453,17.6725"
