iteration,mean_cost,theta
314,13831.72947546622,"48.9102,1.5652"
315,13772.628396239466,"48.9135,1.6102"
316,13839.40156170998,"48.982,1.4902"
317,13869.174263909856,"48.9857,1.534"
318,13909.176710200123,"48.925,1.735"
319,13925.589085427013,"48.9307,1.7788"
320,13839.601685528285,"48.9632,1.7562"
321,13881.974624576285,"48.84,2.1017"
322,13892.916824395925,"48.8826,2.0504"
323,13841.996655092644,"48.9299,1.9906"
324,13855.731435785636,"48.9298,2.0424"
325,13868.481203481737,"48.8262,2.3391"
326,13813.415341004595,"48.7727,2.5174"
327,13870.865648915174,"48.779,2.545"
328,14054.875539319886,"48.7508,2.6629"
329,13821.170703865164,"48.7872,2.6362"
330,13863.755449859395,"48.8565,2.5086"
331,13918.352600939432,"48.8123,2.6647"
332,13868.702779362844,"48.7819,2.7908"
333,13865.346317588843,"48.7637,2.8818"
334,13883.973453678156,"48.8874,2.619"
335,13964.180101281172,"48.8983,2.6398"
336,13888.994071659039,"48.8846,2.7272"
337,13833.735510883904,"48.9284,2.6664"
338,13880.707935011023,"48.9124,2.7462"
339,13907.654169595362,"48.9454,2.7094"
340,13915.834757615381,"48.9358,2.7816"
341,14040.49243677935,"49.0172,2.6272"
342,13901.367683854894,"49.0288,2.6566"
343,13906.139687035015,"48.9899,2.7939"
344,13812.010213766238,"48.9981,2.8208"
345,13892.997972146723,"49.0194,2.8053"
346,13947.440652454821,"48.977,2.9518"
347,13893.617975617291,"49.0235,2.891"
348,13888.014972866147,"49.0772,2.8017"
349,13920.521727100628,"49.0816,2.8332"
350,13859.252589586767,"49.0922,2.851"
351,13835.275420487604,"49.188,2.6511"
352,13934.5381704707,"49.0699,2.9653"
353,13840.020147553252,"49.2006,2.6822"
354,13809.151383476155,"49.1324,2.8816"
355,13880.864289140805,"49.1983,2.7556"
356,13783.0755617637,"49.173,2.8589"
357,13945.893988752132,"49.1972,2.8337"
358,13982.480105167964,"49.1668,2.9512"
359,13916.122603270114,"49.2497,2.7955"
360,13930.385673335955,"49.2799,2.7599"
361,13964.340711615172,"49.287,2.7827"
362,13870.569266478908,"49.2926,2.8134"
363,13918.877340116009,"49.3839,2.6216"
364,13828.218839482215,"49.3851,2.6568"
365,13814.269110269877,"49.3973,2.6574"
366,13939.798134679564,"49.4253,2.6178"
367,13809.306623876337,"49.4158,2.6826"
368,13830.349547342765,"49.4855,2.5404"
369,13905.918400075663,"49.4133,2.7419"
370,13800.154613699333,"49.4409,2.7083"
371,13874.838813856006,"49.5171,2.549"
372,13866.75130325358,"49.4555,2.7267"
373,13812.806894363186,"49.4886,2.6718"
374,13887.040217265072,"49.4814,2.7167"
375,13871.301155343768,"49.4052,2.9318"
376,13835.1938282626,"49.4383,2.8817"
377,13923.695466907173,"49.4643,2.841"
378,13825.258599495317,"49.414,2.996"
379,13905.364399442547,"49.4006,3.0548"
380,13822.621141901474,"49.3725,3.1558"
381,13867.238842807508,"49.3632,3.2007"
382,13837.85710707242,"49.4061,3.1266"
383,13890.884536982838,"49.4314,3.0911"
384,13887.15529055492,"49.4219,3.1432"
385,13794.88724576231,"49.4016,3.2216"
386,13804.138634661314,"49.3577,3.3488"
387,13833.084368982929,"49.3388,3.4145"
388,14031.087635357671,"49.4152,3.2496"
389,13868.731549698177,"49.4676,3.1603"
390,13938.391091293342,"49.5569,2.97"
391,13897.083271723035,"49.596,2.9062"
392,13850.909612320935,"49.5617,3.016"
393,13831.79840949933,"49.6318,2.8663"
394,13782.39263914576,"49.5871,2.9973"
395,13854.398048868288,"49.6424,2.8794"
396,13999.96315440612,"49.6208,2.9549"
397,13841.6300931894,"49.7354,2.705"
398,13961.559567529075,"49.8009,2.5631"
399,13856.308423415132,"49.7363,2.7518"
400,13972.56108999172,"49.7485,2.7438"
401,13872.172096149123,"49.7431,2.7912"
402,13828.943898518593,"49.6522,3.0328"
403,13820.422555043267,"49.7584,2.7901"
404,13926.00512189128,"49.7289,2.8801"
405,13881.646895302385,"49.6758,3.0343"
406,13845.076017787274,"49.705,2.9864"
407,13915.093861038396,"49.7138,2.9846"
408,13922.937373902309,"49.7456,2.9316"
409,13895.56079574404,"49.7838,2.8678"
410,13782.074813705944,"49.7695,2.9241"
411,13888.75749680272,"49.7555,2.9743"
412,13767.719046092625,"49.8534,2.7641"
413,13875.2647236067,"49.8659,2.7453"
414,13932.943675660663,"49.7793,2.974"
415,13812.726993499658,"49.7933,2.9639"
416,13875.081796808608,"49.7827,3.0049"
417,13885.386418647207,"49.695,3.2366"
418,13910.562725709973,"49.6618,3.3374"
419,13990.94769272683,"49.6751,3.3292"
420,13804.642646349153,"49.7131,3.2674"
421,13917.311277109351,"49.6502,3.4298"
422,13838.66332229024,"49.6855,3.3675"
423,13791.581484384213,"49.6936,3.3653"
424,13888.973097111804,"49.6442,3.4986"
425,13898.849878399898,"49.725,3.317"
426,13882.501699404436,"49.71,3.3751"
427,13910.557661607445,"49.7727,3.2403"
428,13850.693060532221,"49.8515,3.0694"
429,13836.763636038108,"49.8101,3.1857"
430,13824.803462271853,"49.8133,3.1923"
431,13907.892598997127,"49.8237,3.1815"
432,13876.096092636117,"49.8366,3.1721"
433,13879.980267675151,"49.8134,3.2462"
434,13843.698771231768,"49.88,3.101"
435,13970.223235057203,"49.8847,3.1043"
436,13884.136199822651,"49.8943,3.1098"
437,13874.781694224901,"49.7426,3.4857"
438,13935.072606429456,"49.7739,3.427"
439,13835.436777994992,"49.8115,3.3558"
440,13889.661927614303,"49.7712,3.464"
441,13840.77678683949,"49.7944,3.4248"
442,13905.730850550457,"49.7726,3.4893"
443,13893.650335545533,"49.8591,3.2939"
444,13838.400057776642,"49.9067,3.1953"
445,13898.82221832699,"49.9173,3.182"
446,13812.965638150717,"49.937,3.1514"
447,13864.59384829535,"49.9018,3.2473"
448,13867.29238664279,"49.8826,3.3081"
449,13979.09244044204,"49.9059,3.268"
450,13832.014193654077,"49.8158,3.5079"
451,13898.70017664551,"49.7826,3.5989"
452,13904.691449288803,"49.8668,3.4108"
453,13878.074953347179,"49.8667,3.4283"
454,13952.667236744102,"49.9204,3.3105"
455,13885.413636816515,"49.9397,3.288"
456,13902.95211065953,"50.0378,3.0613"
457,13903.436807043143,"50.0332,3.0903"
458,13879.636637766951,"50.0103,3.1644"
459,13933.73743520658,"50.0442,3.0922"
460,13939.267755181772,"50.0034,3.2107"
461,13924.437937822227,"50.0611,3.0895"
462,13783.050816965115,"50.0349,3.1727"
463,13834.943427731076,"49.9834,3.3023"
464,13862.168451241409,"49.9324,3.435"
465,13897.871808743534,"49.912,3.496"
466,14005.58572904901,"49.9419,3.4396"
467,13900.350772425747,"50.0277,3.2547"
468,13901.992021795944,"50.0114,3.3136"
469,13907.943385229804,"50.0708,3.1874"
470,13900.235737375415,"50.0874,3.1641"
471,13882.402696746125,"50.1274,3.0799"
472,13961.260775478573,"50.1364,3.0693"
473,13840.683742618274,"50.0556,3.2844"
474,13978.125855092589,"50.042,3.3233"
475,13908.12252425519,"49.9941,3.4599"
476,13953.045258353284,"50.0663,3.3039"
477,13955.297590615028,"50.0717,3.3097"
478,13805.702060466281,"49.9942,3.5132"
479,13950.707905039348,"49.961,3.597"
480,13828.823365786173,"49.9666,3.5976"
481,13826.32766830329,"50.0068,3.5113"
482,13929.868540576765,"50.0112,3.5042"
483,13942.409675671952,"50.0618,3.3993"
484,13855.739856628396,"50.0111,3.5374"
485,13840.502846172003,"49.9575,3.6722"
486,13814.123812341524,"49.9595,3.6765"
487,13824.140543919977,"49.9449,3.7166"
488,13943.450772591104,"49.9811,3.6317"
489,13797.872987326293,"50.0018,3.5955"
490,13846.920998206897,"49.9898,3.6286"
491,13988.563800682074,"50.0563,3.4757"
492,13891.647620573523,"50.0405,3.5306"
493,13809.097395262326,"49.9753,3.6975"
494,13874.950086975177,"49.9572,3.7458"
495,13943.481027885797,"49.9953,3.6677"
496,13939.03269159038,"50.0956,3.435"
497,13947.530915350979,"50.1477,3.3204"
498,13932.052727683955,"50.1289,3.3825"
499,14000.66167491077,"50.1708,3.2987"
500,13840.92401493938,"50.2254,3.1853"
