iteration,mean_cost,theta
96,25838.242514618556,"12.9366,13.1852"
97,25863.877618471204,"12.9752,13.3112"
98,25878.188761392248,"13.2114,13.2356"
99,25693.26179208416,"13.3974,13.2113"
100,25878.733356922614,"13.3535,13.4111"
101,25690.63971817391,"13.4561,13.4669"
102,25789.70560240616,"13.5694,13.5075"
103,25873.200901785967,"13.6153,13.6156"
104,25760.314851281037,"13.79,13.594"
105,25839.99928311733,"13.7848,13.7492"
106,25859.31400799921,"13.9161,13.7683"
107,25937.8957986737,"13.9161,13.9173"
108,25793.995645064497,"14.0228,13.959"
109,25778.194947241358,"14.1801,13.9459"
110,25816.860548139204,"14.1273,14.1398"
111,25850.713935120104,"14.0711,14.3373"
112,25777.646503427837,"14.1867,14.3631"
113,25802.607784999884,"14.327,14.361"
114,25844.13350117153,"14.4622,14.3643"
115,25699.706690771694,"14.5246,14.4394"
116,25687.913804927623,"14.2936,14.8009"
117,25825.484569003685,"14.4831,14.7425"
118,25850.327640874206,"14.5384,14.82"
119,25816.858111915313,"14.6355,14.8552"
120,25863.729500480906,"14.6573,14.9644"
121,25897.60313120569,"14.9215,14.8276"
122,25771.867591079586,"14.9137,14.9648"
123,25625.738307539104,"14.9041,15.0997"
124,25917.908044376545,"14.8277,15.2974"
125,25832.655756646724,"14.8098,15.4405"
126,25673.400083750967,"15.0388,15.3332"
127,25780.55298882893,"15.2876,15.2012"
128,25807.580281243987,"15.3509,15.258"
129,25745.012802560042,"15.4192,15.309"
130,25861.451584025042,"15.4659,15.379"
131,25810.54518483272,"15.3844,15.5763"
132,25818.04587415902,"15.3917,15.6853"
133,25856.623271489992,"15.3472,15.8432"
134,25735.006042389992,"15.5901,15.7128"
135,25702.20360707169,"15.6956,15.7175"
136,25854.385428010883,"15.8574,15.665"
137,25687.150711997107,"15.9499,15.6831"
138,25789.97007716992,"15.9695,15.771"
139,25850.840446992024,"16.0827,15.7651"
140,25793.217484428962,"16.1787,15.7756"
141,25792.280152988566,"16.0488,16.0088"
142,25766.911615470362,"16.0195,16.141"
143,25902.840769761446,"16.0305,16.2326"
144,25872.30388739753,"16.1319,16.2358"
145,25884.065608904282,"16.22,16.2506"
146,25899.326228919952,"16.4205,16.1508"
147,25816.974121402727,"16.4764,16.1955"
148,25829.706472965536,"16.3982,16.3712"
149,25918.724766211635,"16.2006,16.6628"
150,25827.35795829229,"16.2426,16.7191"
151,25799.19762331853,"16.3742,16.6828"
152,25822.706483635047,"16.3599,16.7917"
153,25787.358617278485,"16.5821,16.6629"
154,25752.768688375847,"16.4238,16.9127"
155,25763.786602942717,"16.5539,16.8734"
156,25784.133262544023,"16.6811,16.8355"
157,25745.67307134804,"16.7819,16.8238"
158,25755.451586864125,"16.8608,16.8327"
159,25789.12534933552,"16.902,16.8786"
160,25840.93065227786,"16.9784,16.8893"
161,25846.108222223505,"16.8872,17.0664"
162,25755.99006679724,"16.93,17.1092"
163,25820.986796008754,"16.8863,17.2376"
164,25904.81727938244,"16.927,17.2799"
165,25667.791761818193,"16.9662,17.3252"
166,25910.593928759135,"17.0237,17.3481"
167,25800.50803118046,"17.0817,17.3723"
168,25905.088242111284,"17.3331,17.1986"
169,25844.982131735193,"17.4259,17.1868"
170,25840.076829127003,"17.3058,17.3852"
171,26001.529779674107,"17.5811,17.1848"
172,25768.390322852312,"17.6214,17.2247"
173,25914.47934635554,"17.6058,17.3156"
174,25890.715711444413,"17.5931,17.4058"
175,25801.325873591006,"17.6463,17.4278"
176,25859.96101660972,"17.6448,17.5031"
177,25780.301632641593,"17.5914,17.6301"
178,25909.802374227293,"17.4939,17.799"
179,25996.90472835648,"17.4733,17.8921"
180,25817.842176887534,"17.678,17.7603"
181,25950.790204526744,"17.8149,17.6944"
182,25800.0383976506,"17.914,17.6664"
183,25756.43553516963,"17.9808,17.6681"
184,25686.716604319485,"18.0553,17.6615"
185,25777.734708111635,"17.9203,17.8608"
186,25804.501295756072,"18.0667,17.7799"
187,25750.763665055874,"18.078,17.8361"
188,25768.618431604827,"17.949,18.0277"
189,25760.638940627032,"18.1515,17.8883"
190,25785.724402707358,"18.0193,18.0826"
191,25794.709879084527,"17.9565,18.2089"
192,25798.839583165332,"17.9729,18.2558"
193,25746.83336699116,"17.9827,18.3095"
194,25914.833190804096,"17.9646,18.3884"
195,25730.715964184572,"18.227,18.1853"
196,25748.59923884939,"18.4066,18.0642"
197,25779.30664432684,"18.3747,18.1554"
198,25844.07148805508,"18.2664,18.3213"
199,25801.020521347808,"18.4158,18.2309"
200,25896.039399154968,"18.4509,18.2545"
201,25836.340434540463,"18.427,18.3376"
202,25786.22162987778,"18.5467,18.2745"
203,25763.06256636684,"18.6169,18.2608"
204,25852.68130974906,"18.5735,18.3592"
205,25704.193607028297,"18.757,18.23"
206,25741.321180895167,"18.696,18.3438"
207,25860.140399606713,"18.7458,18.3477"
208,25779.54605385588,"18.6249,18.5225"
209,25875.04384344906,"18.5702,18.6301"
210,25865.783343698393,"18.5985,18.656"
211,25796.10420717441,"18.6362,18.6717"
212,25735.269682025155,"18.5886,18.7707"
213,25829.380399454418,"18.6075,18.802"
214,25844.55649587202,"18.7988,18.6595"
215,25726.38184155529,"18.7917,18.7174"
216,25900.658894799722,"18.7601,18.7969"
217,25742.56467548061,"18.802,18.8059"
218,25945.011718398946,"18.8496,18.8054"
219,25886.117847557234,"18.7016,19.0019"
220,25891.542697841116,"18.8442,18.9075"
221,25685.199295418268,"18.8387,18.9621"
222,25722.502728605443,"18.8687,18.9779"
223,25837.920141079812,"19.0271,18.8645"
224,25888.36117189196,"18.9065,19.0303"
225,26000.542754880436,"18.9751,19.0084"
226,25761.793341940138,"18.8522,19.1779"
227,25840.008411026076,"19.073,18.999"
228,25796.98410252889,"19.1491,18.9681"
229,25750.43571741496,"19.2178,18.9427"
230,25882.27924590177,"19.3318,18.871"
231,25862.938020852725,"19.3206,18.9263"
232,25829.051241810273,"19.2981,18.9917"
233,25994.016912106854,"19.167,19.164"
234,25928.60806715715,"19.2955,19.08"
235,25810.76536616121,"19.2655,19.1529"
236,25867.768501163497,"19.333,19.1265"
237,25908.8620291005,"19.2351,19.2641"
238,25872.31453714074,"19.2177,19.322"
239,25848.356956546148,"19.378,19.2015"
240,25831.259491754445,"19.3509,19.2688"
241,25855.51404053862,"19.4157,19.2424"
242,25855.556352461736,"19.5235,19.1724"
243,25850.143048971382,"19.3712,19.3626"
244,25840.007957671474,"19.3074,19.4645"
245,25784.11954847,"19.3731,19.4366"
246,25929.286091759535,"19.389,19.4572"
247,25813.24120385572,"19.3939,19.4908"
248,25851.340722576737,"19.4323,19.4891"
249,25877.399388433438,"19.5968,19.3601"
250,25863.200391685634,"19.6769,19.3168"
251,25677.898715841515,"19.6998,19.3299"
252,25930.31304968441,"19.7072,19.355"
253,25780.816251250886,"19.6151,19.4831"
254,25800.46772070039,"19.6499,19.4811"
255,25819.975125321238,"19.4937,19.6683"
256,25826.105497347042,"19.4998,19.6963"
257,25775.17118316677,"19.6196,19.6087"
258,25808.56672101548,"19.7315,19.5288"
259,25805.946341882347,"19.6867,19.6058"
260,25791.330140012313,"19.6824,19.6427"
261,25830.158026501722,"19.8153,19.5415"
262,25880.63042655636,"19.8693,19.5193"
263,25721.249046132914,"19.8762,19.5444"
264,25838.175843732337,"19.8178,19.6324"
265,25974.615806792004,"19.9359,19.5444"
266,25864.612199179086,"19.8016,19.7093"
267,25849.581422004583,"19.7454,19.7961"
268,26006.318778496425,"19.7168,19.8542"
269,25854.45325488555,"19.9499,19.6502"
270,25804.216063282398,"19.9622,19.6679"
271,25948.544945109243,"19.8634,19.7944"
272,25823.237223845106,"19.799,19.8894"
273,25859.4848946866,"19.8422,19.8743"
274,25783.63970087218,"19.8042,19.9404"
275,25786.510240254138,"19.9014,19.8708"
276,25809.19728749941,"19.8951,19.9043"
277,25773.379428814045,"19.9931,19.8327"
278,25873.40695413646,"19.9061,19.946"
279,25784.504091432096,"20.0377,19.8407"
280,25785.500821524744,"19.9906,19.913"
281,25882.451441382625,"20.1348,19.7949"
282,25733.828610023138,"20.124,19.8331"
283,25741.662181902862,"19.8441,20.133"
284,25862.380825205077,"19.9036,20.0977"
285,25888.11587012885,"19.766,20.259"
286,25874.695619108516,"19.8347,20.2157"
287,25877.206169042216,"19.9818,20.0931"
288,25854.057713515336,"20.006,20.0944"
289,25929.214138745312,"19.9457,20.1794"
290,25916.196642414165,"20.0927,20.0565"
291,25969.32965539332,"20.1971,19.9771"
292,25807.168072711123,"20.2033,19.9972"
293,25794.50235777617,"20.1553,20.0685"
294,25779.537327487942,"20.2781,19.9681"
295,25797.465259981574,"20.2855,19.983"
296,25953.621122095832,"20.3435,19.947"
297,25747.465200448303,"20.305,20.0099"
298,25908.231993083064,"20.1946,20.1405"
299,25847.28427350973,"20.158,20.2004"
300,25770.367323285245,"20.1796,20.2015"
301,25615.332259344683,"20.4402,19.958"
302,25978.23605245793,"20.47,19.9462"
303,25778.595667963244,"20.4392,20.0004"
304,25793.459459709447,"20.3696,20.0902"
305,25813.671628981232,"20.2903,20.1888"
306,25898.657259905875,"20.2405,20.2583"
307,25747.297187626184,"20.1584,20.3617"
308,25781.70823971275,"20.3623,20.174"
309,25944.258694857028,"20.3892,20.1676"
310,25781.82689913243,"20.4215,20.1563"
311,25864.89828517814,"20.6724,19.9209"
312,25910.080178618864,"20.5829,20.0297"
313,25755.3389668054,"20.5694,20.0641"
314,25691.492191974372,"20.5317,20.1198"
315,25908.020227233224,"20.4955,20.1727"
316,25838.604350752194,"20.5258,20.1621"
317,25790.18776442435,"20.364,20.3419"
318,25916.717213183074,"20.3927,20.3305"
319,25791.387359003533,"20.3862,20.3567"
320,25809.396732608857,"20.4628,20.2976"
321,25864.72688590324,"20.3331,20.4438"
322,25823.180217789322,"20.4408,20.354"
323,25834.809559353413,"20.4621,20.3499"
324,25837.742949251562,"20.4394,20.3898"
325,25831.455328166,"20.4228,20.4233"
326,25789.243663858604,"20.4026,20.4599"
327,25724.844973059673,"20.3629,20.5156"
328,25827.851623607523,"20.4801,20.4136"
329,25849.329787450326,"20.4799,20.4304"
330,25724.944728739174,"20.4586,20.4683"
331,25714.331231922028,"20.5277,20.4139"
332,25708.624035316832,"20.4476,20.5085"
333,25834.339619320977,"20.4184,20.5514"
334,25771.3262221472,"20.6134,20.371"
335,25786.701098505113,"20.4562,20.5413"
336,25871.92721389774,"20.1829,20.8229"
337,25927.15141711269,"20.3242,20.6959"
338,25905.962715409027,"20.3154,20.7219"
339,25918.354619096197,"20.2586,20.7946"
340,25784.901995918266,"20.3353,20.7331"
341,25928.061247060486,"20.3896,20.6932"
342,25808.35092422459,"20.3608,20.7379"
343,25855.18863414649,"20.4075,20.7054"
344,25869.677500758302,"20.4779,20.6488"
345,25746.178811594556,"20.5806,20.5608"
346,25875.171456389842,"20.6663,20.4879"
347,25639.5890964439,"20.7445,20.423"
348,25764.841271727848,"20.5965,20.5797"
349,25959.883450824735,"20.6199,20.5688"
350,25884.978074633484,"20.5683,20.6356"
351,25919.620246605686,"20.6307,20.5868"
352,25765.8332829052,"20.57,20.6613"
353,25737.78829222688,"20.6064,20.6374"
354,25804.31938845044,"20.7229,20.531"
355,25852.956022650167,"20.6008,20.6644"
356,25983.124035557663,"20.5757,20.7025"
357,25776.219564449955,"20.361,20.928"
358,25917.0053683706,"20.4085,20.8922"
359,25807.00929109782,"20.4744,20.84"
360,25928.112884624265,"20.5576,20.7688"
361,25830.91841314041,"20.5701,20.7701"
362,25690.74587724987,"20.6487,20.7033"
363,25711.23055334354,"20.6822,20.6789"
364,25886.778503890393,"20.6269,20.7447"
365,25803.97692251651,"20.6156,20.7691"
366,25808.191138401107,"20.5526,20.8423"
367,25778.64560981231,"20.6803,20.7249"
368,25919.710835216465,"20.6827,20.7325"
369,25758.67150553663,"20.6335,20.7943"
370,25986.40345351732,"20.5683,20.8697"
371,25819.63519126225,"20.5102,20.9403"
372,26022.423051973405,"20.5397,20.9214"
373,25812.181682924223,"20.4484,21.0257"
374,25736.241576478755,"20.554,20.9298"
375,25677.156760199126,"20.5271,20.966"
376,25889.66697075253,"20.4992,21.0021"
377,25814.98813062998,"20.7569,20.7505"
378,25659.394396949163,"20.6609,20.8561"
379,25983.381596080097,"20.6677,20.8572"
380,25847.054059256447,"20.5884,20.9476"
381,25915.926078381046,"20.5717,20.9747"
382,25775.580962204094,"20.586,20.9715"
383,25665.546464078758,"20.6492,20.9173"
384,25808.207292860385,"20.46,21.1123"
385,25857.71976367702,"20.6145,20.9662"
386,25657.22812903533,"20.6677,20.9231"
387,25763.602357561285,"20.5271,21.07"
388,25980.56240140881,"20.6383,20.966"
389,25737.617082861063,"20.6778,20.9378"
390,25661.952458295145,"20.6428,20.9804"
391,25824.389576036683,"20.7065,20.9233"
392,25816.124970082557,"20.7531,20.8853"
393,25763.6687565785,"20.6465,20.9999"
394,25840.23311798358,"20.6147,21.04"
395,25794.870441736373,"20.6051,21.0585"
396,25741.295371950237,"20.9083,20.7577"
397,25881.968943545082,"20.9075,20.7659"
398,25926.01949148659,"20.8339,20.8485"
399,25901.802505028,"20.8076,20.8844"
400,25750.496432977598,"20.7863,20.9149"
401,25769.141804260955,"20.5971,21.1083"
402,25848.224573872354,"20.8186,20.893"
403,25995.741650737495,"20.9596,20.7583"
404,25840.42041798973,"20.8977,20.8306"
405,25923.01647308266,"20.8187,20.9171"
406,25833.865910939156,"20.707,21.0381"
407,25773.675793474253,"20.8731,20.8776"
408,25756.414259784844,"20.8407,20.9166"
409,25964.874913364514,"20.8663,20.8986"
410,25887.18147314973,"20.8078,20.9662"
411,25931.459263969922,"21.0117,20.7687"
412,25743.017333736614,"20.9149,20.8746"
413,25809.348543152963,"20.8329,20.963"
414,26011.387315066255,"20.9607,20.8424"
415,25860.963948364497,"21.0078,20.8055"
416,25683.286836890387,"21.0501,20.7712"
417,25752.941588946465,"20.9393,20.8864"
418,26014.109303384383,"20.8506,20.9807"
419,25872.51389458198,"20.6739,21.1663"
420,25842.515626496785,"20.8103,21.0372"
421,25842.035582844237,"20.8531,21.0014"
422,25851.128991902722,"20.8935,20.9683"
423,25842.678142034398,"20.8941,20.9756"
424,25744.778486313924,"20.9692,20.907"
425,25852.838220202033,"21.08,20.8009"
426,25785.40205635811,"21.158,20.7293"
427,25907.858866254566,"21.0161,20.8763"
428,25854.099329877627,"21.1109,20.7882"
429,25744.99279410146,"21.2266,20.6787"
430,25780.418644089637,"21.0267,20.8806"
431,25828.596103787826,"21.0578,20.8552"
432,25844.156082369314,"20.8854,21.0326"
433,25960.75144603459,"20.9321,20.9934"
434,25717.787451833654,"20.9651,20.9685"
435,25852.66768500118,"21.03,20.9077"
436,25777.88415596533,"21.0483,20.8968"
437,25780.37046678235,"21.0286,20.9224"
438,25774.383926742626,"20.9818,20.9751"
439,25984.558339697818,"21.0572,20.9048"
440,25902.64648218029,"21.0065,20.9628"
441,25831.699549643836,"21.0504,20.9259"
442,25902.63663133786,"21.005,20.9769"
443,25733.197817066484,"21.0011,20.9874"
444,25774.27842618439,"21.0352,20.9573"
445,25814.171125043136,"20.9645,21.0326"
446,25867.016901402618,"21.1353,20.865"
447,25700.69379367275,"20.9953,21.0087"
448,25652.797866983135,"21.0359,20.9717"
449,25835.636616357217,"21.1606,20.8491"
450,25840.759526471924,"21.0699,20.9447"
451,25739.212775316577,"21.0607,20.9598"
452,25807.06794181827,"20.883,21.1391"
453,25886.197901424985,"20.8658,21.1619"
454,25879.107592603974,"20.9961,21.0368"
455,25805.616153371386,"21.0029,21.0365"
456,25908.13090831365,"21.0425,21.0012"
457,25835.66501754988,"21.1993,20.8491"
458,25758.31242432976,"21.1853,20.8686"
459,25742.85771920262,"21.0517,21.0056"
460,25749.72053495912,"21.1577,20.902"
461,25884.686417609664,"21.0381,21.0243"
462,25884.085946694526,"21.043,21.0251"
463,25869.28297521583,"21.0785,20.9948"
464,25990.78002906739,"21.044,21.034"
465,25739.270300872027,"20.9451,21.1398"
466,25956.55454863328,"21.0812,21.0049"
467,25750.94417252613,"20.999,21.0936"
468,25807.633583359882,"21.0537,21.0417"
469,25827.402451754486,"20.9835,21.1158"
470,25882.60197773972,"21.1271,20.9741"
471,25835.386169644993,"21.3244,20.7795"
472,25817.455190393008,"21.2714,20.8359"
473,25797.126682597634,"21.1538,20.9575"
474,25929.247203851253,"21.1052,21.0101"
475,25841.063677891605,"21.1184,21.0028"
476,25771.921343962997,"21.1701,20.9556"
477,25838.312713491658,"21.1457,20.9831"
478,25955.20347137254,"21.1357,20.9973"
479,25828.39024820932,"21.0592,21.0792"
480,25811.5411216762,"21.0312,21.1106"
481,25851.787606311358,"20.878,21.2664"
482,25873.25333282741,"20.9809,21.1667"
483,25828.84234205986,"20.9942,21.1578"
484,25818.68036552598,"21.0767,21.0791"
485,25849.351254285484,"21.0204,21.1385"
486,25769.610323849953,"20.9877,21.1752"
487,25766.105846546572,"21.0478,21.1182"
488,25802.371202200313,"20.9746,21.1945"
489,25774.464652304243,"21.0551,21.117"
490,25768.55003680971,"21.1947,20.979"
491,25918.870097910883,"21.0478,21.1272"
492,25765.782860148916,"20.9934,21.1862"
493,25755.791215577956,"20.9556,21.2261"
494,25958.85811018974,"21.114,21.0691"
495,25942.340042793174,"21.086,21.1031"
496,25880.537350165887,"21.117,21.0779"
497,25876.48100523884,"21.2846,20.9126"
498,26088.13859694642,"21.1782,21.0218"
499,25796.14053735834,"21.0344,21.1717"
500,25870.911177146663,"21.0682,21.141"
