iteration,mean_cost,theta
63,19361.06853844918,"24.507,16.0198,-24.6424,-49.0749"
64,19096.908069383422,"24.8806,16.1485,-24.7858,-49.7812"
65,19217.213505691612,"25.1757,16.3676,-25.0717,-50.126"
66,19339.305418250628,"25.4247,16.6921,-25.1299,-51.0902"
67,19168.50335828863,"25.6078,17.0198,-25.2244,-51.6627"
68,19130.325650295264,"25.6802,17.4474,-25.1969,-52.3391"
69,19193.03783334024,"25.8971,17.6672,-25.4268,-52.4652"
70,19348.686481905814,"25.9802,17.7255,-24.9304,-53.0038"
71,19350.013837745035,"26.2793,17.678,-25.1173,-52.7354"
72,19333.37715751879,"26.4372,17.8083,-25.1072,-52.8272"
73,19227.1064085278,"26.4579,17.9005,-25.11,-52.1957"
74,19323.75593326346,"26.7422,17.9166,-25.2663,-52.1361"
75,19121.54431842031,"26.7852,18.1334,-25.195,-52.1585"
76,19192.91262635748,"26.8305,18.282,-25.0287,-52.1808"
77,19354.227470359183,"26.8775,18.4437,-24.8468,-52.2979"
78,19230.980957739932,"26.9547,18.63,-24.8798,-52.1798"
79,19184.7389555463,"27.0427,18.6586,-24.6362,-52.203"
80,19221.37673971796,"27.055,18.7338,-24.4946,-51.8384"
81,19358.837545637718,"27.3843,18.7477,-24.7383,-51.8541"
82,19371.17148789602,"27.4648,19.0552,-24.8452,-52.0247"
83,19205.08975054456,"27.4814,19.1228,-24.5554,-51.9758"
84,19295.64996572184,"27.6817,19.1366,-24.5174,-52.0434"
85,19243.52061382615,"27.9193,18.884,-24.3397,-51.7306"
86,19291.998205626147,"27.8652,19.0976,-24.2099,-51.5496"
87,19202.522469920335,"27.9539,19.1941,-24.1035,-51.5526"
88,19336.430472096217,"27.9796,19.4241,-24.0447,-51.6477"
89,19103.95196201259,"28.0774,19.5851,-24.0857,-51.6118"
90,19211.829730688427,"28.049,19.7183,-24.0366,-51.1669"
91,19188.310046865397,"28.1146,19.8125,-23.8472,-51.2877"
92,19214.643115792616,"28.246,19.856,-23.774,-51.3056"
93,19334.597909146098,"28.2718,20.0057,-23.6326,-51.3391"
94,19219.977802171008,"28.4563,20.1972,-23.927,-51.3118"
95,19260.994703326658,"28.5901,20.1765,-23.8914,-51.0722"
96,19220.658207585806,"28.4188,20.5119,-23.6856,-51.0351"
97,19249.769288883155,"28.555,20.4541,-23.3819,-51.2621"
98,19328.608484027685,"28.6054,20.6654,-23.4725,-51.1678"
99,19350.62138793967,"28.6486,20.9467,-23.5356,-51.3302"
100,19361.080021732323,"28.6658,20.9879,-23.437,-50.9574"
101,19199.159301382813,"28.698,21.0744,-23.1775,-51.1205"
102,19256.606275202117,"28.8309,21.1239,-23.3034,-50.8208"
103,19208.531899646925,"28.9615,21.1018,-23.3371,-50.488"
104,19175.359583782705,"29.2041,21.0714,-23.431,-50.4948"
105,19273.01934266207,"29.3911,20.9867,-23.4207,-50.3028"
106,19262.252614558933,"29.5137,21.097,-23.3566,-50.5704"
107,19341.724588666824,"29.5307,21.1136,-23.2462,-50.2014"
108,19277.941313592975,"29.6136,21.0552,-23.083,-49.9798"
109,19390.055778039237,"29.822,21.1205,-23.2429,-50.0368"
110,19285.63292308755,"29.7051,21.2957,-23.1482,-49.576"
111,19196.68277945592,"29.6402,21.3667,-22.8667,-49.4114"
112,19280.61327592145,"29.7403,21.5048,-22.9198,-49.4674"
113,19327.080208043786,"29.8659,21.5905,-22.8045,-49.8332"
114,19263.23079048869,"29.937,21.7546,-22.8536,-49.8695"
115,19237.464570114076,"30.0105,21.7371,-22.619,-49.9348"
116,19208.486864399783,"29.8848,21.7046,-22.361,-49.1902"
117,19271.627535005933,"30.0065,21.9278,-22.6326,-49.2118"
118,19299.014482321876,"29.984,21.9978,-22.3613,-49.2451"
119,19272.982883497752,"30.0356,22.0072,-22.227,-49.1233"
120,19238.969143990682,"30.093,22.0675,-21.9723,-49.4471"
121,19304.92562403913,"30.2507,22.095,-21.9972,-49.5158"
122,19379.561644867958,"30.3504,22.1209,-22.0217,-49.3405"
123,19299.280088081538,"30.3057,22.1976,-21.9216,-48.9793"
124,19381.486338285973,"30.2197,22.3543,-21.8833,-48.5873"
125,19247.75193134755,"30.1985,22.3436,-21.6265,-48.3785"
126,19164.296797022726,"30.3691,22.1691,-21.447,-48.3269"
127,19270.223798817966,"30.4375,22.1705,-21.5603,-47.8115"
128,19322.24891469302,"30.7286,22.244,-21.8282,-48.1791"
129,19321.97797878071,"30.807,22.3545,-21.7251,-48.4871"
130,19263.16999079013,"30.8404,22.3526,-21.4999,-48.5018"
131,19201.414364243727,"30.818,22.4567,-21.4144,-48.3441"
132,19153.962208830275,"30.902,22.3724,-21.1243,-48.4866"
133,19249.040104879463,"30.8853,22.5794,-21.1518,-48.4674"
134,19226.69705734991,"31.0252,22.5561,-21.1156,-48.5009"
135,19110.604899359038,"31.0706,22.6932,-21.2802,-48.2466"
136,19185.178079545763,"31.2952,22.5557,-21.4317,-47.9474"
137,19154.800693542606,"31.3954,22.5547,-21.221,-48.2797"
138,19261.713112252764,"31.3741,22.7616,-21.2439,-48.2817"
139,19283.57276964873,"31.4666,22.7773,-21.3139,-48.0665"
140,19308.59055951772,"31.4524,22.9414,-21.3641,-47.9053"
141,19178.48527434202,"31.4115,23.1221,-21.1858,-48.1475"
142,19254.42141601512,"31.4976,22.9497,-21.0573,-47.7367"
143,19362.310724460694,"31.4006,23.2375,-21.0703,-47.7145"
144,19343.955480260305,"31.541,23.2722,-21.021,-48.0054"
145,19299.11680009104,"31.5587,23.1363,-20.7365,-47.7319"
146,19332.178835914667,"31.6869,23.305,-20.8525,-48.081"
147,19384.986109035493,"31.7633,23.2573,-20.7965,-47.8774"
148,19324.31032991897,"31.7031,23.5248,-20.7353,-48.1336"
149,19237.887267402635,"31.6116,23.6684,-20.5517,-48.1012"
150,19296.82643750428,"31.6609,23.5383,-20.2266,-48.0987"
151,19223.903501637098,"31.7025,23.3909,-20.2126,-47.3829"
152,19273.11818701697,"31.8327,23.4073,-20.2103,-47.525"
153,19092.295321910122,"31.8878,23.4435,-20.1565,-47.5229"
154,19136.2157621484,"31.8478,23.5574,-20.0866,-47.4084"
155,19268.612336438033,"31.8902,23.5984,-19.9759,-47.5113"
156,19348.416216818398,"32.0264,23.44,-20.1164,-46.8797"
157,19204.040173768037,"32.0206,23.7589,-20.3783,-46.8978"
158,19159.64353529222,"31.9935,23.8784,-20.3587,-46.7662"
159,19177.315852546624,"32.1672,23.7695,-20.474,-46.4985"
160,19301.81819598098,"32.2097,23.7578,-20.3179,-46.5311"
161,19160.526278371864,"32.1361,23.8431,-20.1097,-46.4971"
162,19190.05348360004,"32.2574,23.9368,-20.323,-46.4709"
163,19252.7950209867,"32.2637,24.0879,-20.211,-46.8151"
164,19440.41069788816,"32.2139,24.1101,-20.0963,-46.5043"
165,19285.27471184479,"32.2517,24.2161,-19.8507,-47.1052"
166,19231.14124934752,"32.1385,24.3821,-19.7975,-46.8617"
167,19172.517676017444,"32.1297,24.3873,-19.5987,-46.857"
168,19246.772431828653,"32.2536,24.432,-19.6751,-46.9894"
169,19221.241237676837,"32.3572,24.3046,-19.5931,-46.8097"
170,19249.32245817947,"32.341,24.3801,-19.5626,-46.651"
171,19290.93775267324,"32.5651,24.1709,-19.6677,-46.3623"
172,19192.541050395,"32.6518,24.0873,-19.4541,-46.5312"
173,19288.508883274186,"32.5496,24.3662,-19.5702,-46.3775"
174,19394.276694195763,"32.5844,24.3041,-19.3437,-46.425"
175,19264.46721219357,"32.743,24.2863,-19.3217,-46.7306"
176,19236.240038991014,"32.7348,24.4777,-19.4898,-46.5925"
177,19243.753591091485,"32.6989,24.6524,-19.5128,-46.5896"
178,19199.995903455194,"32.7121,24.636,-19.4107,-46.446"
179,19359.027216861683,"32.5913,24.7642,-19.1169,-46.5991"
180,19222.090731757937,"32.773,24.6318,-19.0701,-46.707"
181,19321.027790126704,"32.9336,24.4669,-18.9204,-46.8482"
182,19189.669725118343,"32.9496,24.6042,-19.0358,-46.7769"
183,19279.772574424438,"32.874,24.837,-19.2051,-46.5175"
184,19100.148583456103,"33.0703,24.7653,-19.272,-46.6578"
185,19217.980274225672,"33.0064,24.6877,-19.1964,-45.9846"
186,19244.076592602083,"33.1647,24.7198,-19.3643,-46.0937"
187,19174.91756162044,"33.1933,24.6654,-19.111,-46.2311"
188,19219.667115301607,"33.1663,24.7377,-19.1981,-45.8572"
189,19255.908368405926,"33.2517,24.8163,-19.273,-46.0046"
190,19247.509810616037,"33.2155,24.9976,-19.3258,-45.9978"
191,19220.150279476195,"33.2162,25.1059,-19.3283,-46.0307"
192,19238.585611175346,"33.1721,25.2297,-19.2271,-46.1392"
193,19239.315375265254,"33.2203,25.2193,-19.0315,-46.4042"
194,19355.18061196044,"33.0836,25.4452,-18.9536,-46.395"
195,19343.694898802445,"33.4017,25.23,-18.9985,-46.6822"
196,19275.827309559903,"33.4805,25.1754,-19.0239,-46.489"
197,19228.232259465043,"33.3915,25.2883,-19.1012,-46.0205"
198,19267.192957144274,"33.3049,25.4317,-19.0014,-46.0209"
199,19319.106428713647,"33.5396,25.3212,-19.0029,-46.3787"
200,19258.912681497073,"33.489,25.1415,-18.8465,-45.6456"
201,19246.59699952232,"33.5939,25.1171,-18.9329,-45.5614"
202,19228.487412103827,"33.5692,25.3062,-19.072,-45.5097"
203,19304.135375594673,"33.6323,25.1987,-18.8755,-45.5659"
204,19291.686800104122,"33.6353,25.3005,-18.8592,-45.6517"
205,19310.86881280586,"33.7183,25.1935,-18.8433,-45.4198"
206,19196.748670212233,"33.6484,25.3821,-18.8917,-45.3455"
207,19237.646948726346,"33.7439,25.45,-18.8985,-45.6918"
208,19223.241070239044,"33.8275,25.4463,-18.864,-45.8334"
209,19283.107171348125,"33.6986,25.4506,-18.6785,-45.4256"
210,19183.359432856843,"33.7069,25.5343,-18.6666,-45.4832"
211,19221.79990603138,"33.8805,25.3579,-18.5956,-45.5557"
212,19160.51202427163,"33.7769,25.5725,-18.444,-45.8569"
213,19249.334208413155,"33.7809,25.6761,-18.4801,-45.8727"
214,19232.144369913196,"33.8292,25.6476,-18.4932,-45.7096"
215,19369.110344038872,"33.8731,25.5729,-18.4302,-45.5392"
216,19192.19925629409,"33.806,25.7496,-18.4753,-45.4767"
217,19268.255707871125,"33.9027,25.6177,-18.3939,-45.4004"
218,19284.701604402297,"33.9339,25.6467,-18.2916,-45.6018"
219,19408.98686859355,"34.0162,25.4334,-18.3226,-44.989"
220,19270.456825762776,"34.0201,25.671,-18.5494,-45.0767"
221,19202.38896144062,"34.0292,25.5958,-18.1327,-45.5113"
222,19143.272918037765,"34.0795,25.5925,-18.3774,-45.0005"
223,19272.554760952884,"34.2616,25.3979,-18.3555,-44.9823"
224,19234.970751140147,"34.079,25.5764,-18.2867,-44.6938"
225,19257.234033935718,"34.1258,25.5727,-18.1371,-44.9797"
226,19267.156036084314,"34.0839,25.6391,-17.9255,-45.2333"
227,19314.51296712929,"34.1702,25.7023,-18.257,-44.9223"
228,19336.232728273506,"34.1887,25.7232,-18.1678,-45.0114"
229,19206.560304387203,"34.22,25.717,-18.3472,-44.5511"
230,19273.997663559552,"34.3751,25.7085,-18.5259,-44.611"
231,19146.436386043766,"34.4373,25.7787,-18.5463,-44.8397"
232,19220.37710624894,"34.4192,25.8405,-18.3751,-45.1129"
233,19418.311047978106,"34.3801,25.8771,-18.2337,-45.1536"
234,19328.337600393825,"34.5304,25.9627,-18.428,-45.4432"
235,19316.297157222554,"34.4939,26.1062,-18.4623,-45.4759"
236,19408.87329171082,"34.5173,26.027,-18.4595,-45.1214"
237,19204.006156193005,"34.491,26.1226,-18.2608,-45.5276"
238,19387.125346169363,"34.4396,25.9664,-18.1219,-44.9146"
239,19297.210772314203,"34.4624,26.0444,-18.1056,-45.0873"
240,19293.37391634682,"34.2439,26.1078,-17.6844,-45.0374"
241,19349.24472899126,"34.2049,26.3259,-17.7498,-45.2369"
242,19238.526807928054,"34.3156,26.1779,-17.9085,-44.7369"
243,19221.311017847675,"34.2361,26.2352,-17.572,-45.0911"
244,19319.219456842005,"34.3329,26.1111,-17.4436,-45.1949"
245,19326.006913918518,"34.3405,26.2154,-17.5669,-45.1193"
246,19331.69065376023,"34.3129,26.3011,-17.5451,-45.1371"
247,19263.693654318977,"34.3953,26.2444,-17.5724,-45.0726"
248,19293.615008818513,"34.5968,26.1826,-17.882,-44.9151"
249,19334.60780988445,"34.7929,26.1003,-18.1189,-44.8495"
250,19318.91116838374,"34.9284,25.8913,-18.1254,-44.5696"
251,19192.999675868043,"34.944,25.8768,-18.1295,-44.4007"
252,19258.70484462023,"34.971,25.9182,-18.3255,-44.0848"
253,19264.192764784,"34.9073,25.9446,-17.952,-44.5068"
254,19200.527484764916,"34.903,26.0266,-18.048,-44.3926"
255,19249.53045788934,"34.764,26.2041,-18.1335,-44.0304"
256,19241.2118119479,"34.8089,26.1684,-17.9846,-44.258"
257,19214.878020311815,"34.7688,26.2517,-17.944,-44.2626"
258,19312.63034701505,"34.8365,26.2392,-18.0032,-44.2266"
259,19180.318556112725,"34.7406,26.2107,-17.5599,-44.4915"
260,19288.60658405226,"34.6028,26.3395,-17.527,-44.2323"
261,19293.154865835353,"34.6526,26.4846,-17.69,-44.4159"
262,19266.842658547597,"34.7171,26.392,-17.6338,-44.3529"
263,19221.733559487988,"34.7996,26.3449,-17.6615,-44.3341"
264,19259.864778118048,"34.7075,26.58,-17.5836,-44.6959"
265,19266.066421380165,"34.7617,26.4112,-17.4139,-44.5913"
266,19199.950066089434,"34.6817,26.511,-17.3923,-44.4551"
267,19210.145890948144,"34.8828,26.2188,-17.4296,-44.1714"
268,19339.414709331348,"34.8401,26.2939,-17.5009,-43.9403"
269,19227.097689135622,"35.0288,26.1231,-17.4303,-44.2003"
270,19299.75785497187,"35.1086,26.1648,-17.4531,-44.4843"
271,19279.890718399893,"35.0043,26.3441,-17.4966,-44.3762"
272,19401.728403761314,"34.9251,26.4252,-17.2091,-44.7488"
273,19187.267132607998,"34.9888,26.481,-17.1937,-45.0902"
274,19269.453055757716,"34.9371,26.6491,-17.2911,-45.0725"
275,19291.38829239396,"35.0218,26.5724,-17.3506,-44.9323"
276,19448.50845984263,"35.0318,26.4927,-17.3596,-44.5664"
277,19243.66059292367,"34.9787,26.6569,-17.4358,-44.5574"
278,19276.781385990726,"34.8431,26.662,-17.2734,-44.1964"
279,19143.529047749642,"34.8477,26.7544,-17.307,-44.3229"
280,19276.130367609603,"34.9073,26.7862,-17.3506,-44.4571"
281,19258.585494839943,"35.0735,26.8171,-17.531,-44.7614"
282,19276.08388871779,"35.1397,26.7687,-17.5345,-44.7474"
283,19269.371548907253,"34.9112,26.8332,-17.3236,-44.3004"
284,19172.330671773492,"34.9978,26.7302,-17.3681,-44.1289"
285,19385.581728993093,"34.94,26.7399,-17.0731,-44.4004"
286,19284.170259332688,"34.8901,26.936,-17.1141,-44.6029"
287,19331.766043590003,"35.1015,26.6854,-17.2599,-44.307"
288,19342.73827267276,"35.1911,26.6046,-17.2674,-44.297"
289,19307.74949008682,"35.0588,26.5541,-17.0215,-43.9584"
290,19254.479362074806,"35.1987,26.5031,-17.0676,-44.2039"
291,19389.590079917783,"35.3427,26.4934,-17.0495,-44.7119"
292,19263.588928417183,"35.3875,26.407,-16.9563,-44.6969"
293,19360.132904522925,"35.2125,26.4306,-16.7208,-44.4022"
294,19341.97042611807,"35.2442,26.5428,-17.1112,-43.989"
295,19298.90746510275,"35.167,26.6764,-17.1842,-43.8277"
296,19320.904125766097,"35.1465,26.8734,-17.2155,-44.1951"
297,19155.456358777352,"35.1313,26.8155,-16.9691,-44.3357"
298,19359.33437180998,"35.1406,26.8003,-17.0852,-43.9873"
299,19303.305585912443,"35.1803,26.8835,-17.1563,-44.1642"
300,19300.002232226678,"35.3371,26.7971,-17.2482,-44.2632"
301,19268.74416136524,"35.3713,26.8285,-17.3215,-44.2445"
302,19422.845209900664,"35.4247,26.9048,-17.6964,-43.8651"
303,19358.779946191607,"35.4485,26.8318,-17.3874,-44.2638"
304,19283.930665891545,"35.4593,26.9277,-17.5577,-44.1403"
305,19236.62886314932,"35.3971,26.9642,-17.415,-44.1761"
306,19362.547648066233,"35.3898,26.9302,-17.4301,-43.8962"
307,19162.47936581699,"35.3747,26.8532,-17.2007,-43.9534"
308,19193.40383490811,"35.5467,26.8043,-17.5857,-43.6547"
309,19292.611994946365,"35.5667,26.9214,-17.6573,-43.8697"
310,19405.92242750851,"35.679,26.7997,-17.6134,-43.9637"
311,19218.78217007044,"35.739,26.7198,-17.5984,-43.8907"
312,19303.628588533138,"35.7655,26.6896,-17.6633,-43.6811"
313,19268.46266572267,"35.828,26.8478,-17.7234,-44.243"
314,19282.861265229512,"35.6429,26.9701,-17.4248,-44.3605"
315,19269.525696438053,"35.5201,27.0332,-17.4054,-43.9863"
316,19318.700948476428,"35.451,27.007,-17.1768,-43.9884"
317,19377.02751221164,"35.4,27.0457,-17.0635,-44.031"
318,19271.83524618802,"35.3287,27.1745,-17.216,-43.7329"
319,19250.0622526439,"35.3442,27.1876,-17.0154,-44.165"
320,19196.97743637789,"35.415,27.1126,-17.051,-44.0599"
321,19253.27605039511,"35.4201,26.9906,-16.9783,-43.767"
322,19260.362218622766,"35.5359,26.9583,-17.0863,-43.856"
323,19197.448096275446,"35.5655,26.9216,-17.0235,-43.9167"
324,19251.91758567648,"35.6071,26.6409,-16.9658,-43.2641"
325,19213.3750462668,"35.602,26.5595,-16.8581,-43.124"
326,19111.15275197972,"35.5847,26.5472,-16.7438,-43.1684"
327,19206.726925109422,"35.4596,26.7049,-16.668,-43.2242"
328,19228.236892700355,"35.6191,26.5303,-16.7024,-43.2035"
329,19138.704991357863,"35.6164,26.718,-16.743,-43.6189"
330,19155.984262739472,"35.6001,26.8617,-16.9499,-43.5132"
331,19244.490469250446,"35.6838,26.751,-16.9249,-43.5014"
332,19252.096492638917,"35.4962,26.9564,-16.7967,-43.5605"
333,19261.15133465637,"35.4164,27.1725,-16.9365,-43.5403"
334,19175.313623834565,"35.5641,27.0266,-16.8617,-43.7808"
335,19111.600126129273,"35.4077,26.9465,-16.5842,-43.3708"
336,19222.94301367161,"35.2327,26.9483,-16.494,-42.7648"
337,19286.677802125472,"35.337,27.1191,-16.7112,-43.2388"
338,19229.922971677825,"35.3838,27.0224,-16.4769,-43.5405"
339,19356.87460577985,"35.3024,27.0993,-16.4595,-43.3954"
340,19220.086260352604,"35.3468,27.2522,-16.7055,-43.4931"
341,19219.779755693184,"35.3307,27.3509,-16.6833,-43.7072"
342,19419.815839190327,"35.4588,27.2674,-16.755,-43.7702"
343,19274.378814208903,"35.345,27.458,-16.7893,-43.7458"
344,19291.45263452537,"35.3562,27.3914,-16.5377,-44.0304"
345,19200.65182764702,"35.4873,27.3119,-16.6447,-44.041"
346,19319.716350292976,"35.4946,27.3446,-16.8026,-43.7822"
347,19173.262897002984,"35.5578,27.4208,-16.8501,-44.1379"
348,19350.08837920892,"35.4304,27.4807,-16.8098,-43.8103"
349,19284.102337747277,"35.3931,27.4889,-16.6971,-43.8327"
350,19205.762223763642,"35.292,27.6116,-16.6151,-43.892"
351,19374.134020719906,"35.4918,27.4285,-16.6895,-43.9415"
352,19232.717859377048,"35.5244,27.31,-16.4949,-44.0286"
353,19308.040124444935,"35.5945,27.3286,-16.7161,-43.8775"
354,19373.608362566152,"35.7324,27.3074,-16.9393,-43.8747"
355,19192.245387709885,"35.6012,27.3568,-16.8509,-43.5826"
356,19318.119846429126,"35.5996,27.3698,-16.7498,-43.7631"
357,19174.043187146828,"35.5427,27.2373,-16.3214,-43.9223"
358,19323.460333616535,"35.5209,27.1113,-16.2198,-43.5859"
359,19287.64370153403,"35.7151,26.9283,-16.2421,-43.7309"
360,19260.97861245601,"35.6803,26.9612,-16.2199,-43.6678"
361,19459.685051060726,"35.5843,27.0847,-16.037,-43.9681"
362,19166.941366518848,"35.611,27.1996,-16.3035,-43.8441"
363,19228.50278348876,"35.6004,27.3592,-16.5928,-43.6708"
364,19281.09146192788,"35.5631,27.3174,-16.4462,-43.6154"
365,19302.309144994662,"35.6539,27.1497,-16.5187,-43.2716"
366,19232.435538610705,"35.5779,27.1614,-16.3479,-43.2734"
367,19226.051747150457,"35.6641,27.1199,-16.3837,-43.3884"
368,19355.336656538566,"35.6862,27.1362,-16.2922,-43.6717"
369,19247.094929226107,"35.5927,27.3608,-16.3397,-43.8393"
370,19407.113017242133,"35.5278,27.389,-16.3188,-43.6371"
371,19262.652697082132,"35.487,27.3334,-16.154,-43.5565"
372,19344.533365048334,"35.4891,27.4533,-16.2106,-43.7663"
373,19178.978622885636,"35.4376,27.5204,-15.9883,-44.171"
374,19320.209883849464,"35.5134,27.2954,-15.9622,-43.7957"
375,19164.779536841874,"35.3791,27.3711,-15.8612,-43.6158"
376,19324.53988819886,"35.3371,27.4509,-15.9873,-43.3937"
377,19163.401751152323,"35.5276,27.4417,-16.2258,-43.6386"
378,19141.060390873114,"35.5612,27.2888,-16.1542,-43.4045"
379,19356.57491350374,"35.5884,27.3345,-16.2785,-43.3628"
380,19351.488660515675,"35.5585,27.4347,-16.2654,-43.5183"
381,19160.796466302763,"35.427,27.5918,-16.1994,-43.5327"
382,19274.32763175069,"35.5748,27.5404,-16.3403,-43.678"
383,19104.37168661815,"35.6977,27.5291,-16.4716,-43.8397"
384,19156.74652076791,"35.5591,27.7388,-16.5587,-43.7041"
385,19265.15181588835,"35.7254,27.5502,-16.4694,-43.9604"
386,19210.44208928727,"35.8363,27.335,-16.2703,-44.1077"
387,19193.099780752764,"35.567,27.4568,-16.289,-43.2935"
388,19438.347393128475,"35.593,27.5396,-16.3322,-43.5355"
389,19285.8553182176,"35.5894,27.6502,-16.3285,-43.8133"
390,19222.12270390532,"35.5379,27.6795,-16.3502,-43.5916"
391,19342.503429556546,"35.6569,27.6791,-16.3754,-43.9937"
392,19253.366566453908,"35.6718,27.5903,-16.2587,-43.9711"
393,19294.97144750458,"35.7438,27.4676,-16.1212,-44.117"
394,19237.387735094446,"35.6273,27.4796,-16.0553,-43.7503"
395,19186.829279042377,"35.5829,27.5215,-15.9385,-43.9026"
396,19214.614348006715,"35.7724,27.4036,-16.1574,-43.8642"
397,19310.68627820232,"35.7468,27.31,-16.146,-43.4459"
398,19152.126921701743,"35.7246,27.3809,-16.1618,-43.5065"
399,19314.48767417067,"35.7674,27.3543,-16.164,-43.5661"
400,19253.409370637426,"35.7739,27.3427,-16.1248,-43.5953"
401,19229.793271291896,"35.7291,27.4068,-16.2013,-43.3985"
402,19233.069997372597,"35.8068,27.5245,-16.5164,-43.4323"
403,19262.018344889588,"35.8863,27.2906,-16.4864,-43.068"
404,19181.954151983584,"35.9584,27.1623,-16.3897,-43.1175"
405,19193.42818522218,"35.8652,27.3573,-16.4807,-43.1214"
406,19213.15349270426,"35.7381,27.2959,-16.1546,-43.0266"
407,19355.523526772304,"35.8298,27.4158,-16.4321,-43.2077"
408,19092.27897145594,"35.7965,27.607,-16.6094,-43.2675"
409,19261.476301762577,"35.8208,27.7542,-16.6211,-43.788"
410,19259.868010767434,"35.7716,27.792,-16.5326,-43.8398"
411,19269.65536842914,"35.873,27.5701,-16.451,-43.7081"
412,19274.278880498383,"35.9218,27.6353,-16.6269,-43.7253"
413,19268.295597059114,"35.7902,27.8169,-16.6678,-43.6194"
414,19322.05349179875,"35.9225,27.6521,-16.7314,-43.4866"
415,19272.527149389676,"35.9651,27.5853,-16.6669,-43.547"
416,19285.782551783515,"36.0504,27.6151,-16.7612,-43.784"
