iteration,mean_cost,theta
103,7982.86402082148,"10.3477,10.5002,10.6542,10.0817,24.6758"
104,8042.036565467991,"10.2817,10.4251,10.7348,10.3483,24.8438"
105,8021.681455390298,"10.358,10.6256,10.7432,10.4509,24.8412"
106,7936.215263889204,"10.5285,10.7081,10.8318,10.4149,24.9177"
107,7946.952900757148,"10.9086,10.6358,10.8887,10.5576,24.7654"
108,7997.755207057947,"10.7639,10.7893,11.0033,10.6592,24.8978"
109,8018.259623364344,"10.8228,10.8373,11.2658,10.5404,25.005"
110,7943.1868612965845,"10.8894,10.9977,11.1765,10.6415,25.1286"
111,7974.075229931213,"11.1418,10.897,11.4153,10.6525,25.0727"
112,7950.052860106958,"11.2627,10.9532,11.411,10.8804,25.0238"
113,7969.983397284315,"11.3106,11.1277,11.4443,10.8678,25.1256"
114,8025.380293418134,"11.3406,11.0548,11.6024,10.908,25.3092"
115,7964.763060029133,"11.4029,11.1817,11.7448,10.8453,25.3853"
116,7968.301072933204,"11.4137,11.5015,11.9362,10.7125,25.3291"
117,7995.968726208416,"11.5099,11.4426,11.7587,10.8118,25.6927"
118,7975.831177681906,"11.3566,11.4983,11.9451,11.0742,25.6706"
119,7981.873477923908,"11.3124,11.6871,11.9869,11.1202,25.7632"
120,8025.938339960076,"11.4773,11.7594,11.9386,11.3027,25.7191"
121,7992.281585780489,"11.8034,11.6302,12.2068,10.9804,25.8791"
122,8039.673175146245,"11.7354,11.7895,12.3051,11.1682,25.8224"
123,8047.59268071914,"11.8106,11.8174,12.3442,11.3865,25.787"
124,7993.110786691081,"11.6772,11.9667,12.1716,11.8054,25.8297"
125,7997.692625512168,"11.8406,11.9534,12.1392,11.8673,25.9582"
126,8061.5873117197025,"11.8772,12.2371,12.011,11.9307,26.0089"
127,7998.033128433682,"11.9975,12.1014,12.1073,11.9026,26.2599"
128,7921.590810243738,"12.0543,12.3131,12.149,11.9055,26.2522"
129,7932.377583396468,"12.2669,12.1813,12.0445,12.3026,26.1591"
130,7973.233025329866,"12.5264,12.2188,12.0422,12.2496,26.2038"
131,8026.888577839625,"12.526,12.2233,12.0676,12.22,26.484"
132,8086.189420028784,"12.5845,12.3622,12.1981,12.274,26.3991"
133,7968.230146556436,"12.6174,12.4316,12.3044,12.404,26.3613"
134,7988.483626108137,"12.6839,12.532,12.5096,12.2473,26.4227"
135,8004.751743567015,"12.48,12.8917,12.5891,12.4064,26.296"
136,7981.1332552254535,"12.681,12.7588,12.7159,12.3485,26.4308"
137,7978.981394593121,"12.7415,12.8099,12.6769,12.3625,26.6126"
138,8069.132062031062,"12.601,12.8076,12.9509,12.4918,26.619"
139,8005.229157843037,"12.7772,12.7432,13.1746,12.3107,26.7368"
140,8008.250695937272,"12.9114,12.8774,13.072,12.4108,26.7378"
141,8016.94695700375,"13.0459,12.7456,12.9723,12.5008,26.9985"
142,8057.037522213476,"13.144,12.7441,13.0182,12.4967,27.1243"
143,7947.259728106871,"13.1075,12.7591,13.1533,12.6256,27.1502"
144,7985.276053468789,"13.3145,12.8465,13.1749,12.6156,27.0946"
145,8019.965452961869,"13.4296,12.7333,13.284,12.7747,27.0771"
146,7980.30534465268,"13.505,12.6023,13.418,12.8947,27.1316"
147,8000.70986013814,"13.5466,12.623,13.2638,13.0212,27.3404"
148,7975.425610398225,"13.5677,13.003,13.1255,12.893,27.4466"
149,7946.02862787018,"13.4703,13.0767,13.1738,13.127,27.4302"
150,7993.738898512517,"13.4728,13.1615,13.1158,13.2188,27.5424"
151,7980.050105484176,"13.3324,13.0679,13.3352,13.4058,27.6062"
152,7976.596789203143,"13.2342,13.2667,13.552,13.3147,27.6128"
153,7999.6975084514415,"13.0841,13.1581,13.7146,13.5064,27.742"
154,7971.20380717515,"13.3759,13.1028,13.6414,13.7281,27.585"
155,7923.053854760203,"13.295,13.3791,13.6996,13.6029,27.6733"
156,7974.871919863368,"13.2175,13.4109,13.8754,13.6704,27.6957"
157,8014.57754314537,"13.2094,13.3589,14.0075,13.5487,27.9511"
158,8054.736307365579,"13.1862,13.1961,14.0338,13.9111,27.9631"
159,8004.165918226409,"13.1959,13.4017,14.0258,14.0326,27.8672"
160,7913.229104540131,"13.3884,13.5386,13.8451,14.153,27.8165"
161,8081.493500955615,"13.5765,13.3415,13.9707,14.0596,27.9902"
162,8001.569943079102,"13.6243,13.4384,13.8987,14.1679,28.0364"
163,8070.743142518262,"13.6381,13.7234,13.717,14.0369,28.2501"
164,8038.383834504492,"13.6388,13.6192,14.1902,13.9402,28.1829"
165,7919.155537615776,"13.7458,13.7154,14.0992,13.9691,28.2561"
166,7966.851031928393,"13.7592,13.8141,14.0947,14.1286,28.1878"
167,7979.70057670657,"13.7173,14.0288,14.0253,14.1694,28.2439"
168,8037.877986775897,"13.9323,13.9699,14.2178,14.3046,27.9577"
169,7984.109619717741,"14.0968,13.8656,13.9025,14.5768,28.1314"
170,8010.120527041111,"14.0699,13.9302,14.0296,14.674,28.0697"
171,7996.0418045731785,"14.1091,14.0694,14.1088,14.4306,28.2487"
172,7970.999044610719,"14.2357,14.1419,14.1466,14.3061,28.3304"
173,8035.25998629551,"14.2903,14.2493,14.2614,14.251,28.3006"
174,7946.433501635904,"14.2555,14.3271,14.5208,14.1413,28.3028"
175,7998.032119214326,"14.3537,14.3967,14.4934,14.3226,28.1631"
176,7940.714024743099,"14.4425,14.2855,14.6148,14.4661,28.1116"
177,7978.372137794384,"14.3164,14.5846,14.5847,14.3924,28.2183"
178,7983.267188100027,"14.3061,14.4031,14.5761,14.6942,28.2901"
179,7967.163179688232,"14.2999,14.4303,14.4896,14.8551,28.3709"
180,7955.194298184524,"14.4039,14.5454,14.3429,14.7469,28.5784"
181,8001.036534113081,"14.4362,14.5439,14.4087,14.7492,28.6509"
182,7945.579901118358,"14.3319,14.5056,14.529,14.9268,28.6712"
183,8024.261804856773,"14.466,14.5793,14.5371,14.9186,28.6334"
184,8057.27699636954,"14.4528,14.7219,14.6026,14.8006,28.7325"
185,8035.216013857243,"14.4307,14.7838,14.5989,14.7661,28.9073"
186,8019.289721311885,"14.8235,15.0448,14.4357,14.5579,28.7853"
187,7974.883052073948,"14.8001,15.2375,14.4165,14.5092,28.8553"
188,7990.750178987306,"14.9522,14.9929,14.6113,14.4985,28.925"
189,8022.427963976332,"14.8965,15.0682,14.6082,14.5336,29.0351"
190,7932.260049673484,"14.9946,15.4166,14.5984,14.4314,28.8627"
191,8020.64894881221,"14.8534,15.4217,14.8032,14.2774,29.0919"
192,8008.037035799861,"14.8926,15.6846,14.8203,14.238,28.9752"
193,7970.620131579727,"15.0465,15.3062,14.7405,14.5249,29.1408"
194,7932.700758104551,"15.2533,15.3682,14.6074,14.6059,29.0767"
195,7988.122888699032,"15.1862,15.2796,14.7667,14.6541,29.1688"
196,7972.591426910087,"15.4562,15.4602,14.5691,14.5249,29.1899"
197,7994.163764702667,"15.4465,15.5822,14.6968,14.3823,29.2403"
198,7984.984254452048,"15.3742,15.6007,14.797,14.495,29.2346"
199,7962.630467374804,"15.2861,15.7772,14.754,14.531,29.299"
200,7994.1254205031155,"15.3279,15.72,14.8691,14.6621,29.2113"
201,7947.335161460309,"15.298,15.5911,15.0335,14.6495,29.3602"
202,7949.984940672529,"15.3492,15.771,14.9242,14.7824,29.2458"
203,8049.855994006244,"15.4432,15.7906,14.7027,14.9434,29.3262"
204,8012.886372406009,"15.2721,15.7641,14.67,15.2148,29.4242"
205,8003.996847769851,"15.3274,15.813,14.686,15.1177,29.5415"
206,8008.149886447426,"15.375,15.7488,14.8782,15.1197,29.5067"
207,7943.301807984379,"15.5972,15.7021,14.8461,15.0655,29.5552"
208,7977.640161708312,"15.6822,15.4579,14.8255,15.253,29.6707"
209,7917.216188631681,"15.4332,15.4642,15.1903,15.331,29.5937"
210,8000.985467305734,"15.5359,15.2842,15.2356,15.4269,29.6522"
211,7933.679803644607,"15.6877,15.3162,15.1093,15.3746,29.775"
212,7940.78032964867,"15.6853,15.3348,15.195,15.363,29.8092"
213,8073.20394981542,"15.8449,15.2497,15.1628,15.5483,29.7052"
214,7971.879323597477,"16.0412,15.2578,15.2821,15.5527,29.5208"
215,7939.326240579914,"16.0631,15.2777,15.3368,15.6007,29.505"
216,8020.81315254251,"16.0576,15.3869,15.3279,15.576,29.5551"
217,8075.326206043358,"16.0796,15.4844,15.155,15.7077,29.6052"
218,8045.984843479716,"15.9503,15.7388,15.2176,15.6526,29.6058"
219,8017.869733215419,"15.9785,15.8004,15.2153,15.8214,29.4803"
220,8018.761847932966,"15.7229,15.8471,15.5168,15.7102,29.6151"
221,8029.3765616192295,"15.9052,15.7642,15.5645,15.6866,29.6158"
222,7991.725478703058,"15.9832,15.7057,15.6001,15.6293,29.7382"
223,7956.347665197075,"15.8395,15.5821,15.5764,15.8656,29.8976"
224,7944.842439072597,"16.0012,15.7634,15.7262,15.618,29.7576"
225,8042.478249495221,"16.1161,15.8192,15.7292,15.5206,29.7908"
226,8007.42191839367,"15.9076,15.8632,15.7805,15.7345,29.805"
227,8017.428412474876,"15.9305,16.0833,15.6731,15.5689,29.9427"
228,7972.320766479182,"15.9124,16.0117,15.8713,15.8132,29.705"
229,7920.247273569021,"15.9058,15.9001,15.9833,15.7033,29.9204"
230,8027.024634085709,"15.7971,15.8155,15.9563,15.9982,29.9453"
231,8006.660020469879,"15.6584,15.7959,16.1133,16.0822,29.974"
232,8002.6235571149955,"15.6584,15.8186,15.8805,16.1299,30.2304"
233,7983.856526320393,"15.8952,15.8608,15.8684,16.155,30.0464"
234,7949.473364759033,"16.0275,16.066,15.8099,16.0532,29.9708"
235,7936.016571662965,"15.9017,16.0739,15.9953,15.9976,30.0526"
236,8097.307720724228,"16.122,16.0749,15.8888,16.1242,29.908"
237,8021.240156685511,"15.9477,16.0984,15.9649,16.1744,30.0405"
238,7972.941678910411,"15.9441,16.0794,16.0344,16.2505,30.0229"
239,8008.349806454357,"15.9289,16.0885,16.0832,16.0966,30.2242"
240,7997.470046298393,"16.0355,16.1116,16.134,15.9631,30.2788"
241,7947.523818086907,"16.0111,16.2345,16.1086,16.0348,30.2373"
242,7998.4223213665455,"16.3034,16.1355,16.2046,15.8938,30.179"
243,7971.45407334844,"16.3194,16.0965,16.2799,15.8275,30.2875"
244,7994.575571370766,"16.1458,16.2123,16.1959,15.9364,30.4102"
245,8045.5789288095975,"16.0449,16.3147,16.3601,15.8848,30.3903"
246,7987.600135335556,"15.8768,16.5185,16.4139,15.969,30.3168"
247,7950.9179433030085,"15.7677,16.6925,16.3524,15.9976,30.3741"
248,8044.31033065656,"15.7309,16.7858,16.4512,15.8014,30.5015"
249,7972.232556214012,"15.763,16.7223,16.6139,15.8658,30.4042"
250,8007.828042692134,"15.8913,16.8553,16.4345,15.9246,30.3506"
251,7951.930323746542,"15.9464,16.7673,16.4247,16.0203,30.3901"
252,8008.162089561407,"16.0061,16.6623,16.332,16.1857,30.4417"
253,7992.669275102014,"16.0586,16.4833,16.3725,16.3521,30.4453"
254,8027.45041777376,"16.0562,16.5735,16.3736,16.2634,30.5317"
255,7987.551293724652,"15.8773,16.6357,16.4368,16.4809,30.4561"
256,8000.18770711513,"15.9892,16.5652,16.5989,16.2492,30.567"
257,8041.092657727913,"16.1499,16.6459,16.5572,16.2396,30.4649"
258,8081.942922828963,"15.9298,16.8366,16.749,16.2509,30.3754"
259,8026.743701668588,"15.899,16.6829,16.7971,16.4942,30.3622"
260,7970.323685691933,"15.7695,16.5369,16.8849,16.6952,30.4278"
261,8018.035979643818,"15.9378,16.5602,16.7716,16.5987,30.5189"
262,7973.238123596579,"15.9582,16.3431,16.9697,16.6902,30.5095"
263,8006.661881492138,"15.9827,16.2815,17.0654,16.6606,30.5594"
264,8025.800225955926,"15.8094,16.407,16.995,16.6097,30.7982"
265,7978.5843489338295,"15.7866,16.4187,17.1009,16.6838,30.7145"
266,7979.059838489997,"15.8877,16.2593,16.9939,16.7573,30.8745"
267,7945.241931827466,"15.9637,16.4771,16.8186,16.8879,30.6974"
268,7993.169198628875,"16.1777,16.6311,16.5417,16.8743,30.6875"
269,7989.42883463522,"16.1712,16.6932,16.6734,16.9829,30.4681"
270,7944.5154308293995,"16.4868,16.5356,16.4336,17.1749,30.4247"
271,7944.075132370204,"16.4818,16.3937,16.5623,17.198,30.4844"
272,8090.93724587264,"16.4144,16.4208,16.5922,17.3078,30.4552"
273,7911.8459657829235,"16.5522,16.4742,16.4512,17.0896,30.6915"
274,7969.688704760526,"16.6854,16.5449,16.4697,16.8684,30.7475"
275,7936.673068609888,"16.6013,16.5258,16.6224,16.6867,30.9406"
276,7955.546553238847,"16.7127,16.5806,16.4536,16.5358,31.1488"
277,7979.527911520534,"16.6682,16.4201,16.5042,16.6707,31.2271"
278,7996.871754031835,"16.7524,16.6947,16.3772,16.6848,31.0485"
279,7914.124225900384,"16.7348,16.7916,16.4586,16.8213,30.8233"
280,8073.357335003115,"16.8433,16.8203,16.4983,16.8043,30.7231"
281,8000.5188420163495,"16.6996,17.1429,16.5381,16.5401,30.8371"
282,8002.136100733901,"16.7269,16.886,16.6921,16.7039,30.8102"
283,7943.015143679111,"16.7566,16.8673,16.6216,16.9816,30.6608"
284,7886.522239838254,"16.7793,16.8495,16.648,16.9321,30.7372"
285,8035.956093343188,"16.7513,17.0139,16.5347,16.9644,30.732"
286,7938.311027283259,"16.6231,17.1925,16.5274,16.831,30.8858"
287,7957.087248679447,"16.8457,17.0907,16.4757,16.9488,30.7552"
288,8002.676020676468,"16.9196,16.905,16.6243,16.9155,30.8095"
289,7990.950008941017,"16.9715,16.775,16.6214,17.0075,30.8602"
290,8041.506928263316,"17.0169,16.6462,16.5614,16.9724,31.0894"
291,8009.015588500561,"17.0373,16.8276,16.6814,16.8516,30.9565"
292,8033.380846566814,"17.202,16.7983,16.5918,16.8285,30.9971"
293,7930.2421077019,"17.1868,16.6452,16.6592,16.893,31.0939"
294,8030.369542706832,"17.239,16.6607,16.8689,16.51,31.2389"
295,8042.8425723408,"17.3401,17.038,16.4901,16.4863,31.2112"
296,7955.445589024381,"17.3544,17.0658,16.6643,16.4283,31.119"
297,7995.279163716742,"17.3142,17.1469,16.8234,16.4948,30.9082"
298,7971.186741698146,"17.3143,17.1036,17.003,16.3707,30.9497"
299,8038.705291583962,"17.4456,17.1399,16.9682,16.2119,31.0283"
300,8011.20848508831,"17.3092,17.2553,16.8749,16.3193,31.0996"
301,7918.440040601698,"17.3258,16.9924,16.8175,16.6569,31.116"
302,7984.378410639983,"17.1881,17.1403,16.7593,16.6359,31.2253"
303,7968.182369130215,"17.1131,17.1746,16.7473,16.795,31.1731"
304,7983.821240837683,"17.0189,17.2606,16.8649,16.9005,31.011"
305,7980.022602779613,"17.0273,17.3066,16.8367,16.8627,31.0757"
306,7937.572525732366,"17.0732,17.1087,16.8388,16.784,31.3392"
307,7932.591345339763,"17.0355,16.9103,17.0903,17.0321,31.1143"
308,8013.082906337171,"16.9764,16.8572,17.3265,16.8897,31.176"
309,7973.501083875752,"16.7837,16.9079,17.349,16.9601,31.2737"
310,7948.813944812116,"16.7878,16.8484,17.3049,17.2096,31.1724"
311,7991.362015037457,"16.9069,16.8898,17.0718,17.3525,31.1454"
312,8011.588904672751,"16.9613,17.0412,16.907,17.3035,31.2024"
313,8010.879316325645,"17.0929,17.0935,16.9141,17.2015,31.1689"
314,8010.528314998696,"17.1651,16.9956,16.9041,17.3195,31.1372"
315,8031.023875624868,"17.1577,16.9536,16.9182,17.3481,31.1962"
316,8008.279634979354,"17.0641,17.0655,16.6674,17.5939,31.2283"
317,8029.8722345022,"16.9862,17.0431,16.6721,17.612,31.352"
318,7984.8678452669865,"16.8723,16.9501,16.9181,17.6946,31.2812"
319,8000.110676028914,"16.7399,16.9846,17.0222,17.7139,31.3001"
320,8003.52295087896,"16.9272,17.0097,17.0065,17.5707,31.2942"
321,7919.028255558568,"16.849,17.0707,17.1348,17.4801,31.3235"
322,8059.750418973867,"16.8716,17.2072,17.0983,17.4263,31.2928"
323,7992.220581410256,"17.059,17.1339,16.9497,17.5655,31.2421"
324,7973.874269181129,"16.971,16.9799,16.9109,17.7005,31.4258"
325,8061.340823232469,"16.9919,16.9758,17.0546,17.5098,31.496"
326,8008.8675979547525,"16.9376,17.0277,17.2464,17.5573,31.313"
327,8003.604186676941,"16.8342,17.1252,17.0993,17.7169,31.349"
328,8057.775877936096,"16.7485,17.2168,17.1834,17.5789,31.4391"
329,8033.466313030879,"17.0838,17.2452,17.2103,17.3252,31.3441"
330,8005.9321232476,"16.9343,17.47,17.1376,17.3329,31.3761"
331,7972.533060563475,"16.9663,17.4166,17.2387,17.3639,31.3106"
332,7971.807166672204,"17.125,17.4033,17.3136,17.1394,31.3473"
333,7995.419541415771,"16.9872,17.6507,17.3712,17.0658,31.2904"
334,7986.727726161471,"17.2138,17.6602,17.3336,16.9336,31.2648"
335,7963.955862116481,"17.2698,17.4465,17.2594,17.1203,31.3431"
336,8017.500000434125,"17.327,17.3215,17.3427,17.0473,31.433"
337,8037.7404417606585,"17.3817,17.1633,17.3798,17.2316,31.3578"
338,7942.798791314647,"17.3762,17.1266,17.4651,17.2581,31.3324"
339,7945.273153313748,"17.3517,17.1681,17.6111,16.9895,31.4628"
340,8016.326639181457,"17.4322,17.2014,17.6082,16.9429,31.4339"
341,8071.295482610059,"17.5951,17.1597,17.4437,17.1385,31.319"
342,8069.946190455066,"17.7943,16.9884,17.4285,17.182,31.3081"
343,7957.817387762969,"17.6444,16.9791,17.4713,17.3717,31.2801"
344,7978.937330671831,"17.6382,16.9808,17.6946,17.3537,31.1105"
345,7950.606333095448,"17.5079,17.3382,17.5205,17.1813,31.249"
346,8013.685237049336,"17.6501,17.1678,17.5403,17.161,31.3054"
347,8022.923149868479,"17.7138,17.3318,17.5136,17.1665,31.1409"
348,7992.445954700216,"17.6383,17.4623,17.314,17.2159,31.2637"
349,8002.319317299508,"17.539,17.3363,17.4823,17.2268,31.3406"
350,7987.970846790797,"17.5713,17.3614,17.4465,17.0401,31.537"
351,8040.088691516146,"17.5044,17.4905,17.2739,17.1575,31.5603"
352,8040.77160805075,"17.2918,17.7009,17.3634,17.0996,31.5657"
353,7959.901109740975,"17.3652,17.8062,17.1927,17.232,31.4629"
354,8022.023665126599,"17.2504,17.7266,17.4287,17.1789,31.498"
355,8020.667383241187,"17.1337,17.7489,17.4338,17.2346,31.5662"
356,8018.6944966214105,"17.2322,17.8735,17.533,17.1812,31.3376"
357,7940.332134569691,"16.9858,17.8926,17.4884,17.3716,31.445"
358,8068.540054343455,"16.9868,17.7295,17.7044,17.2073,31.5765"
359,8032.243501945053,"17.2414,17.686,17.6474,17.0012,31.6575"
360,7967.084847881181,"17.4364,17.705,17.6631,16.785,31.6778"
361,8024.504277077365,"17.7324,17.4653,17.6383,16.8927,31.5615"
362,8030.19047263572,"17.8346,17.4216,17.6056,16.8777,31.5858"
363,7967.9319311212275,"17.7402,17.5161,17.4104,17.1058,31.584"
364,7995.933869538342,"17.7052,17.4851,17.5008,17.2744,31.4207"
365,7946.666717944052,"17.6894,17.5802,17.4236,17.241,31.4821"
366,8005.541327772142,"17.6695,17.6395,17.293,17.414,31.4227"
367,7916.832825207846,"17.802,17.6369,17.4888,17.2073,31.3326"
368,7978.322591712442,"17.7969,17.6589,17.3287,17.461,31.2428"
369,8024.881848568404,"17.7991,17.6347,17.3765,17.4508,31.2531"
370,7958.08396458403,"17.7953,17.6451,17.1403,17.5204,31.4349"
371,8031.174066373771,"17.8436,17.6657,16.9206,17.7092,31.4141"
372,8009.621115180721,"17.9097,17.403,17.0971,17.6328,31.5346"
373,7958.17593046508,"17.7602,17.5271,17.1506,17.7666,31.4017"
374,8020.882262569556,"17.5995,17.3419,17.1125,17.9863,31.5781"
375,7991.546456790831,"17.4673,17.3535,17.2371,18.0079,31.5794"
376,7974.633984896043,"17.5252,17.4889,17.1242,18.077,31.4581"
377,7961.972660483186,"17.4956,17.6533,16.9981,18.1168,31.4353"
378,7949.843010976906,"17.5338,17.7392,17.0309,17.8392,31.57"
379,8016.969678841915,"17.4662,17.6821,17.1113,17.9576,31.5195"
380,7973.1892723259525,"17.5932,17.6265,17.2754,17.8269,31.4437"
