iteration,mean_cost,theta
115,4313.978187964628,"38.9024,30.0941,7.0123,-5.7739,11.4931"
116,4288.960771995638,"38.975,30.1043,7.1581,-5.4041,11.4322"
117,4332.542500794075,"38.9337,30.2725,7.3499,-5.219,11.4728"
118,4320.737261679438,"39.1084,30.2375,7.4777,-5.1937,11.7359"
119,4315.7480474107715,"39.1529,30.2074,7.6263,-4.947,12.0251"
120,4362.247950681426,"39.3896,30.2276,7.6554,-4.9236,12.1254"
121,4315.212147472618,"39.4649,30.3329,7.8688,-4.774,12.0114"
122,4292.556102813494,"39.4297,30.4376,7.9693,-4.5378,12.2745"
123,4321.082787193689,"39.4478,30.6583,8.0783,-4.5473,12.3744"
124,4329.713746294218,"39.6132,30.7988,8.1172,-4.5288,12.3393"
125,4336.615365174124,"39.8507,30.8366,8.1292,-4.5554,12.4591"
126,4381.950788404658,"39.8748,30.9693,8.2227,-4.546,12.7905"
127,4341.357554478447,"40.0165,31.0829,8.1251,-4.2896,12.8463"
128,4281.629920801139,"40.1548,31.0986,8.1291,-4.2513,13.2428"
129,4331.818436423579,"40.1999,31.2139,8.3353,-4.2382,13.2593"
130,4290.990259942178,"40.171,31.3104,8.535,-4.0692,13.3708"
131,4295.814884674953,"40.4174,31.1815,8.696,-4.1221,13.5307"
132,4329.848578302382,"40.3509,31.3121,8.9631,-3.9435,13.4682"
133,4301.50600328997,"40.5005,31.5699,8.9814,-4.1381,13.4623"
134,4280.213561424882,"40.6007,31.642,9.1264,-4.1017,13.4824"
135,4323.655420545113,"40.6126,31.7103,9.3604,-4.0179,13.5081"
136,4389.837024640834,"40.7514,31.7426,9.5663,-4.0459,13.4855"
137,4345.063402275784,"40.8578,31.8331,9.7937,-4.193,13.5559"
138,4308.444174809268,"40.8581,31.9017,9.8645,-3.901,13.6569"
139,4340.847503438354,"40.996,32.0673,9.9272,-3.9985,13.633"
140,4330.912240392516,"41.1567,32.2319,9.9714,-4.0747,13.5552"
141,4323.54386952397,"41.3051,32.2058,9.9412,-3.8583,13.7014"
142,4285.201100969588,"41.5688,32.1807,9.8569,-3.648,13.5985"
143,4307.230181833264,"41.6876,32.0808,10.0552,-3.6286,13.8142"
144,4343.01629658558,"41.7243,32.0788,10.0271,-3.3618,14.1484"
145,4330.7971845548755,"41.6774,32.0488,10.217,-3.114,14.4293"
146,4320.316831388267,"41.6372,32.1418,10.4146,-2.9212,14.4216"
147,4349.944892185511,"41.7513,32.1269,10.5,-2.7088,14.3855"
148,4347.662207969615,"41.9952,32.202,10.4975,-2.7601,14.2548"
149,4287.532799430238,"41.9847,32.4113,10.5443,-2.6615,14.2781"
150,4343.026987580301,"42.063,32.4425,10.5325,-2.4017,14.3105"
151,4322.816188274615,"42.0814,32.7288,10.4675,-2.3937,14.3858"
152,4318.216013641703,"42.1892,32.8068,10.4421,-2.3148,14.5024"
153,4298.287956354746,"42.315,32.8578,10.4778,-2.267,14.5528"
154,4354.4280567957185,"42.2363,33.1988,10.4479,-2.2378,14.6196"
155,4366.851067236503,"42.4162,33.156,10.4933,-2.1834,14.7336"
156,4338.0311507775805,"42.5863,33.2082,10.5896,-2.1813,14.6014"
157,4289.272900146826,"42.6503,33.2289,10.6734,-2.0139,14.6437"
158,4347.891816128047,"42.771,33.3777,10.6283,-1.9863,14.593"
159,4281.044135994407,"42.7392,33.4708,10.9145,-2.0609,14.6983"
160,4356.546938886304,"42.7101,33.624,10.7712,-1.7572,14.8543"
161,4321.19707581359,"42.743,33.748,10.7242,-1.7368,15.1802"
162,4366.262979689165,"42.6904,33.8464,10.7905,-1.6628,15.4952"
163,4304.483146754414,"42.7268,33.996,10.9463,-1.6373,15.3322"
164,4304.167659686821,"42.7898,34.0829,10.9573,-1.5156,15.3415"
165,4310.756344912367,"42.8626,34.1356,11.1357,-1.532,15.2722"
166,4365.166216715122,"42.8954,34.1982,11.2977,-1.5429,15.3399"
167,4338.388386317987,"42.8615,34.4832,11.3155,-1.5416,15.3422"
168,4291.936432023474,"43.0797,34.61,11.2065,-1.5263,15.1653"
169,4340.997536416568,"43.1841,34.527,11.3667,-1.5612,15.3612"
170,4334.020887970971,"43.2575,34.4999,11.5001,-1.5123,15.4848"
171,4376.82528351986,"43.4936,34.4049,11.7128,-1.754,15.502"
172,4261.866898229165,"43.622,34.3936,11.7753,-1.8603,15.7789"
173,4320.974854076671,"43.5865,34.3214,11.9841,-1.6176,15.8413"
174,4357.3727740956165,"43.5124,34.3287,12.2439,-1.5644,16.0421"
175,4304.340426655145,"43.5042,34.4404,12.22,-1.4894,16.319"
176,4306.427271636202,"43.5449,34.4799,12.2317,-1.2674,16.3073"
177,4346.227659611427,"43.6631,34.3853,12.2459,-0.9806,16.2844"
178,4337.841399743923,"43.7501,34.3781,12.468,-0.9299,16.0932"
179,4369.480788915898,"43.7778,34.4336,12.4912,-0.8268,16.2404"
180,4383.110926159993,"43.6916,34.6482,12.5453,-0.7817,16.3636"
181,4322.883521993353,"43.816,34.822,12.3695,-0.7944,16.4971"
182,4374.389015277888,"43.84,34.9247,12.5313,-0.7179,16.2626"
183,4353.436224035021,"43.9626,35.0205,12.56,-0.899,16.3963"
184,4326.926747660003,"44.0665,35.222,12.4016,-0.9608,16.4792"
185,4302.898813070023,"44.0982,35.2421,12.4382,-0.8884,16.673"
186,4346.389804274037,"44.1577,35.3491,12.4553,-0.8935,16.697"
187,4308.53408932559,"44.3381,35.3323,12.2241,-0.8108,17.0377"
188,4358.688980650591,"44.2938,35.6061,12.142,-0.7749,17.0589"
189,4303.881508864874,"44.4166,35.7704,12.1071,-0.8794,16.9771"
190,4318.6519998669955,"44.4245,35.716,12.2341,-0.8259,17.2369"
191,4302.738369036719,"44.4637,35.7973,12.3852,-0.8402,17.1181"
192,4329.136886165614,"44.4604,35.7766,12.5647,-0.6531,17.0206"
193,4292.277367207056,"44.5618,35.7624,12.6912,-0.7028,17.0532"
194,4312.074909889998,"44.6268,35.8988,12.7398,-0.9454,17.2157"
195,4326.433489820379,"44.6222,36.0476,12.8994,-1.1432,17.2622"
196,4321.618507519499,"44.5662,36.1189,13.1444,-1.1399,17.2318"
197,4348.374210969125,"44.7953,36.0939,13.1246,-1.1407,17.0619"
198,4373.195873331656,"44.7879,36.1016,13.1569,-0.9283,17.1625"
199,4284.335689137818,"44.6416,36.1538,13.3727,-0.8629,17.4473"
200,4297.544165973551,"44.6125,36.0816,13.5787,-0.6817,17.4672"
201,4274.417240210719,"44.7602,35.9567,13.5863,-0.5196,17.4719"
202,4343.851290365938,"44.7765,35.9656,13.7173,-0.6145,17.6731"
203,4349.852122644413,"44.9059,35.9667,13.8368,-0.6694,17.5729"
204,4341.979340503792,"44.8015,36.0782,14.0648,-0.8415,17.8294"
205,4351.164218171486,"44.8773,36.2537,13.9825,-1.0215,17.9989"
206,4287.527947777985,"44.9564,36.2381,13.8353,-0.7217,18.083"
207,4297.866062497894,"44.8436,36.3102,14.1039,-0.536,17.8223"
208,4378.283104623773,"44.846,36.3793,14.0998,-0.4133,17.8693"
209,4327.08561520874,"44.8962,36.4971,13.935,-0.2382,17.918"
210,4303.794920102482,"44.9283,36.4987,14.0675,-0.1699,17.871"
211,4336.859431181677,"44.7886,36.6456,14.1992,-0.1619,18.0352"
212,4308.160041835931,"44.9574,36.7328,14.133,-0.2509,17.9531"
213,4276.268939541496,"45.0188,36.7271,14.2195,-0.183,17.9022"
214,4328.882067998725,"45.0576,36.8585,14.2423,-0.2379,17.8438"
215,4309.498619222609,"44.9963,36.9925,14.3547,-0.1899,17.784"
216,4297.533393462046,"44.95,37.0937,14.3644,-0.193,18.0258"
217,4355.809332967733,"45.0581,37.2095,14.2142,-0.1733,18.027"
218,4320.781160977795,"45.1151,37.2026,14.2015,-0.1556,18.2622"
219,4321.463149337392,"45.1308,37.2434,14.2497,0.0099,18.1534"
220,4316.667942424931,"45.2188,37.2483,14.2344,0.0998,18.1327"
221,4344.246256897579,"45.2772,37.2117,14.3875,0.0932,18.1134"
222,4344.654549529042,"45.1718,37.2578,14.5131,0.4108,17.9767"
223,4270.989187494205,"45.3991,37.0367,14.5033,0.5539,17.9928"
224,4320.100475219475,"45.32,37.1323,14.5384,0.6197,18.1255"
225,4316.326732396214,"45.3621,37.3411,14.5434,0.5096,17.9554"
226,4302.327627668202,"45.3719,37.3597,14.5822,0.6873,17.8888"
227,4316.392073850392,"45.4938,37.261,14.5846,0.5805,18.215"
228,4345.799922696684,"45.5577,37.3153,14.6611,0.4296,18.2926"
229,4307.556891931733,"45.6792,37.3376,14.7014,0.3773,18.2018"
230,4342.757350772342,"45.5742,37.4441,14.7821,0.4456,18.3194"
231,4304.257313059386,"45.5647,37.7183,14.7508,0.2352,18.3463"
232,4363.909837045293,"45.69,37.7506,14.562,0.293,18.4735"
233,4271.072909449315,"45.7837,37.733,14.5971,0.2897,18.5187"
234,4352.5148540072,"45.7508,37.6856,14.6823,0.5216,18.5157"
235,4332.07231749706,"45.7959,37.6071,14.7457,0.6691,18.5778"
236,4326.660204442623,"45.7648,37.5843,14.8809,0.6805,18.7676"
237,4344.520721499304,"45.7292,37.7459,14.9286,0.66,18.7055"
238,4309.338734092916,"45.746,37.8391,14.8457,0.8071,18.6939"
239,4387.30237382996,"45.8479,37.7792,14.8411,0.7941,18.8643"
240,4362.823212470862,"45.8872,37.685,15.0601,0.7614,18.9416"
241,4319.629421896448,"46.1006,37.6348,15.0643,0.5315,19.043"
242,4315.264534357524,"46.2061,37.6086,15.0449,0.7364,18.8182"
243,4334.85795735152,"46.171,37.6811,15.2158,0.718,18.716"
244,4323.026589398327,"46.1907,37.6492,15.2153,0.8954,18.779"
245,4312.457031681228,"46.1622,37.7354,15.1919,0.9487,18.9121"
246,4315.828530917703,"46.0213,37.7476,15.023,1.4293,19.1798"
247,4291.659183320887,"45.9489,37.8191,15.2169,1.6291,18.7992"
248,4296.556486236529,"46.0293,37.9227,15.0417,1.7891,18.6527"
249,4364.1900285211195,"46.1219,37.8541,15.1463,1.6388,18.7836"
250,4353.43965977688,"46.2009,37.9623,14.8899,1.6426,19.0391"
251,4315.907533026531,"46.3083,38.0564,14.7453,1.636,19.0474"
252,4358.791155679247,"46.4779,37.9014,14.71,1.7537,19.0831"
253,4320.041124494604,"46.4786,38.0282,14.9209,1.6472,18.7795"
254,4334.4916049896765,"46.4678,38.2045,14.868,1.5588,18.8451"
255,4235.594289780883,"46.5122,38.1644,14.8359,1.7107,18.9248"
256,4308.138180106915,"46.6016,37.9884,14.7681,1.9165,19.1094"
257,4262.033308921628,"46.676,37.9206,14.6849,2.1901,19.0625"
258,4374.318751382319,"46.7818,37.9626,14.6616,1.988,19.1699"
259,4310.391613402851,"46.8526,37.9792,14.6918,2.0144,19.1021"
260,4297.85733701473,"46.9075,37.9657,14.726,1.96,19.21"
261,4365.6008440339465,"46.8702,38.0553,14.7363,1.9222,19.3546"
262,4288.539770453776,"47.013,38.0836,14.6561,2.0166,19.1309"
263,4310.12803209677,"46.8818,38.1414,14.8688,2.0543,19.1183"
264,4395.701298347498,"46.9503,38.0417,15.0008,2.0866,19.0677"
265,4319.695372301708,"46.9381,38.1615,14.9575,2.1973,19.0132"
266,4300.864747309014,"47.0467,38.2027,15.0192,2.0932,18.8366"
267,4305.263534079083,"46.9469,38.2653,15.2983,1.8341,19.0117"
268,4344.054523133657,"46.9651,38.2295,15.409,1.8253,19.054"
269,4325.269281254277,"46.891,38.5144,15.4256,1.8265,18.7476"
270,4327.558310583103,"46.9594,38.4171,15.5124,1.784,18.8764"
271,4321.196921913738,"46.9638,38.3379,15.5773,1.8738,19.0265"
272,4366.030795079617,"46.8927,38.4634,15.5684,1.7961,19.267"
273,4313.492782105956,"46.8563,38.5554,15.4946,1.869,19.4343"
274,4300.664699413149,"46.8477,38.5706,15.6253,1.7705,19.5205"
275,4385.415022140339,"46.7948,38.6521,15.757,1.744,19.4552"
276,4359.593040728393,"46.8027,38.4843,16.0346,1.7276,19.5788"
277,4339.993226279362,"46.7374,38.5925,16.0871,1.5808,19.8411"
278,4360.267887295907,"46.7573,38.7023,15.9459,1.683,19.845"
279,4344.291357568528,"46.7198,38.7838,15.8775,1.9785,19.6738"
280,4362.690676875234,"46.7834,38.7376,15.98,2.0401,19.5215"
281,4364.080390566195,"46.8969,38.5995,16.0275,2.0282,19.6721"
282,4331.6132448742765,"47.0257,38.4943,16.0366,2.0965,19.6492"
283,4401.50425343911,"47.0729,38.666,15.9772,1.88,19.6832"
284,4336.407590971469,"47.0623,38.5579,16.0546,2.0683,19.8203"
285,4372.557728244654,"47.1163,38.6226,16.0863,1.9597,19.7682"
286,4346.439649648507,"47.1489,38.7313,16.0509,1.9608,19.6883"
287,4355.767853602281,"47.2173,38.8356,15.911,1.8997,19.7845"
288,4325.647787134675,"47.2797,38.7728,16.0163,2.054,19.5361"
289,4315.076236427865,"47.3378,38.6095,16.0967,2.1855,19.6157"
290,4318.162683102606,"47.3509,38.5994,16.2735,2.0814,19.5693"
291,4355.585628691583,"47.4955,38.4017,16.1364,2.3259,19.6977"
292,4342.7299495465595,"47.5466,38.3888,16.0132,2.4737,19.7952"
293,4303.375324346939,"47.5098,38.3838,15.8974,2.5795,20.1768"
294,4358.763818376832,"47.5004,38.5072,15.866,2.4378,20.311"
295,4302.345468066018,"47.5145,38.7161,15.8116,2.2477,20.3077"
296,4280.582524646637,"47.6579,38.5612,15.6942,2.4172,20.3967"
297,4257.092407019747,"47.5225,38.7275,15.6946,2.5401,20.3431"
298,4324.193304318464,"47.5289,38.8437,15.5677,2.4271,20.5411"
299,4302.204702267194,"47.6805,38.8396,15.4893,2.4492,20.3649"
300,4274.67440544434,"47.5828,38.8932,15.5204,2.5685,20.4439"
301,4328.301835304507,"47.6008,38.6701,15.7707,2.6893,20.3987"
302,4267.953337250557,"47.4679,38.8603,15.8486,2.5635,20.4936"
303,4355.178258233828,"47.5228,38.7774,15.9436,2.6576,20.3232"
304,4297.306013903926,"47.4422,38.776,16.1349,2.655,20.3872"
305,4395.212726301799,"47.4219,38.7415,16.3146,2.698,20.2513"
306,4336.745191240489,"47.5445,38.7836,16.2322,2.7364,20.0554"
307,4354.522291880516,"47.5657,38.819,16.1787,3.0028,19.7735"
308,4391.75187446127,"47.6054,38.849,16.2046,3.0335,19.6578"
309,4321.736312770979,"47.4869,39.0752,16.2212,2.8078,19.9095"
310,4306.809326684309,"47.4321,39.0083,16.3199,3.0162,19.9039"
311,4350.633930401962,"47.4363,38.9707,16.5473,2.963,19.7406"
312,4350.566246238958,"47.3903,38.9103,16.6184,2.904,20.1216"
313,4284.352800179087,"47.4516,38.8968,16.5984,2.8066,20.3056"
314,4304.484668757902,"47.49,38.8759,16.5015,2.9372,20.3647"
315,4297.238359746626,"47.5947,38.6915,16.5023,3.1342,20.3473"
316,4328.593980130625,"47.5536,38.78,16.4653,3.1903,20.347"
317,4302.826620326156,"47.4874,38.8404,16.5281,3.2426,20.3448"
318,4244.63625788649,"47.466,38.8502,16.4112,3.4638,20.4074"
319,4262.25729988347,"47.5731,38.8599,16.2527,3.4554,20.4473"
320,4350.012117695066,"47.6394,38.7241,16.3231,3.4882,20.4821"
321,4324.927929897866,"47.7915,38.7047,16.2738,3.3254,20.5493"
322,4364.426697969236,"47.7766,38.8221,16.2528,3.189,20.6665"
323,4292.897736041515,"47.7433,38.9384,16.2326,3.3132,20.5012"
324,4327.803264340467,"47.6815,39.0991,16.2047,3.1786,20.6176"
325,4324.413905508186,"47.8066,39.1668,16.0991,2.9001,20.7832"
326,4389.305600073019,"47.7581,39.28,16.2952,2.824,20.4764"
327,4338.811980469652,"47.7932,39.1881,16.4531,2.7966,20.4934"
328,4350.993128114652,"47.8015,39.2547,16.3713,2.6583,20.7851"
329,4348.7089499280955,"47.7909,39.1869,16.3956,2.8155,20.869"
330,4282.706402595351,"47.7552,39.2195,16.3688,3.0948,20.6923"
331,4345.51894670497,"47.7625,39.1596,16.462,3.0775,20.7633"
332,4325.780947402181,"47.7728,39.1795,16.5665,2.9474,20.7971"
333,4288.479066215998,"47.7415,39.3065,16.5453,2.911,20.7904"
334,4307.751417262529,"47.8369,39.1973,16.7114,2.8786,20.5747"
335,4280.439217559562,"47.8749,39.0759,16.8937,2.891,20.4841"
336,4343.890017323897,"47.9262,39.0217,16.7398,3.2096,20.3747"
337,4323.073255840272,"47.9406,38.9727,16.7122,3.2426,20.5928"
338,4261.916724347487,"47.9453,38.956,16.7468,3.3449,20.5203"
339,4360.126604646126,"47.8632,39.0946,16.6424,3.5096,20.4566"
340,4311.023988609276,"47.9315,39.0535,16.5954,3.5576,20.5148"
341,4354.264781124645,"47.9487,39.0742,16.6146,3.4239,20.6567"
342,4333.986670961196,"47.895,39.0255,16.6361,3.5061,20.9068"
343,4315.879394522691,"47.992,39.0624,16.6487,3.2897,20.9071"
344,4324.562387436204,"47.981,39.0884,16.714,3.1946,20.9863"
345,4312.196427929434,"47.8918,39.2632,16.7891,3.1455,20.8396"
346,4349.398720014927,"47.9034,39.3069,16.9664,2.9276,20.7484"
347,4326.3032622426545,"47.8137,39.3322,17.03,3.0414,20.8028"
348,4286.708792017769,"47.8054,39.3838,16.9948,3.1584,20.7139"
349,4333.961948912467,"47.8164,39.4428,17.0254,3.0795,20.6557"
350,4318.119702124327,"47.7768,39.478,16.9951,3.2676,20.5865"
351,4308.497829645671,"47.7914,39.4071,17.0719,3.2273,20.7283"
352,4376.606765051081,"47.74,39.5017,17.0919,3.1872,20.7451"
353,4310.608095609042,"47.7331,39.5418,16.9123,3.3335,20.9248"
354,4296.404403479322,"47.7523,39.5068,17.0117,3.3895,20.7662"
355,4335.569863937964,"47.7074,39.4613,17.0802,3.5763,20.6929"
356,4327.568393916091,"47.7709,39.4812,16.9169,3.8006,20.5213"
357,4333.16094621415,"47.6966,39.4628,16.931,4.0142,20.5637"
358,4292.674069206524,"47.7302,39.5241,16.975,3.832,20.5875"
359,4297.670808238559,"47.7186,39.4666,17.0483,3.8466,20.6681"
360,4315.449255012983,"47.6408,39.4093,17.1405,4.0165,20.6944"
361,4316.067539409087,"47.791,39.4415,17.0826,3.7567,20.6964"
362,4324.428040471446,"47.757,39.5187,17.1068,3.6594,20.7785"
363,4329.164968235177,"47.7704,39.2925,17.1314,3.9013,20.9946"
364,4299.886422701113,"47.8251,39.4675,17.0653,3.824,20.7121"
365,4323.6561979059925,"47.8076,39.4806,17.1052,3.7949,20.7746"
366,4368.998422320207,"47.867,39.4545,17.1918,3.7628,20.618"
367,4290.328802903074,"47.8987,39.653,17.1022,3.5745,20.5773"
368,4376.254319013498,"47.9266,39.5859,17.0178,3.6784,20.7391"
369,4368.574739330503,"47.8048,39.5938,17.1018,3.612,21.1378"
370,4326.77725909312,"47.9604,39.7411,16.8596,3.4164,21.1374"
371,4349.655694970569,"48.0583,39.7894,16.7698,3.3468,21.0615"
372,4327.3201234615735,"48.0237,39.8262,16.6288,3.5317,21.1706"
373,4310.7320085788315,"48.0671,39.8733,16.6682,3.4654,20.9916"
374,4289.337108478843,"48.0399,39.8397,16.7198,3.4437,21.1551"
