iteration,mean_cost,theta
135,5223.7157262329165,"37.4736,10.1079,35.8211"
136,5295.987886221875,"37.5365,10.2692,35.8822"
137,5347.536199709596,"37.7095,10.4353,35.8391"
138,5241.880186270721,"37.7273,10.5618,36.0051"
139,5318.631258958685,"37.8802,10.6465,36.0421"
140,5310.716867795959,"37.9886,10.8214,36.0523"
141,5360.825016138313,"38.1662,10.8346,36.1412"
142,5290.140002414796,"38.4054,10.7608,36.2615"
143,5306.920167172113,"38.5653,10.824,36.3069"
144,5339.5110077561,"38.6257,10.8572,36.4964"
145,5354.48404169084,"38.5273,10.9223,36.8119"
146,5339.652682221046,"38.5969,10.9991,36.9494"
147,5349.505396568775,"38.7654,11.1051,36.9528"
148,5308.633459552395,"38.9541,11.1647,36.9734"
149,5350.381725579385,"39.0088,11.2535,37.099"
150,5267.033806103431,"39.1125,11.2891,37.2303"
151,5292.8672559138295,"39.2249,11.4057,37.2538"
152,5293.187465843229,"39.4024,11.4739,37.2589"
153,5298.262956582171,"39.493,11.573,37.3187"
154,5292.24538286513,"39.5448,11.8258,37.2684"
155,5294.554178754153,"39.6963,11.6727,37.5033"
156,5344.215619946931,"39.9211,11.6688,37.5187"
157,5307.881715730012,"39.9908,11.6958,37.6751"
158,5287.149174759581,"40.1043,11.8269,37.6737"
159,5341.555868106329,"40.1018,11.8708,37.8697"
160,5328.229266070492,"40.226,11.9694,37.8924"
161,5290.595227534216,"40.2444,12.1491,37.9416"
162,5297.620590971646,"40.2556,12.1778,38.1264"
163,5324.564463838443,"40.2486,12.4041,38.1446"
164,5247.1509550712735,"40.3476,12.3888,38.2863"
165,5300.800587317288,"40.3781,12.5349,38.3265"
166,5329.3396135639505,"40.3743,12.7088,38.384"
167,5343.710947377236,"40.3338,12.9034,38.4647"
168,5315.493324011132,"40.5029,13.0067,38.4179"
169,5295.6768401528825,"40.5931,13.0756,38.4786"
170,5338.233881056349,"40.7149,13.1056,38.5348"
171,5360.2791734688635,"40.8931,13.1308,38.5465"
172,5295.512617077109,"41.0136,13.1286,38.6442"
173,5302.9701042315655,"40.8652,13.2453,38.8879"
174,5340.786564113664,"40.8045,13.3278,39.0721"
175,5325.9679030343195,"40.7369,13.5264,39.1567"
176,5341.792775512377,"40.7589,13.5727,39.2964"
177,5293.173561038257,"40.8181,13.6019,39.4155"
178,5317.471694342693,"40.8752,13.657,39.4962"
179,5259.74950856017,"41.0033,13.7323,39.4888"
180,5297.9591668138,"41.0726,13.8287,39.5066"
181,5309.874913670662,"41.2614,13.863,39.4714"
182,5266.133446449459,"41.2913,13.9554,39.5426"
183,5292.806242045829,"41.3876,14.0502,39.5299"
184,5320.5956399410825,"41.526,14.0861,39.5336"
185,5266.301641705287,"41.5764,14.0943,39.6601"
186,5324.953212973437,"41.5907,14.219,39.6972"
187,5226.5234398706125,"41.8142,14.1824,39.6835"
188,5337.232748251388,"41.8717,14.3209,39.6525"
189,5326.40511131258,"41.999,14.4166,39.6127"
190,5323.223620975936,"42.0508,14.5176,39.6452"
191,5317.074563359953,"42.0744,14.5904,39.7281"
192,5356.65033108416,"42.1009,14.5194,39.946"
193,5255.26471415769,"42.1136,14.5715,40.0623"
194,5269.476960358594,"42.2706,14.5998,40.0321"
195,5249.864614996435,"42.3195,14.8619,39.8815"
196,5315.024804240933,"42.2294,15.0975,39.8944"
197,5317.931527495741,"42.4383,15.0463,39.8917"
198,5289.2922871069295,"42.4348,14.9771,40.124"
199,5250.909486298656,"42.3413,15.1899,40.1702"
200,5322.640375624365,"42.2567,15.31,40.2932"
201,5291.947059236638,"42.4171,15.2686,40.3168"
202,5278.678276964035,"42.3681,15.4733,40.3224"
203,5274.200663587179,"42.5854,15.3797,40.3301"
204,5247.933140080554,"42.6195,15.5001,40.3216"
205,5369.886386034992,"42.6688,15.4976,40.4106"
206,5250.055781716161,"42.745,15.4508,40.5407"
207,5264.703740081147,"42.6673,15.4535,40.7469"
208,5302.691875541265,"42.6584,15.5639,40.7891"
209,5268.57132038783,"42.8213,15.542,40.7908"
210,5258.753997293858,"43.009,15.4906,40.782"
211,5264.323525418797,"42.9797,15.5074,40.9306"
212,5267.053119471291,"43.1565,15.5273,40.8615"
213,5287.950810178103,"43.1635,15.5894,40.9282"
214,5254.463125916569,"43.1531,15.6611,41.0019"
215,5260.766298227869,"43.1194,15.8261,41.0016"
216,5259.448372915394,"43.0833,15.9125,41.083"
217,5298.128947245789,"43.2133,15.9075,41.0706"
218,5286.028796397566,"43.2668,15.9472,41.1128"
219,5306.98851575182,"43.2733,15.9739,41.2107"
220,5290.5010319580915,"43.3689,16.0038,41.2127"
221,5282.977638421395,"43.4198,15.9691,41.3218"
222,5340.850677272086,"43.4585,15.9787,41.3968"
223,5279.452217680644,"43.6555,15.8498,41.4485"
224,5262.52339452258,"43.7074,15.8732,41.4948"
225,5248.8906451589855,"43.7204,15.9592,41.5131"
226,5285.545630875397,"43.723,16.01,41.572"
227,5241.377793951724,"43.8567,15.9631,41.5923"
228,5320.111520041418,"43.9027,16.0733,41.5452"
229,5284.009588377521,"44.0158,16.071,41.5541"
230,5318.4847068801755,"43.9075,16.1099,41.7369"
231,5339.239940674409,"44.0254,16.2167,41.6338"
232,5373.166779427586,"44.0982,16.2,41.7008"
233,5246.310251785101,"44.0632,16.2981,41.7752"
234,5332.381793481846,"44.0032,16.2092,42.0183"
235,5253.855230980024,"44.0641,16.205,42.0816"
236,5265.027689700473,"44.0927,16.2091,42.1483"
237,5375.65058003466,"44.1514,16.2578,42.1443"
238,5256.890288381783,"44.1677,16.2354,42.2716"
239,5350.043138498948,"44.1923,16.2534,42.3298"
240,5291.126239943193,"44.1839,16.3183,42.394"
241,5270.7828073319115,"44.3523,16.2828,42.3539"
242,5291.678581891236,"44.3261,16.3778,42.3876"
243,5267.820675203967,"44.3084,16.4288,42.4499"
244,5298.080897863901,"44.3793,16.4506,42.4537"
245,5347.663974594278,"44.3827,16.4561,42.545"
246,5330.7190275386065,"44.2215,16.5716,42.706"
247,5317.386264146211,"44.1814,16.6417,42.7941"
248,5302.29957838873,"44.1767,16.7383,42.8079"
249,5291.513038555564,"44.2769,16.8081,42.7321"
250,5258.632448208959,"44.4017,16.8606,42.6468"
251,5343.781679525272,"44.3979,16.9282,42.6708"
252,5293.7131923895995,"44.5039,16.8451,42.7436"
253,5313.830230444184,"44.5563,16.8873,42.738"
254,5319.762235174532,"44.6093,16.9451,42.7233"
255,5282.2813573341455,"44.6353,17.0238,42.7195"
256,5313.728680941281,"44.6437,16.8628,42.9455"
257,5311.692756206844,"44.6864,16.86,43.0008"
258,5299.734050872794,"44.6875,16.945,43.0058"
259,5296.973340599822,"44.7107,16.9911,43.0246"
260,5339.831961022325,"44.7476,17.0268,43.0398"
261,5324.313874558043,"44.702,17.1711,43.0442"
262,5221.569405167021,"44.8279,17.2319,42.9444"
263,5289.573833575609,"44.7288,17.3948,42.9565"
264,5382.985052268577,"44.7602,17.4027,42.995"
265,5281.768729862921,"44.6792,17.6117,42.9734"
266,5256.033068798559,"44.7775,17.6053,42.9563"
267,5288.470625460863,"44.7452,17.7363,42.9383"
268,5314.170621085121,"44.7318,17.7704,42.9973"
269,5306.717071597274,"44.6887,17.9377,42.9632"
270,5326.795613195696,"44.8123,17.851,42.998"
271,5306.185725449282,"44.83,17.8155,43.096"
272,5313.145828935562,"44.9228,17.871,43.0253"
273,5280.209979163088,"44.9844,17.8451,43.0672"
274,5278.15633493711,"44.9866,17.8811,43.1022"
275,5302.599667556588,"44.9818,17.963,43.0975"
276,5277.114270958264,"44.9994,17.9845,43.1329"
277,5351.744223838103,"45.1011,17.9491,43.1329"
278,5301.766315242707,"45.1465,17.9278,43.1905"
279,5291.162437732455,"45.153,17.8283,43.3428"
280,5298.844412993166,"45.2437,17.8488,43.3008"
281,5374.228584546281,"45.3425,17.7626,43.3478"
282,5266.513943848017,"45.4483,17.6509,43.4337"
283,5324.134213495134,"45.5271,17.5685,43.4961"
284,5347.497032601849,"45.5171,17.618,43.5316"
285,5295.096509022358,"45.4647,17.7304,43.5576"
286,5306.310713019538,"45.4901,17.8611,43.469"
287,5383.128814811989,"45.5834,17.8725,43.4254"
288,5325.987942255378,"45.6669,17.8967,43.403"
289,5287.590835496556,"45.6152,17.9102,43.5117"
290,5320.233679694588,"45.7043,17.9399,43.4512"
291,5333.377393974044,"45.7574,17.7668,43.6292"
292,5306.175894200562,"45.7817,17.7484,43.6939"
293,5244.113424864131,"45.7524,17.7803,43.7564"
294,5299.680478969001,"45.7944,17.8626,43.678"
295,5295.960418005882,"45.6968,18.0409,43.6685"
296,5264.728642299446,"45.7263,17.9472,43.7906"
297,5242.6086338700115,"45.5795,18.1172,43.8282"
298,5291.350757017539,"45.5708,18.1257,43.8751"
299,5274.65560983885,"45.6649,18.0411,43.9099"
300,5234.943640045651,"45.5383,18.2068,43.931"
301,5250.891780261698,"45.5015,18.1948,44.0201"
302,5260.279494401374,"45.5263,18.2923,43.9452"
303,5291.756889772427,"45.5616,18.2511,43.9982"
304,5285.642743436951,"45.5754,18.3431,43.9524"
305,5328.210250118124,"45.5719,18.3392,44.0142"
306,5393.271819042956,"45.6869,18.2735,44.0182"
307,5269.105028939783,"45.6994,18.2481,44.1076"
308,5277.352932898796,"45.686,18.3458,44.0709"
309,5303.232053612896,"45.7756,18.301,44.0754"
310,5264.900747167089,"45.7085,18.2811,44.2136"
311,5333.232892695615,"45.6433,18.3882,44.2209"
312,5325.267330766176,"45.6125,18.5049,44.2043"
313,5305.523789240423,"45.6105,18.6187,44.1501"
314,5331.034045952856,"45.5792,18.5738,44.2731"
315,5256.109332958884,"45.6905,18.4133,44.3662"
316,5291.651910828227,"45.7108,18.4412,44.3605"
317,5359.485830443761,"45.7018,18.515,44.3458"
318,5248.699377920725,"45.7146,18.4798,44.4297"
319,5255.4914566256175,"45.7024,18.4823,44.4757"
320,5325.015173913852,"45.8284,18.3246,44.5298"
321,5301.2320804826995,"45.9606,18.3289,44.4434"
322,5305.031436372157,"45.8946,18.4528,44.4372"
323,5337.137176896499,"45.8839,18.4914,44.4595"
324,5334.6122351504,"45.9058,18.5638,44.4258"
325,5298.060061426585,"46.0728,18.6041,44.2599"
326,5301.404089545972,"46.1219,18.6828,44.1762"
327,5268.774492077553,"46.1178,18.6806,44.2313"
328,5313.611883723879,"46.2161,18.6912,44.1571"
329,5331.434023961637,"46.158,18.6689,44.2829"
330,5300.711423292548,"46.1058,18.5769,44.4779"
331,5308.070860913245,"46.1571,18.5751,44.4717"
332,5263.962312406083,"46.2585,18.6602,44.3277"
333,5260.083429230395,"46.2741,18.6269,44.3761"
334,5305.021142541141,"46.2726,18.6568,44.3801"
335,5374.521079765084,"46.2103,18.7113,44.4332"
336,5315.995825630085,"46.137,18.668,44.6088"
337,5327.282453770971,"46.1491,18.6866,44.6243"
338,5249.5556489790915,"46.1442,18.6837,44.6767"
339,5316.924775158936,"46.0541,18.7102,44.77"
340,5233.34887023662,"46.1146,18.7093,44.7516"
341,5337.051782228105,"46.2247,18.735,44.6323"
342,5287.840662736732,"46.2905,18.6866,44.6563"
343,5274.353969222277,"46.4746,18.681,44.4963"
344,5252.349517531281,"46.4935,18.669,44.5218"
345,5221.339666472693,"46.5074,18.6618,44.5482"
346,5298.103088551575,"46.5383,18.7438,44.4552"
347,5295.864606664728,"46.4076,18.9023,44.4701"
348,5304.30056092936,"46.4698,18.839,44.5007"
349,5328.186226684695,"46.3269,18.9415,44.5845"
350,5313.750081748306,"46.3333,18.9945,44.5693"
351,5240.155095780819,"46.3547,18.9904,44.5933"
352,5327.575311536124,"46.3126,19.0898,44.5625"
353,5325.559492121263,"46.3791,18.9522,44.6594"
354,5322.991701081627,"46.2793,19.0043,44.7487"
355,5324.922155450827,"46.1826,18.9652,44.9226"
356,5276.374487277676,"46.2488,18.8707,44.9816"
357,5287.3434051063205,"46.1795,18.8524,45.0973"
358,5262.890634469729,"46.2054,18.8999,45.0565"
359,5256.551090378241,"46.1859,18.9453,45.0582"
360,5306.992314038444,"46.2638,18.9016,45.0458"
361,5287.05475639058,"46.4432,18.8563,44.9316"
362,5339.654731459761,"46.4409,18.8677,44.9568"
363,5286.816568902427,"46.3454,18.8325,45.1199"
364,5293.276124972547,"46.354,18.8975,45.0737"
365,5322.398235334764,"46.3308,18.9333,45.0902"
366,5315.239964705664,"46.3744,18.8901,45.1223"
367,5308.686331179313,"46.5028,18.9585,44.9595"
368,5273.348151457424,"46.5103,18.8397,45.0934"
369,5340.040810819839,"46.5042,18.9295,45.0381"
370,5300.2893953759385,"46.6828,18.9168,44.9052"
371,5343.393712074321,"46.7919,18.937,44.805"
372,5302.345848158235,"46.7915,19.0121,44.7715"
373,5301.3849906739,"46.9463,18.9853,44.6598"
374,5257.396466558953,"46.9868,19.0353,44.5974"
375,5279.873033997046,"46.9621,19.0348,44.6429"
376,5262.114651554799,"46.9223,19.0523,44.6962"
377,5334.759792754278,"46.8507,19.0402,44.7976"
378,5220.897635844458,"46.7637,19.1091,44.8593"
379,5270.414915380235,"46.7219,19.3044,44.7193"
380,5238.644195024447,"46.7566,19.2786,44.7302"
381,5296.726949694584,"46.7034,19.337,44.7447"
382,5253.098588459098,"46.7051,19.3893,44.7188"
383,5338.711682812837,"46.6817,19.4517,44.6965"
384,5334.21017323844,"46.7724,19.3598,44.7306"
385,5316.764100345373,"46.7614,19.2241,44.9079"
386,5302.194688662083,"46.808,19.18,44.932"
387,5287.420434067317,"46.9106,19.1614,44.8671"
388,5257.275589078316,"46.889,19.1351,44.9423"
389,5307.443578903289,"46.8803,19.2102,44.8921"
390,5330.186147280375,"46.97,19.1654,44.8642"
391,5237.967974541399,"47.0995,19.1412,44.7871"
392,5259.809930326214,"47.1084,19.1754,44.7511"
393,5264.9090805819515,"47.0648,19.3185,44.6706"
394,5341.2182211324925,"47.0344,19.3331,44.7019"
395,5285.860587595713,"46.9592,19.2806,44.8612"
396,5240.068080892757,"47.0452,19.2959,44.7775"
397,5273.627445412154,"46.9511,19.3309,44.8539"
398,5270.439059069859,"46.9132,19.315,44.9246"
399,5249.957826464832,"47.0029,19.2959,44.8659"
400,5342.470776507353,"46.9987,19.3963,44.7836"
401,5273.722022471167,"47.0232,19.524,44.6676"
402,5304.451958701081,"47.073,19.4682,44.6897"
403,5371.33059802994,"47.0347,19.5075,44.7159"
404,5300.467788219582,"46.961,19.5617,44.7763"
405,5333.95162404507,"47.0227,19.4729,44.8153"
406,5309.6402972832675,"46.9635,19.533,44.8489"
407,5294.710741690638,"46.7542,19.586,45.0285"
408,5311.973667195063,"46.8914,19.6131,44.8778"
409,5307.8107461637155,"46.917,19.6018,44.8835"
410,5302.82229609545,"46.8942,19.6174,44.9168"
411,5291.06129437633,"46.8017,19.666,44.9843"
412,5292.97514352247,"46.8958,19.5786,44.9845"
413,5273.944535374883,"46.9045,19.574,45.0005"
414,5319.633557395595,"46.9043,19.5895,45.0011"
415,5289.822746615349,"47.0159,19.4129,45.0735"
416,5266.82002605553,"46.9065,19.5616,45.0602"
417,5240.817777968111,"46.895,19.5346,45.1132"
418,5339.432705339822,"46.8261,19.6769,45.0532"
419,5294.490647276453,"47.0026,19.6297,44.9443"
420,5350.049610274193,"47.0739,19.6089,44.9044"
421,5314.71342062173,"47.1266,19.5332,44.9543"
422,5259.09386918617,"47.0336,19.558,45.0493"
423,5363.660232298499,"47.0746,19.4671,45.1023"
424,5299.757453023817,"47.1067,19.4396,45.1284"
425,5303.254498944342,"47.0773,19.4953,45.1223"
426,5321.242141025524,"47.1194,19.4679,45.1275"
427,5278.828484905601,"47.2204,19.3631,45.1424"
428,5326.759681036714,"47.2536,19.4137,45.0731"
429,5328.805924745033,"47.2281,19.4654,45.0757"
430,5335.131541932025,"47.2434,19.5158,45.0341"
431,5349.531162285089,"47.2541,19.536,45.0288"
432,5369.6640393636935,"47.2841,19.4573,45.0986"
433,5376.649647929634,"47.3658,19.3609,45.1351"
434,5314.446569712505,"47.2472,19.5657,45.0887"
435,5361.151302664735,"47.2714,19.6264,45.024"
436,5330.503151729457,"47.3835,19.6507,44.914"
437,5292.418034802948,"47.2775,19.6382,45.055"
438,5281.069741254917,"47.1738,19.6857,45.1296"
439,5323.727378045866,"47.1514,19.691,45.1557"
440,5295.362022246901,"47.1426,19.6877,45.1867"
441,5295.041074888667,"47.1869,19.7039,45.1426"
442,5318.546771474533,"47.1808,19.6975,45.1669"
443,5330.557847842935,"47.2464,19.6384,45.1675"
444,5265.898333129622,"47.2355,19.5812,45.2497"
445,5297.975128540903,"47.1901,19.5795,45.2976"
446,5314.258338695387,"47.2685,19.4597,45.3437"
447,5238.746595092609,"47.259,19.5079,45.3257"
448,5309.473496811719,"47.3061,19.4104,45.3738"
449,5337.68135580179,"47.2812,19.4137,45.4157"
450,5302.2729974566855,"47.2819,19.3449,45.503"
451,5286.343626978683,"47.0728,19.5344,45.5419"
452,5335.421608143867,"47.032,19.6148,45.5207"
453,5307.309085669047,"47.1459,19.628,45.4063"
454,5376.64209171682,"47.0837,19.5276,45.5747"
455,5293.972179991876,"47.0607,19.597,45.5633"
456,5329.494663754274,"47.0429,19.6375,45.5509"
457,5319.3973186329795,"47.0696,19.6513,45.5312"
458,5296.55776334181,"47.0387,19.7192,45.5129"
459,5241.718650702976,"46.9802,19.678,45.6277"
460,5319.256637904382,"46.9208,19.6508,45.7129"
461,5259.621769425077,"46.7795,19.7673,45.7619"
462,5299.398500965893,"46.7709,19.6511,45.8779"
463,5343.043769944954,"46.8102,19.6094,45.8868"
464,5295.318676097443,"46.7852,19.6125,45.9223"
465,5254.404170791883,"46.8134,19.6863,45.8324"
466,5304.387645855022,"46.8418,19.6811,45.8105"
467,5266.960838081684,"46.9343,19.761,45.6497"
468,5297.785017623657,"46.8468,19.8131,45.6925"
469,5310.078213258963,"46.9014,19.8454,45.6205"
470,5312.997915423487,"47.0044,19.6784,45.6788"
471,5292.233231257227,"47.1313,19.6366,45.6033"
472,5321.208401981364,"47.1254,19.6906,45.5683"
473,5312.2283732015885,"47.0583,19.827,45.5221"
474,5309.854737979284,"46.9702,19.8886,45.567"
475,5329.135289858731,"46.9654,19.9051,45.5669"
476,5236.355677420898,"47.0202,19.8163,45.616"
477,5285.020227543752,"47.0362,19.8008,45.6147"
478,5298.9450473132565,"47.1548,19.6958,45.5982"
479,5305.1422846726955,"47.2575,19.6084,45.5873"
480,5258.097781584065,"47.2435,19.6122,45.6125"
481,5359.385162660678,"47.2298,19.6138,45.6249"
482,5278.427710840596,"47.271,19.6548,45.563"
483,5285.2878449326645,"47.3249,19.6899,45.4813"
484,5314.469944017361,"47.3067,19.7105,45.4877"
485,5315.110070813183,"47.4347,19.5341,45.5358"
486,5299.235963420078,"47.4431,19.5104,45.5618"
487,5255.117552255031,"47.3247,19.5055,45.697"
488,5216.499608164298,"47.4148,19.5439,45.5689"
489,5297.1995392603785,"47.3696,19.4839,45.6599"
490,5252.850286433485,"47.2985,19.6137,45.6148"
491,5306.672417119702,"47.2244,19.6815,45.6264"
492,5312.56462287711,"47.1874,19.6856,45.6739"
493,5296.940800431579,"47.1666,19.8508,45.5481"
494,5252.230875794398,"47.1448,19.8935,45.5405"
495,5293.904540642123,"47.1884,19.8995,45.4903"
496,5309.68160326301,"47.185,19.9174,45.4827"
497,5287.036379480581,"47.1349,19.846,45.6136"
498,5370.237786144006,"47.1528,19.7767,45.6677"
499,5321.1987773335295,"47.1569,19.8535,45.6176"
500,5272.265368580443,"47.2046,19.8447,45.5937"
