iteration,mean_cost,theta
116,2678.347386583802,"41.2752,16.6242,38.3312"
117,2727.2552924658203,"41.4236,16.7707,38.458"
118,2730.139745777314,"41.5596,16.913,38.6276"
119,2716.6125843446202,"41.7132,17.0491,38.7857"
120,2663.2261364072556,"41.8997,17.1268,38.9529"
121,2686.5308866686146,"42.0536,17.3166,39.0063"
122,2698.360161816454,"42.163,17.4439,39.1878"
123,2732.310840421711,"42.2528,17.6849,39.2661"
124,2725.116281120196,"42.4141,17.8345,39.3715"
125,2732.238543051409,"42.5597,17.9902,39.4886"
126,2718.234348763934,"42.6977,18.1473,39.6103"
127,2695.485969591075,"42.9054,18.2152,39.7387"
128,2798.23989130193,"43.0248,18.332,39.8874"
129,2678.737517184774,"43.152,18.404,40.1405"
130,2690.138521902991,"43.1977,18.4707,40.3967"
131,2715.9348436233995,"43.3116,18.5694,40.5567"
132,2693.9147516322714,"43.4017,18.743,40.6824"
133,2711.7230492995122,"43.4707,18.9875,40.7399"
134,2709.7564647232293,"43.6617,19.0725,40.8364"
135,2696.750207815914,"43.8339,19.1216,40.9816"
136,2701.8587169233533,"43.9643,19.3739,40.9529"
137,2716.097388101845,"44.1374,19.4863,41.0165"
138,2738.902100211623,"44.2687,19.6284,41.1011"
139,2717.5576238691933,"44.3566,19.6855,41.3332"
140,2696.665489154886,"44.4821,19.7182,41.5265"
141,2760.9448743486123,"44.4821,19.9713,41.6164"
142,2744.0802414628397,"44.6372,20.042,41.7591"
143,2716.188127641653,"44.7844,20.2367,41.7671"
144,2720.9298047136667,"44.7895,20.4575,41.8879"
145,2684.8992541450257,"44.8828,20.7046,41.8813"
146,2716.6921137250274,"45.0311,20.7756,41.9792"
147,2698.672160119305,"45.2155,20.8541,42.0433"
148,2706.649589585528,"45.2941,21.0024,42.1392"
149,2702.7777649299924,"45.3527,21.167,42.238"
150,2734.6687326036204,"45.4736,21.2612,42.3353"
151,2717.8408525115624,"45.5809,21.4138,42.401"
152,2714.83972860759,"45.7209,21.5382,42.4427"
153,2751.4522282293788,"45.8313,21.6528,42.5318"
154,2736.0055641959148,"45.972,21.6678,42.698"
155,2723.538074716356,"46.1485,21.7518,42.743"
156,2728.587405052257,"46.2869,21.8523,42.816"
157,2688.809426880253,"46.3976,21.9386,42.9267"
158,2714.3603061849344,"46.5811,21.9667,42.9974"
159,2761.1124040211025,"46.6296,22.0379,43.1702"
160,2685.0165158570085,"46.6464,22.0528,43.4462"
161,2730.725919313735,"46.6758,22.2622,43.4786"
162,2696.699406412832,"46.7574,22.4764,43.4673"
163,2689.6134256416467,"46.8922,22.537,43.5455"
164,2716.5735369734075,"46.9321,22.6969,43.6157"
165,2697.9925904408556,"47.1161,22.6647,43.7256"
166,2702.0330689806915,"47.17,22.7546,43.85"
167,2697.659914734013,"47.2733,22.8876,43.8698"
168,2683.092954093565,"47.3314,22.9946,43.9635"
169,2686.7170136437153,"47.3619,23.1205,44.0592"
170,2707.5604564270598,"47.4906,23.136,44.1534"
171,2733.2472270305325,"47.575,23.2557,44.2097"
172,2746.673923356461,"47.6611,23.3074,44.3404"
173,2748.8478115395114,"47.7263,23.3808,44.4758"
174,2735.450302991344,"47.8211,23.5082,44.527"
175,2705.3650618335155,"47.9489,23.535,44.6322"
176,2703.3110089009024,"47.8855,23.718,44.7622"
177,2718.2781273713235,"48.0339,23.8016,44.7582"
178,2730.0541020745372,"48.0982,23.8772,44.8642"
179,2753.299649863544,"48.2336,23.9896,44.8634"
180,2732.708203532694,"48.2945,24.1049,44.9499"
181,2743.6032358016782,"48.3644,24.2607,44.9666"
182,2781.2364488463213,"48.4033,24.4075,45.0353"
183,2695.722434586375,"48.5226,24.4394,45.1487"
184,2722.5798093610683,"48.6037,24.4023,45.3121"
185,2685.25342920454,"48.8215,24.4162,45.2929"
186,2726.4511397041188,"48.8314,24.6208,45.2853"
187,2677.4363213967313,"48.8778,24.6113,45.4804"
188,2687.3010384530044,"48.9744,24.6263,45.5591"
189,2751.7151697020563,"49.0738,24.7237,45.56"
190,2677.4260049756867,"49.1181,24.6972,45.7712"
191,2773.7513109412002,"49.1046,24.8462,45.8312"
192,2728.516390798483,"49.1728,24.8254,46.0284"
193,2719.521815693253,"49.2622,24.8782,46.1032"
194,2696.3604398604307,"49.3613,24.8292,46.2536"
195,2688.815369589983,"49.3755,24.9789,46.281"
196,2684.646597015513,"49.3258,25.1843,46.3172"
197,2741.2369282045997,"49.3338,25.3308,46.3485"
198,2748.69074972708,"49.4358,25.34,46.4462"
199,2737.2268182335415,"49.4872,25.3139,46.6461"
200,2711.0910978616403,"49.5548,25.4314,46.6741"
201,2722.775520648417,"49.6498,25.5602,46.6375"
202,2693.8087159688557,"49.7392,25.6439,46.6553"
203,2733.7788830491663,"49.7541,25.7995,46.6646"
204,2681.691195832618,"49.8655,25.7629,46.7831"
205,2698.027521640119,"49.9552,25.7763,46.8432"
206,2701.6027876372186,"49.9685,25.903,46.8737"
207,2759.030053950745,"49.9746,25.9828,46.9707"
208,2722.1812324265084,"50.0531,26.0029,47.0708"
209,2752.2076249514903,"50.1576,26.075,47.0699"
210,2705.563602354222,"50.2424,26.1084,47.1434"
211,2731.2063437486045,"50.3568,26.2241,47.0747"
212,2723.6435079183257,"50.4511,26.1973,47.1899"
213,2714.4521715466235,"50.5052,26.3167,47.1963"
214,2687.5017285885233,"50.591,26.345,47.2519"
215,2701.256655887808,"50.6024,26.4829,47.2506"
216,2779.439457544095,"50.682,26.4613,47.3474"
217,2730.381565629526,"50.7881,26.4985,47.4089"
218,2684.6034166116615,"50.8356,26.6027,47.4227"
219,2720.4742465256777,"50.867,26.6014,47.5326"
220,2705.446939874755,"50.945,26.6225,47.5916"
221,2726.15211064035,"50.968,26.6889,47.6573"
222,2714.5136360409133,"50.9845,26.7958,47.6964"
223,2713.9998221454543,"51.0187,26.9073,47.7031"
224,2729.6757773601416,"51.1242,26.8101,47.841"
225,2723.167511638416,"51.0563,26.9552,47.9283"
226,2757.8222556660453,"51.1201,26.9945,47.987"
227,2752.415402550124,"51.2105,26.9407,48.1211"
228,2736.851064748137,"51.2709,26.8854,48.2808"
229,2717.0083858196504,"51.3395,26.921,48.3328"
230,2716.864557904378,"51.3803,26.8759,48.4737"
231,2700.257731166102,"51.3089,26.8859,48.676"
232,2742.152081860528,"51.2657,27.0819,48.6555"
233,2690.0825020677967,"51.1994,27.1355,48.8281"
234,2719.499380003877,"51.2424,27.2494,48.7879"
235,2758.1064563737805,"51.3538,27.2221,48.833"
236,2734.1446520778136,"51.5369,27.1671,48.8605"
237,2727.989804092138,"51.5317,27.2129,48.9677"
238,2755.290785069088,"51.7073,27.206,48.9218"
239,2727.665249247325,"51.7858,27.268,48.9373"
240,2721.1912650898485,"51.8797,27.3162,48.9346"
241,2697.158243107424,"51.9318,27.3309,48.9986"
242,2691.7306151743333,"52.0086,27.4115,48.9552"
243,2727.16374110138,"51.994,27.4318,49.0652"
244,2673.753199068061,"51.9487,27.5229,49.1602"
245,2743.0231800834813,"51.9907,27.6451,49.095"
246,2707.864128832056,"52.0508,27.6981,49.1189"
247,2717.563107431977,"52.0819,27.7207,49.1725"
248,2755.4114119001592,"52.2153,27.691,49.1813"
249,2727.314457492732,"52.3017,27.7046,49.2151"
250,2740.6847196447493,"52.353,27.8293,49.1589"
251,2715.407655479539,"52.3543,27.882,49.2314"
252,2736.7413587137003,"52.4296,27.8588,49.2916"
253,2765.3132331528304,"52.5488,27.7743,49.3739"
254,2695.5601734948373,"52.7122,27.8247,49.2881"
255,2725.262100502518,"52.7304,27.9106,49.2822"
256,2710.6587893534224,"52.6794,27.925,49.4387"
257,2698.5893357762425,"52.637,28.0523,49.4636"
258,2710.8104495572857,"52.7342,28.0662,49.4426"
259,2734.416663747959,"52.6428,28.2144,49.4993"
260,2746.5169838454794,"52.7084,28.2119,49.5564"
261,2701.293456950194,"52.89,28.1137,49.5782"
262,2716.7944668887067,"52.8075,28.2176,49.6611"
263,2699.1946907438814,"52.7836,28.2826,49.7261"
264,2725.758285636196,"52.8312,28.3995,49.6484"
265,2747.744707986503,"52.8844,28.473,49.6193"
266,2690.5600197707113,"52.9025,28.5769,49.6146"
267,2710.588189037091,"52.9425,28.6037,49.6335"
268,2693.920827079711,"52.9894,28.6089,49.6796"
269,2698.0719551166785,"52.9475,28.7571,49.6508"
270,2702.9309166690277,"52.9419,28.8488,49.6499"
271,2711.7167329219305,"53.0187,28.8206,49.697"
272,2736.4094821240265,"53.0498,28.9497,49.6241"
273,2722.8101816076987,"53.0599,29.0057,49.6614"
274,2725.271891824467,"53.035,29.119,49.6697"
275,2705.287523113936,"53.0871,29.0952,49.7296"
276,2710.5563954664567,"53.1666,29.1084,49.7158"
277,2717.1460223819468,"53.3275,29.0205,49.7197"
278,2739.388183926145,"53.3774,29.1052,49.6725"
279,2716.0013509829546,"53.5011,29.0864,49.6617"
280,2726.618658494013,"53.5664,29.1152,49.6503"
281,2745.2032327916236,"53.6194,29.1413,49.6625"
282,2735.341220275607,"53.7558,29.0798,49.675"
283,2684.7042684996272,"53.867,28.9927,49.7438"
284,2736.8267592540465,"53.8703,29.0057,49.7907"
285,2724.9384034564227,"53.9474,28.939,49.8605"
286,2694.256125337211,"53.9069,28.9592,49.9716"
287,2701.267731777764,"53.8637,29.0451,50.0099"
288,2736.503010493878,"53.752,29.0804,50.1615"
289,2768.0705269408872,"53.7645,29.0798,50.2353"
290,2713.45321893527,"53.782,29.0951,50.313"
291,2742.7424389678777,"53.8005,29.1444,50.3264"
292,2713.6918670932328,"53.8715,29.1578,50.3239"
293,2730.379923389854,"53.9256,29.2756,50.2182"
294,2724.108489371632,"54.0316,29.2598,50.2016"
295,2766.781893617486,"54.1133,29.2479,50.2078"
296,2676.1547812054396,"54.0971,29.2489,50.3312"
297,2711.2175897352217,"54.1155,29.361,50.2475"
298,2760.1857629762408,"54.1528,29.3066,50.3308"
299,2724.970246736495,"54.1419,29.2786,50.47"
300,2701.32889878027,"54.1591,29.3372,50.4738"
301,2701.274285317702,"54.2199,29.3233,50.4843"
302,2781.0704221546084,"54.191,29.4182,50.4818"
303,2689.4116829447635,"54.3062,29.3173,50.5583"
304,2753.7321508085865,"54.3349,29.2539,50.6455"
305,2717.048414775241,"54.3815,29.3181,50.6224"
306,2697.9839949910092,"54.4211,29.4125,50.5496"
307,2699.6880875266124,"54.4417,29.5529,50.4342"
308,2725.3120094207725,"54.4529,29.4927,50.5377"
309,2742.4110932491585,"54.6207,29.3516,50.5785"
310,2689.3534487207817,"54.6039,29.3717,50.6576"
311,2716.588143793735,"54.6514,29.2896,50.7279"
312,2749.854043869061,"54.5946,29.3139,50.8295"
313,2718.5201842806655,"54.6734,29.2752,50.856"
314,2705.0605563771323,"54.6998,29.3057,50.8557"
315,2698.3245952921534,"54.756,29.3227,50.8343"
316,2709.214788385407,"54.7195,29.3836,50.8597"
317,2740.4127934049147,"54.6739,29.4468,50.9018"
318,2728.026009896084,"54.6709,29.4601,50.9598"
319,2732.0116547709276,"54.769,29.4527,50.9256"
320,2727.285269947487,"54.8312,29.5206,50.8589"
321,2700.6805757744946,"54.6999,29.6709,50.9168"
322,2752.431169562481,"54.6661,29.6887,50.9764"
323,2708.7212819255783,"54.6979,29.7153,50.997"
324,2735.7213860679312,"54.6026,29.8334,51.0289"
325,2726.66468424845,"54.5629,29.9806,50.9896"
326,2733.2096801566436,"54.6135,29.9938,50.9913"
327,2680.7262599934766,"54.6846,29.9574,51.0138"
328,2706.8816315194517,"54.6744,30.1053,50.9064"
329,2730.7287942995563,"54.5728,30.2357,50.9274"
330,2735.6846972973567,"54.596,30.2415,50.9583"
331,2701.2797545143603,"54.5304,30.3395,50.9925"
332,2733.4808297346476,"54.4781,30.5128,50.9104"
333,2735.221674029335,"54.5024,30.4306,51.0241"
334,2719.2404919291807,"54.6443,30.4379,50.9125"
335,2728.272026508625,"54.6475,30.4528,50.9456"
336,2687.8297715737754,"54.5969,30.4581,51.0498"
337,2715.652690610696,"54.5858,30.4644,51.086"
338,2725.015818130007,"54.6763,30.4126,51.0863"
339,2769.848867989895,"54.6431,30.4397,51.1444"
340,2713.5976647271564,"54.7407,30.4366,51.1235"
341,2789.6069389121053,"54.7726,30.4243,51.157"
342,2725.1905280376754,"54.8958,30.4243,51.1182"
343,2729.5732330569845,"54.8877,30.4364,51.1651"
344,2692.429885303541,"54.7495,30.4897,51.3142"
345,2689.7251615064497,"54.6966,30.4712,51.4261"
346,2740.5231534656896,"54.5889,30.5777,51.4531"
347,2746.1105984518035,"54.6287,30.5182,51.532"
348,2739.225770736515,"54.5995,30.5253,51.6145"
349,2699.068665212146,"54.5331,30.5782,51.6828"
350,2734.799945777384,"54.4997,30.6173,51.7126"
351,2729.4824874262617,"54.5156,30.5379,51.824"
352,2720.9661024122247,"54.5633,30.4865,51.8711"
353,2698.5846041629707,"54.5624,30.4223,51.9721"
354,2727.7463574902695,"54.5149,30.4506,52.0278"
355,2676.6322151189624,"54.5314,30.4614,52.0419"
356,2732.958710998515,"54.6095,30.392,52.0418"
357,2716.7320812988164,"54.6175,30.4691,52.0011"
358,2714.7663529375145,"54.6055,30.5635,51.9582"
359,2732.998640402833,"54.5955,30.664,51.9051"
360,2721.934470727247,"54.6803,30.6305,51.8929"
361,2741.01844970332,"54.7853,30.6586,51.7951"
362,2718.235172201657,"54.679,30.7498,51.8613"
363,2690.866341679825,"54.7133,30.7657,51.8491"
364,2715.8924523053165,"54.8047,30.835,51.6998"
365,2714.947547143228,"54.8407,30.8862,51.6424"
366,2703.9056352685457,"54.9127,30.8947,51.5974"
367,2706.3554184630198,"55.0068,30.8422,51.5694"
368,2709.5542948506977,"55.0023,30.7938,51.6506"
369,2703.164762980642,"54.9903,30.802,51.6857"
370,2680.946868927952,"55.061,30.819,51.6197"
371,2728.723660149408,"55.038,30.8429,51.6292"
372,2718.1914047727505,"55.1687,30.8026,51.5658"
373,2660.6826346326056,"55.2967,30.7905,51.4634"
374,2719.4234445911216,"55.2663,30.8602,51.4327"
375,2699.5135560751137,"55.3789,30.8191,51.394"
376,2739.240229606306,"55.4362,30.7922,51.3885"
377,2747.839372785816,"55.4767,30.7831,51.4087"
378,2707.2420150013404,"55.499,30.7777,51.4329"
379,2731.8931677694723,"55.5509,30.7465,51.4308"
380,2746.234105520694,"55.4972,30.8359,51.4425"
381,2711.988328040321,"55.4935,30.8403,51.4911"
382,2725.8338022007865,"55.5575,30.704,51.5928"
383,2736.0657595703374,"55.6097,30.6115,51.6697"
384,2759.491775594704,"55.5671,30.7066,51.6668"
385,2700.047853508574,"55.573,30.6232,51.8005"
386,2680.5670290807193,"55.6351,30.6654,51.7121"
387,2689.5838584268913,"55.6841,30.613,51.7202"
388,2720.8064492604176,"55.6439,30.8008,51.5761"
389,2695.463851113043,"55.6008,30.8854,51.5752"
390,2706.9230041319706,"55.5238,30.9912,51.5619"
391,2757.3010913616827,"55.4607,31.1072,51.5349"
392,2709.5668747642576,"55.624,31.0068,51.508"
393,2727.687381201313,"55.7433,31.0536,51.3588"
394,2748.736966083431,"55.6589,31.0882,51.4531"
395,2710.5649142995653,"55.5703,31.0749,51.5923"
396,2702.1118633234046,"55.4986,31.0782,51.697"
397,2686.7335329336684,"55.4376,31.221,51.6282"
398,2691.8204759949454,"55.4443,31.2453,51.6161"
399,2725.3182947665277,"55.315,31.2325,51.7857"
400,2746.027229987565,"55.3195,31.1897,51.8412"
401,2705.7887010961686,"55.3565,31.1757,51.8536"
402,2723.941472680423,"55.3481,31.2062,51.8584"
403,2695.956748279702,"55.3447,31.2423,51.8601"
404,2719.9366923468765,"55.4563,31.2076,51.7792"
405,2714.148116648922,"55.5663,31.0879,51.8039"
406,2701.5821237924724,"55.4906,31.1923,51.7962"
407,2702.90005380831,"55.4862,31.1803,51.8319"
408,2726.2530380299513,"55.4469,31.1758,51.9042"
409,2741.966922212798,"55.53,31.1703,51.8474"
410,2751.0083877043326,"55.5659,31.1281,51.879"
411,2700.2778349427604,"55.592,31.0605,51.9659"
412,2672.9550983526647,"55.5511,31.0779,52.0029"
413,2679.727865475668,"55.4148,31.0336,52.1852"
414,2720.1532814414654,"55.4049,31.0537,52.1798"
415,2718.068730714057,"55.2941,31.1573,52.2153"
416,2744.9117082028597,"55.2297,31.1032,52.3651"
417,2665.084840566711,"55.3414,31.1313,52.2588"
418,2734.919963478845,"55.2537,31.204,52.2625"
419,2707.7708868485392,"55.4803,31.1152,52.1278"
420,2671.3627179662208,"55.4063,31.1196,52.2212"
421,2666.105105061863,"55.4317,31.1903,52.1195"
422,2672.3122175288095,"55.4977,31.2319,51.9996"
423,2735.486641980961,"55.6253,31.1374,51.9489"
424,2669.299993669955,"55.6173,31.1278,52.0045"
425,2746.3521978440235,"55.5954,31.165,51.9828"
426,2695.51700417005,"55.6417,31.2104,51.9263"
427,2681.2840847084403,"55.6468,31.2241,51.9112"
428,2661.9949010426008,"55.5817,31.373,51.8314"
429,2717.4216433372144,"55.6044,31.4281,51.735"
430,2671.467518306863,"55.5662,31.4367,51.7884"
431,2674.0882283088486,"55.5987,31.4462,51.7326"
432,2737.2301507499137,"55.5218,31.4867,51.7637"
433,2708.1434505115667,"55.6864,31.4593,51.6394"
434,2731.357136636153,"55.7922,31.5312,51.469"
435,2754.067158516077,"55.7522,31.5082,51.5607"
436,2694.248221450277,"55.7805,31.5052,51.5814"
437,2762.1362496637744,"55.7752,31.5003,51.604"
438,2704.4024089043314,"55.8118,31.4672,51.6439"
439,2707.0694352215987,"55.8131,31.4824,51.6401"
440,2710.177730335162,"55.7303,31.5363,51.68"
441,2726.0866431111085,"55.7899,31.4946,51.6772"
442,2699.006240295044,"55.8082,31.4869,51.6957"
443,2718.24164522916,"55.8544,31.386,51.7523"
444,2736.6378472173064,"56.0487,31.2003,51.7509"
445,2696.477817628414,"56.1149,31.1093,51.798"
446,2706.0393537336377,"56.0986,31.124,51.8161"
447,2716.648639471647,"56.0926,31.1489,51.8119"
448,2667.4920300774124,"56.0946,31.2268,51.7554"
449,2699.770262247043,"56.0661,31.1997,51.7971"
450,2702.92883672595,"55.9866,31.1773,51.9067"
451,2715.6782515128307,"55.9439,31.1855,51.9534"
452,2716.0370169172056,"55.9555,31.153,51.9886"
453,2708.5118274906936,"55.9581,31.0587,52.1012"
454,2654.5186182333937,"55.9942,31.0624,52.0682"
455,2747.065556546362,"55.9616,31.1202,52.0289"
456,2715.953980992669,"55.9929,31.0783,52.0721"
457,2736.9645280806,"56.0111,31.0229,52.1322"
458,2721.6180404949996,"55.9259,30.9567,52.3169"
459,2712.699848608714,"55.861,31.0309,52.3284"
460,2719.748328996876,"55.9151,31.1484,52.1657"
461,2725.752441030076,"55.8732,31.2531,52.1193"
462,2721.5613083503345,"55.9005,31.1996,52.1664"
463,2730.2812932896354,"55.9335,31.2107,52.1406"
464,2741.4259271792225,"55.9175,31.2188,52.1734"
465,2662.695681707299,"55.9256,31.2913,52.1213"
466,2699.7902419275483,"55.7616,31.2612,52.3096"
467,2743.672467484767,"55.7565,31.1731,52.4097"
468,2731.548719268611,"55.8411,31.1451,52.3903"
469,2686.692838112919,"55.8393,31.1261,52.4418"
470,2692.7727456315356,"55.8576,31.0941,52.4499"
471,2675.1807051789933,"55.7902,31.0691,52.5397"
472,2716.183597643989,"55.751,31.1255,52.5157"
473,2765.6901459871005,"55.8329,31.1102,52.4523"
474,2772.9005083196976,"55.7767,31.1277,52.5357"
475,2708.333070863612,"55.8701,30.9856,52.6172"
476,2693.461382451631,"55.9881,30.9564,52.5308"
477,2733.785843803749,"55.9315,30.9409,52.6012"
478,2731.556385760135,"55.9333,30.9753,52.5846"
479,2717.0201528877205,"55.9959,30.9307,52.5833"
480,2687.3384344429237,"56.076,30.9527,52.4927"
481,2730.738902824862,"56.1448,30.8871,52.4769"
482,2690.6121482182602,"56.1723,30.8637,52.5016"
483,2715.0656599640183,"56.1302,30.9386,52.4665"
484,2693.308279535931,"56.0256,31.0043,52.5263"
485,2681.5989730156075,"55.9808,30.9551,52.6158"
486,2730.824366892226,"56.0466,30.9976,52.495"
487,2709.3403257571954,"56.0832,30.9232,52.5526"
488,2681.3062368310707,"56.1118,30.8662,52.5775"
489,2741.2145647087605,"56.0021,30.8939,52.659"
490,2750.662186451026,"55.8515,30.9887,52.7483"
491,2700.8750449899094,"55.7628,30.9927,52.8673"
492,2736.816042892548,"55.6525,31.0664,52.9184"
493,2757.6906754647894,"55.6011,31.0641,53.0037"
494,2705.1328660319627,"55.6488,31.0539,53.0"
495,2701.0515288054467,"55.6107,31.1263,52.9817"
496,2742.656620269443,"55.5897,31.2022,52.9338"
497,2700.8490267238567,"55.7001,31.2112,52.8324"
498,2748.2387856448227,"55.7548,31.218,52.771"
499,2701.996519831809,"55.801,31.1886,52.7856"
500,2669.0651642117045,"55.8064,31.2146,52.7538"
