iteration,mean_cost,theta
74,15560.76976284789,"3.7956,2.99,3.4613,3.2642,18.0271"
75,15466.069935726984,"3.7223,3.3575,3.3382,3.326,18.1007"
76,15484.513229749316,"3.6109,3.3739,3.4984,3.5706,18.0938"
77,15543.155824051604,"3.5071,3.4016,3.7243,3.5182,18.2907"
78,15461.688556988183,"3.6132,3.5368,3.7709,3.5711,18.2528"
79,15601.533772131577,"3.6236,3.4336,3.9072,3.5706,18.4987"
80,15473.514785120433,"3.5353,3.4601,4.0104,3.8792,18.4433"
81,15576.669471095931,"3.7666,3.4015,3.9136,3.9772,18.5578"
82,15674.093376865967,"3.8493,3.6787,3.8824,3.8526,18.6405"
83,15442.773534247075,"3.9262,3.6797,4.1339,3.8182,18.6358"
84,15558.233316010339,"3.9852,3.824,3.9948,3.954,18.7138"
85,15529.079593774593,"4.3919,3.6665,4.0547,4.1734,18.4558"
86,15568.07655999042,"4.2727,3.7817,4.2466,4.1787,18.5377"
87,15492.056617434231,"4.3785,3.8809,4.2552,4.137,18.6404"
88,15504.109859286464,"4.4102,4.0693,4.4927,4.0557,18.5354"
89,15471.818177257555,"4.3959,4.1249,4.6654,4.1596,18.487"
90,15453.958526864397,"4.2838,4.2011,4.576,4.4113,18.6202"
91,15448.04251438538,"4.2525,4.201,4.5566,4.4175,18.9214"
92,15585.344646711037,"4.3167,4.1486,4.5706,4.5583,19.0112"
93,15577.213826087984,"4.2327,4.1936,4.7099,4.5566,19.1718"
94,15460.099735747652,"4.5629,4.4554,4.5564,4.4215,19.1147"
95,15455.594618907462,"4.6273,4.3759,4.6121,4.514,19.2331"
96,15528.656310848208,"4.6353,4.7279,4.6163,4.3126,19.3145"
97,15492.923797472538,"4.7049,4.7154,4.653,4.4004,19.3821"
98,15553.914817628201,"4.8208,4.7939,4.7058,4.4271,19.3536"
99,15551.04070329514,"5.032,5.1414,4.656,4.1537,19.3545"
100,15524.237650586801,"4.7928,5.2678,4.7554,4.3309,19.4281"
101,15458.809488066494,"4.8564,5.2345,4.9411,4.3977,19.3852"
102,15512.12946431234,"4.984,5.2323,4.6788,4.6726,19.4779"
103,15544.975348397615,"5.0378,5.2149,4.5976,4.7932,19.63"
104,15427.268910576646,"5.2109,5.1374,4.6584,4.7803,19.7174"
105,15521.105490833968,"5.1327,5.0919,4.7779,5.0064,19.7188"
106,15500.76641647922,"5.1977,5.1128,4.7151,5.003,19.9246"
107,15639.710734236234,"5.2971,4.9674,4.8163,5.1219,19.975"
108,15561.569138528344,"5.5397,4.996,4.9174,5.1859,19.7668"
109,15642.951287890633,"5.6847,5.1415,4.7904,5.2339,19.7774"
110,15562.977099146063,"5.6405,5.3504,4.8252,5.3277,19.7085"
111,15576.555755803425,"5.4654,5.3662,5.1041,5.3675,19.7624"
112,15490.592492659782,"5.4653,5.3526,5.1043,5.4594,19.8967"
113,15644.695623450669,"5.6704,5.5908,5.1985,5.3203,19.7061"
114,15531.520370757962,"5.5175,5.6885,5.0908,5.3452,20.0498"
115,15518.261769441298,"5.5576,5.5096,5.2616,5.4727,20.0972"
116,15540.971532593023,"5.4041,5.4388,5.4385,5.6656,20.153"
117,15479.057058738876,"5.3243,5.7049,5.2655,5.7722,20.234"
118,15493.60119285835,"5.4252,5.8117,5.4945,5.7013,20.0677"
119,15558.886762163807,"5.401,5.8809,5.5385,5.8062,20.0722"
120,15485.422913563629,"5.4127,5.8139,5.6764,5.6701,20.3197"
121,15529.547882567456,"5.5295,5.9226,5.7585,5.735,20.1431"
122,15560.489209113226,"5.8738,5.8052,5.9023,5.5561,20.1398"
123,15531.671928895132,"5.6708,5.9573,6.0687,5.4997,20.2676"
124,15520.358675356038,"5.3144,6.2681,6.0695,5.5717,20.4212"
125,15551.231375243933,"5.2445,6.2932,6.2599,5.5097,20.5224"
126,15510.653299811407,"5.3998,6.2316,6.1107,5.6711,20.5998"
127,15576.226651049177,"5.5136,6.0556,6.0375,6.0317,20.5537"
128,15573.932776140533,"5.5995,6.1484,5.9948,6.1228,20.5119"
129,15617.863424176057,"5.8301,6.2155,6.1115,5.938,20.4646"
130,15577.902033565775,"5.7026,6.3237,6.2452,6.2128,20.2555"
131,15549.746498260756,"5.7541,6.1489,6.2117,6.3668,20.4301"
132,15517.707384860387,"5.8261,6.0254,6.4054,6.3478,20.4816"
133,15484.79217292977,"5.5747,6.1005,6.364,6.4308,20.7796"
134,15483.4354858703,"5.7809,6.0694,6.2797,6.5209,20.7688"
135,15446.559429197872,"5.8361,6.318,6.2918,6.5118,20.632"
136,15549.7831073092,"6.238,6.1329,6.1811,6.6241,20.5714"
137,15441.901124816739,"6.2501,6.1608,6.1479,6.594,20.7599"
138,15458.355631435728,"6.2396,6.1675,6.4439,6.375,20.8423"
139,15520.641156791879,"6.3281,6.0394,6.2865,6.3285,21.2336"
140,15514.838897084785,"6.353,6.2551,6.166,6.6209,20.9807"
141,15542.565498188851,"6.3687,6.4843,6.3197,6.4583,20.9024"
142,15436.047138506794,"6.4191,6.3063,6.3739,6.789,20.7989"
143,15566.212072925844,"6.4011,6.4748,6.3509,6.6284,20.9815"
144,15538.480428147335,"6.5768,6.5308,6.3475,6.4561,21.0841"
145,15543.917607103078,"6.6276,6.3378,6.4977,6.6787,21.0037"
146,15504.05671001742,"6.8001,6.4735,6.4852,6.4795,21.0587"
147,15543.109996600353,"6.8214,6.4498,6.3851,6.6444,21.1459"
148,15543.800352482158,"6.9535,6.6847,6.4408,6.2669,21.2425"
149,15414.616945985439,"6.9529,6.793,6.6674,6.2419,21.0816"
150,15576.641484155263,"7.0425,6.7011,6.8464,6.1487,21.1389"
151,15484.399178254915,"7.0157,6.6417,6.7249,6.5034,21.1355"
152,15518.656467463874,"6.7372,6.8835,6.6945,6.5816,21.2591"
153,15450.911373303994,"6.7163,6.9626,6.8622,6.6446,21.1138"
154,15524.107737636596,"6.6793,6.7668,6.8903,6.6937,21.3989"
155,15452.6203411261,"6.5314,6.7761,7.0906,6.638,21.5295"
156,15578.663473398015,"6.6066,6.7404,6.9236,6.9949,21.4311"
157,15518.6742360005,"6.6857,6.9015,6.7676,7.0056,21.4751"
158,15558.455165809983,"6.6983,6.7941,6.8219,7.2431,21.4137"
159,15551.801480721455,"6.6347,6.8141,6.6347,7.4831,21.5338"
160,15520.333818078474,"6.6586,6.7133,6.8354,7.5048,21.5214"
161,15476.004967985773,"6.5062,6.7585,7.0046,7.4634,21.6291"
162,15427.717950670874,"6.7108,6.9302,6.6643,7.6014,21.5799"
163,15610.608853247875,"6.751,6.8813,6.8434,7.4338,21.7002"
164,15549.467085525233,"6.7292,6.9634,6.9474,7.6007,21.5005"
165,15569.258856808714,"6.8363,7.0276,7.08,7.2901,21.6296"
166,15470.134038393653,"6.7788,7.1528,7.0716,7.3609,21.627"
167,15456.758548054404,"6.7929,7.3021,7.1976,7.1946,21.6267"
168,15516.850271052255,"6.9043,7.3,7.1269,7.187,21.7148"
169,15509.949844396144,"7.127,7.028,7.3029,7.3028,21.5912"
170,15478.201496956903,"7.1603,6.9495,7.4684,7.1746,21.7161"
171,15690.699614971942,"7.3947,7.0307,7.2304,7.2753,21.6532"
172,15359.764068548317,"7.5363,6.8653,7.2514,7.3962,21.6546"
173,15522.787232473009,"7.3847,7.2817,7.2166,7.3067,21.6202"
174,15559.340211647668,"7.5201,7.2248,7.3201,7.2689,21.5925"
175,15604.183325389435,"7.4286,7.1614,7.3149,7.3538,21.7806"
176,15576.96074854661,"7.4687,7.3471,7.1728,7.2568,21.907"
177,15574.39504693733,"7.3839,7.5793,7.1151,7.3144,21.8728"
178,15571.720944232668,"7.2888,7.5433,7.1915,7.3572,21.9962"
179,15554.610876085086,"7.1616,7.6323,7.3706,7.3087,22.0139"
180,15488.414927405953,"7.4122,7.3668,7.554,7.0924,22.16"
181,15594.850105719623,"7.74,7.3363,7.6475,6.93,22.0338"
182,15496.877046991669,"7.717,7.3525,7.5011,7.1008,22.1242"
183,15499.449991981843,"7.702,7.55,7.4986,7.1983,21.9537"
184,15413.779962785382,"7.821,7.5254,7.536,7.2711,21.8552"
185,15556.22013285263,"7.6402,7.55,7.465,7.5634,21.8855"
186,15563.760257869912,"7.7393,7.5947,7.1176,7.7406,22.0052"
187,15493.369433750002,"7.7459,7.5361,7.4189,7.597,22.002"
188,15495.34711768251,"7.5727,7.5194,7.3616,7.8889,22.0524"
189,15471.442968339878,"7.5683,7.6055,7.2789,8.0683,21.9729"
190,15573.693023066302,"7.5538,7.7104,7.3696,7.9114,22.045"
191,15511.046801522574,"7.4751,7.7859,7.3772,7.9412,22.1121"
192,15518.082473200815,"7.353,7.8129,7.3634,7.8175,22.4306"
193,15499.810169228876,"7.5594,7.704,7.6882,7.6439,22.2719"
194,15503.33998473737,"7.3843,7.8511,7.7841,7.5786,22.3624"
195,15524.272641645828,"7.7105,7.7169,7.731,7.6867,22.2047"
196,15512.511145342065,"7.8009,7.8514,7.5554,7.7077,22.226"
197,15528.142896023573,"7.6391,7.9064,7.4084,7.7345,22.5375"
198,15525.766695440858,"7.6252,8.1528,7.4613,7.6684,22.4111"
199,15541.283780007094,"7.8387,8.1833,7.3835,7.61,22.3952"
200,15599.651593320676,"7.8776,8.0429,7.4765,7.8916,22.212"
201,15515.280307613148,"7.7983,7.832,7.4988,8.0018,22.4538"
202,15501.66521501758,"7.8419,8.0471,7.2872,8.0266,22.4644"
203,15475.462618548749,"7.7765,7.9744,7.4418,8.0831,22.4778"
204,15494.44721345614,"7.7689,8.0964,7.4489,8.0216,22.5047"
205,15412.654194352759,"8.0407,8.0117,7.4819,8.0408,22.3497"
206,15439.533514157843,"8.0383,8.1198,7.5277,7.9476,22.373"
207,15604.116386938016,"8.0013,8.2039,7.4657,7.9924,22.4244"
208,15584.58887115361,"8.0609,8.1531,7.509,7.8638,22.583"
209,15574.54904865184,"7.9224,8.2234,7.722,8.0751,22.3094"
210,15501.265368216495,"7.8954,8.1357,7.8239,8.0987,22.38"
211,15500.632427825034,"7.9382,7.9816,7.8545,8.1344,22.5037"
212,15400.61742960826,"7.7615,8.146,8.0572,8.0438,22.4796"
213,15451.946300848196,"7.7691,8.3609,8.0011,8.0362,22.3977"
214,15577.611351234656,"8.053,8.2522,7.9285,8.0607,22.3444"
215,15530.642250499106,"8.0135,8.2681,7.8238,8.2042,22.408"
216,15471.675725036534,"8.1745,8.395,7.7938,7.9149,22.5099"
217,15532.29609787691,"8.2079,8.1697,7.9898,7.9923,22.502"
218,15680.647133967592,"8.1929,8.2784,8.0361,8.0652,22.3665"
219,15542.76161573495,"8.2383,7.8922,7.9751,8.2233,22.6767"
220,15646.188397373697,"8.3073,8.139,7.8918,8.1516,22.5896"
221,15440.437562374815,"8.1409,8.1491,8.185,8.1145,22.5667"
222,15507.258561689741,"8.208,8.0873,8.0798,8.3523,22.4976"
223,15639.31064099622,"8.3175,7.8526,8.1094,8.3102,22.7002"
224,15523.817215262921,"8.1091,8.0372,8.0503,8.4385,22.7251"
225,15527.230493183088,"8.1606,7.9664,8.405,8.2884,22.6065"
226,15522.44444532325,"8.152,7.8774,8.5993,8.1248,22.7355"
227,15547.37379967008,"8.1974,7.9348,8.2801,8.3668,22.7733"
228,15600.543761542713,"8.306,7.8772,8.2545,8.2434,22.9355"
229,15526.124979633309,"8.2929,8.1081,8.0315,8.5558,22.6912"
230,15597.738929499475,"8.3203,8.0934,7.9588,8.5452,22.8262"
231,15498.12478905124,"8.4666,8.0896,7.801,8.516,22.9348"
232,15571.520919762812,"8.5002,8.101,8.0165,8.4666,22.7897"
233,15601.588487792644,"8.3976,8.2173,8.0686,8.4975,22.7597"
234,15596.497900793074,"8.7357,8.2184,7.9304,8.2428,22.8746"
235,15485.505273452916,"8.6971,8.2451,8.0768,8.088,22.958"
236,15558.496694087256,"8.8026,8.2623,7.9981,8.1292,22.9373"
237,15551.167987500326,"8.8293,8.4938,8.0791,8.0577,22.7312"
238,15520.351815431859,"8.6798,8.1941,8.1048,8.364,22.8962"
239,15511.05350378284,"8.8588,8.3224,8.1078,8.0491,22.9581"
240,15570.074098293078,"8.6691,8.395,8.5196,7.8054,22.9631"
241,15563.226201644506,"8.4027,8.7219,8.4158,7.8386,23.0267"
242,15514.375175614665,"8.5624,8.5568,8.2635,8.0329,23.047"
243,15540.509448320425,"8.5096,8.499,8.5262,7.9804,23.0056"
244,15554.140315993034,"8.3787,8.4987,8.6414,8.0294,23.0309"
245,15563.550074021343,"8.4599,8.4668,8.702,7.9655,23.0447"
246,15607.292990220154,"8.4625,8.7177,8.5834,8.1247,22.8089"
247,15521.1131249186,"8.5851,8.5887,8.6376,8.1285,22.8155"
248,15492.91429562474,"8.5317,8.515,8.5333,8.2911,22.9371"
249,15544.024089564055,"8.7392,8.4185,8.1631,8.556,22.9769"
250,15551.454802034401,"8.8783,8.1531,8.2215,8.5035,23.1482"
251,15579.470230226172,"8.936,8.1216,8.1814,8.5505,23.1715"
252,15467.4375501233,"8.8651,8.1988,7.9919,8.7681,23.1897"
253,15591.286157482984,"8.8291,8.1693,8.1484,8.6982,23.2221"
254,15578.079306793039,"8.86,8.3056,7.975,8.8259,23.1565"
255,15517.734666845005,"8.6905,8.3296,8.0252,8.8838,23.2457"
256,15500.165786044241,"8.7686,8.2738,8.0594,8.7406,23.3807"
257,15470.575723872917,"8.8046,8.3842,8.2728,8.6653,23.1464"
258,15548.823403717133,"8.8032,8.1921,8.2797,8.7797,23.2671"
259,15516.036962049384,"8.6346,8.2683,8.5541,8.8342,23.083"
260,15538.278235621327,"8.4963,8.1609,8.724,8.8897,23.154"
261,15552.337450320107,"8.6602,8.3671,8.4721,8.8429,23.1295"
262,15598.096013572565,"8.786,8.4244,8.3153,8.8002,23.1953"
263,15477.508146628405,"8.752,8.369,8.3854,9.0165,23.0503"
264,15608.80371221654,"8.5772,8.4891,8.3815,8.9314,23.2379"
265,15490.158283263952,"8.5935,8.3608,8.4446,8.9775,23.2894"
266,15511.271005043302,"8.5936,8.4397,8.4605,8.7868,23.4293"
267,15458.98585469688,"8.6807,8.2428,8.4963,8.9022,23.4338"
268,15594.002332954757,"8.5053,8.2894,8.6564,8.8792,23.4688"
269,15522.152910662717,"8.6931,8.2032,8.6226,8.8335,23.4942"
270,15585.1683038712,"8.7295,8.2563,8.6355,8.8441,23.4295"
271,15415.609470043471,"8.7331,8.3846,8.5932,8.9448,23.2867"
272,15526.731043417105,"8.7836,8.3554,8.911,8.7505,23.1804"
273,15442.402322340424,"8.793,8.4772,8.843,8.7288,23.1825"
274,15568.273715085117,"8.5871,8.6427,8.8787,8.7735,23.1795"
275,15516.376758737384,"8.7221,8.6579,8.7672,8.8098,23.149"
276,15603.750013088284,"8.7882,8.5901,8.6869,8.9963,23.087"
277,15531.26027296426,"8.7385,8.7683,8.5689,8.932,23.1825"
278,15552.50960377439,"8.8076,8.7522,8.555,8.8443,23.2729"
279,15493.551159143537,"8.8788,8.8085,8.5882,8.7214,23.2766"
280,15596.466839092518,"8.7223,8.8841,8.5406,8.8547,23.3107"
281,15503.176906016895,"8.892,8.8725,8.3781,8.7055,23.5014"
282,15610.237318946542,"8.8757,8.6786,8.4082,8.6598,23.7571"
283,15464.724692875767,"8.7688,8.8524,8.6472,8.8151,23.3314"
284,15449.858471669024,"8.9318,8.8988,8.663,8.903,23.0571"
285,15646.239476384535,"8.8577,8.7405,8.9033,8.8806,23.1046"
286,15514.207321357473,"8.8401,8.9164,8.8646,8.6238,23.2777"
287,15489.169889211054,"8.978,8.7014,8.8203,8.8731,23.1862"
288,15653.772027849085,"9.1708,8.6301,8.717,8.7509,23.3219"
289,15540.715203440772,"8.9003,8.5772,9.001,8.874,23.2752"
290,15661.497780716894,"9.0689,8.5494,8.9318,8.7357,23.375"
291,15460.48421751566,"9.0795,8.4213,8.9319,8.8007,23.4657"
292,15488.890030089846,"9.2762,8.2642,8.9722,8.5425,23.6691"
293,15593.358120432797,"9.0676,8.4189,9.2982,8.7037,23.2689"
294,15598.215758266668,"9.0551,8.5609,8.9894,8.7335,23.4485"
295,15489.257950492427,"8.941,8.7725,9.0005,8.7765,23.3342"
296,15528.82744101036,"9.0113,8.977,8.9884,8.5417,23.337"
297,15479.786712808875,"9.0903,8.6909,9.1349,8.5669,23.4063"
298,15521.43873446626,"9.0849,8.6392,8.9916,8.668,23.5337"
299,15561.005518296173,"9.0793,8.6704,8.8885,8.7746,23.5388"
300,15514.059251426585,"9.2156,8.5011,8.9735,8.7791,23.5171"
301,15592.43793724171,"9.3501,8.592,8.8341,8.7569,23.4881"
302,15659.402744407967,"9.1713,8.7197,8.4703,9.0442,23.6392"
303,15506.14045565064,"9.3491,8.7556,8.7854,8.775,23.4089"
304,15653.30734006747,"9.4298,8.8612,8.5864,8.65,23.5768"
305,15463.958354262653,"9.0064,9.0338,8.6022,8.9297,23.5532"
306,15647.083033669656,"9.135,8.9755,8.6172,8.9847,23.4451"
307,15476.797495910405,"9.0399,8.8533,8.7688,8.943,23.5868"
308,15527.494893871994,"9.2322,8.9223,8.4106,8.9675,23.6844"
309,15538.97392949386,"9.2799,8.8145,8.377,8.9383,23.8379"
310,15510.519705260262,"9.3681,8.6121,8.4479,8.9351,23.9152"
311,15474.18554045626,"9.4488,8.6584,8.4079,9.0876,23.707"
312,15451.689649612468,"9.4924,8.6733,8.4064,9.0577,23.71"
313,15575.057579701524,"9.723,8.7935,8.2736,8.8738,23.6985"
314,15472.396717258427,"9.3089,9.0367,8.5451,8.9557,23.5432"
315,15570.989926539007,"9.0033,9.0045,8.623,9.1365,23.6473"
316,15588.275198091844,"8.9215,8.9337,8.7783,9.2656,23.5481"
317,15577.88430504613,"8.8287,8.9208,8.9955,9.1584,23.5756"
318,15545.33847208721,"8.7993,8.931,8.9812,9.0556,23.7415"
319,15489.12690170471,"8.5844,8.8969,9.3406,8.9448,23.7658"
320,15565.43249084019,"8.7508,8.8547,9.3736,9.0257,23.5561"
321,15520.864252222194,"8.6782,8.9475,9.3521,9.1186,23.4952"
322,15578.205143448171,"8.9323,8.809,9.1345,9.0248,23.7095"
323,15525.288094451329,"9.0817,8.9252,9.1035,8.9617,23.5664"
324,15527.323914615925,"9.1232,8.6489,9.0488,9.3005,23.5402"
325,15542.452196112634,"9.0936,8.5788,9.0242,9.3572,23.6345"
326,15474.181489030016,"9.0762,8.5801,9.1365,9.371,23.5543"
327,15495.145091822837,"8.8995,8.6737,9.3506,9.3693,23.4505"
328,15482.487135592573,"8.9028,8.5858,9.3514,9.5611,23.3684"
329,15489.134214807184,"8.8261,8.5846,9.3987,9.449,23.5337"
330,15389.09454111615,"8.9544,8.5876,9.2641,9.5245,23.4856"
331,15555.684258755364,"9.0177,8.5998,9.2233,9.5063,23.4917"
332,15558.037180699592,"8.7907,8.8599,9.2302,9.5037,23.4794"
333,15571.152514244728,"8.7935,9.0945,9.035,9.4709,23.4939"
334,15472.10892397107,"9.0326,9.0516,8.9713,9.3905,23.4687"
335,15536.97222570311,"8.8018,8.9142,9.188,9.4232,23.6045"
336,15499.761467351243,"8.5364,8.9034,9.0998,9.6772,23.7316"
337,15540.122025170573,"8.6488,9.0856,9.0321,9.4407,23.7649"
338,15695.886431971341,"8.7048,9.153,9.2607,9.2044,23.674"
339,15545.86923925008,"8.6333,9.2022,9.2718,9.3148,23.606"
340,15476.212528381837,"8.8081,9.3417,9.1587,9.2309,23.5139"
341,15443.474304862746,"8.8172,9.4168,9.256,9.1801,23.4071"
342,15585.14672052301,"9.0102,9.1083,9.2447,9.1387,23.5849"
343,15477.822664636093,"9.0941,9.2993,9.2536,9.0381,23.4275"
344,15570.962074445644,"9.073,9.2647,9.333,8.9369,23.5229"
345,15485.8949922509,"9.1658,9.1869,9.1667,9.1318,23.5038"
346,15612.150073222932,"9.2211,9.3106,8.9592,9.2759,23.4085"
347,15514.271542730281,"9.1067,9.2123,8.9219,9.3651,23.5888"
348,15576.825792089012,"8.9411,9.4202,8.8789,9.6426,23.3303"
349,15518.813142978961,"8.925,9.461,8.907,9.5055,23.4356"
350,15458.557253166558,"8.8172,9.5898,8.9968,9.3318,23.5166"
351,15624.11508171127,"8.9057,9.483,8.9619,9.3592,23.5625"
352,15478.573196636155,"8.8835,9.4207,9.1629,9.2678,23.5583"
353,15524.978301446288,"8.9394,9.3182,9.0263,9.3144,23.7124"
354,15515.359192257123,"8.9649,9.4345,8.8628,9.2969,23.7698"
355,15381.336694640924,"9.0543,9.4058,8.8704,9.2112,23.8082"
356,15563.256741551142,"9.0241,9.3103,9.0172,9.1659,23.846"
357,15476.382024912205,"9.0365,9.2716,9.3609,9.0214,23.692"
358,15578.416044631398,"9.0739,9.148,9.3705,9.1353,23.6742"
359,15560.062543656259,"9.2548,8.9487,9.2661,9.2187,23.7297"
360,15475.621159782033,"9.1616,9.0389,9.3602,9.2435,23.6354"
361,15643.560800706351,"9.2013,9.0106,9.3878,9.1895,23.6701"
362,15571.242769182161,"9.2164,9.2816,9.2245,9.1753,23.5802"
363,15568.589035056226,"8.9057,9.5089,9.1317,9.3427,23.6012"
364,15460.884178977283,"8.8299,9.4189,9.2563,9.3838,23.6214"
365,15572.659414158314,"8.9227,9.2223,9.3078,9.3089,23.7592"
366,15454.11568401962,"8.8328,9.3048,9.2636,9.3652,23.7741"
367,15548.610396028203,"8.9139,9.25,9.2466,9.2935,23.8518"
368,15487.500495172606,"8.9188,9.3337,9.2841,9.3258,23.7147"
369,15497.493241275626,"8.9331,9.4411,9.4278,8.9556,23.8272"
370,15607.269408029239,"9.0444,9.3157,9.5374,8.9985,23.7073"
371,15426.763637064856,"9.1443,9.2401,9.5844,9.095,23.5608"
372,15565.725611592958,"9.0797,9.3138,9.4719,9.0285,23.7407"
373,15471.119717203816,"8.9566,9.2803,9.7071,8.8852,23.8186"
374,15524.962535704164,"9.0662,9.1493,9.6444,9.0173,23.7857"
375,15651.993672533521,"8.7553,9.2538,9.6377,8.9921,24.0361"
376,15571.775085467081,"8.478,9.3508,9.6044,9.2296,24.0289"
377,15538.005583564225,"8.8859,9.3461,9.4118,8.9243,24.1278"
378,15476.909912640955,"8.8673,9.2141,9.5546,9.1133,23.965"
379,15519.715918965298,"8.7314,9.301,9.3878,9.4325,23.87"
