iteration,mean_cost,theta
1,5513.620482013079,"0.0,0.0,0.0,0.0"
2,5481.361300282867,"0.7706,0.4933,-0.326,-0.641"
3,5460.737272973001,"1.5681,0.9273,-0.6864,-1.1627"
4,5460.252612013094,"2.335,1.3631,-0.9881,-1.7555"
5,5383.653453952519,"3.1002,1.8116,-1.2705,-2.4497"
6,5426.475308789448,"3.8696,2.2153,-1.5588,-3.0575"
7,5404.062984825577,"4.6077,2.6592,-1.8494,-3.6962"
8,5371.1877761098285,"5.3387,3.1552,-2.2266,-4.3249"
9,5347.593387904624,"6.0983,3.5882,-2.6013,-4.9629"
10,5402.976476310096,"6.8104,4.0524,-2.9853,-5.4979"
11,5367.144951890168,"7.5064,4.5151,-3.2835,-6.1212"
12,5330.578183463499,"8.1763,5.0216,-3.6141,-6.7609"
13,5314.860257388208,"8.9223,5.3776,-3.8925,-7.3829"
14,5376.179339500914,"9.6111,5.8104,-4.1478,-8.1277"
15,5251.8271583389605,"10.2428,6.336,-4.5032,-8.7254"
16,5209.77319286109,"10.857,6.8253,-4.7898,-9.3378"
17,5269.599947235043,"11.4662,7.3479,-5.0864,-10.0472"
18,5230.443167810336,"12.1482,7.7644,-5.4181,-10.6519"
19,5235.864245678399,"12.6941,8.33,-5.6313,-11.4235"
20,5178.141929588249,"13.3528,8.7435,-5.9402,-12.0034"
21,5257.036133078331,"13.9676,9.1714,-6.136,-12.7772"
22,5154.880310275376,"14.6328,9.5663,-6.4223,-13.4875"
23,5218.067206409559,"15.2482,9.951,-6.6465,-14.1129"
24,5183.113354856936,"15.8395,10.4125,-6.912,-14.7647"
25,5127.421293655166,"16.4356,10.7948,-7.1038,-15.4423"
26,5096.99311773888,"17.0231,11.2114,-7.2468,-16.2814"
27,5242.704268416827,"17.5442,11.6792,-7.4112,-16.9572"
28,5143.938291159461,"18.0708,12.1696,-7.6426,-17.5853"
29,5110.305956491865,"18.592,12.6412,-7.8258,-18.2918"
30,5114.750379220592,"19.0824,13.1733,-8.0094,-19.1107"
31,5140.919135565209,"19.5671,13.6424,-8.1223,-19.8682"
32,5103.51503680315,"20.1177,14.0178,-8.228,-20.6352"
33,5151.66193763297,"20.6217,14.4318,-8.3056,-21.3502"
34,5087.817274001044,"21.1839,14.7597,-8.3857,-22.1547"
35,5083.139044385922,"21.7809,15.0466,-8.5494,-22.8258"
36,5102.901995940327,"22.3379,15.4033,-8.7195,-23.4916"
37,5061.1738731150635,"22.8029,15.9109,-8.9294,-24.1534"
38,5092.221423543778,"23.2731,16.3629,-9.1226,-24.7594"
39,5044.815876720287,"23.7567,16.7041,-9.1598,-25.4263"
40,5021.860482570844,"24.1628,17.2061,-9.2372,-26.1911"
41,5122.908695887033,"24.6505,17.5722,-9.3069,-26.9298"
42,5085.194956593243,"25.1423,17.9844,-9.4226,-27.6835"
43,5119.838747703914,"25.6188,18.3954,-9.607,-28.2669"
44,5047.601381885194,"26.0839,18.7919,-9.7633,-28.812"
45,5074.701184884703,"26.5359,19.131,-9.7968,-29.3985"
46,5006.8706027318085,"26.991,19.5577,-10.0035,-29.9181"
47,4995.710314351894,"27.4863,19.763,-10.059,-30.2273"
48,5050.269379599734,"27.7992,20.2508,-10.0154,-30.9226"
49,5023.097207250965,"28.2245,20.6077,-10.0166,-31.6004"
50,5017.1575963717605,"28.6902,20.8463,-10.0269,-32.0317"
51,4993.0865298331655,"29.1426,21.1545,-10.0681,-32.6561"
52,5013.387074864007,"29.5893,21.4266,-10.1119,-33.1321"
53,5003.247967463283,"29.9024,21.8521,-10.0724,-33.6744"
54,5021.564051539405,"30.234,22.2436,-10.1501,-33.9537"
55,4974.515278873875,"30.5584,22.6028,-10.2031,-34.1387"
56,5052.378987277325,"30.8941,22.9854,-10.2301,-34.5142"
57,4954.625294277491,"31.2795,23.3907,-10.4213,-34.8784"
58,4994.9783431994065,"31.6799,23.6434,-10.4947,-35.0962"
59,4929.584993447397,"31.9741,24.0086,-10.4785,-35.3647"
60,4972.120592355281,"32.3194,24.2324,-10.3961,-35.5876"
61,5020.746927668158,"32.6056,24.5347,-10.2833,-35.8556"
62,5017.495778371183,"32.7883,25.0685,-10.2413,-36.3437"
63,5037.466505243673,"33.0577,25.434,-10.2183,-36.5771"
64,5042.370486613578,"33.3357,25.7708,-10.2243,-36.7218"
65,4953.946177198304,"33.6553,25.9339,-10.1078,-36.7117"
66,5041.807603900151,"34.0386,26.1302,-10.2566,-36.6328"
67,4974.647213088445,"34.2727,26.451,-10.205,-36.6967"
68,5020.533332859792,"34.6204,26.6295,-10.1885,-36.7876"
69,4988.203987607431,"34.9166,26.8874,-10.1044,-37.0309"
70,5018.801082605339,"35.1397,27.1796,-10.1959,-36.7503"
71,5064.011598466171,"35.365,27.3896,-10.1423,-36.4692"
72,5019.386122822052,"35.6337,27.5736,-10.0107,-36.4805"
73,4978.539082834326,"35.8424,27.8867,-10.0017,-36.4502"
74,5031.681066857626,"36.081,28.1622,-10.0302,-36.3555"
75,5021.595199274645,"36.3557,28.3799,-9.9359,-36.5248"
76,4982.399101235504,"36.5522,28.5622,-9.7162,-36.486"
77,5052.353692218744,"36.7277,28.8363,-9.5973,-36.4847"
78,4983.876591849527,"37.0373,28.9555,-9.7502,-35.9984"
79,4990.511198050722,"37.2336,29.121,-9.6623,-35.6845"
80,5010.219207460366,"37.4844,29.2007,-9.332,-35.8683"
81,5063.116436148641,"37.6259,29.3916,-9.1559,-35.5919"
82,5056.457136712265,"37.8395,29.6301,-9.0114,-35.7926"
83,5022.893409192526,"38.0641,29.7847,-8.8287,-35.7754"
84,4992.9464694753315,"38.1887,29.9355,-8.5418,-35.589"
85,5004.363398776983,"38.2981,30.2497,-8.4566,-35.5095"
86,5048.459754554306,"38.4709,30.4908,-8.4025,-35.396"
87,5073.216217017616,"38.6753,30.6754,-8.3896,-35.1567"
88,5086.317637464843,"38.8745,30.8902,-8.4027,-34.9256"
89,5039.545342195236,"39.0457,31.1773,-8.3529,-34.9669"
90,5096.945383345123,"39.3374,31.3168,-8.3266,-35.044"
91,5034.138882106591,"39.5297,31.5175,-8.3248,-34.7827"
92,5000.140324988497,"39.8186,31.6584,-8.4503,-34.5854"
93,4995.788425311412,"40.0611,31.8201,-8.3861,-34.6821"
94,5012.484639924069,"40.1503,32.0367,-8.173,-34.5899"
95,5007.778688397894,"40.275,32.1652,-7.9626,-34.3858"
96,5042.458620672946,"40.4459,32.2044,-7.7784,-34.0598"
97,5057.683695451705,"40.5569,32.3524,-7.6794,-33.6131"
98,4963.416935981377,"40.7091,32.5317,-7.4835,-33.6592"
99,5025.157615520994,"40.7659,32.7064,-7.2035,-33.5297"
100,5080.1354952118645,"41.021,32.7589,-7.2028,-33.2811"
101,5079.763581156416,"41.0828,32.9627,-7.0191,-33.0162"
102,5070.410851794654,"41.2877,33.1063,-6.8436,-33.1841"
103,4991.902604078218,"41.4931,33.2073,-6.7769,-33.0221"
104,5037.11365249351,"41.553,33.4253,-6.6042,-32.8959"
105,5098.224813712024,"41.7944,33.5893,-6.6879,-32.8541"
106,5010.661804381919,"41.9331,33.7996,-6.627,-32.7732"
107,5039.503104114829,"42.1539,33.8319,-6.5571,-32.5596"
108,5020.52459955299,"42.2163,34.1166,-6.4007,-32.6768"
109,5056.288350251165,"42.3218,34.239,-6.1837,-32.5571"
110,4976.557311776204,"42.5527,34.2991,-6.1434,-32.4063"
111,5038.745405946698,"42.6236,34.4439,-5.955,-32.2293"
112,5052.568637427089,"42.7349,34.5384,-5.6879,-32.1939"
113,5065.529701110378,"42.8874,34.7044,-5.7339,-31.9261"
114,5076.774118342084,"43.1166,34.7967,-5.7587,-31.7951"
115,5028.625354928942,"43.2673,34.8279,-5.5706,-31.5785"
116,4980.879083876189,"43.3675,34.8431,-5.3624,-31.1779"
117,5012.393319560644,"43.469,34.9408,-5.154,-31.1072"
118,4999.432278997402,"43.6649,35.0349,-5.1047,-31.1114"
119,5055.76461972506,"43.8281,35.1155,-5.0198,-30.9857"
120,5042.39146232817,"44.0684,35.1651,-4.9514,-31.0724"
121,5010.792814948175,"44.1665,35.1732,-4.6872,-30.798"
122,4993.6238239232425,"44.1591,35.3579,-4.5488,-30.4309"
123,5047.149778744357,"44.2118,35.5387,-4.3576,-30.4668"
124,5058.685455564182,"44.3435,35.6856,-4.3363,-30.3509"
125,5058.752009178523,"44.587,35.7538,-4.3705,-30.3602"
126,5066.095997432645,"44.6904,35.9555,-4.3275,-30.3446"
127,5053.567533837759,"44.8543,36.082,-4.4094,-30.1001"
128,4986.412083126909,"45.0173,36.1614,-4.3917,-29.9109"
129,4993.582325804762,"45.0517,36.2959,-4.1647,-29.8535"
130,5047.669880784817,"45.0425,36.4962,-3.9815,-29.7258"
131,4988.117656715478,"45.2501,36.3976,-3.7466,-29.6662"
132,5081.751448958143,"45.2755,36.5492,-3.4892,-29.7082"
133,5010.220110800995,"45.382,36.8033,-3.4111,-30.0111"
134,5019.785356479042,"45.4626,36.8554,-3.2403,-29.8017"
135,5039.958918956845,"45.4888,36.9471,-3.022,-29.5766"
136,5098.804428851438,"45.6301,36.9952,-2.877,-29.5505"
137,5053.317695164055,"45.6982,37.1612,-2.6767,-29.7067"
138,5071.156729249237,"45.7589,37.2917,-2.5905,-29.502"
139,5089.9893485776,"45.8606,37.4487,-2.5413,-29.477"
140,5016.3511370931765,"45.9768,37.6166,-2.4872,-29.5798"
141,5045.629158416455,"46.1732,37.5965,-2.4775,-29.4108"
142,4996.49738436264,"46.38,37.6116,-2.6039,-29.0738"
143,5026.676214421516,"46.5518,37.5358,-2.4229,-28.983"
144,5014.586285962119,"46.68,37.5931,-2.4064,-28.7521"
145,5051.42966169021,"46.7371,37.5426,-2.1499,-28.3858"
146,5009.051585714967,"46.8065,37.6753,-2.015,-28.3897"
147,5094.400799354424,"46.9128,37.7413,-1.973,-28.2032"
148,5047.132504828149,"47.0739,37.7304,-1.8754,-28.097"
149,4945.260691021346,"47.0787,37.9554,-1.8151,-28.0164"
