iteration,mean_cost,theta
50,16229.133432564242,"23.4524,14.1685,-10.5503,-25.1255,-5.2736"
51,16281.117872748327,"23.4327,14.1972,-10.4827,-24.7977,-5.0258"
52,16155.066866202811,"23.6057,14.2676,-10.2804,-25.1706,-4.7311"
53,16173.263476454742,"23.6442,14.4023,-10.2269,-24.8716,-4.8787"
54,16270.15846112132,"23.8251,14.4624,-10.2181,-24.8676,-4.7608"
55,16145.90931438573,"23.8697,14.6443,-10.0792,-24.9493,-4.6679"
56,16127.891127161522,"23.9565,14.7287,-9.9331,-24.8091,-4.8069"
57,16205.060875791398,"24.0522,14.8519,-9.9624,-24.598,-4.8427"
58,16144.523749829887,"24.1401,14.9684,-9.7101,-24.7899,-4.8082"
59,16243.157900784396,"24.3049,15.2959,-9.8224,-24.9837,-4.8406"
60,16328.246048501058,"24.2785,15.3592,-9.6921,-24.5885,-4.9592"
61,16323.566359478367,"24.5378,15.2509,-9.7838,-24.6978,-4.342"
62,16267.506878862961,"24.559,15.3662,-9.6756,-24.4569,-4.4708"
63,16384.454794941397,"24.5414,15.5015,-9.8232,-24.0665,-4.2678"
64,16124.26138782132,"24.7031,15.6178,-9.8308,-24.1314,-4.1635"
65,16182.664698704473,"24.8433,15.6874,-10.0099,-23.879,-4.0254"
66,16381.516103756274,"24.9859,15.7698,-9.954,-24.0502,-3.774"
67,16122.729602393054,"25.063,15.9837,-9.8982,-23.943,-4.0691"
68,16169.566296750148,"25.1258,16.21,-9.664,-24.1486,-4.2708"
69,16227.569221868667,"25.2409,16.1592,-9.6724,-24.0623,-3.8762"
70,16259.862385902294,"25.2078,16.134,-9.12,-24.1868,-3.9207"
71,16303.063188570197,"25.4632,16.028,-9.1678,-23.9472,-3.9861"
72,16313.521568115128,"25.6326,16.0812,-9.0743,-24.0176,-4.0125"
73,16265.016449016412,"25.6425,16.0729,-9.0475,-23.6662,-3.8848"
74,16274.780560717754,"25.7104,15.8718,-9.0409,-23.2687,-3.4935"
75,16123.950106175307,"25.7103,16.1438,-9.1717,-23.1777,-3.3677"
76,16147.1762868154,"25.7129,16.2595,-9.0329,-23.0427,-3.4624"
77,16216.060234367256,"25.6766,16.4979,-8.8581,-23.1319,-3.5005"
78,16141.273396537592,"25.7269,16.691,-8.9364,-23.0424,-3.4446"
79,16257.741004962549,"25.7467,16.6562,-8.6901,-23.1206,-3.1361"
80,16170.077986624987,"25.6903,16.5973,-8.4943,-22.8698,-2.9145"
81,16260.750959284556,"25.9547,16.6258,-8.6616,-22.8117,-2.9042"
82,16349.535120807554,"25.985,16.8913,-8.7386,-22.9229,-2.7071"
83,16150.304826941368,"25.9718,16.8711,-8.4318,-22.9519,-2.5375"
84,16216.153732328814,"26.1374,16.8747,-8.4869,-22.8842,-2.4124"
85,16218.639670938775,"26.387,16.7062,-8.4265,-22.5991,-2.6835"
86,16273.686965670684,"26.3896,16.8168,-8.2817,-22.5203,-2.7545"
87,16171.75151150063,"26.3995,16.8282,-8.2262,-22.5194,-2.3079"
88,16269.447744846346,"26.3718,17.0288,-7.967,-22.535,-2.625"
89,16090.478495661408,"26.3168,17.1988,-7.8586,-22.4589,-2.611"
90,16130.41689806684,"26.307,17.3049,-7.8816,-22.2541,-2.5184"
91,16156.613542971283,"26.3752,17.3807,-7.7432,-22.3357,-2.4869"
92,16265.014982663524,"26.4128,17.4036,-7.7139,-22.1364,-2.4307"
93,16294.939728489588,"26.3352,17.4663,-7.5516,-22.175,-2.0371"
94,16136.653376378474,"26.5581,17.5905,-7.7506,-22.1539,-2.1204"
95,16177.783330581324,"26.6569,17.4752,-7.6569,-21.986,-1.9986"
96,16163.358085721171,"26.5168,17.8846,-7.4077,-22.2787,-2.1275"
97,16152.905068361491,"26.6245,17.8119,-7.2897,-22.3099,-1.9066"
98,16258.367195092971,"26.714,17.9684,-7.2875,-22.3224,-2.0169"
99,16273.299995445695,"26.849,18.1705,-7.4099,-22.5048,-1.8946"
100,16252.053551663046,"26.7261,18.3056,-7.3173,-22.3095,-1.7942"
101,16223.37975005142,"26.7826,18.3791,-7.0579,-22.3348,-2.0886"
102,16150.478089981149,"26.7632,18.3652,-7.3012,-21.9242,-1.5987"
103,16187.695191138808,"26.907,18.3963,-7.4313,-21.8072,-1.5127"
104,16122.443740287148,"27.1195,18.3183,-7.4548,-21.8924,-1.2808"
105,16263.993596001146,"27.2807,18.3921,-7.4267,-21.6943,-1.8124"
106,16177.775320143515,"27.3882,18.3826,-7.4112,-21.8697,-1.3823"
107,16260.59566760724,"27.4797,18.3272,-7.3185,-21.8361,-1.2584"
108,16220.41374650538,"27.557,18.3455,-7.2402,-21.6996,-1.3915"
109,16276.522009078737,"27.744,18.3501,-7.3917,-21.5845,-1.3507"
110,16230.771429647893,"27.6964,18.4766,-7.3233,-21.4291,-1.3902"
111,16241.416059396914,"27.6123,18.4909,-7.0855,-21.3057,-1.3421"
112,16195.389149173181,"27.7435,18.5918,-7.1649,-21.2591,-1.424"
113,16285.143535740372,"27.8056,18.787,-7.1246,-21.3867,-1.5291"
114,16212.111606898286,"27.7915,18.9071,-7.2123,-21.413,-1.0983"
115,16199.813884689513,"27.818,18.8612,-6.9981,-21.4018,-1.0387"
116,16202.401490619553,"27.692,18.7988,-6.7793,-20.9599,-1.1341"
117,16206.12632476905,"27.6484,18.9833,-6.9957,-20.7488,-0.8929"
118,16211.67800205339,"27.5422,19.1023,-6.7832,-20.6368,-1.0109"
119,16164.746281400072,"27.6395,19.1421,-6.775,-20.5917,-1.0403"
120,16187.901996667346,"27.7102,19.1433,-6.5708,-20.9581,-0.6979"
121,16221.86522476179,"27.8565,19.2334,-6.4267,-21.0823,-1.044"
122,16279.19466372577,"27.9703,19.1873,-6.3812,-21.0629,-0.9583"
123,16175.025837704521,"27.9115,19.2517,-6.2627,-21.0155,-0.8169"
124,16265.542668858943,"27.8549,19.4295,-6.2928,-20.8309,-0.8905"
125,16241.922931901845,"27.8566,19.4458,-6.101,-20.8345,-0.8882"
126,16123.836129615353,"27.9979,19.3979,-6.189,-20.6357,-0.9005"
127,16241.902197042427,"28.0895,19.3237,-6.3666,-20.1484,-0.962"
128,16235.441220200499,"28.2944,19.3388,-6.5662,-20.3536,-0.5295"
129,16264.985050441683,"28.4252,19.5009,-6.4784,-20.5554,-0.819"
130,16276.99195683627,"28.3812,19.5275,-6.3347,-20.3698,-0.9038"
131,16176.821223342797,"28.3393,19.4055,-6.2137,-20.184,-0.5875"
132,16157.108986874726,"28.3859,19.2636,-5.8898,-20.2318,-0.5651"
133,16182.427364035642,"28.2248,19.3603,-5.8244,-20.1538,-0.1839"
134,16190.993794065174,"28.4245,19.3365,-5.9106,-20.0943,-0.2634"
135,16149.227278453978,"28.4453,19.3506,-5.9563,-19.8624,-0.232"
136,16211.499024692323,"28.6448,19.2233,-6.0486,-19.6308,-0.3204"
137,16147.856945757745,"28.6864,19.2056,-5.9405,-19.7716,-0.0408"
138,16134.195853769348,"28.6486,19.3281,-5.8071,-19.9071,0.059"
139,16224.629393114568,"28.8067,19.1804,-5.9323,-19.9023,0.5367"
140,16230.395210016753,"28.8882,19.3117,-5.9875,-19.7345,0.1757"
141,16179.904629176133,"28.85,19.4888,-5.8341,-19.8927,0.1288"
142,16193.167519547318,"28.8662,19.3445,-5.6894,-19.5353,-0.0303"
143,16279.242699147626,"28.8299,19.5374,-5.6932,-19.6697,0.1418"
144,16240.730429900545,"29.0592,19.6637,-5.7113,-20.0444,0.0648"
145,16280.578367226943,"29.0895,19.5168,-5.4773,-19.8353,-0.084"
146,16265.673877644002,"29.0539,19.6713,-5.4716,-19.9661,0.1608"
147,16336.282487296045,"29.1796,19.6298,-5.5108,-19.8256,0.0938"
148,16227.963506754297,"29.1401,19.8299,-5.528,-20.0183,0.3532"
149,16161.632878035565,"29.0893,20.0188,-5.382,-20.0778,0.156"
150,16296.58770488562,"29.1705,19.9933,-5.2383,-20.1559,0.1251"
151,16231.58247421306,"29.1337,19.7723,-5.2316,-19.5747,0.238"
152,16180.524285488536,"29.1293,19.8748,-5.2988,-19.5542,0.4179"
153,16075.474944604202,"29.204,19.9035,-5.1749,-19.4924,0.0871"
154,16164.589130384766,"29.1233,19.8619,-5.1027,-19.4323,0.5133"
155,16132.571046349292,"29.0762,19.8822,-5.0098,-19.4977,0.8209"
156,16331.918230232148,"29.154,19.8129,-5.1427,-19.0837,0.7031"
157,16185.720695627706,"29.1505,20.199,-5.4533,-18.9927,0.5151"
158,16230.094374295739,"29.1454,20.1288,-5.3278,-18.8117,0.4956"
159,16200.261618504148,"29.2263,20.0913,-5.4883,-18.638,0.7105"
160,16203.330365300744,"29.2396,20.1237,-5.376,-18.5342,0.5075"
161,16133.275644407955,"29.1783,20.2088,-5.1179,-18.6987,0.5018"
162,16148.561425882284,"29.2187,20.3182,-5.3161,-18.5381,0.5397"
163,16277.138452601434,"29.2652,20.3701,-5.1667,-18.774,0.5919"
164,16320.390204649593,"29.1937,20.4192,-5.0643,-18.5215,0.3931"
165,16217.216665303902,"29.2047,20.5121,-4.8837,-18.9689,0.6933"
166,16161.846775885417,"29.1996,20.5957,-4.8166,-18.9166,0.5677"
167,16170.791818747566,"29.1828,20.7051,-4.6459,-19.0893,0.5245"
168,16213.6491815477,"29.3486,20.6382,-4.7694,-19.0914,0.6994"
169,16214.844058897095,"29.5339,20.3314,-4.598,-18.9371,0.606"
170,16193.43404636635,"29.4001,20.3598,-4.4743,-18.866,0.8658"
171,16303.985988481372,"29.7379,20.2697,-4.6202,-18.7661,0.4316"
172,16099.45726863507,"29.8059,20.1136,-4.5178,-18.9031,0.8766"
173,16247.020639464676,"29.7062,20.4628,-4.6974,-18.8072,0.7546"
174,16308.322974558643,"29.7178,20.4391,-4.5775,-18.8168,0.8179"
175,16297.289811372342,"29.7846,20.4044,-4.6321,-18.8385,1.0977"
176,16187.157725483186,"29.7866,20.5121,-4.7479,-18.761,1.1979"
177,16207.343099152702,"29.759,20.7166,-4.7787,-18.7024,0.9875"
178,16187.143656860508,"29.65,20.6833,-4.683,-18.5586,1.2522"
179,16282.990954399043,"29.4898,20.8783,-4.5768,-18.5547,1.2791"
180,16161.570120097556,"29.7164,20.7194,-4.469,-18.6691,1.169"
181,16263.503568014852,"29.9601,20.7103,-4.3291,-19.0043,0.8887"
182,16167.372358599481,"29.9881,20.7313,-4.4525,-18.9773,1.1935"
183,16251.965080333219,"29.9975,20.8741,-4.4904,-18.8885,0.9789"
184,16118.602002733005,"30.0715,20.8419,-4.4193,-18.9372,1.0042"
185,16171.57581010575,"30.0451,20.7895,-4.4506,-18.6283,1.0518"
186,16245.797463997353,"30.1727,20.8692,-4.7361,-18.4781,1.0245"
187,16137.90255996869,"30.1909,20.8144,-4.4598,-18.6486,1.0371"
188,16154.424630052039,"30.1373,20.7855,-4.4916,-18.4765,1.3022"
189,16225.569880059205,"30.2935,20.918,-4.5927,-18.6054,1.1027"
190,16279.331991921203,"30.1741,21.1074,-4.5555,-18.6577,1.2117"
191,16187.652137861262,"30.0893,21.1274,-4.6212,-18.5696,1.6417"
192,16210.897018143385,"30.0204,21.1818,-4.5692,-18.6209,1.9009"
193,16120.058176595017,"30.1494,21.0981,-4.3108,-18.7813,1.6454"
194,16232.348049561704,"29.9821,21.3866,-4.328,-18.8624,1.7871"
195,16232.006145379073,"30.3094,21.2465,-4.3846,-18.8625,1.4391"
196,16193.65470616326,"30.436,21.2708,-4.4696,-18.8293,1.3143"
197,16196.270558749831,"30.3445,21.323,-4.5005,-18.7198,1.5647"
198,16257.546914766617,"30.269,21.6083,-4.5625,-18.6205,1.2463"
199,16257.506943590022,"30.454,21.4958,-4.6051,-18.682,1.3464"
200,16238.705086123407,"30.5156,21.3578,-4.5097,-18.5951,1.3925"
201,16248.541758866138,"30.5774,21.297,-4.7042,-18.3805,1.6186"
202,16206.627212333644,"30.6021,21.4651,-4.8414,-18.3014,1.4536"
203,16175.373334889035,"30.6137,21.3624,-4.6627,-18.1422,1.2813"
204,16185.857945092223,"30.5912,21.4682,-4.5871,-18.2513,1.292"
205,16168.59049338513,"30.7374,21.3352,-4.5484,-18.1924,1.2078"
206,16131.925818801441,"30.7073,21.5241,-4.6343,-18.228,1.2316"
207,16263.360385567055,"30.6265,21.6177,-4.6479,-18.3206,1.5863"
208,16177.56960988277,"30.619,21.5548,-4.5978,-18.4481,2.0409"
209,16248.488989162377,"30.5507,21.5708,-4.3756,-18.2194,1.6054"
210,16190.504450758484,"30.5818,21.6294,-4.2652,-18.3392,1.5042"
211,16182.445259270191,"30.5953,21.5192,-4.1868,-18.37,1.8087"
212,16130.924171613313,"30.4806,21.6893,-4.0258,-18.5188,1.8005"
213,16154.951227205322,"30.4141,21.9065,-4.0566,-18.3881,1.49"
214,16298.364868232671,"30.5928,21.8003,-4.0583,-18.3172,1.2793"
215,16297.330904893588,"30.5694,21.6629,-4.0147,-18.2407,1.6719"
216,16120.450936326984,"30.6309,21.7904,-4.081,-18.4625,1.7871"
217,16196.186353364617,"30.7384,21.6888,-4.0115,-18.3888,1.6292"
218,16321.894168240242,"30.7485,21.785,-3.9446,-18.4066,1.4048"
219,16310.825065859734,"30.7144,21.5429,-3.9368,-17.9617,1.6115"
220,16279.746747680734,"30.7752,21.6133,-4.0429,-18.0656,1.7816"
221,16161.526732634395,"30.6893,21.5762,-3.6189,-18.3019,1.8037"
222,16134.930887074433,"30.6683,21.5785,-3.7614,-17.92,1.7329"
223,16207.320725593283,"30.8237,21.3161,-3.7782,-17.8792,2.049"
224,16241.780224394633,"30.6404,21.5129,-3.8027,-17.7505,2.1234"
225,16205.385518716812,"30.6943,21.4771,-3.4895,-17.7773,1.6043"
226,16174.324680507272,"30.6751,21.4561,-3.3723,-17.9978,1.9504"
227,16274.873807734333,"30.7437,21.4568,-3.6639,-17.784,2.1427"
228,16251.53439007582,"30.8689,21.438,-3.7106,-17.8636,2.1817"
229,16178.925431500204,"30.9387,21.536,-3.964,-17.5038,1.8254"
230,16225.70831126753,"31.0307,21.5518,-4.0316,-17.5183,1.8121"
231,16149.738459530652,"31.168,21.533,-4.1221,-17.7044,2.0266"
232,16225.693166026946,"31.1243,21.5541,-3.9907,-17.7704,2.0871"
233,16368.228848383756,"31.024,21.6155,-3.8772,-17.7753,2.1669"
234,16317.260641831987,"31.2518,21.7023,-4.0577,-18.0575,2.1707"
235,16194.346322094958,"31.1629,21.7737,-3.948,-18.1136,2.2716"
236,16328.76009015512,"31.1871,21.6804,-3.9707,-18.0008,2.4567"
237,16197.504581465451,"31.2699,21.8564,-3.8118,-18.2349,1.9084"
238,16309.484358600192,"31.1962,21.7497,-3.7582,-17.8662,1.8893"
239,16236.163884364429,"31.2347,21.8741,-3.8551,-18.0604,2.0737"
240,16257.017699046508,"31.1056,22.0004,-3.5021,-18.1999,1.7761"
241,16247.016387940377,"31.0252,22.2075,-3.5818,-18.2666,1.8946"
242,16235.99582918221,"31.1131,22.1114,-3.7246,-17.9751,1.8501"
243,16178.83018601072,"30.9747,22.0736,-3.4077,-18.0147,1.9282"
244,16249.076360954368,"30.9095,22.001,-3.3205,-17.9266,2.1381"
245,16183.253348923272,"30.9762,22.0804,-3.37,-17.9563,2.0087"
246,16290.791004856133,"30.9764,22.2149,-3.244,-18.0767,1.7085"
247,16165.402863392881,"31.0609,22.0984,-3.2428,-17.984,1.7347"
248,16219.346938887571,"31.1545,22.0613,-3.5212,-17.8685,2.0475"
249,16230.784208739607,"31.3456,21.9233,-3.8669,-17.5602,2.1435"
250,16255.02128374851,"31.4841,21.7459,-3.8243,-17.4953,2.1113"
251,16241.103942794878,"31.6058,21.6561,-3.8913,-17.4549,2.1676"
252,16197.819253921298,"31.6244,21.5963,-4.0978,-17.2024,2.4151"
253,16230.040090498549,"31.6389,21.5482,-3.8775,-17.3469,2.3859"
254,16171.948969899982,"31.6056,21.6077,-4.0011,-17.2276,2.5246"
255,16216.327544847327,"31.4754,21.7441,-4.0612,-17.1405,2.6825"
256,16216.73603782793,"31.5005,21.6835,-3.9215,-17.2831,2.8035"
257,16213.005452002637,"31.4619,21.6988,-3.6281,-17.3746,2.5395"
258,16237.40707626963,"31.4815,21.6019,-3.5531,-17.2247,2.4671"
259,16150.357664766838,"31.4213,21.6833,-3.1811,-17.4013,2.0656"
260,16262.395831022084,"31.2796,21.6961,-3.1043,-17.2676,2.2262"
261,16280.88596751891,"31.2647,21.8811,-3.3114,-17.3464,2.4388"
262,16263.174094413247,"31.3698,21.8508,-3.3573,-17.3278,2.3717"
263,16121.190541549568,"31.3529,21.7895,-3.302,-16.9912,2.0782"
264,16226.638418843842,"31.2685,22.0148,-3.39,-17.2565,2.4286"
265,16233.129225346673,"31.2948,21.8573,-3.2446,-17.1642,2.4264"
266,16244.674048342185,"31.2432,21.9903,-3.2184,-17.3385,2.5606"
267,16124.654015115535,"31.4344,21.6919,-3.1849,-17.1333,2.4548"
268,16302.719407116681,"31.3788,21.7327,-3.1641,-17.1331,2.5792"
269,16241.416434720846,"31.651,21.5317,-3.1356,-17.1878,2.3713"
270,16300.442209986804,"31.6245,21.6293,-3.1451,-17.3674,2.59"
271,16152.90915764913,"31.5062,21.7352,-3.1372,-17.2544,2.6078"
272,16242.72233584785,"31.4747,21.8957,-2.8102,-17.6164,2.2591"
273,16136.074075857268,"31.6326,22.0534,-2.9581,-17.8886,2.1552"
274,16212.521404013634,"31.4643,22.1628,-2.9266,-17.788,2.2706"
275,16192.93468703021,"31.5892,22.0615,-3.0268,-17.7936,2.4456"
276,16344.472970481762,"31.5755,22.157,-3.0996,-17.5841,2.1704"
277,16153.679271054678,"31.5463,22.3563,-3.2133,-17.5489,2.0311"
278,16239.289599550702,"31.4837,22.3297,-3.1821,-17.497,2.2457"
279,16153.823720748056,"31.471,22.3343,-3.1319,-17.5942,2.4051"
280,16204.651954684507,"31.408,22.3359,-3.1559,-17.5079,2.6098"
281,16203.359051031437,"31.6107,22.3555,-3.3027,-17.9066,2.9"
282,16273.575823154539,"31.6589,22.2879,-3.2877,-17.7985,2.8307"
283,16182.321426928333,"31.4068,22.3905,-3.0978,-17.4282,2.4901"
284,16108.343497899305,"31.4789,22.3278,-3.0819,-17.2695,2.2475"
285,16337.613362595845,"31.4014,22.2411,-2.8313,-17.4653,2.5709"
286,16279.968809056198,"31.3906,22.3761,-2.8422,-17.6695,2.6725"
287,16270.592138990974,"31.5135,22.1876,-2.8901,-17.494,2.6921"
288,16293.12766814297,"31.6125,22.1378,-2.9487,-17.4228,2.6111"
289,16248.309248057274,"31.4439,22.0737,-2.6518,-17.2832,2.5754"
290,16276.497528277278,"31.5802,22.0119,-2.7185,-17.3448,2.6113"
291,16231.919022256245,"31.6807,21.9429,-2.656,-17.5475,2.7339"
292,16192.968992840766,"31.883,21.8415,-2.6133,-17.7837,2.7046"
293,16270.09242695742,"31.7288,21.9299,-2.4482,-17.6406,2.4902"
294,16290.079997343928,"31.778,22.0391,-2.7919,-17.5089,2.6283"
295,16221.901822404172,"31.7366,22.2252,-2.8167,-17.454,2.3346"
296,16288.321393951863,"31.6709,22.4348,-2.8135,-17.5727,2.2502"
297,16151.4936473372,"31.6855,22.3106,-2.7175,-17.6486,2.5247"
298,16311.743491064359,"31.7001,22.2931,-2.9074,-17.4599,2.6942"
299,16267.869329273262,"31.7321,22.3999,-2.9801,-17.3613,2.4031"
300,16237.753824273148,"31.795,22.2413,-2.8711,-17.401,2.5353"
301,16252.697242066439,"31.8927,22.3455,-3.0424,-17.2876,2.2158"
302,16336.301728746681,"31.7457,22.3627,-3.374,-16.9276,2.8014"
303,16258.963812873084,"31.8481,22.3245,-3.0663,-17.3799,2.6956"
304,16275.627432264424,"31.8476,22.4374,-3.2372,-17.3595,2.8088"
305,16179.35440561029,"31.6285,22.5221,-3.1877,-17.089,2.8347"
306,16320.092726166067,"31.71,22.4193,-3.2275,-17.0601,2.9604"
307,16116.232861823142,"31.7137,22.2561,-3.052,-17.1721,3.255"
308,16198.410548437754,"31.8754,22.2321,-3.4838,-16.9951,3.4686"
309,16257.279957859237,"31.9087,22.2666,-3.4958,-17.0204,3.4148"
310,16252.894887871607,"32.0442,22.1985,-3.3789,-17.1638,3.2135"
311,16227.813546710251,"32.169,22.1545,-3.3105,-17.0818,2.7483"
312,16192.878552379012,"32.1829,22.1272,-3.3978,-17.0796,3.0133"
313,16283.462431212083,"32.3392,22.2121,-3.5046,-17.371,3.0104"
314,16228.117187433758,"32.1598,22.3513,-3.3249,-17.4186,2.9931"
315,16224.742335773572,"32.0504,22.4991,-3.3637,-17.2085,2.7802"
316,16285.230813981656,"31.9585,22.5017,-3.2507,-17.0511,2.6609"
317,16291.137520434833,"31.8901,22.5528,-3.0845,-17.0371,2.4593"
318,16248.575337742355,"31.8561,22.6275,-3.207,-17.1316,2.8184"
319,16190.024748439499,"31.8906,22.6406,-2.9101,-17.3389,2.4426"
320,16194.657281811775,"31.8867,22.5823,-2.8651,-17.2309,2.4165"
321,16248.398887407411,"31.8105,22.4507,-2.8212,-17.0801,2.7295"
322,16270.492190350627,"31.9633,22.3949,-2.9466,-17.1912,2.8724"
323,16167.239224237495,"32.0264,22.4024,-2.9541,-17.3218,2.9273"
324,16268.026098636117,"32.0516,22.2436,-3.0318,-16.8092,2.6941"
325,16219.275213866706,"32.0273,22.1575,-3.0045,-16.7197,2.8616"
326,16154.919323292395,"31.94,22.162,-2.843,-16.6677,2.7819"
327,16222.584344762501,"31.7229,22.3101,-2.6877,-16.6378,2.768"
328,16164.814244660973,"31.7511,22.0873,-2.6426,-16.4455,2.9301"
329,16165.557961303684,"31.793,22.234,-2.6342,-16.7177,2.8677"
330,16132.000681461452,"31.7903,22.3444,-2.748,-16.6689,2.8003"
331,16182.501050157907,"31.7784,22.2814,-2.6883,-16.6684,2.9287"
332,16243.14876354618,"31.5962,22.4953,-2.608,-16.6111,2.7444"
333,16246.166093720274,"31.519,22.6185,-2.6927,-16.659,2.9686"
334,16167.731940152778,"31.672,22.6196,-2.7231,-16.7311,2.7203"
335,16110.077676851219,"31.5752,22.4919,-2.4975,-16.5628,2.6919"
336,16173.183709677707,"31.3009,22.4215,-2.4852,-16.1304,3.0742"
337,16230.664360881598,"31.4559,22.6295,-2.6929,-16.4433,2.9965"
338,16264.48202804081,"31.4308,22.6201,-2.4482,-16.6495,2.9668"
339,16298.416545085898,"31.3396,22.6399,-2.4136,-16.5428,3.0329"
340,16197.775531147696,"31.454,22.6881,-2.5245,-16.5136,2.7917"
341,16154.498765753558,"31.4458,22.7997,-2.477,-16.632,2.6633"
342,16291.582571752142,"31.6086,22.5901,-2.554,-16.6085,2.8565"
343,16181.58686633125,"31.6873,22.8329,-2.6257,-16.7189,2.3504"
344,16234.516244638085,"31.7193,22.7652,-2.4636,-16.9701,2.5196"
345,16139.819587983047,"31.8183,22.7732,-2.6151,-16.9041,2.4526"
346,16253.508290584283,"31.7956,22.8522,-2.8284,-16.8299,2.6794"
347,16158.269311582551,"31.8562,22.8811,-2.9888,-16.7852,2.7193"
348,16259.352368326174,"31.7185,22.9894,-2.9625,-16.5929,2.5707"
349,16244.392022162694,"31.7643,22.9389,-2.8394,-16.777,2.6351"
350,16179.024263542327,"31.6809,23.0398,-2.7259,-16.8737,2.6021"
351,16334.21598260296,"31.8248,22.9353,-2.7667,-16.9825,2.7108"
352,16137.571855539007,"31.886,22.8577,-2.6038,-17.2624,2.8544"
353,16263.910954306386,"31.8956,22.8497,-2.7975,-17.108,3.0426"
354,16270.668720978796,"32.0089,22.8968,-2.985,-17.099,2.9843"
355,16105.471543658807,"31.9273,22.9128,-2.932,-17.0094,3.0109"
356,16248.263955519657,"31.9202,22.9535,-2.8207,-17.0415,2.7945"
357,16179.046730143673,"31.8772,22.8323,-2.441,-17.2807,2.8632"
358,16260.033800698495,"31.7713,22.7141,-2.3221,-16.9831,2.8513"
359,16203.59886632511,"32.0013,22.4805,-2.3775,-17.0744,3.0193"
