iteration,mean_cost,theta
1,10928.804924618924,"0.0,0.0,0.0,0.0"
2,10882.211584738858,"0.7349,0.2873,-0.5653,-0.663"
3,10810.93966467977,"1.4517,0.6058,-1.1802,-1.2684"
4,10826.168690588658,"2.1898,0.8651,-1.7739,-1.8429"
5,10816.256893841433,"2.8772,1.2052,-2.3853,-2.466"
6,10753.539011229885,"3.5667,1.5293,-2.9601,-3.1295"
7,10809.76279364492,"4.2489,1.8338,-3.4978,-3.8222"
8,10536.805354707558,"4.9574,2.1325,-4.1113,-4.4669"
9,10530.240461040987,"5.5784,2.5071,-4.6452,-5.165"
10,10542.069944429413,"6.2287,2.8337,-5.1604,-5.9192"
11,10514.551381696176,"6.8723,3.1396,-5.652,-6.6206"
12,10556.055699259907,"7.4967,3.4867,-6.1903,-7.306"
13,10353.247043899333,"8.131,3.8168,-6.7224,-8.0045"
14,10533.320388483153,"8.7214,4.1753,-7.2007,-8.7793"
15,10417.636227478926,"9.279,4.5943,-7.7166,-9.5047"
16,10374.551379343837,"9.7792,5.1089,-8.2447,-10.2557"
17,10404.129050657728,"10.35,5.4646,-8.6514,-11.0985"
18,10323.965034623334,"10.9327,5.8031,-9.0949,-11.9319"
19,10296.56708044251,"11.4658,6.2209,-9.5752,-12.7038"
20,10241.527871403172,"11.9589,6.6851,-10.012,-13.5876"
21,10344.137076642146,"12.4792,7.0927,-10.4076,-14.4966"
22,10280.538764473597,"13.0237,7.4827,-10.8261,-15.3923"
23,10206.625470318535,"13.5659,7.8528,-11.2621,-16.2434"
24,10155.51052912579,"14.0749,8.2316,-11.6383,-17.0742"
25,10122.830273392614,"14.508,8.6805,-11.9086,-18.0689"
26,10122.23058422117,"15.0618,8.9789,-12.2708,-18.8926"
27,10106.425361893955,"15.496,9.4268,-12.5947,-19.7816"
28,10047.638701396763,"15.9396,9.8092,-12.812,-20.7452"
29,9970.32093245687,"16.3651,10.2681,-13.1284,-21.6767"
30,9939.977712526828,"16.8133,10.6678,-13.4444,-22.5334"
31,10077.22375384514,"17.2861,11.0063,-13.6069,-23.6082"
32,10019.138752044746,"17.6999,11.467,-13.903,-24.5884"
33,9968.488600186929,"18.1932,11.7924,-14.1359,-25.5912"
34,9955.094363321485,"18.6791,12.1676,-14.5314,-26.3834"
35,9870.242702785403,"19.2025,12.4334,-14.7873,-27.31"
36,9992.347706877026,"19.6722,12.7686,-15.0166,-28.2893"
37,9849.858239129504,"20.0684,13.1972,-15.2236,-29.3193"
38,9856.625771317895,"20.5242,13.5269,-15.4363,-30.2764"
39,9945.313333498802,"21.0174,13.7911,-15.6154,-31.2668"
40,9844.90115054279,"21.5023,14.1084,-15.89,-32.1269"
41,9973.58246022397,"21.8752,14.4372,-15.7887,-33.3378"
42,9727.300293831719,"22.224,14.7977,-15.7561,-34.4666"
43,9854.042366892634,"22.6193,15.113,-15.8736,-35.3321"
44,9957.685314480761,"23.0193,15.4659,-16.0029,-36.3143"
45,9911.203219064919,"23.4017,15.8722,-16.2803,-37.0418"
46,9804.092985178591,"23.893,16.1296,-16.4621,-37.9634"
47,9715.680939700615,"24.4,16.4301,-16.848,-38.7207"
48,9776.237514074375,"24.7274,16.8003,-16.9276,-39.5259"
49,9753.918341469067,"25.1256,17.0747,-17.074,-40.1643"
50,9824.904131582987,"25.4625,17.4668,-17.1293,-41.1294"
51,9915.341279714617,"25.9134,17.7753,-17.3944,-41.9095"
52,9803.918543255142,"26.3078,18.0667,-17.5228,-42.6352"
53,9815.857478027729,"26.7194,18.4155,-17.7886,-43.3147"
54,9783.604075309371,"27.1339,18.7155,-18.0352,-43.931"
55,9693.868804846623,"27.4116,19.1134,-18.1387,-44.5035"
56,9808.667453569238,"27.7886,19.3821,-18.3691,-44.8374"
57,9841.334209739298,"28.0539,19.6999,-18.4269,-45.2029"
58,9708.098865136364,"28.4201,19.9774,-18.7478,-45.3317"
59,9747.632957973312,"28.7644,20.1656,-18.8747,-45.5147"
60,9765.956456471986,"29.1749,20.3363,-18.9851,-45.9655"
61,9728.172216670377,"29.433,20.5503,-18.9293,-46.2466"
62,9837.996576934169,"29.5088,20.9284,-18.9486,-46.1041"
63,9832.851808279833,"29.8951,21.0715,-19.135,-46.2773"
64,9809.68961504079,"30.0782,21.4352,-19.3136,-46.2673"
65,9735.32959574052,"30.2999,21.6296,-19.259,-46.3539"
66,9766.102930208559,"30.4893,21.828,-19.1884,-46.3623"
67,9720.602256690829,"30.5731,22.2275,-19.138,-46.5527"
68,9854.712235693489,"30.8091,22.2897,-19.0098,-46.4702"
69,9884.539718520122,"30.9953,22.508,-18.8785,-46.7"
70,9812.777723756517,"31.1939,22.7465,-18.9225,-46.6726"
71,9847.855886003717,"31.4439,22.9191,-19.0167,-46.6116"
72,9803.969435734187,"31.7527,22.898,-19.0287,-46.3271"
73,9773.222933098681,"31.9869,22.8591,-18.9342,-45.8982"
74,9912.947328071046,"32.2189,22.9482,-18.8941,-45.7876"
75,9813.668748248516,"32.3319,23.1124,-18.7897,-45.5155"
76,9821.000224272542,"32.4332,23.2979,-18.798,-45.0716"
77,9842.32566701286,"32.6168,23.4064,-18.7982,-44.7636"
78,9818.413150891743,"32.7065,23.7172,-18.778,-44.762"
79,9757.662028573297,"32.9175,23.8026,-18.6389,-44.8153"
80,9786.18842551275,"33.0555,23.9252,-18.4639,-44.7662"
81,9828.57872398595,"33.1406,24.2074,-18.4392,-44.7229"
82,9845.04357934836,"33.1243,24.4363,-18.2537,-44.4013"
83,9812.719609227795,"33.1916,24.6601,-18.045,-44.4747"
84,9846.916410697919,"33.1454,24.9461,-17.9095,-44.1246"
85,9894.21416110696,"33.4294,24.9868,-17.9045,-44.1535"
86,9806.896614858242,"33.5383,24.939,-17.482,-44.0056"
87,9808.108355034212,"33.7649,24.9788,-17.3503,-44.0655"
88,9780.296981649168,"33.6998,25.2319,-17.0942,-43.8387"
89,9769.520101173226,"33.9184,25.1793,-17.0156,-43.5035"
90,9910.64287628793,"34.0406,25.2661,-16.7935,-43.5065"
91,9822.688480356295,"34.0503,25.5062,-16.7297,-43.1697"
92,9841.505434067607,"34.2382,25.6756,-16.6824,-43.4156"
93,9830.430051929146,"34.4175,25.9035,-16.6715,-43.7161"
94,9837.401524689749,"34.5891,26.0695,-16.7778,-43.5453"
95,9742.776334839762,"34.7253,26.2698,-16.838,-43.4705"
96,9795.004180187618,"34.8155,26.3902,-16.6328,-43.4865"
97,9875.025260248707,"34.9526,26.4139,-16.3477,-43.5697"
98,9861.009342904292,"34.9204,26.7622,-16.2436,-43.5825"
99,9843.3478164518,"34.9932,26.9346,-16.1307,-43.5026"
100,9782.65966842044,"35.0,27.0958,-15.9326,-43.3"
101,9811.883695834777,"35.1592,27.041,-15.7663,-43.0201"
102,9908.255355067666,"35.2517,27.152,-15.6057,-42.9884"
103,9771.322914823473,"35.3479,27.3401,-15.4686,-43.1568"
104,9861.00070371115,"35.4939,27.3763,-15.4024,-42.9451"
105,9852.788120664787,"35.5224,27.5461,-15.2962,-42.726"
106,9827.58238551914,"35.623,27.5634,-15.1319,-42.4533"
107,9758.286727833609,"35.7284,27.5855,-15.1261,-41.9343"
108,9798.22118778378,"35.625,27.8633,-14.9076,-41.8061"
109,9840.315220281518,"35.7494,28.0123,-14.7474,-42.0998"
110,9792.093622386254,"35.8873,28.1934,-14.8242,-42.0755"
111,9831.694652326216,"35.9618,28.1201,-14.4618,-41.8963"
112,9780.553383594024,"36.1049,28.1521,-14.5425,-41.4316"
113,9752.47576822971,"36.1976,28.3616,-14.6364,-41.3247"
114,9901.838192433486,"36.3466,28.3176,-14.3245,-41.4925"
115,9807.788296472258,"36.4928,28.4445,-14.1942,-41.7681"
116,9801.653969079587,"36.3948,28.758,-13.9464,-41.9087"
117,9765.282507174199,"36.5698,28.9342,-14.0173,-42.1275"
118,9818.370643634393,"36.6112,28.8052,-13.7188,-41.574"
119,9808.832781835137,"36.6311,28.936,-13.6276,-41.3135"
120,9902.136625747446,"36.8646,28.9719,-13.8421,-41.0496"
121,9861.287146918674,"37.0112,28.9798,-13.5347,-41.3984"
122,9809.791892693293,"36.98,29.033,-13.3289,-40.9217"
123,9690.811119838047,"37.1141,29.031,-13.305,-40.6238"
124,9851.555236239785,"37.1849,29.1031,-13.4107,-40.0988"
125,9924.656952371844,"37.345,29.2061,-13.5054,-40.0253"
126,9845.835200911331,"37.507,29.2497,-13.4939,-39.9945"
127,9818.522012556818,"37.6863,29.182,-13.2745,-40.1309"
128,9705.240496989569,"37.7415,29.3222,-13.2465,-40.0126"
129,9773.488105424709,"37.8891,29.1706,-13.2471,-39.3553"
130,9836.468654719736,"38.1032,29.3226,-13.4357,-39.539"
131,9844.533087579499,"38.2538,29.3348,-13.2904,-39.6751"
132,9903.717615619544,"38.2578,29.4962,-13.1534,-39.6391"
133,9831.57878401514,"38.3454,29.5966,-13.1414,-39.5168"
134,9808.871450368557,"38.315,29.751,-12.888,-39.5817"
135,9799.257842733998,"38.1879,30.093,-12.833,-39.4747"
136,9793.140899412863,"38.3957,30.0108,-12.7486,-39.4979"
137,9794.564613321527,"38.4539,30.2166,-12.7999,-39.5281"
138,9932.579339357892,"38.4445,30.3029,-12.4968,-39.6006"
139,9916.457199683253,"38.5812,30.2307,-12.1355,-39.9308"
140,9888.302228542294,"38.7261,30.2308,-12.2093,-39.625"
141,9904.072330258909,"38.8153,30.1778,-12.0985,-39.2852"
142,9865.961111214525,"38.9588,30.2283,-12.035,-39.4402"
143,9839.669888694847,"38.9763,30.246,-11.8694,-39.1448"
144,9816.458574131162,"39.0292,30.333,-11.7824,-39.0894"
145,9776.914449805274,"38.9963,30.324,-11.6491,-38.463"
146,9811.433569299787,"39.1574,30.2962,-11.6432,-38.3566"
147,9884.616052280668,"39.2293,30.4465,-11.7549,-38.2064"
148,9767.98076532499,"39.2281,30.6926,-11.6952,-38.3935"
149,9763.366022583914,"39.3121,30.7051,-11.6242,-38.2531"
150,9750.086510446383,"39.4255,30.8981,-11.6964,-38.5401"
151,9791.209882540505,"39.4354,30.8766,-11.3861,-38.4837"
152,9794.284429762478,"39.3471,31.1076,-11.198,-38.583"
153,9853.393939863206,"39.4326,31.1081,-11.0743,-38.5321"
154,9854.700344324685,"39.53,31.0795,-11.1086,-38.1278"
155,9771.469520410014,"39.5431,31.3191,-11.1797,-38.1484"
156,9833.185694393642,"39.5846,31.353,-10.9898,-38.1855"
157,9751.926861748134,"39.6056,31.4241,-10.7722,-38.3005"
158,9791.575774964322,"39.6689,31.372,-10.7687,-37.7858"
159,9828.044921842513,"39.6355,31.5604,-10.7754,-37.595"
160,9817.895627225047,"39.7994,31.6538,-10.9737,-37.5811"
161,9869.572277442066,"40.067,31.4557,-10.8338,-37.776"
162,9893.061818036627,"40.099,31.6055,-10.8954,-37.6361"
163,9839.11431199854,"40.1676,31.8367,-10.9164,-38.0375"
164,9897.55588332351,"40.1238,31.8466,-10.4959,-38.1543"
165,9733.738546111468,"40.1493,31.9135,-10.5522,-37.7387"
166,9868.944687616471,"40.2164,31.888,-10.4409,-37.5957"
167,9843.079475853996,"40.2466,32.0385,-10.4072,-37.6812"
168,9842.4711922328,"40.3617,31.8766,-10.1648,-37.5713"
169,9757.96556385617,"40.5793,31.8088,-10.3954,-37.2694"
170,9865.860863571992,"40.578,31.9341,-10.371,-37.1514"
171,9831.910951785538,"40.6412,32.0826,-10.3972,-37.264"
172,9812.739919990487,"40.7007,32.1428,-10.322,-37.2932"
173,9801.45522549485,"40.7368,32.2591,-10.1772,-37.5586"
174,9783.960691305454,"40.7198,32.3163,-9.9184,-37.6574"
175,9833.163438045387,"40.7464,32.415,-10.0923,-37.2079"
176,9837.868732085415,"40.8771,32.4015,-10.0933,-37.1707"
177,9749.648639039355,"40.937,32.5609,-10.1626,-37.2581"
178,9790.098221588749,"40.9694,32.4849,-10.0733,-36.8355"
179,9805.560989453346,"40.9959,32.5067,-10.0218,-36.6197"
180,9809.884054417735,"41.0329,32.7239,-10.1467,-36.7084"
181,9760.876479066064,"41.1375,32.6887,-10.0471,-36.7438"
182,9814.45187524723,"41.1983,32.6839,-10.0719,-36.4504"
183,9851.167334873464,"41.2545,32.8046,-10.0414,-36.6452"
184,9811.33876349102,"41.2594,32.876,-9.8516,-36.782"
185,9906.41193717811,"41.228,33.0151,-9.8162,-36.667"
186,9813.619832168635,"41.3611,33.1448,-10.0586,-36.6633"
187,9813.848783297646,"41.4066,33.2657,-10.0974,-36.6819"
188,9802.063655659778,"41.516,33.1671,-9.9145,-36.7393"
189,9859.900514361443,"41.5324,33.2724,-9.9828,-36.5494"
190,9804.747642911329,"41.4064,33.4612,-9.7824,-36.5569"
191,9841.707169009258,"41.3316,33.5722,-9.5521,-36.6206"
192,9773.824081411476,"41.2649,33.7628,-9.4727,-36.6538"
193,9870.348352142622,"41.536,33.5185,-9.4655,-36.6231"
194,9751.312346554912,"41.6468,33.5674,-9.6018,-36.5237"
195,9916.483704364675,"41.5925,33.6435,-9.4083,-36.5027"
196,9756.824378750378,"41.6697,33.858,-9.6578,-36.5596"
197,9824.048093538302,"41.6279,33.959,-9.5065,-36.5938"
198,9854.593514818935,"41.666,33.9588,-9.4356,-36.4714"
199,9786.532440190529,"41.6609,34.0671,-9.481,-36.2725"
200,9839.271180915535,"41.6413,34.0237,-9.3081,-35.9929"
201,9787.056984523986,"41.703,34.0789,-9.0769,-36.4964"
202,9802.387223661686,"41.7649,34.1665,-9.0463,-36.7066"
203,9770.018946382435,"41.8171,34.1967,-9.1792,-36.3583"
204,9864.79062826052,"41.8528,34.1788,-9.174,-36.0776"
205,9807.79847602214,"41.9456,34.2513,-9.2617,-36.1205"
206,9793.681826959932,"42.0503,34.2539,-9.3886,-35.9269"
207,9792.205019347306,"42.273,34.0996,-9.3444,-36.1115"
208,9742.34319729589,"42.4928,34.0402,-9.451,-36.2674"
209,9772.110956105858,"42.4448,33.982,-9.1957,-36.0262"
210,9860.272370734858,"42.4386,33.9561,-8.96,-36.0254"
211,9777.214470860552,"42.6204,33.9361,-9.0477,-36.2032"
212,9798.557361658568,"42.624,33.8671,-8.9516,-35.8309"
213,9862.931660994764,"42.7331,33.8736,-9.0994,-35.6574"
214,9831.037330991587,"42.7464,33.9188,-9.01,-35.6513"
215,9770.739973934384,"42.787,33.8684,-8.8348,-35.6598"
216,9838.131373374126,"42.7399,33.996,-8.8893,-35.3997"
217,9932.62460610793,"42.8378,34.0484,-9.0385,-35.3291"
218,9875.269614917202,"42.7014,34.2117,-8.8602,-35.2518"
219,9812.503337858225,"42.6492,34.2646,-8.8011,-34.9535"
220,9823.540605942311,"42.5805,34.2911,-8.5604,-34.8923"
221,9800.414246755272,"42.7105,34.3875,-8.6443,-35.2499"
222,9733.76530793894,"42.793,34.4062,-8.6163,-35.3739"
223,9810.293724947916,"42.8351,34.4271,-8.6517,-35.2221"
224,9794.282888706599,"42.8298,34.483,-8.418,-35.5552"
225,9826.44391592964,"42.8474,34.5173,-8.3191,-35.6175"
226,9906.327172308798,"42.8595,34.554,-8.3009,-35.4831"
227,9770.035802692257,"42.9595,34.6476,-8.3735,-35.7205"
228,9788.255729713424,"42.9546,34.5488,-8.25,-35.3388"
229,9712.605024923154,"43.0258,34.5934,-8.1816,-35.6246"
230,9847.634860813756,"42.9627,34.684,-8.3468,-35.0345"
231,9793.45796211208,"42.8333,34.6178,-8.0306,-34.6067"
232,9820.547680313086,"42.9555,34.7119,-8.2484,-34.6979"
233,9906.39100586944,"43.1099,34.6617,-8.3035,-34.7829"
234,9781.959512690873,"43.0818,34.8283,-8.3363,-34.8179"
235,9820.449330720516,"43.0461,34.8086,-8.0443,-34.9213"
236,9917.938755751926,"43.2006,34.7392,-8.0677,-35.0335"
237,9819.293282441138,"43.0753,34.8726,-7.9684,-34.8155"
238,9807.487225913577,"43.1704,34.8995,-7.9394,-35.0669"
239,9822.468295196884,"43.1555,34.9095,-7.8029,-35.0386"
240,9776.961998292969,"43.2301,34.9756,-7.8465,-35.2013"
241,9837.227315801487,"43.2607,34.9694,-7.8098,-35.1065"
242,9845.625847891431,"43.351,34.9311,-7.7818,-35.1461"
243,9825.4322762418,"43.3097,34.9526,-7.7236,-34.8686"
244,9862.90606229605,"43.2717,35.0993,-7.8728,-34.6018"
245,9835.03087479664,"43.3023,35.0276,-7.6335,-34.7283"
246,9846.659457059135,"43.286,35.1001,-7.6661,-34.5513"
247,9813.583498307145,"43.176,35.2202,-7.6878,-34.1565"
248,9903.533151259224,"43.1768,35.2925,-7.6196,-34.251"
249,9819.573173004837,"43.1541,35.2007,-7.4171,-33.9893"
250,9797.226443835749,"43.1682,35.2319,-7.3257,-34.0834"
251,9799.714941249882,"43.2179,35.1744,-7.3279,-33.8545"
252,9794.519966700473,"43.3287,35.1844,-7.4736,-33.8217"
253,9878.186008113958,"43.37,35.1428,-7.4523,-33.6634"
254,9773.520853606296,"43.4469,35.2223,-7.4939,-33.918"
255,9810.029531468974,"43.4711,35.2401,-7.4867,-33.8531"
256,9853.383801534399,"43.5304,35.2684,-7.3043,-34.3301"
257,9821.66450521523,"43.5029,35.4177,-7.4055,-34.2506"
258,9887.6179118876,"43.3807,35.5541,-7.2029,-34.3437"
259,9692.456723597048,"43.4818,35.3894,-7.1318,-34.1458"
260,9879.262724273503,"43.441,35.3738,-7.0125,-33.9649"
261,9839.481736330243,"43.3951,35.5431,-7.0209,-34.047"
262,9742.994572160842,"43.3959,35.4377,-6.7783,-33.9857"
263,9780.964568287036,"43.4422,35.4172,-6.6903,-34.1026"
264,9780.844222031024,"43.4714,35.589,-6.8565,-34.2408"
265,9815.856007395776,"43.45,35.5489,-6.7471,-34.0352"
266,9855.050990155207,"43.6534,35.4431,-6.8612,-34.1317"
267,9776.687124821345,"43.6522,35.4554,-6.917,-33.81"
268,9812.481921400484,"43.7958,35.5122,-7.1994,-33.8246"
269,9823.352590339398,"43.8248,35.4931,-7.1173,-33.84"
270,9713.208855783527,"43.9893,35.4123,-7.3667,-33.5822"
271,9701.655521364992,"43.9995,35.4073,-7.3782,-33.4069"
272,9881.854812289566,"44.0006,35.3737,-7.2371,-33.4215"
273,9804.419502791266,"44.1296,35.4208,-7.3311,-33.7459"
274,9756.221749892207,"44.0816,35.565,-7.2673,-33.9319"
275,9853.71550286197,"44.1342,35.6398,-7.3493,-34.0444"
276,9774.094060102967,"44.2174,35.6127,-7.3626,-34.0893"
277,9807.528690307296,"44.2224,35.6046,-7.4075,-33.8033"
278,9831.997915867005,"44.2083,35.804,-7.5549,-33.9137"
279,9747.598038573004,"44.2004,35.7304,-7.3295,-33.9082"
280,9913.799647613643,"44.2931,35.6648,-7.2405,-34.1254"
281,9762.941569752029,"44.0987,35.94,-7.2082,-34.0346"
282,9833.510183695318,"44.1079,35.8621,-7.1518,-33.7682"
283,9824.779249959505,"44.1807,35.7619,-7.1641,-33.5482"
284,9799.61787566903,"44.1477,35.8213,-7.0945,-33.5546"
285,9898.00055849109,"44.0887,35.9296,-7.064,-33.5385"
286,9805.13277840456,"44.0444,35.9838,-6.9422,-33.5658"
287,9817.543652887422,"44.2155,35.9732,-7.1834,-33.6031"
288,9830.601423244843,"44.2886,35.851,-7.1142,-33.4911"
289,9797.717560225023,"44.262,35.7918,-6.9122,-33.4159"
290,9897.504811752668,"44.3914,35.8174,-7.0644,-33.6099"
291,9900.976548291364,"44.3227,35.9372,-6.9547,-33.7245"
292,9846.013569206534,"44.4147,35.9723,-6.9863,-33.967"
293,9772.339326020614,"44.4694,35.8449,-6.7894,-34.0281"
294,9943.004924091993,"44.3475,36.0243,-6.736,-34.0453"
295,9869.224883736837,"44.3897,36.2493,-7.0757,-34.0874"
296,9815.647363017079,"44.313,36.2941,-6.8487,-34.1933"
297,9822.101470310257,"44.1648,36.4844,-6.8094,-34.0825"
298,9878.71799438084,"44.1578,36.421,-6.5511,-34.223"
299,9835.359951842745,"44.1892,36.4629,-6.6019,-34.2021"
300,9835.568543297226,"44.1335,36.5029,-6.6427,-33.8315"
301,9789.809213209031,"44.2545,36.2746,-6.566,-33.6363"
302,9812.123710329057,"44.3139,36.3033,-6.5565,-33.8558"
303,9828.016046150697,"44.323,36.275,-6.5372,-33.6747"
304,9849.79577119309,"44.3614,36.284,-6.5272,-33.7386"
305,9757.509485796469,"44.4545,36.2936,-6.5673,-33.9451"
306,9706.448236115773,"44.5373,36.2872,-6.5762,-34.1342"
307,9758.514678984824,"44.4702,36.0929,-6.3174,-33.6527"
308,9745.616579265154,"44.3841,36.1386,-6.1867,-33.5719"
309,9786.604427469298,"44.3955,36.118,-6.1207,-33.5743"
310,9770.080129371843,"44.4619,35.9758,-6.1679,-33.1723"
311,9785.705800237978,"44.5452,35.879,-6.2994,-32.8327"
312,9898.128326756661,"44.6353,36.027,-6.5672,-33.0318"
313,9746.043859917632,"44.7017,36.0865,-6.7044,-33.0585"
314,9770.530444731845,"44.7827,36.0574,-6.7671,-33.0575"
315,9780.77974727775,"44.7265,36.1886,-6.8818,-32.8779"
316,9798.149120714552,"44.8073,36.2152,-7.0917,-32.7462"
317,9827.824118977564,"44.8417,36.1803,-7.0192,-32.7934"
318,9758.293226952565,"44.7458,36.1889,-6.8591,-32.5969"
319,9842.10513501673,"44.7633,36.2302,-6.783,-32.8422"
320,9861.09338481306,"44.8032,36.3071,-6.8302,-33.0372"
321,9784.430993749462,"44.6508,36.3579,-6.5735,-32.9276"
322,9819.753538208783,"44.6263,36.4875,-6.6429,-32.9871"
323,9770.360272377668,"44.7582,36.4117,-6.7091,-33.0519"
324,9793.684150267198,"44.7746,36.4734,-6.8286,-32.9652"
325,9857.57109541852,"44.6785,36.5903,-6.6261,-33.231"
326,9839.506873223001,"44.5974,36.5381,-6.3474,-33.1618"
327,9812.316183905597,"44.5627,36.6313,-6.512,-32.8474"
328,9967.098564637514,"44.5242,36.6373,-6.2789,-33.0599"
329,9881.573848000236,"44.5747,36.6987,-6.2147,-33.4789"
330,9802.989843163301,"44.463,36.9099,-6.3664,-33.2417"
