iteration,mean_cost,theta
117,2268.2633474363756,"46.3401,33.3238,14.1836,0.6934,16.8225"
118,2270.2646899723177,"46.4836,33.2934,14.3561,0.8339,17.1179"
119,2291.934091585519,"46.6344,33.366,14.5101,0.934,17.2348"
120,2269.2263697537,"46.7817,33.4591,14.5801,1.1473,17.3627"
121,2318.1491232663498,"46.7707,33.67,14.7681,1.1584,17.6811"
122,2290.5869730825107,"46.8952,33.8705,14.7708,1.1111,18.119"
123,2320.7951779395603,"46.9861,34.1042,14.8334,1.16,18.2423"
124,2281.8265669522984,"47.1672,34.2374,14.977,1.1541,18.2615"
125,2311.8239682614685,"47.3101,34.3671,14.9795,1.3365,18.4016"
126,2289.559121178878,"47.4696,34.5412,15.0172,1.4051,18.5056"
127,2317.535876343821,"47.5976,34.6837,15.1206,1.3933,18.7065"
128,2379.2483165195968,"47.7668,34.8718,15.2886,1.3087,18.6756"
129,2264.2507941595886,"47.8984,34.8538,15.3842,1.7655,18.8228"
130,2271.722494776475,"48.0742,34.9014,15.3939,2.0323,18.8133"
131,2286.791792526875,"48.1919,35.0383,15.4626,2.1501,18.8976"
132,2342.592886669097,"48.211,35.1068,15.6701,2.3629,19.0816"
133,2323.233452253405,"48.2704,35.3372,15.8427,2.3639,19.1873"
134,2257.8943150041255,"48.4857,35.4223,16.1034,2.221,19.0814"
135,2280.6875383880133,"48.6628,35.4935,16.1096,2.3828,19.0808"
136,2290.414862291874,"48.7756,35.724,16.1771,2.3449,19.1043"
137,2284.2074152152995,"48.9555,35.8156,16.2998,2.3361,19.0917"
138,2260.371861139354,"49.0346,35.9628,16.3065,2.4793,19.2867"
139,2310.7125746171964,"49.0746,36.0489,16.2238,2.8991,19.5175"
140,2269.8003324940287,"49.1886,35.948,16.3635,3.2345,19.7012"
141,2341.6608847514804,"49.1835,36.163,16.5621,3.3529,19.6246"
142,2296.919065743316,"49.3011,36.3176,16.6322,3.3689,19.7825"
143,2308.156249522624,"49.4368,36.3326,16.7863,3.344,20.0176"
144,2310.005680879652,"49.4867,36.5268,16.9042,3.3705,20.1317"
145,2274.8974195101296,"49.5413,36.6222,17.1528,3.4571,20.1246"
146,2281.998195691023,"49.641,36.7112,17.3487,3.3264,20.2946"
147,2276.9679204511126,"49.7268,36.8671,17.454,3.3049,20.4006"
148,2312.6286740535047,"49.8006,36.969,17.5331,3.4245,20.5165"
149,2288.0722688147125,"49.9638,36.936,17.6589,3.6158,20.5176"
150,2290.2092142873034,"50.005,37.1159,17.797,3.6859,20.4836"
151,2285.5592136861196,"50.1724,37.0637,17.9389,3.691,20.6678"
152,2265.787267404207,"50.3053,37.1956,17.9628,3.6483,20.8156"
153,2302.8959242842407,"50.3429,37.1718,18.1914,3.9138,20.7985"
154,2301.4638864669596,"50.552,37.1762,18.1305,4.1607,20.7766"
155,2289.7755958848365,"50.7509,37.321,18.0644,4.0912,20.8775"
156,2301.966311556241,"50.8251,37.5477,18.1274,4.1993,20.6929"
157,2290.210099496806,"50.9488,37.5316,18.071,4.467,20.9653"
158,2302.730786320037,"50.9857,37.6355,18.2103,4.4479,21.1674"
159,2300.1967680882735,"51.0319,37.5625,18.4504,4.4885,21.5076"
160,2342.560364125849,"51.0552,37.5094,18.5516,4.8469,21.7283"
161,2324.755153812444,"51.0817,37.7233,18.8004,4.7792,21.6506"
162,2297.2561628935014,"51.2093,37.9052,18.8386,4.6509,21.7166"
163,2298.828032308673,"51.3532,37.9995,18.8036,4.6161,21.9464"
164,2324.811663758012,"51.2765,38.2431,18.8921,4.6782,22.1637"
165,2284.368005311732,"51.4588,38.1285,18.9523,5.064,22.0409"
166,2280.550183755676,"51.5108,38.2401,19.0713,5.1764,22.0003"
167,2251.705830235309,"51.5313,38.2442,19.3148,5.2965,22.0183"
168,2294.6022044421093,"51.6089,38.3096,19.3904,5.3271,22.1008"
169,2273.693379489565,"51.582,38.5122,19.4271,5.4668,22.205"
170,2316.1773121959513,"51.6287,38.6531,19.4094,5.6455,22.2212"
171,2301.063281153042,"51.7647,38.7151,19.5481,5.6359,22.1543"
172,2306.672204621545,"51.8639,38.7437,19.6675,5.6134,22.306"
173,2334.530119305427,"51.9479,38.7786,19.7594,5.6481,22.4682"
174,2302.467954996196,"52.0152,38.9819,19.7811,5.6473,22.5094"
175,2302.866179226295,"52.1107,38.9551,19.8257,5.8387,22.6538"
176,2327.4186832571954,"52.0424,39.2245,19.8868,5.906,22.737"
177,2292.602140841002,"52.1545,39.3798,19.8186,5.9294,22.8281"
178,2313.6441860033265,"52.2484,39.4562,19.891,5.9249,22.8804"
179,2321.329029166401,"52.376,39.4916,20.0453,5.9342,22.8125"
180,2316.4365350993844,"52.4181,39.6752,20.0836,6.0259,22.8034"
181,2285.4687619352007,"52.4841,39.8903,20.0574,6.0003,22.8366"
182,2312.370552312479,"52.48,40.0229,20.0819,6.0564,23.0527"
183,2275.6948697662606,"52.6461,40.048,19.9287,6.1063,23.3434"
184,2305.9907755924014,"52.7292,40.0148,20.0131,6.2323,23.4451"
185,2296.8435615475087,"52.8655,40.0458,20.0899,6.2703,23.406"
186,2278.7326215907487,"52.8179,40.2586,20.2103,6.2922,23.4224"
187,2253.6669900171023,"52.8295,40.2246,20.3539,6.4547,23.584"
188,2299.4126661062583,"52.9489,40.2031,20.4588,6.6549,23.3014"
189,2294.2647971304473,"53.0161,40.1278,20.5938,6.7071,23.5536"
190,2263.7280873689624,"53.149,39.9394,20.6577,6.8452,23.8506"
191,2303.4058053901645,"53.1999,40.0488,20.7457,6.8496,23.7932"
192,2302.4637098286557,"53.2756,40.1447,20.688,7.0373,23.7845"
193,2308.385683121446,"53.2411,40.2006,20.8743,7.1885,23.8136"
194,2293.532695680854,"53.3521,40.2442,20.8295,7.2111,24.0263"
195,2280.016567542862,"53.3653,40.3435,20.9311,7.2797,24.044"
196,2291.581570857408,"53.3538,40.4266,21.2301,7.0223,24.1853"
197,2319.030868391197,"53.4775,40.4953,21.2241,7.131,24.0932"
198,2301.6839747877348,"53.6522,40.5298,20.987,7.3322,24.2335"
199,2305.0826725435873,"53.7191,40.4945,21.0465,7.5433,24.3069"
200,2312.2762533773475,"53.8282,40.5855,20.9997,7.6336,24.2881"
201,2299.874064006035,"53.8821,40.6376,21.1985,7.5303,24.3059"
202,2336.6841685459394,"54.0026,40.5278,21.3598,7.6653,24.2264"
203,2333.7797204629705,"54.0411,40.6777,21.4459,7.6923,24.1538"
204,2282.3557307211954,"54.1142,40.7567,21.5529,7.7678,24.0316"
205,2300.4256262766603,"54.2063,40.8745,21.5934,7.5938,24.0558"
206,2283.7235446318646,"54.2214,41.0749,21.6416,7.5428,24.0121"
207,2303.5519420320857,"54.1714,41.0856,21.9202,7.5665,24.0702"
208,2297.8698628701627,"54.269,41.1057,21.6803,7.8542,24.2846"
209,2337.179376008623,"54.2772,41.2341,21.7396,7.8758,24.3096"
210,2333.1021619436065,"54.3944,41.1709,21.8451,7.9996,24.2778"
211,2304.436327855314,"54.4699,41.3476,21.8057,7.9444,24.3262"
212,2309.9369581920823,"54.6845,41.281,21.7154,7.9768,24.4125"
213,2325.147048057227,"54.8267,41.2878,21.7907,7.9407,24.3464"
214,2331.37028382887,"54.9006,41.4109,21.7665,7.9249,24.4129"
215,2279.077328297895,"54.8142,41.5555,21.9462,7.8427,24.6438"
216,2324.319178099003,"54.9124,41.4365,22.0281,7.9764,24.7095"
217,2275.9595561448164,"54.9612,41.4593,22.0128,8.081,24.9045"
218,2313.0778452533623,"55.0681,41.426,21.9954,8.188,24.9399"
219,2274.4580357667933,"55.1179,41.4377,22.0697,8.3614,24.8794"
220,2275.9348796477097,"55.1692,41.4973,22.0008,8.4605,24.9741"
221,2304.3923499717876,"55.1281,41.4633,22.3491,8.3873,24.992"
222,2300.909482020847,"55.1825,41.5011,22.4656,8.3094,25.0586"
223,2327.209536398067,"55.2305,41.4505,22.6501,8.3778,25.0335"
224,2316.632053537911,"55.3571,41.452,22.6041,8.5603,24.9614"
225,2319.748489339113,"55.297,41.6726,22.5925,8.5682,25.1093"
226,2311.914068288763,"55.3083,41.7772,22.6266,8.6735,25.1061"
227,2334.6754034524643,"55.4563,41.8736,22.3799,8.6321,25.3364"
228,2330.264091292246,"55.6457,41.7902,22.3737,8.7071,25.3045"
229,2300.513562979964,"55.667,41.8431,22.4394,8.9033,25.2125"
230,2291.1471571315633,"55.6761,41.8163,22.4876,9.246,25.1035"
231,2312.751140668298,"55.6557,41.7998,22.5552,9.3802,25.302"
232,2295.6085099640636,"55.6841,41.9531,22.6156,9.3741,25.1619"
233,2284.5804208983463,"55.5519,42.014,22.7885,9.492,25.3588"
234,2301.7744623864646,"55.563,42.0447,22.9532,9.4257,25.3797"
235,2333.6172881519833,"55.6156,42.1459,22.8453,9.3806,25.5984"
236,2325.428925754113,"55.6913,42.1989,22.8496,9.3919,25.697"
237,2301.5814549109446,"55.6948,42.1753,22.9983,9.4389,25.8419"
238,2309.7639776201304,"55.8639,42.1051,22.9287,9.4889,25.8673"
239,2327.126401980383,"55.8927,42.0843,23.0031,9.7006,25.8222"
240,2311.749666657805,"55.8986,42.136,23.1106,9.738,25.8553"
241,2298.115543672077,"55.9252,42.1409,23.2648,9.8362,25.7385"
242,2258.8221412711987,"55.894,42.3157,23.2295,9.7941,25.8939"
243,2306.078667421589,"55.7622,42.4589,23.3218,9.8159,26.0556"
244,2279.14144389552,"55.8133,42.4384,23.5482,9.5803,26.1902"
245,2306.082318849356,"55.864,42.5523,23.4567,9.5342,26.2976"
246,2291.326432934007,"55.8421,42.7173,23.3241,9.6878,26.3479"
247,2330.150716317865,"56.0091,42.6466,23.3569,9.6626,26.2642"
248,2284.072597811232,"56.1279,42.7873,23.2127,9.5093,26.3834"
249,2319.3173382124664,"56.2823,42.6892,23.303,9.4278,26.3496"
250,2303.046974983023,"56.3467,42.8066,23.2625,9.2592,26.5241"
251,2319.6328771536464,"56.3057,42.8165,23.4409,9.2722,26.6453"
252,2310.7530651111088,"56.3604,42.8278,23.4167,9.3711,26.7321"
253,2332.275573165196,"56.4955,42.8649,23.3701,9.3371,26.685"
254,2285.4137478749353,"56.6693,42.8449,23.414,9.159,26.6788"
255,2272.900420178425,"56.6025,42.907,23.3881,9.3253,26.856"
256,2283.849220824327,"56.5813,42.9311,23.3958,9.4239,27.001"
257,2281.9772057628893,"56.559,42.9453,23.4891,9.4968,27.0526"
258,2299.348725775231,"56.5669,43.0224,23.4976,9.5994,26.9607"
259,2292.096639776201,"56.4123,43.017,23.7436,9.7644,27.0992"
260,2312.7844729925246,"56.5831,42.9928,23.6362,9.7114,27.1492"
261,2286.1763596300916,"56.6844,42.9674,23.6484,9.6709,27.2186"
262,2288.2702360082726,"56.5535,43.054,23.9069,9.7252,27.1478"
263,2293.473541493371,"56.4361,43.1599,24.0179,9.769,27.2763"
264,2317.724282411566,"56.4374,43.2577,24.0923,9.553,27.4203"
265,2339.929981491139,"56.5674,43.2536,24.0138,9.5338,27.4953"
266,2260.8167792652234,"56.6311,43.2792,24.0008,9.7393,27.3568"
267,2300.7858788973917,"56.6008,43.4252,24.0272,9.7143,27.3014"
268,2291.085456445732,"56.6045,43.4071,24.1929,9.7974,27.217"
269,2326.539370839195,"56.5848,43.4725,24.2877,9.7409,27.264"
270,2289.6145633200717,"56.6135,43.4893,24.426,9.6826,27.2605"
271,2351.051798039307,"56.6782,43.5259,24.4183,9.636,27.3123"
272,2331.458897415115,"56.6851,43.6351,24.5083,9.4303,27.453"
273,2287.8248648397985,"56.7132,43.5745,24.6498,9.4314,27.5682"
274,2294.709050847809,"56.7522,43.5559,24.6831,9.4761,27.5937"
275,2296.949266281166,"56.822,43.4795,24.623,9.6547,27.6551"
276,2304.307597839821,"56.8786,43.5167,24.6173,9.7798,27.4773"
277,2334.947497056912,"56.9857,43.4428,24.6434,9.634,27.7132"
278,2327.072753376862,"57.0504,43.5848,24.6309,9.453,27.7171"
279,2288.538734754455,"57.1794,43.5161,24.7452,9.4069,27.6002"
280,2297.846452832795,"57.2785,43.5018,24.6831,9.4976,27.5277"
281,2309.1084764070047,"57.3918,43.5425,24.5262,9.4795,27.6273"
282,2284.019251312577,"57.4961,43.4933,24.5878,9.4612,27.5678"
283,2283.093680064689,"57.575,43.4789,24.4364,9.7243,27.4951"
284,2308.1694012067524,"57.6399,43.3337,24.5116,9.7445,27.6916"
285,2309.3712167844674,"57.6303,43.1746,24.5849,10.101,27.7167"
286,2278.3553550752513,"57.6294,43.1055,24.4222,10.2984,28.1929"
287,2257.007435564533,"57.5389,43.2147,24.5218,10.3837,28.134"
288,2289.981055975145,"57.4161,43.1197,24.6334,10.6911,28.2919"
289,2328.8635835623454,"57.4498,43.0771,24.7081,10.7278,28.296"
290,2285.125403716246,"57.4774,43.154,24.684,10.9172,28.1103"
291,2325.4036411580128,"57.4919,43.1784,24.9394,10.6705,28.0169"
292,2287.981703554741,"57.5588,43.1234,24.958,10.8231,27.9608"
293,2312.1830488511678,"57.512,43.2929,25.0876,10.686,27.8293"
294,2293.495206052176,"57.646,43.204,24.9402,10.6484,28.1603"
295,2308.868481549717,"57.6872,43.3199,24.8342,10.5984,28.2055"
296,2325.5750741779043,"57.6433,43.4527,24.7547,10.784,28.1744"
297,2279.509925931622,"57.5871,43.5921,24.8602,10.6768,28.1902"
298,2290.691303422749,"57.6354,43.5726,24.794,10.8902,28.0984"
299,2304.4562928790374,"57.6586,43.4643,24.8401,11.0673,28.1568"
300,2326.943964003373,"57.63,43.548,24.8666,11.0791,28.2244"
301,2325.397561325617,"57.6397,43.7711,24.711,11.2041,28.0259"
302,2306.0194097030944,"57.6427,43.8814,24.7787,10.9994,28.1402"
303,2270.932459703312,"57.6994,43.9959,24.509,11.2554,28.0018"
304,2334.4446851251314,"57.732,43.9282,24.7043,11.2314,27.8715"
305,2282.2971616776936,"57.8132,43.9324,24.6694,11.1515,28.028"
306,2256.694850089713,"57.7994,44.0883,24.5352,11.274,27.9309"
307,2284.9586424139393,"57.6669,44.3023,24.5072,11.2102,28.0824"
308,2342.517788018681,"57.7454,44.3134,24.5176,11.2416,27.9091"
309,2339.3948744519275,"57.8629,44.349,24.3857,11.2472,27.9719"
310,2298.5112693955034,"57.8925,44.2704,24.4925,11.3894,27.9287"
311,2292.2665166085744,"57.9443,44.2971,24.5513,11.2716,27.8997"
312,2343.879379974389,"57.9077,44.1652,24.5832,11.4531,28.1967"
313,2294.835647344544,"57.9931,44.1936,24.6164,11.4805,28.0276"
314,2290.8907465037373,"57.9975,44.2652,24.6774,11.3873,28.0136"
315,2291.714604826389,"58.0974,44.2944,24.592,11.3454,28.006"
316,2306.0897572041195,"58.0697,44.264,24.8144,11.2477,28.0024"
317,2314.8372032114507,"58.029,44.3557,24.9054,11.2527,27.9417"
318,2281.0718249608717,"57.8806,44.4888,24.813,11.523,28.1115"
319,2321.5132186272467,"57.9883,44.4676,24.7061,11.4911,28.1747"
320,2275.6050421134323,"58.0563,44.5726,24.5876,11.3827,28.27"
321,2310.6467777458697,"57.9622,44.6481,24.6591,11.3469,28.4381"
322,2326.9183797779983,"57.9479,44.7122,24.7168,11.4193,28.302"
323,2291.888661080128,"57.914,44.7593,24.6678,11.4929,28.5223"
324,2325.9159599328013,"57.8633,44.7709,24.8401,11.4952,28.4807"
325,2303.9077092706602,"57.854,44.8415,24.8923,11.4506,28.5311"
326,2290.195352547182,"57.8504,44.8813,24.8518,11.4825,28.6494"
327,2281.4314171484457,"57.8936,44.8293,24.8098,11.5299,28.7954"
328,2289.8084191300677,"57.8835,44.9442,24.8069,11.4197,28.8113"
329,2284.01814673211,"57.8537,44.8775,24.9044,11.546,28.8375"
330,2313.0934969845457,"57.9265,44.8967,24.8678,11.5701,28.7242"
331,2304.0154349972527,"57.8563,44.9548,25.0821,11.4659,28.7282"
332,2323.111773829692,"57.8851,45.0696,25.0421,11.4062,28.6784"
333,2339.187401529527,"57.8696,45.1019,24.9882,11.6587,28.6174"
334,2272.280373321546,"57.9472,45.2122,24.8405,11.7078,28.5159"
335,2275.232835825469,"57.9189,45.2823,24.8679,11.6689,28.5175"
336,2290.01658313166,"57.9136,45.1962,24.9592,11.7349,28.5622"
337,2311.5566904279544,"57.9693,45.1703,25.0157,11.644,28.5608"
338,2305.4961485593717,"57.9423,45.1433,25.1116,11.6698,28.6629"
339,2311.455892763921,"57.9474,45.1802,25.1097,11.643,28.7445"
340,2296.2410067726246,"58.1047,45.204,25.1,11.4615,28.5739"
341,2330.9222690607808,"58.1414,45.0955,25.273,11.3711,28.6166"
342,2314.8359875152896,"58.2647,44.9184,25.3363,11.3538,28.7137"
343,2287.42316589854,"58.2905,44.9482,25.3773,11.3587,28.6541"
344,2292.805780121984,"58.2515,44.8519,25.5483,11.4423,28.6649"
345,2295.133652015954,"58.183,44.7177,25.7625,11.4463,28.9036"
346,2282.4153188124246,"58.0752,44.7624,25.9836,11.3533,28.9753"
347,2331.944490316313,"58.1333,44.6085,25.9896,11.4929,29.07"
348,2300.465320496245,"58.1847,44.5787,26.0013,11.5645,29.0652"
349,2275.804428242521,"58.1769,44.7149,25.8689,11.6017,29.1008"
350,2264.824716578789,"58.0566,44.749,25.9708,11.6345,29.2481"
351,2302.5362972594844,"58.1208,44.5856,26.0459,11.7844,29.1327"
352,2277.2145027059823,"58.2087,44.5258,25.9783,11.8614,29.1497"
353,2308.5910021624436,"58.2234,44.3667,26.0086,12.0586,29.248"
354,2338.2067718813514,"58.1466,44.3037,26.2776,12.0701,29.2289"
355,2284.7197430946226,"58.2519,44.1099,26.4259,12.1734,29.1127"
356,2297.7136128940288,"58.2831,44.2451,26.4199,11.9504,29.0699"
357,2292.058689997298,"58.3257,44.2561,26.3165,11.988,29.1813"
358,2345.233918381372,"58.1444,44.427,26.4799,11.9645,29.1841"
359,2298.9869650490755,"58.0267,44.6233,26.4853,11.9133,29.3278"
360,2370.1854572524007,"58.1121,44.6184,26.3226,12.0582,29.2759"
361,2294.9065413158987,"58.1564,44.7596,26.4002,12.0246,28.9433"
362,2300.4362549190796,"58.1027,44.779,26.6273,11.8786,28.941"
363,2297.3838414835805,"58.1932,44.8206,26.4864,11.8457,28.9727"
364,2339.763133125127,"58.2579,44.8196,26.5695,11.5913,29.0176"
365,2316.4988054353244,"58.254,44.9216,26.6266,11.4545,29.0183"
366,2298.5960724457063,"58.3462,45.0717,26.5525,11.2718,28.8751"
367,2274.242587834118,"58.4186,45.0348,26.3871,11.4292,28.8908"
368,2293.341850132721,"58.4504,45.017,26.3339,11.5247,28.8825"
369,2283.1292851602416,"58.4286,45.1029,26.2738,11.4873,28.9924"
370,2291.11982904899,"58.5243,45.0642,26.1803,11.5689,28.9068"
371,2324.829927025918,"58.5506,45.1286,26.0717,11.6668,28.8361"
372,2304.5997240828433,"58.6808,45.1143,25.9008,11.6591,28.933"
373,2297.545619139339,"58.7139,45.151,25.7599,11.7247,29.0187"
374,2298.5004763269467,"58.5946,45.3594,25.798,11.5747,29.0875"
