iteration,mean_cost,theta
1,2761.850786295354,"0.0,0.0,0.0,0.0"
2,2821.4102830644492,"0.7962,0.6071,-0.1221,-0.4621"
3,2776.7991383317276,"1.6013,1.23,-0.2892,-0.9159"
4,2773.5665632377927,"2.4413,1.7383,-0.4345,-1.2954"
5,2740.6185127389417,"3.2583,2.246,-0.526,-1.7215"
6,2801.806574513003,"4.0337,2.7658,-0.5223,-2.3151"
7,2771.009305287286,"4.8569,3.3103,-0.642,-2.8833"
8,2728.8831291879633,"5.5857,3.8826,-0.734,-3.2652"
9,2736.5981969681434,"6.3763,4.3325,-0.7275,-3.8384"
10,2700.354948787457,"7.2138,4.7811,-0.8655,-4.4219"
11,2732.20284330463,"7.9517,5.2611,-0.8501,-4.9631"
12,2708.8139838962566,"8.6558,5.8092,-0.9159,-5.4555"
13,2681.3816770637454,"9.373,6.3259,-0.9993,-5.9398"
14,2743.321074718986,"10.0485,6.861,-1.0681,-6.3052"
15,2727.0184978387474,"10.7538,7.3702,-1.1174,-6.8186"
16,2654.018797622839,"11.498,7.8815,-1.3749,-7.0784"
17,2711.445464911387,"12.1746,8.3725,-1.4471,-7.4889"
18,2655.9678972837555,"12.8888,8.8505,-1.5462,-7.9716"
19,2703.513616207501,"13.5536,9.3918,-1.7408,-8.3562"
20,2740.8285243454798,"14.2485,9.8388,-1.8621,-8.662"
21,2653.2594279772607,"14.8492,10.4241,-1.8826,-9.2084"
22,2735.3880931682047,"15.4331,10.9788,-1.8767,-9.7526"
23,2688.156456643779,"16.1048,11.4665,-1.9802,-10.1963"
24,2658.8711677829783,"16.7797,11.8825,-1.9857,-10.6735"
25,2671.6662201897216,"17.439,12.2985,-2.0412,-11.0975"
26,2665.940782615166,"18.0643,12.7548,-2.0653,-11.6185"
27,2703.6993668392956,"18.6187,13.3042,-2.1585,-12.0243"
28,2676.8652644190906,"19.2247,13.794,-2.2244,-12.5587"
29,2621.0592061485245,"19.8438,14.2806,-2.3451,-12.9922"
30,2645.905997536999,"20.3754,14.8198,-2.4425,-13.3397"
31,2653.721920146185,"20.9327,15.2811,-2.4703,-13.7967"
32,2599.5490759653385,"21.495,15.7421,-2.499,-14.2203"
33,2615.303874898733,"21.9889,16.2281,-2.4824,-14.5726"
34,2684.8185712385566,"22.5454,16.634,-2.442,-15.0215"
35,2662.7049939233707,"23.1256,17.0341,-2.382,-15.5585"
36,2604.510916513438,"23.6273,17.5338,-2.3934,-15.9043"
37,2568.354378517413,"24.1314,17.9908,-2.4257,-16.2691"
38,2654.303852004871,"24.6954,18.3084,-2.4218,-16.5843"
39,2579.5276836159987,"25.2257,18.7397,-2.3583,-17.1741"
40,2622.2587572042607,"25.6955,19.1558,-2.3016,-17.5376"
41,2628.6545881126176,"26.1583,19.5638,-2.1157,-18.0296"
42,2650.9776987438686,"26.6559,20.0168,-2.2461,-18.2306"
43,2607.804362240571,"27.205,20.3491,-2.2831,-18.4237"
44,2617.394594334187,"27.6785,20.6953,-2.1749,-18.6502"
45,2606.5956534503052,"28.0684,21.0922,-2.0224,-18.8018"
46,2633.190155205015,"28.6,21.4124,-2.0259,-19.1289"
47,2620.6395481307013,"29.0195,21.8685,-2.0163,-19.4699"
48,2605.2549764033774,"29.5652,22.1209,-2.0315,-19.6246"
49,2569.726048041229,"30.0176,22.5488,-2.1263,-19.8896"
50,2611.7207813272016,"30.5042,22.8498,-2.0943,-20.2081"
51,2604.669682753303,"30.9611,23.1906,-1.9664,-20.5817"
52,2577.1479244021734,"31.3372,23.6019,-1.8441,-20.8847"
53,2603.1488292121467,"31.6545,24.0978,-1.8663,-20.9319"
54,2668.2287652424193,"32.0721,24.4027,-1.7765,-21.1461"
55,2611.8861301854545,"32.5247,24.7581,-1.7594,-21.4168"
56,2631.1636995341005,"32.9599,25.1366,-1.766,-21.7776"
57,2581.3634485999687,"33.38,25.51,-1.7619,-21.9775"
