iteration,mean_cost,theta
1,12938.901964003346,"0.0,0.0"
2,12958.719348592545,"0.2453,0.4345"
3,13106.996552885823,"0.5536,0.8015"
4,13014.653279635499,"0.8881,1.1424"
5,13032.053132585854,"1.3258,1.3681"
6,13106.582914332841,"1.7157,1.6367"
7,13039.380930974581,"2.089,1.9195"
8,13063.910640315507,"2.3968,2.2562"
9,12985.623890077906,"2.6694,2.6239"
10,13053.617992041209,"2.9563,2.9668"
11,13037.936793101859,"3.2364,3.3149"
12,13059.795731732245,"3.4117,3.7601"
13,12955.23005183456,"3.9019,3.8831"
14,13068.456174208008,"4.1579,4.2321"
15,13035.569895151313,"4.5101,4.4844"
16,13048.199758843804,"4.7136,4.8757"
17,13074.881067772074,"4.9955,5.1845"
18,13033.138457690475,"5.3464,5.4191"
19,13013.439212483343,"5.7499,5.5921"
20,12979.101158855854,"5.9695,5.944"
21,12997.619064786688,"6.255,6.223"
22,13057.73411966312,"6.5763,6.4614"
23,12993.460159967826,"6.8669,6.7274"
24,13080.795797583985,"7.162,6.9806"
25,13019.98124057598,"7.3138,7.3752"
26,13053.26774503143,"7.7007,7.5253"
27,12902.317472933331,"7.9826,7.7781"
28,12930.988247081852,"8.1621,8.1199"
29,12926.674205845198,"8.3555,8.4427"
30,13151.131092004134,"8.6213,8.6895"
31,13073.033096494377,"8.7213,9.1053"
32,13098.318150239005,"8.987,9.3495"
33,13012.245122982245,"9.3684,9.4718"
34,13030.026244405135,"9.5575,9.7781"
35,12951.59223916581,"9.9337,9.8918"
36,13060.73265016084,"10.0615,10.2453"
37,13016.607966930571,"10.2129,10.5766"
38,13012.266435054697,"10.4605,10.8067"
39,13028.04519879541,"10.7498,10.9882"
40,13077.350136899646,"11.157,11.0475"
41,13061.04287950022,"11.2441,11.4265"
42,12951.86582974062,"11.4541,11.6767"
43,12992.82496949454,"11.5791,12.0017"
44,13031.776995406575,"11.9308,12.0965"
45,12969.930337157759,"12.162,12.3101"
46,12955.157671704195,"12.3977,12.5105"
47,12935.698856157833,"12.7379,12.6018"
48,13012.404205331635,"12.8445,12.922"
49,12985.8501749127,"13.0202,13.1732"
50,13039.381726253963,"13.1345,13.4794"
51,13023.725106970836,"13.4088,13.6249"
52,13029.926699494861,"13.6766,13.7707"
53,13063.54808154092,"13.8539,14.0047"
54,13046.150868566749,"14.158,14.1083"
55,13059.629903969904,"14.3199,14.3504"
56,13031.195373554074,"14.4428,14.6276"
57,13045.534171843647,"14.5702,14.8946"
58,12970.98013299162,"14.8028,15.0539"
59,13072.234310325359,"14.9921,15.2488"
60,12966.343692683955,"15.1546,15.4712"
61,12935.041560494914,"15.4316,15.5684"
62,13020.477055586567,"15.545,15.8246"
63,13036.106698657595,"15.9623,15.773"
64,13052.528434978538,"16.1569,15.9482"
65,13034.41871342503,"16.32,16.1518"
66,12976.897736413997,"16.5042,16.3274"
67,12994.96134660996,"16.669,16.5171"
68,13112.300154201925,"16.7827,16.7543"
69,13071.610387242546,"16.9009,16.9906"
70,13029.20924584334,"17.0876,17.1531"
71,13084.790732637113,"17.3493,17.2334"
72,13016.434158229942,"17.5734,17.3519"
73,13012.543800080537,"17.6809,17.5787"
74,13037.512134045723,"17.8451,17.7457"
75,12946.180216840194,"18.0852,17.8351"
76,12948.020529001924,"18.2805,17.9624"
77,13011.96742563769,"18.5043,18.0574"
78,13069.111311728166,"18.6646,18.2156"
79,13110.75560755053,"18.9128,18.2864"
80,12968.490567239274,"18.9908,18.5256"
81,12911.599427434907,"19.1345,18.69"
82,13023.39341816826,"19.1738,18.9514"
83,13015.757607327394,"19.2745,19.1542"
84,13078.1845604353,"19.2723,19.4536"
85,13108.05206463191,"19.5239,19.5027"
86,13149.537695924246,"19.6548,19.6715"
87,13040.399559897742,"19.7697,19.8556"
88,12950.495966743909,"19.8022,20.1096"
89,13168.928350784932,"19.923,20.2718"
90,12994.286726809225,"20.0356,20.4502"
91,13023.183744974074,"20.1626,20.6013"
92,12998.511075221544,"20.3862,20.6544"
93,13015.439782338297,"20.571,20.7426"
94,12980.469552689454,"20.819,20.7655"
95,13056.958883630154,"21.0431,20.8067"
96,13076.25725831714,"21.03,21.0864"
97,13054.407559824758,"21.1897,21.1937"
98,13039.957310630773,"21.3617,21.286"
99,12985.593726323139,"21.4821,21.4251"
100,13035.413754191126,"21.4992,21.6617"
101,13024.613866375787,"21.5646,21.8494"
102,13058.05201909671,"21.7682,21.898"
103,12952.027562935922,"21.9308,21.9853"
104,13006.720917232138,"22.1081,22.0499"
105,13142.314559748078,"22.1739,22.2268"
106,12954.786601900109,"22.2707,22.3794"
107,12980.991217019318,"22.4407,22.4437"
108,13061.942017630668,"22.4356,22.6803"
109,13006.577205039737,"22.4548,22.8958"
110,13026.8372683105,"22.6141,22.9672"
111,13066.247602208534,"22.6795,23.1305"
112,12966.27409254961,"22.8645,23.174"
113,12965.32340714138,"23.0307,23.2295"
114,13097.302342513814,"23.1651,23.3158"
115,13034.461489802357,"23.3105,23.3935"
116,13104.366174016932,"23.4204,23.5021"
117,12980.526291563448,"23.5693,23.5732"
118,12992.495379379461,"23.6475,23.7068"
119,13009.946123405773,"23.6726,23.8913"
120,13207.392642551698,"23.8183,23.9545"
121,13001.495240240458,"23.9246,24.0652"
122,13060.312605881994,"23.983,24.2115"
123,12915.396747053033,"24.0883,24.3121"
124,13050.98115031757,"24.1645,24.4315"
125,12925.36465703539,"24.4039,24.3912"
126,13167.38892216721,"24.6564,24.3279"
127,13000.367558451755,"24.6947,24.4916"
128,12886.140903143629,"24.741,24.6367"
129,12998.013422234599,"24.8842,24.6777"
130,12991.059495182364,"24.9666,24.7833"
131,12980.170569770371,"25.018,24.9182"
132,13034.388045200802,"25.1404,24.9795"
133,13036.798601256836,"25.266,25.0383"
134,12927.27648102178,"25.3289,25.1574"
135,13078.33288044604,"25.2829,25.3774"
136,13022.479287683862,"25.4311,25.4099"
137,13039.854182908464,"25.4662,25.5515"
138,13191.2837727516,"25.4596,25.7326"
139,12995.588992367128,"25.5704,25.8035"
140,13054.03141641177,"25.7498,25.7925"
141,13101.188501116378,"25.8791,25.8352"
142,13115.007216438458,"26.058,25.8276"
143,12977.57083570031,"25.9692,26.0832"
144,13068.09877541486,"26.1155,26.0981"
145,13056.338683070011,"26.1128,26.2636"
146,12960.491424875292,"26.1864,26.3533"
147,12934.012983141343,"26.3275,26.369"
148,12983.622619637606,"26.4767,26.3734"
149,12972.087203769706,"26.485,26.5197"
150,12983.00704652099,"26.5454,26.612"
151,12975.49988543628,"26.5277,26.7809"
152,13090.537210244833,"26.6196,26.8377"
153,13047.760339216133,"26.6655,26.9461"
154,12986.008696392904,"26.77,26.9903"
155,12999.420106130181,"26.8176,27.0868"
156,13131.585833048446,"26.9689,27.0793"
157,13060.547738195439,"27.0329,27.1663"
158,12989.791643546016,"27.0145,27.327"
159,12966.007604308681,"27.0345,27.4464"
160,13061.09440506148,"27.2407,27.3764"
161,13013.584070372668,"27.3747,27.3844"
162,13049.43196443944,"27.5086,27.3876"
163,13156.087585403287,"27.6254,27.4077"
164,13060.723483193256,"27.5496,27.6222"
165,12963.942219296161,"27.59,27.7175"
166,12951.075184455083,"27.7076,27.7293"
167,13087.40406198398,"27.9026,27.6603"
168,12998.851214187936,"27.9906,27.7052"
169,12991.597263823227,"28.1201,27.7032"
170,13080.60073519104,"28.0807,27.8657"
171,13082.651107982023,"28.1263,27.9498"
172,13009.243806182609,"28.2122,27.992"
173,13088.100911795493,"28.3071,28.0206"
174,12996.661932081355,"28.292,28.16"
175,13038.115140794918,"28.3521,28.2197"
