max_depth,generation,best_individual,max_fitness,avg_fitness
4,1,"div(CAPACITY, DISTANCE)",-2688.206276056533,-3976.790817839383
4,2,"div(CAPACITY, DISTANCE)",-2688.206276056533,-3490.4012537024537
4,3,"div(CAPACITY, DISTANCE)",-2688.206276056533,-3066.983426138797
4,4,"div(CAPACITY, DISTANCE)",-2688.206276056533,-2972.8849082072584
4,5,"add(add(mult(div(INITIAL_CAPACITY, CAPACITY), add(INITIAL_CAPACITY, INITIAL_CAPACITY)), mult(add(CAPACITY, CAPACITY), add(CAPACITY, CAPACITY))), div(sub(div(DISTANCE, INITIAL_CAPACITY), mult(INITIAL_CAPACITY, DISTANCE)), div(div(CAPACITY, INITIAL_CAPACITY), DISTANCE)))",-2670.9128902575303,-2826.8328364106433
4,6,"add(add(mult(div(INITIAL_CAPACITY, CAPACITY), add(INITIAL_CAPACITY, INITIAL_CAPACITY)), mult(add(CAPACITY, CAPACITY), add(CAPACITY, CAPACITY))), div(sub(div(DISTANCE, INITIAL_CAPACITY), mult(INITIAL_CAPACITY, DISTANCE)), div(div(CAPACITY, INITIAL_CAPACITY), DISTANCE)))",-2670.9128902575303,-2952.8133085212576
4,7,"add(add(mult(div(INITIAL_CAPACITY, CAPACITY), add(INITIAL_CAPACITY, INITIAL_CAPACITY)), mult(add(CAPACITY, CAPACITY), add(CAPACITY, CAPACITY))), div(sub(div(DISTANCE, INITIAL_CAPACITY), mult(INITIAL_CAPACITY, DISTANCE)), div(div(CAPACITY, INITIAL_CAPACITY), DISTANCE)))",-2670.9128902575303,-3089.851790832497
4,8,"add(add(mult(div(INITIAL_CAPACITY, CAPACITY), add(INITIAL_CAPACITY, INITIAL_CAPACITY)), mult(add(CAPACITY, CAPACITY), add(CAPACITY, CAPACITY))), div(sub(div(DISTANCE, INITIAL_CAPACITY), mult(INITIAL_CAPACITY, DISTANCE)), div(div(CAPACITY, INITIAL_CAPACITY), DISTANCE)))",-2670.9128902575303,-3037.565345641913
4,9,"add(add(mult(div(INITIAL_CAPACITY, CAPACITY), add(INITIAL_CAPACITY, INITIAL_CAPACITY)), mult(add(CAPACITY, CAPACITY), add(CAPACITY, CAPACITY))), div(sub(div(DISTANCE, INITIAL_CAPACITY), mult(INITIAL_CAPACITY, DISTANCE)), div(div(CAPACITY, INITIAL_CAPACITY), DISTANCE)))",-2670.9128902575303,-2969.888102798704
4,10,"add(add(mult(div(INITIAL_CAPACITY, CAPACITY), add(INITIAL_CAPACITY, INITIAL_CAPACITY)), mult(add(CAPACITY, CAPACITY), add(CAPACITY, CAPACITY))), div(sub(div(DISTANCE, INITIAL_CAPACITY), mult(INITIAL_CAPACITY, DISTANCE)), div(div(CAPACITY, INITIAL_CAPACITY), DISTANCE)))",-2670.9128902575303,-3006.5933671416565
4,11,"add(add(mult(CAPACITY, add(INITIAL_CAPACITY, DISTANCE)), mult(add(CAPACITY, CAPACITY), mult(INITIAL_CAPACITY, DISTANCE))), div(sub(div(DISTANCE, INITIAL_CAPACITY), mult(INITIAL_CAPACITY, DISTANCE)), div(div(CAPACITY, DISTANCE), DISTANCE)))",-2670.9033962534286,-2834.6144094745277
4,12,"add(add(mult(DISTANCE, add(INITIAL_CAPACITY, DISTANCE)), mult(DISTANCE, add(CAPACITY, CAPACITY))), div(sub(div(DISTANCE, INITIAL_CAPACITY), mult(INITIAL_CAPACITY, DISTANCE)), div(div(CAPACITY, INITIAL_CAPACITY), DISTANCE)))",-2670.2764834571017,-2948.911788863394
4,13,"add(add(mult(DISTANCE, add(INITIAL_CAPACITY, DISTANCE)), mult(DISTANCE, add(CAPACITY, CAPACITY))), div(sub(div(DISTANCE, INITIAL_CAPACITY), mult(INITIAL_CAPACITY, DISTANCE)), div(div(CAPACITY, INITIAL_CAPACITY), DISTANCE)))",-2670.2764834571017,-2884.905064758372
4,14,"add(add(mult(DISTANCE, add(INITIAL_CAPACITY, DISTANCE)), mult(DISTANCE, add(CAPACITY, CAPACITY))), div(sub(div(DISTANCE, INITIAL_CAPACITY), mult(INITIAL_CAPACITY, DISTANCE)), div(div(CAPACITY, INITIAL_CAPACITY), DISTANCE)))",-2670.2764834571017,-2944.5388055859266
4,15,"add(add(mult(CAPACITY, add(INITIAL_CAPACITY, DISTANCE)), mult(add(CAPACITY, DISTANCE), mult(INITIAL_CAPACITY, DISTANCE))), div(sub(div(DISTANCE, INITIAL_CAPACITY), mult(INITIAL_CAPACITY, DISTANCE)), div(div(CAPACITY, DISTANCE), DISTANCE)))",-2669.6741458143324,-3137.321722261531
4,16,"add(add(mult(CAPACITY, add(INITIAL_CAPACITY, DISTANCE)), mult(add(CAPACITY, DISTANCE), mult(INITIAL_CAPACITY, DISTANCE))), div(sub(div(DISTANCE, INITIAL_CAPACITY), mult(INITIAL_CAPACITY, DISTANCE)), div(div(CAPACITY, DISTANCE), DISTANCE)))",-2669.6741458143324,-3051.1219936597427
4,17,"add(add(mult(CAPACITY, add(INITIAL_CAPACITY, DISTANCE)), mult(add(CAPACITY, DISTANCE), mult(INITIAL_CAPACITY, DISTANCE))), div(sub(div(DISTANCE, INITIAL_CAPACITY), mult(INITIAL_CAPACITY, DISTANCE)), div(div(CAPACITY, DISTANCE), DISTANCE)))",-2669.6741458143324,-3036.6235505695613
4,18,"add(add(mult(CAPACITY, add(INITIAL_CAPACITY, DISTANCE)), mult(add(CAPACITY, DISTANCE), mult(INITIAL_CAPACITY, DISTANCE))), div(sub(div(DISTANCE, INITIAL_CAPACITY), mult(INITIAL_CAPACITY, DISTANCE)), div(div(CAPACITY, DISTANCE), DISTANCE)))",-2669.6741458143324,-3248.6481304670406
4,19,"add(add(mult(mult(INITIAL_CAPACITY, DISTANCE), add(INITIAL_CAPACITY, DISTANCE)), mult(add(DISTANCE, CAPACITY), mult(INITIAL_CAPACITY, DISTANCE))), div(sub(div(DISTANCE, INITIAL_CAPACITY), mult(INITIAL_CAPACITY, DISTANCE)), div(div(CAPACITY, DISTANCE), DISTANCE)))",-2666.909939003714,-3304.5653549890544
4,20,"add(add(mult(mult(INITIAL_CAPACITY, DISTANCE), add(INITIAL_CAPACITY, DISTANCE)), mult(add(DISTANCE, DISTANCE), mult(INITIAL_CAPACITY, DISTANCE))), div(sub(div(DISTANCE, INITIAL_CAPACITY), mult(INITIAL_CAPACITY, DISTANCE)), div(div(CAPACITY, DISTANCE), DISTANCE)))",-2666.750867878662,-3338.9998279486463
4,21,"add(add(mult(mult(INITIAL_CAPACITY, DISTANCE), add(INITIAL_CAPACITY, DISTANCE)), mult(add(DISTANCE, DISTANCE), mult(INITIAL_CAPACITY, DISTANCE))), div(sub(div(DISTANCE, INITIAL_CAPACITY), mult(INITIAL_CAPACITY, DISTANCE)), div(div(CAPACITY, DISTANCE), DISTANCE)))",-2666.750867878662,-3135.3651181114524
