max_depth,generation,id,individual,fitness
4,1,1,INITIAL_CAPACITY,-16564.91350163716
4,1,2,"sub(DISTANCE, INITIAL_CAPACITY)",-57050.91082394569
4,1,3,CAPACITY,-25670.326789294017
4,1,4,DISTANCE,-57050.91082394569
4,1,5,"add(INITIAL_CAPACITY, DISTANCE)",-57050.91082394569
4,1,6,"div(INITIAL_CAPACITY, CAPACITY)",-38945.026251558724
4,1,7,"mult(CAPACITY, DISTANCE)",-57250.659794599494
4,1,8,CAPACITY,-25670.326789294017
4,1,9,"mult(div(INITIAL_CAPACITY, DISTANCE), div(DISTANCE, INITIAL_CAPACITY))",-24441.56433511678
4,1,10,"mult(sub(add(add(INITIAL_CAPACITY, DISTANCE), mult(DISTANCE, DISTANCE)), add(div(CAPACITY, CAPACITY), mult(DISTANCE, CAPACITY))), mult(sub(mult(INITIAL_CAPACITY, INITIAL_CAPACITY), add(INITIAL_CAPACITY, INITIAL_CAPACITY)), sub(sub(DISTANCE, CAPACITY), div(CAPACITY, INITIAL_CAPACITY))))",-54726.79226142989
4,1,11,"mult(add(DISTANCE, CAPACITY), sub(CAPACITY, DISTANCE))",-16345.612831892038
4,1,12,"sub(div(div(INITIAL_CAPACITY, mult(INITIAL_CAPACITY, INITIAL_CAPACITY)), INITIAL_CAPACITY), DISTANCE)",-16564.91350163716
4,1,13,"add(add(div(INITIAL_CAPACITY, CAPACITY), mult(DISTANCE, DISTANCE)), sub(add(INITIAL_CAPACITY, CAPACITY), add(DISTANCE, CAPACITY)))",-57049.50596550227
4,1,14,"sub(add(sub(div(DISTANCE, DISTANCE), add(DISTANCE, INITIAL_CAPACITY)), mult(mult(CAPACITY, INITIAL_CAPACITY), add(INITIAL_CAPACITY, DISTANCE))), div(mult(mult(CAPACITY, DISTANCE), sub(INITIAL_CAPACITY, CAPACITY)), div(mult(INITIAL_CAPACITY, CAPACITY), sub(DISTANCE, DISTANCE))))",-57002.87420173903
4,1,15,CAPACITY,-25670.326789294017
4,1,16,"div(DISTANCE, DISTANCE)",-16564.91350163716
4,1,17,"sub(sub(mult(CAPACITY, mult(CAPACITY, INITIAL_CAPACITY)), sub(mult(CAPACITY, DISTANCE), mult(INITIAL_CAPACITY, CAPACITY))), INITIAL_CAPACITY)",-25670.326789294017
4,1,18,"div(CAPACITY, DISTANCE)",-16059.341128642176
4,1,19,"sub(INITIAL_CAPACITY, DISTANCE)",-16564.91350163716
4,1,20,"div(CAPACITY, DISTANCE)",-16059.341128642176
4,1,21,"div(DISTANCE, DISTANCE)",-16564.91350163716
4,1,22,"div(INITIAL_CAPACITY, DISTANCE)",-16564.91350163716
4,1,23,"mult(div(INITIAL_CAPACITY, DISTANCE), div(DISTANCE, INITIAL_CAPACITY))",-24441.56433511678
4,1,24,"div(CAPACITY, DISTANCE)",-16059.341128642176
4,1,25,INITIAL_CAPACITY,-16564.91350163716
4,1,26,INITIAL_CAPACITY,-16564.91350163716
4,1,27,INITIAL_CAPACITY,-16564.91350163716
4,1,28,"mult(add(DISTANCE, CAPACITY), sub(CAPACITY, DISTANCE))",-16345.612831892038
4,1,29,CAPACITY,-25670.326789294017
4,1,30,INITIAL_CAPACITY,-16564.91350163716
4,1,31,"mult(div(INITIAL_CAPACITY, CAPACITY), mult(DISTANCE, INITIAL_CAPACITY))",-49908.66053673842
4,1,32,"add(add(mult(div(INITIAL_CAPACITY, CAPACITY), add(INITIAL_CAPACITY, INITIAL_CAPACITY)), mult(add(CAPACITY, CAPACITY), DISTANCE)), div(sub(div(DISTANCE, INITIAL_CAPACITY), mult(INITIAL_CAPACITY, INITIAL_CAPACITY)), div(div(CAPACITY, INITIAL_CAPACITY), mult(CAPACITY, DISTANCE))))",-16564.91350163716
4,1,33,INITIAL_CAPACITY,-16564.91350163716
4,1,34,"sub(INITIAL_CAPACITY, DISTANCE)",-16564.91350163716
4,1,35,INITIAL_CAPACITY,-16564.91350163716
4,1,36,"sub(CAPACITY, div(DISTANCE, CAPACITY))",-19860.803491703104
4,1,37,INITIAL_CAPACITY,-16564.91350163716
4,1,38,CAPACITY,-25670.326789294017
4,1,39,INITIAL_CAPACITY,-16564.91350163716
4,1,40,"sub(INITIAL_CAPACITY, DISTANCE)",-16564.91350163716
4,1,41,"div(sub(sub(sub(DISTANCE, CAPACITY), add(DISTANCE, INITIAL_CAPACITY)), mult(div(INITIAL_CAPACITY, INITIAL_CAPACITY), sub(CAPACITY, DISTANCE))), add(div(add(CAPACITY, DISTANCE), sub(CAPACITY, CAPACITY)), mult(sub(DISTANCE, DISTANCE), sub(CAPACITY, CAPACITY))))",-16564.91350163716
4,1,42,INITIAL_CAPACITY,-16564.91350163716
4,1,43,"sub(sub(sub(DISTANCE, DISTANCE), sub(INITIAL_CAPACITY, CAPACITY)), mult(DISTANCE, CAPACITY))",-20878.071272633515
4,1,44,DISTANCE,-57050.91082394569
4,1,45,CAPACITY,-25670.326789294017
4,1,46,"div(INITIAL_CAPACITY, DISTANCE)",-16564.91350163716
4,1,47,INITIAL_CAPACITY,-16564.91350163716
4,1,48,INITIAL_CAPACITY,-16564.91350163716
4,1,49,INITIAL_CAPACITY,-16564.91350163716
4,1,50,"div(sub(sub(mult(CAPACITY, INITIAL_CAPACITY), mult(CAPACITY, INITIAL_CAPACITY)), div(add(DISTANCE, DISTANCE), add(CAPACITY, DISTANCE))), sub(sub(add(DISTANCE, INITIAL_CAPACITY), add(DISTANCE, DISTANCE)), add(mult(DISTANCE, INITIAL_CAPACITY), sub(CAPACITY, INITIAL_CAPACITY))))",-18025.185408050675
4,1,51,"mult(add(mult(add(DISTANCE, CAPACITY), add(DISTANCE, INITIAL_CAPACITY)), sub(mult(INITIAL_CAPACITY, INITIAL_CAPACITY), sub(INITIAL_CAPACITY, CAPACITY))), sub(mult(div(CAPACITY, DISTANCE), add(INITIAL_CAPACITY, CAPACITY)), mult(add(DISTANCE, CAPACITY), sub(INITIAL_CAPACITY, CAPACITY))))",-16591.893470776682
4,1,52,"div(INITIAL_CAPACITY, DISTANCE)",-16564.91350163716
4,1,53,"div(div(CAPACITY, INITIAL_CAPACITY), add(INITIAL_CAPACITY, CAPACITY))",-25670.326789294017
4,1,54,"add(sub(mult(INITIAL_CAPACITY, DISTANCE), mult(CAPACITY, INITIAL_CAPACITY)), div(add(INITIAL_CAPACITY, INITIAL_CAPACITY), sub(INITIAL_CAPACITY, DISTANCE)))",-54354.97197026474
4,1,55,INITIAL_CAPACITY,-16564.91350163716
4,1,56,INITIAL_CAPACITY,-16564.91350163716
4,1,57,INITIAL_CAPACITY,-16564.91350163716
4,1,58,"add(add(mult(div(INITIAL_CAPACITY, CAPACITY), add(INITIAL_CAPACITY, INITIAL_CAPACITY)), mult(add(CAPACITY, CAPACITY), add(CAPACITY, CAPACITY))), div(sub(div(DISTANCE, INITIAL_CAPACITY), mult(INITIAL_CAPACITY, INITIAL_CAPACITY)), div(div(CAPACITY, INITIAL_CAPACITY), mult(CAPACITY, DISTANCE))))",-16562.812925650047
4,1,59,"mult(add(mult(add(DISTANCE, CAPACITY), add(DISTANCE, INITIAL_CAPACITY)), sub(mult(CAPACITY, INITIAL_CAPACITY), sub(INITIAL_CAPACITY, CAPACITY))), sub(mult(div(CAPACITY, DISTANCE), add(INITIAL_CAPACITY, CAPACITY)), mult(add(DISTANCE, CAPACITY), sub(INITIAL_CAPACITY, CAPACITY))))",-16773.785947119653
4,1,60,INITIAL_CAPACITY,-16564.91350163716
4,1,61,"div(CAPACITY, CAPACITY)",-16564.91350163716
4,1,62,INITIAL_CAPACITY,-16564.91350163716
4,1,63,"div(mult(add(add(CAPACITY, DISTANCE), mult(DISTANCE, DISTANCE)), div(mult(INITIAL_CAPACITY, CAPACITY), div(INITIAL_CAPACITY, INITIAL_CAPACITY))), add(div(sub(CAPACITY, DISTANCE), div(DISTANCE, INITIAL_CAPACITY)), sub(mult(CAPACITY, DISTANCE), mult(INITIAL_CAPACITY, CAPACITY))))",-46622.67950345981
4,1,64,"sub(div(CAPACITY, DISTANCE), mult(DISTANCE, CAPACITY))",-21027.344562615697
4,1,65,INITIAL_CAPACITY,-16564.91350163716
4,1,66,INITIAL_CAPACITY,-16564.91350163716
4,1,67,"mult(CAPACITY, sub(div(div(INITIAL_CAPACITY, DISTANCE), add(INITIAL_CAPACITY, CAPACITY)), DISTANCE))",-21027.344562615697
4,1,68,"div(div(CAPACITY, DISTANCE), sub(CAPACITY, CAPACITY))",-16564.91350163716
4,1,69,"sub(INITIAL_CAPACITY, DISTANCE)",-16564.91350163716
4,1,70,"div(DISTANCE, DISTANCE)",-16564.91350163716
4,1,71,"mult(div(div(INITIAL_CAPACITY, CAPACITY), div(CAPACITY, CAPACITY)), mult(div(INITIAL_CAPACITY, DISTANCE), DISTANCE))",-38696.24352788181
4,1,72,INITIAL_CAPACITY,-16564.91350163716
4,1,73,"div(INITIAL_CAPACITY, CAPACITY)",-38945.026251558724
4,1,74,"mult(mult(mult(add(INITIAL_CAPACITY, CAPACITY), mult(DISTANCE, INITIAL_CAPACITY)), add(div(CAPACITY, DISTANCE), mult(DISTANCE, INITIAL_CAPACITY))), sub(mult(sub(INITIAL_CAPACITY, DISTANCE), add(CAPACITY, CAPACITY)), add(CAPACITY, add(CAPACITY, CAPACITY))))",-23370.74352992778
4,1,75,"sub(add(div(INITIAL_CAPACITY, DISTANCE), add(INITIAL_CAPACITY, INITIAL_CAPACITY)), add(add(DISTANCE, DISTANCE), div(CAPACITY, CAPACITY)))",-16564.91350163716
4,1,76,"sub(div(mult(INITIAL_CAPACITY, DISTANCE), CAPACITY), div(CAPACITY, CAPACITY))",-49908.66053673842
4,1,77,"mult(DISTANCE, INITIAL_CAPACITY)",-57050.91082394569
4,1,78,INITIAL_CAPACITY,-16564.91350163716
4,1,79,"mult(add(sub(mult(DISTANCE, DISTANCE), sub(DISTANCE, DISTANCE)), sub(div(INITIAL_CAPACITY, DISTANCE), div(CAPACITY, INITIAL_CAPACITY))), sub(div(div(CAPACITY, DISTANCE), CAPACITY), add(add(CAPACITY, DISTANCE), sub(INITIAL_CAPACITY, INITIAL_CAPACITY))))",-16729.76535068777
4,1,80,INITIAL_CAPACITY,-16564.91350163716
4,1,81,"div(sub(INITIAL_CAPACITY, INITIAL_CAPACITY), add(CAPACITY, INITIAL_CAPACITY))",-16564.91350163716
4,1,82,INITIAL_CAPACITY,-16564.91350163716
4,1,83,"div(INITIAL_CAPACITY, DISTANCE)",-16564.91350163716
4,1,84,"add(add(DISTANCE, mult(DISTANCE, DISTANCE)), sub(add(INITIAL_CAPACITY, CAPACITY), add(DISTANCE, CAPACITY)))",-57050.91082394569
4,1,85,"sub(CAPACITY, mult(div(DISTANCE, CAPACITY), mult(DISTANCE, CAPACITY)))",-16549.36582048941
4,1,86,INITIAL_CAPACITY,-16564.91350163716
4,1,87,"mult(add(DISTANCE, CAPACITY), sub(CAPACITY, INITIAL_CAPACITY))",-16745.75592345528
4,1,88,DISTANCE,-57050.91082394569
4,1,89,"mult(div(div(INITIAL_CAPACITY, CAPACITY), div(CAPACITY, CAPACITY)), mult(div(INITIAL_CAPACITY, DISTANCE), DISTANCE))",-38696.24352788181
4,1,90,"div(sub(sub(mult(CAPACITY, INITIAL_CAPACITY), mult(CAPACITY, INITIAL_CAPACITY)), div(add(DISTANCE, DISTANCE), add(CAPACITY, DISTANCE))), sub(sub(add(DISTANCE, INITIAL_CAPACITY), add(DISTANCE, DISTANCE)), add(mult(DISTANCE, INITIAL_CAPACITY), sub(CAPACITY, INITIAL_CAPACITY))))",-18025.185408050675
4,1,91,"mult(div(mult(DISTANCE, CAPACITY), CAPACITY), mult(INITIAL_CAPACITY, INITIAL_CAPACITY))",-57050.91082394569
4,1,92,"sub(DISTANCE, CAPACITY)",-54229.440985175796
4,1,93,CAPACITY,-25670.326789294017
4,1,94,"sub(div(CAPACITY, sub(INITIAL_CAPACITY, INITIAL_CAPACITY)), div(CAPACITY, CAPACITY))",-16564.91350163716
4,1,95,DISTANCE,-57050.91082394569
4,1,96,"sub(CAPACITY, DISTANCE)",-16216.592878171045
4,1,97,"mult(CAPACITY, CAPACITY)",-25670.326789294017
4,1,98,"sub(DISTANCE, DISTANCE)",-16564.91350163716
4,1,99,INITIAL_CAPACITY,-16564.91350163716
4,1,100,INITIAL_CAPACITY,-16564.91350163716
4,2,1,"div(CAPACITY, DISTANCE)",-16059.341128642176
4,2,2,"div(CAPACITY, DISTANCE)",-16059.341128642176
4,2,3,"div(CAPACITY, DISTANCE)",-16059.341128642176
4,2,4,"sub(CAPACITY, DISTANCE)",-16216.592878171045
4,2,5,"mult(add(DISTANCE, CAPACITY), sub(CAPACITY, DISTANCE))",-16345.612831892038
4,2,6,"mult(add(DISTANCE, CAPACITY), sub(CAPACITY, DISTANCE))",-16345.612831892038
4,2,7,"sub(CAPACITY, mult(div(DISTANCE, CAPACITY), mult(DISTANCE, CAPACITY)))",-16549.36582048941
4,2,8,"add(add(mult(div(INITIAL_CAPACITY, CAPACITY), add(INITIAL_CAPACITY, INITIAL_CAPACITY)), mult(add(CAPACITY, CAPACITY), add(CAPACITY, CAPACITY))), div(sub(div(DISTANCE, INITIAL_CAPACITY), mult(INITIAL_CAPACITY, INITIAL_CAPACITY)), div(div(CAPACITY, INITIAL_CAPACITY), mult(CAPACITY, DISTANCE))))",-16562.812925650047
4,2,9,INITIAL_CAPACITY,-16564.91350163716
4,2,10,"sub(div(div(INITIAL_CAPACITY, mult(INITIAL_CAPACITY, INITIAL_CAPACITY)), INITIAL_CAPACITY), DISTANCE)",-16564.91350163716
4,2,11,INITIAL_CAPACITY,-16564.91350163716
4,2,12,INITIAL_CAPACITY,-16564.91350163716
