max_depth,generation,best_individual,max_fitness,avg_fitness
4,1,"div(CAPACITY, DISTANCE)",-2163.194963254489,-3050.0294418217177
4,2,"sub(sub(mult(CAPACITY, mult(CAPACITY, INITIAL_CAPACITY)), sub(mult(CAPACITY, DISTANCE), mult(INITIAL_CAPACITY, CAPACITY))), DISTANCE)",-2138.180711619142,-2373.921028924044
4,3,"div(div(CAPACITY, DISTANCE), DISTANCE)",-2117.7333594176976,-2595.9218717123267
4,4,"div(div(CAPACITY, DISTANCE), DISTANCE)",-2117.7333594176976,-2394.3208128289207
4,5,"sub(mult(CAPACITY, INITIAL_CAPACITY), DISTANCE)",-2110.3102727043383,-2438.8828125448294
4,6,"sub(mult(CAPACITY, INITIAL_CAPACITY), DISTANCE)",-2110.3102727043383,-2553.183203933974
4,7,"sub(sub(mult(INITIAL_CAPACITY, mult(CAPACITY, INITIAL_CAPACITY)), sub(mult(CAPACITY, DISTANCE), mult(INITIAL_CAPACITY, CAPACITY))), DISTANCE)",-2104.746681806798,-2573.984939961312
4,8,"sub(sub(mult(INITIAL_CAPACITY, mult(CAPACITY, INITIAL_CAPACITY)), sub(mult(CAPACITY, DISTANCE), mult(INITIAL_CAPACITY, CAPACITY))), DISTANCE)",-2104.746681806798,-2436.6895470110567
4,9,"sub(sub(mult(INITIAL_CAPACITY, mult(CAPACITY, INITIAL_CAPACITY)), sub(mult(CAPACITY, DISTANCE), mult(INITIAL_CAPACITY, CAPACITY))), DISTANCE)",-2104.746681806798,-2644.555581234892
4,10,"sub(sub(mult(INITIAL_CAPACITY, mult(CAPACITY, INITIAL_CAPACITY)), sub(mult(CAPACITY, DISTANCE), mult(INITIAL_CAPACITY, CAPACITY))), DISTANCE)",-2104.746681806798,-2747.567485695478
4,11,"sub(sub(mult(INITIAL_CAPACITY, mult(CAPACITY, INITIAL_CAPACITY)), sub(mult(CAPACITY, DISTANCE), mult(INITIAL_CAPACITY, CAPACITY))), DISTANCE)",-2104.746681806798,-2711.8317396123443
4,12,"sub(sub(mult(INITIAL_CAPACITY, mult(CAPACITY, INITIAL_CAPACITY)), sub(mult(CAPACITY, DISTANCE), mult(INITIAL_CAPACITY, CAPACITY))), DISTANCE)",-2104.746681806798,-2677.378851404647
4,13,"sub(sub(mult(CAPACITY, mult(INITIAL_CAPACITY, INITIAL_CAPACITY)), sub(mult(CAPACITY, DISTANCE), CAPACITY)), INITIAL_CAPACITY)",-2097.1963641393595,-2539.7817998552346
