max_depth,generation,best_individual,max_fitness,avg_fitness
4,1,"div(CAPACITY, DISTANCE)",-5761.971724502549,-8236.283286916123
4,2,"div(CAPACITY, DISTANCE)",-5761.971724502549,-7324.590146380199
4,3,"div(CAPACITY, DISTANCE)",-5761.971724502549,-7135.259506101883
4,4,"div(CAPACITY, DISTANCE)",-5761.971724502549,-6868.057515466367
4,5,"div(CAPACITY, DISTANCE)",-5761.971724502549,-6694.883816904268
4,6,"div(CAPACITY, DISTANCE)",-5761.971724502549,-6679.912152851624
4,7,"sub(add(div(INITIAL_CAPACITY, DISTANCE), add(CAPACITY, INITIAL_CAPACITY)), DISTANCE)",-5744.513862479698,-6393.409271105325
4,8,"sub(add(div(INITIAL_CAPACITY, DISTANCE), add(CAPACITY, INITIAL_CAPACITY)), DISTANCE)",-5744.513862479698,-6566.0550029757715
4,9,"sub(add(div(INITIAL_CAPACITY, DISTANCE), add(CAPACITY, INITIAL_CAPACITY)), DISTANCE)",-5744.513862479698,-6156.682872055627
4,10,"sub(add(div(INITIAL_CAPACITY, DISTANCE), add(CAPACITY, INITIAL_CAPACITY)), DISTANCE)",-5744.513862479698,-6223.386130778106
4,11,"sub(add(div(INITIAL_CAPACITY, DISTANCE), add(CAPACITY, INITIAL_CAPACITY)), DISTANCE)",-5744.513862479698,-6206.0230291261
4,12,"sub(add(div(CAPACITY, DISTANCE), add(CAPACITY, INITIAL_CAPACITY)), DISTANCE)",-5742.677025404077,-6232.33994749768
4,13,"sub(add(div(CAPACITY, DISTANCE), add(CAPACITY, INITIAL_CAPACITY)), DISTANCE)",-5742.677025404077,-6343.811396062279
4,14,"sub(add(div(CAPACITY, DISTANCE), add(CAPACITY, INITIAL_CAPACITY)), DISTANCE)",-5742.677025404077,-6511.381375052301
4,15,"sub(add(div(CAPACITY, DISTANCE), add(CAPACITY, INITIAL_CAPACITY)), DISTANCE)",-5742.677025404077,-6268.8573702922895
4,16,"sub(add(div(CAPACITY, DISTANCE), add(CAPACITY, INITIAL_CAPACITY)), DISTANCE)",-5742.677025404077,-6363.060239198576
4,17,"sub(add(div(CAPACITY, INITIAL_CAPACITY), add(CAPACITY, INITIAL_CAPACITY)), DISTANCE)",-5737.515611968209,-6711.455660832172
4,18,"sub(add(div(CAPACITY, INITIAL_CAPACITY), add(CAPACITY, INITIAL_CAPACITY)), DISTANCE)",-5737.515611968209,-6431.351284816416
4,19,"sub(add(CAPACITY, add(CAPACITY, CAPACITY)), DISTANCE)",-5713.118650974676,-6219.078210247551
4,20,"sub(add(CAPACITY, add(CAPACITY, CAPACITY)), DISTANCE)",-5713.118650974676,-6508.430798822145
4,21,"sub(add(CAPACITY, add(CAPACITY, CAPACITY)), DISTANCE)",-5713.118650974676,-6144.942542959799
4,22,"sub(add(CAPACITY, add(CAPACITY, CAPACITY)), DISTANCE)",-5713.118650974676,-6430.768521045502
4,23,"sub(add(CAPACITY, add(CAPACITY, CAPACITY)), DISTANCE)",-5713.118650974676,-6414.142161181521
4,24,"sub(add(CAPACITY, add(CAPACITY, CAPACITY)), DISTANCE)",-5713.118650974676,-6048.378754948737
4,25,"sub(add(CAPACITY, add(CAPACITY, CAPACITY)), DISTANCE)",-5713.118650974676,-6306.786441853909
4,26,"sub(add(CAPACITY, add(CAPACITY, CAPACITY)), DISTANCE)",-5713.118650974676,-6156.38524724371
4,27,"sub(add(CAPACITY, add(CAPACITY, CAPACITY)), DISTANCE)",-5713.118650974676,-6127.829040239832
4,28,"sub(add(CAPACITY, add(CAPACITY, CAPACITY)), DISTANCE)",-5713.118650974676,-6430.443846089118
4,29,"sub(add(CAPACITY, add(CAPACITY, CAPACITY)), DISTANCE)",-5713.118650974676,-6339.6555700932795
4,30,"sub(add(CAPACITY, add(CAPACITY, CAPACITY)), DISTANCE)",-5713.118650974676,-6288.394131231139
4,31,"sub(add(CAPACITY, add(CAPACITY, CAPACITY)), DISTANCE)",-5713.118650974676,-6347.236836809191
4,32,"sub(add(CAPACITY, add(CAPACITY, CAPACITY)), DISTANCE)",-5713.118650974676,-6247.343809096039
4,33,"sub(add(CAPACITY, add(CAPACITY, CAPACITY)), DISTANCE)",-5713.118650974676,-6384.292144777169
4,34,"sub(add(CAPACITY, add(CAPACITY, CAPACITY)), DISTANCE)",-5713.118650974676,-6036.510776886895
4,35,"sub(add(CAPACITY, add(CAPACITY, CAPACITY)), DISTANCE)",-5713.118650974676,-6372.231848979427
4,36,"sub(add(CAPACITY, add(CAPACITY, CAPACITY)), DISTANCE)",-5713.118650974676,-6360.710811763379
4,37,"sub(add(CAPACITY, add(CAPACITY, CAPACITY)), DISTANCE)",-5713.118650974676,-6312.115440946064
4,38,"sub(add(CAPACITY, add(CAPACITY, CAPACITY)), DISTANCE)",-5713.118650974676,-6270.310680798488
4,39,"sub(add(CAPACITY, add(CAPACITY, CAPACITY)), DISTANCE)",-5713.118650974676,-6254.081168984125
4,40,"sub(add(CAPACITY, add(CAPACITY, CAPACITY)), DISTANCE)",-5713.118650974676,-6201.82035474737
4,41,"sub(add(CAPACITY, add(CAPACITY, CAPACITY)), DISTANCE)",-5713.118650974676,-6246.555249808074
4,42,"sub(add(CAPACITY, add(CAPACITY, CAPACITY)), DISTANCE)",-5713.118650974676,-6203.0448215512515
4,43,"sub(add(CAPACITY, add(CAPACITY, CAPACITY)), DISTANCE)",-5713.118650974676,-6414.245431878477
4,44,"sub(add(CAPACITY, add(CAPACITY, CAPACITY)), DISTANCE)",-5713.118650974676,-6221.816560753936
4,45,"sub(add(CAPACITY, add(CAPACITY, CAPACITY)), DISTANCE)",-5713.118650974676,-6197.372915446068
4,46,"sub(add(CAPACITY, add(CAPACITY, CAPACITY)), DISTANCE)",-5713.118650974676,-6372.714769513691
4,47,"sub(add(CAPACITY, add(CAPACITY, CAPACITY)), DISTANCE)",-5713.118650974676,-6375.287054796919
4,48,"sub(add(CAPACITY, add(CAPACITY, CAPACITY)), DISTANCE)",-5713.118650974676,-6170.2669876265745
