max_depth,generation,best_individual,max_fitness,avg_fitness
4,1,"div(CAPACITY, DISTANCE)",-19177.93437963711,-32782.904024916075
4,2,"div(CAPACITY, DISTANCE)",-19177.93437963711,-27286.90361437607
4,3,"div(CAPACITY, DISTANCE)",-19177.93437963711,-26398.751730525713
4,4,"div(CAPACITY, DISTANCE)",-19177.93437963711,-24429.986950565042
4,5,"div(CAPACITY, DISTANCE)",-19177.93437963711,-21461.75098516205
4,6,"div(CAPACITY, DISTANCE)",-19177.93437963711,-21671.698071616902
4,7,"div(CAPACITY, DISTANCE)",-19177.93437963711,-21950.33257056593
4,8,"div(CAPACITY, DISTANCE)",-19177.93437963711,-20701.537516330936
4,9,"div(CAPACITY, DISTANCE)",-19177.93437963711,-20727.46613163915
4,10,"div(CAPACITY, DISTANCE)",-19177.93437963711,-21563.33895987334
4,11,"div(CAPACITY, DISTANCE)",-19177.93437963711,-22202.06071997033
4,12,"div(CAPACITY, DISTANCE)",-19177.93437963711,-21404.856842884757
4,13,"div(CAPACITY, DISTANCE)",-19177.93437963711,-22920.929752623546
4,14,"div(CAPACITY, DISTANCE)",-19177.93437963711,-20915.479698263895
4,15,"div(CAPACITY, DISTANCE)",-19177.93437963711,-20698.262688638217
4,16,"div(CAPACITY, DISTANCE)",-19177.93437963711,-21016.772792375134
4,17,"div(CAPACITY, DISTANCE)",-19177.93437963711,-21450.185107469526
4,18,"div(CAPACITY, DISTANCE)",-19177.93437963711,-20742.79902478149
4,19,"div(CAPACITY, DISTANCE)",-19177.93437963711,-20965.943422666838
4,20,"div(CAPACITY, DISTANCE)",-19177.93437963711,-21136.60467276332
4,21,"div(add(div(CAPACITY, DISTANCE), CAPACITY), DISTANCE)",-19176.485081316834,-21975.667521171516
4,22,"div(add(div(CAPACITY, DISTANCE), CAPACITY), DISTANCE)",-19176.485081316834,-21827.15500395274
4,23,"div(add(div(CAPACITY, CAPACITY), CAPACITY), DISTANCE)",-19115.918403836884,-21642.124388479344
4,24,"div(add(div(CAPACITY, CAPACITY), CAPACITY), DISTANCE)",-19115.918403836884,-22826.393205030894
4,25,"div(add(div(CAPACITY, CAPACITY), CAPACITY), DISTANCE)",-19115.918403836884,-21435.86107948767
4,26,"div(add(div(CAPACITY, CAPACITY), CAPACITY), DISTANCE)",-19115.918403836884,-21041.40146238083
