max_depth,generation,best_individual,max_fitness,avg_fitness
4,1,"div(CAPACITY, DISTANCE)",-7916.645763317443,-12650.533421459382
4,2,"div(CAPACITY, DISTANCE)",-7916.645763317443,-9442.738351787262
4,3,"div(add(CAPACITY, INITIAL_CAPACITY), div(DISTANCE, CAPACITY))",-7910.922330213146,-10407.393538340117
4,4,"add(add(mult(div(DISTANCE, CAPACITY), add(INITIAL_CAPACITY, INITIAL_CAPACITY)), mult(add(CAPACITY, CAPACITY), add(CAPACITY, CAPACITY))), div(sub(div(DISTANCE, INITIAL_CAPACITY), mult(INITIAL_CAPACITY, INITIAL_CAPACITY)), div(div(CAPACITY, INITIAL_CAPACITY), mult(DISTANCE, DISTANCE))))",-7835.447023282237,-9578.127743377663
4,5,"add(add(mult(div(DISTANCE, CAPACITY), add(INITIAL_CAPACITY, INITIAL_CAPACITY)), mult(add(CAPACITY, CAPACITY), add(CAPACITY, CAPACITY))), div(sub(div(DISTANCE, INITIAL_CAPACITY), mult(INITIAL_CAPACITY, INITIAL_CAPACITY)), div(div(CAPACITY, INITIAL_CAPACITY), mult(DISTANCE, DISTANCE))))",-7835.447023282237,-10716.654585476432
4,6,"sub(CAPACITY, mult(div(DISTANCE, DISTANCE), mult(DISTANCE, div(DISTANCE, CAPACITY))))",-7820.4579753671205,-10419.314159875004
4,7,"sub(DISTANCE, mult(div(DISTANCE, DISTANCE), mult(DISTANCE, div(DISTANCE, CAPACITY))))",-7804.951363543199,-9611.565174008118
4,8,"sub(DISTANCE, mult(div(DISTANCE, DISTANCE), mult(DISTANCE, div(DISTANCE, CAPACITY))))",-7804.951363543199,-9677.483835118952
4,9,"sub(DISTANCE, mult(div(DISTANCE, DISTANCE), mult(DISTANCE, div(DISTANCE, CAPACITY))))",-7804.951363543199,-8361.724689354836
4,10,"sub(CAPACITY, mult(div(DISTANCE, add(CAPACITY, CAPACITY)), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7793.560322755601,-10113.189973064906
4,11,"sub(CAPACITY, mult(div(DISTANCE, add(CAPACITY, CAPACITY)), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7793.560322755601,-9623.322867237417
4,12,"sub(CAPACITY, mult(div(DISTANCE, add(CAPACITY, CAPACITY)), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7793.560322755601,-10581.138933130018
4,13,"sub(CAPACITY, mult(div(DISTANCE, add(CAPACITY, CAPACITY)), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7793.560322755601,-9547.156283447735
4,14,"sub(CAPACITY, mult(div(DISTANCE, add(CAPACITY, CAPACITY)), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7793.560322755601,-9397.829832821408
4,15,"sub(CAPACITY, mult(div(DISTANCE, add(CAPACITY, CAPACITY)), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7793.560322755601,-8748.4320573585
4,16,"sub(CAPACITY, mult(div(DISTANCE, add(CAPACITY, CAPACITY)), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7793.560322755601,-8706.655089375614
4,17,"sub(CAPACITY, mult(div(DISTANCE, add(CAPACITY, CAPACITY)), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7793.560322755601,-8517.775565365977
4,18,"sub(add(CAPACITY, CAPACITY), mult(div(DISTANCE, add(CAPACITY, CAPACITY)), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7787.431482539211,-8894.400923151152
4,19,"sub(add(CAPACITY, CAPACITY), mult(div(DISTANCE, add(CAPACITY, CAPACITY)), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7787.431482539211,-8303.180645310971
4,20,"sub(add(CAPACITY, CAPACITY), mult(div(DISTANCE, add(CAPACITY, CAPACITY)), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7787.431482539211,-8105.6591877813535
4,21,"sub(add(CAPACITY, CAPACITY), mult(div(DISTANCE, add(CAPACITY, CAPACITY)), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7787.431482539211,-8316.82083599011
4,22,"sub(add(CAPACITY, CAPACITY), mult(div(DISTANCE, add(CAPACITY, CAPACITY)), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7787.431482539211,-8643.647800274148
4,23,"sub(add(CAPACITY, CAPACITY), mult(div(DISTANCE, add(CAPACITY, CAPACITY)), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7787.431482539211,-8272.922425451083
4,24,"sub(add(CAPACITY, DISTANCE), mult(div(DISTANCE, CAPACITY), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7781.752882914196,-8353.538568181682
4,25,"sub(add(CAPACITY, DISTANCE), mult(div(DISTANCE, CAPACITY), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7781.752882914196,-8131.963952848917
4,26,"sub(add(CAPACITY, DISTANCE), mult(div(DISTANCE, CAPACITY), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7781.752882914196,-8595.391835639592
4,27,"sub(add(CAPACITY, DISTANCE), mult(div(DISTANCE, CAPACITY), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7781.752882914196,-8309.134815662044
4,28,"sub(add(CAPACITY, DISTANCE), mult(div(DISTANCE, CAPACITY), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7781.752882914196,-9215.025103632415
4,29,"sub(add(CAPACITY, DISTANCE), mult(div(DISTANCE, CAPACITY), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7781.752882914196,-8914.812539869812
4,30,"sub(add(CAPACITY, DISTANCE), mult(div(DISTANCE, CAPACITY), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7781.752882914196,-9807.682259367924
4,31,"sub(add(CAPACITY, DISTANCE), mult(div(DISTANCE, CAPACITY), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7781.752882914196,-9923.024900913262
4,32,"sub(add(CAPACITY, DISTANCE), mult(div(DISTANCE, CAPACITY), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7781.752882914196,-9616.312483296615
4,33,"sub(add(CAPACITY, DISTANCE), mult(div(DISTANCE, CAPACITY), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7781.752882914196,-9345.811031326433
4,34,"sub(add(CAPACITY, DISTANCE), mult(div(DISTANCE, CAPACITY), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7781.752882914196,-9639.243163530422
4,35,"sub(add(CAPACITY, DISTANCE), mult(div(DISTANCE, CAPACITY), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7781.752882914196,-9702.38077076404
4,36,"sub(add(CAPACITY, DISTANCE), mult(div(DISTANCE, CAPACITY), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7781.752882914196,-9924.548860868046
4,37,"sub(add(CAPACITY, DISTANCE), mult(div(DISTANCE, CAPACITY), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7781.752882914196,-9841.306690914214
4,38,"sub(add(CAPACITY, DISTANCE), mult(div(DISTANCE, CAPACITY), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7781.752882914196,-9061.836691518953
4,39,"sub(add(CAPACITY, DISTANCE), mult(div(DISTANCE, CAPACITY), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7781.752882914196,-9775.224363293959
4,40,"sub(add(CAPACITY, DISTANCE), mult(div(DISTANCE, CAPACITY), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7781.752882914196,-9810.972841701789
4,41,"sub(add(CAPACITY, DISTANCE), mult(div(DISTANCE, CAPACITY), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7781.752882914196,-10003.924548104142
4,42,"sub(add(CAPACITY, DISTANCE), mult(div(DISTANCE, CAPACITY), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7781.752882914196,-9769.912955599448
4,43,"sub(add(CAPACITY, DISTANCE), mult(div(DISTANCE, CAPACITY), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7781.752882914196,-9136.79702593082
4,44,"sub(add(CAPACITY, DISTANCE), mult(div(DISTANCE, CAPACITY), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7781.752882914196,-10179.680122625332
4,45,"sub(add(CAPACITY, DISTANCE), mult(div(DISTANCE, CAPACITY), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7781.752882914196,-10069.820114469352
4,46,"sub(add(CAPACITY, DISTANCE), mult(div(DISTANCE, CAPACITY), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7781.752882914196,-10041.70963535901
4,47,"sub(add(CAPACITY, DISTANCE), mult(div(DISTANCE, CAPACITY), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7781.752882914196,-9540.450402896802
4,48,"sub(add(CAPACITY, DISTANCE), mult(div(DISTANCE, CAPACITY), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7781.752882914196,-9548.06096686553
4,49,"sub(add(CAPACITY, DISTANCE), mult(div(DISTANCE, CAPACITY), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7781.752882914196,-9187.604596199299
4,50,"sub(add(CAPACITY, DISTANCE), mult(div(DISTANCE, CAPACITY), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7781.752882914196,-10710.568010241901
4,51,"sub(add(CAPACITY, DISTANCE), mult(div(DISTANCE, CAPACITY), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7781.752882914196,-9768.869356692489
4,52,"sub(add(CAPACITY, DISTANCE), mult(div(DISTANCE, CAPACITY), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7781.752882914196,-9123.088148794131
4,53,"sub(add(CAPACITY, DISTANCE), mult(div(DISTANCE, CAPACITY), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7781.752882914196,-9277.33944474862
4,54,"sub(add(CAPACITY, DISTANCE), mult(div(DISTANCE, CAPACITY), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7781.752882914196,-8881.125298150791
4,55,"sub(add(CAPACITY, DISTANCE), mult(div(DISTANCE, CAPACITY), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7781.752882914196,-9567.58072839942
4,56,"sub(add(CAPACITY, DISTANCE), mult(div(DISTANCE, CAPACITY), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7781.752882914196,-9741.997409936099
4,57,"sub(add(CAPACITY, DISTANCE), mult(div(DISTANCE, CAPACITY), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7781.752882914196,-9365.881995521957
4,58,"sub(add(CAPACITY, DISTANCE), mult(div(DISTANCE, CAPACITY), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7781.752882914196,-9967.435607844163
4,59,"sub(add(CAPACITY, DISTANCE), mult(div(DISTANCE, CAPACITY), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7781.752882914196,-10076.412757099042
4,60,"sub(add(CAPACITY, DISTANCE), mult(div(DISTANCE, CAPACITY), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7781.752882914196,-9606.55657279989
4,61,"sub(add(CAPACITY, DISTANCE), mult(div(DISTANCE, CAPACITY), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7781.752882914196,-9530.799276594165
4,62,"sub(add(add(CAPACITY, DISTANCE), div(DISTANCE, CAPACITY)), mult(div(DISTANCE, CAPACITY), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7779.792307541427,-9315.764992436749
4,63,"sub(add(add(CAPACITY, DISTANCE), div(DISTANCE, CAPACITY)), mult(div(DISTANCE, CAPACITY), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7779.792307541427,-9870.143592779898
4,64,"sub(add(add(CAPACITY, DISTANCE), div(DISTANCE, CAPACITY)), mult(div(DISTANCE, CAPACITY), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7779.792307541427,-9801.767751020685
4,65,"sub(add(add(CAPACITY, DISTANCE), div(DISTANCE, CAPACITY)), mult(div(DISTANCE, CAPACITY), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7779.792307541427,-9766.489872234886
4,66,"sub(add(add(CAPACITY, DISTANCE), div(DISTANCE, CAPACITY)), mult(div(DISTANCE, CAPACITY), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7779.792307541427,-9727.25996288673
4,67,"sub(add(add(CAPACITY, DISTANCE), div(DISTANCE, CAPACITY)), mult(div(DISTANCE, CAPACITY), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7779.792307541427,-9871.148078373393
4,68,"sub(add(add(CAPACITY, DISTANCE), div(DISTANCE, CAPACITY)), mult(div(DISTANCE, CAPACITY), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7779.792307541427,-9861.338732510669
4,69,"sub(add(add(CAPACITY, DISTANCE), div(DISTANCE, CAPACITY)), mult(div(DISTANCE, CAPACITY), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7779.792307541427,-9740.94964329827
4,70,"sub(add(add(CAPACITY, DISTANCE), div(DISTANCE, CAPACITY)), mult(div(DISTANCE, CAPACITY), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7779.792307541427,-10792.89387601838
4,71,"sub(add(add(CAPACITY, DISTANCE), div(DISTANCE, CAPACITY)), mult(div(DISTANCE, CAPACITY), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7779.792307541427,-11424.870442668265
4,72,"sub(add(add(CAPACITY, DISTANCE), div(DISTANCE, CAPACITY)), mult(div(DISTANCE, CAPACITY), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7779.792307541427,-10107.71175024863
4,73,"sub(add(add(CAPACITY, DISTANCE), div(DISTANCE, CAPACITY)), mult(div(DISTANCE, CAPACITY), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7779.792307541427,-10577.02453902981
4,74,"sub(add(add(CAPACITY, DISTANCE), div(DISTANCE, CAPACITY)), mult(div(DISTANCE, CAPACITY), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7779.792307541427,-9874.966843408087
4,75,"sub(add(add(CAPACITY, DISTANCE), div(DISTANCE, CAPACITY)), mult(div(DISTANCE, CAPACITY), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7779.792307541427,-9255.536499519785
4,76,"sub(add(add(CAPACITY, DISTANCE), div(DISTANCE, CAPACITY)), mult(div(DISTANCE, CAPACITY), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7779.792307541427,-9539.740192757932
4,77,"sub(add(add(CAPACITY, DISTANCE), div(DISTANCE, CAPACITY)), mult(div(DISTANCE, CAPACITY), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7779.792307541427,-9869.182255891084
4,78,"sub(add(add(CAPACITY, DISTANCE), div(DISTANCE, CAPACITY)), mult(div(DISTANCE, CAPACITY), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7779.792307541427,-11226.673314920043
4,79,"sub(add(add(CAPACITY, DISTANCE), div(DISTANCE, CAPACITY)), mult(div(DISTANCE, CAPACITY), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7779.792307541427,-10476.384065616723
4,80,"sub(add(add(CAPACITY, DISTANCE), div(DISTANCE, CAPACITY)), mult(div(DISTANCE, CAPACITY), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7779.792307541427,-10310.89347679722
4,81,"sub(add(add(CAPACITY, DISTANCE), div(DISTANCE, CAPACITY)), mult(div(DISTANCE, CAPACITY), mult(DISTANCE, div(DISTANCE, DISTANCE))))",-7779.792307541427,-9584.729228560484
