max_depth,generation,id,individual,fitness
4,1,1,INITIAL_CAPACITY,-8445.956254685456
4,1,2,"sub(DISTANCE, INITIAL_CAPACITY)",-28481.625515735486
4,1,3,CAPACITY,-12794.431912722412
4,1,4,DISTANCE,-28481.625515735486
4,1,5,"add(INITIAL_CAPACITY, DISTANCE)",-28481.625515735486
4,1,6,"div(INITIAL_CAPACITY, CAPACITY)",-19577.201920022253
4,1,7,"mult(CAPACITY, DISTANCE)",-28494.01864737629
4,1,8,CAPACITY,-12794.431912722412
4,1,9,"mult(div(INITIAL_CAPACITY, DISTANCE), div(DISTANCE, INITIAL_CAPACITY))",-12308.160354527852
4,1,10,"mult(sub(add(add(INITIAL_CAPACITY, DISTANCE), mult(DISTANCE, DISTANCE)), add(div(CAPACITY, CAPACITY), mult(DISTANCE, CAPACITY))), mult(sub(mult(INITIAL_CAPACITY, INITIAL_CAPACITY), add(INITIAL_CAPACITY, INITIAL_CAPACITY)), sub(sub(DISTANCE, CAPACITY), div(CAPACITY, INITIAL_CAPACITY))))",-28130.009487074294
4,1,11,INITIAL_CAPACITY,-8445.956254685456
4,1,12,"sub(add(div(INITIAL_CAPACITY, DISTANCE), add(INITIAL_CAPACITY, INITIAL_CAPACITY)), add(add(DISTANCE, DISTANCE), div(CAPACITY, CAPACITY)))",-8445.956254685456
4,1,13,INITIAL_CAPACITY,-8445.956254685456
4,1,14,"div(CAPACITY, div(INITIAL_CAPACITY, DISTANCE))",-28494.01864737629
4,1,15,"mult(CAPACITY, div(div(DISTANCE, INITIAL_CAPACITY), div(CAPACITY, CAPACITY)))",-28494.01864737629
4,1,16,INITIAL_CAPACITY,-8445.956254685456
4,1,17,"add(add(mult(div(INITIAL_CAPACITY, CAPACITY), add(INITIAL_CAPACITY, INITIAL_CAPACITY)), mult(add(CAPACITY, CAPACITY), add(CAPACITY, CAPACITY))), div(sub(div(DISTANCE, INITIAL_CAPACITY), mult(INITIAL_CAPACITY, INITIAL_CAPACITY)), div(div(CAPACITY, INITIAL_CAPACITY), mult(CAPACITY, DISTANCE))))",-8445.814889794907
4,1,18,INITIAL_CAPACITY,-8445.956254685456
4,1,19,"mult(div(div(INITIAL_CAPACITY, CAPACITY), div(CAPACITY, CAPACITY)), mult(div(INITIAL_CAPACITY, DISTANCE), DISTANCE))",-19470.766910287348
4,1,20,"sub(DISTANCE, DISTANCE)",-8445.956254685456
4,1,21,"div(CAPACITY, DISTANCE)",-8154.465480583885
4,1,22,"mult(div(INITIAL_CAPACITY, DISTANCE), div(DISTANCE, INITIAL_CAPACITY))",-12308.160354527852
4,1,23,INITIAL_CAPACITY,-8445.956254685456
4,1,24,"div(sub(sub(mult(CAPACITY, INITIAL_CAPACITY), mult(CAPACITY, INITIAL_CAPACITY)), div(add(DISTANCE, DISTANCE), add(CAPACITY, DISTANCE))), sub(sub(add(DISTANCE, INITIAL_CAPACITY), add(DISTANCE, DISTANCE)), add(mult(DISTANCE, INITIAL_CAPACITY), sub(CAPACITY, INITIAL_CAPACITY))))",-8750.145574591603
4,1,25,"add(mult(CAPACITY, DISTANCE), mult(CAPACITY, CAPACITY))",-28436.371623455227
4,1,26,"sub(CAPACITY, DISTANCE)",-8285.834096291966
4,1,27,"mult(add(sub(mult(DISTANCE, DISTANCE), sub(DISTANCE, DISTANCE)), sub(div(INITIAL_CAPACITY, DISTANCE), div(CAPACITY, INITIAL_CAPACITY))), sub(div(div(CAPACITY, DISTANCE), sub(CAPACITY, INITIAL_CAPACITY)), add(add(CAPACITY, DISTANCE), sub(INITIAL_CAPACITY, INITIAL_CAPACITY))))",-8487.147895157068
4,1,28,INITIAL_CAPACITY,-8445.956254685456
4,1,29,"div(DISTANCE, DISTANCE)",-8445.956254685456
4,1,30,INITIAL_CAPACITY,-8445.956254685456
4,1,31,"div(DISTANCE, DISTANCE)",-8445.956254685456
4,1,32,"mult(DISTANCE, div(DISTANCE, INITIAL_CAPACITY))",-28481.625515735486
4,1,33,"sub(div(div(INITIAL_CAPACITY, mult(INITIAL_CAPACITY, INITIAL_CAPACITY)), INITIAL_CAPACITY), DISTANCE)",-8445.956254685456
4,1,34,"sub(div(CAPACITY, DISTANCE), mult(DISTANCE, CAPACITY))",-10894.838429240046
4,1,35,"div(INITIAL_CAPACITY, DISTANCE)",-8445.956254685456
4,1,36,CAPACITY,-12794.431912722412
4,1,37,INITIAL_CAPACITY,-8445.956254685456
4,1,38,"mult(sub(mult(div(CAPACITY, INITIAL_CAPACITY), mult(DISTANCE, CAPACITY)), add(sub(DISTANCE, INITIAL_CAPACITY), div(INITIAL_CAPACITY, CAPACITY))), add(div(add(CAPACITY, INITIAL_CAPACITY), add(CAPACITY, CAPACITY)), mult(INITIAL_CAPACITY, add(INITIAL_CAPACITY, DISTANCE))))",-26188.295407930516
4,1,39,INITIAL_CAPACITY,-8445.956254685456
4,1,40,INITIAL_CAPACITY,-8445.956254685456
4,1,41,"div(DISTANCE, CAPACITY)",-25218.58086253958
4,1,42,"div(add(CAPACITY, CAPACITY), DISTANCE)",-8154.465480583885
4,1,43,"sub(INITIAL_CAPACITY, DISTANCE)",-8445.956254685456
4,1,44,"mult(add(DISTANCE, CAPACITY), INITIAL_CAPACITY)",-28624.368446206827
4,1,45,"sub(div(CAPACITY, CAPACITY), div(INITIAL_CAPACITY, CAPACITY))",-12794.431912722412
4,1,46,"div(sub(INITIAL_CAPACITY, INITIAL_CAPACITY), add(CAPACITY, INITIAL_CAPACITY))",-8445.956254685456
4,1,47,"add(div(CAPACITY, mult(DISTANCE, CAPACITY)), add(div(CAPACITY, DISTANCE), sub(INITIAL_CAPACITY, CAPACITY)))",-19469.884824236426
4,1,48,"div(mult(add(add(CAPACITY, DISTANCE), mult(DISTANCE, DISTANCE)), div(mult(INITIAL_CAPACITY, CAPACITY), div(INITIAL_CAPACITY, INITIAL_CAPACITY))), add(div(sub(CAPACITY, DISTANCE), div(DISTANCE, INITIAL_CAPACITY)), sub(mult(CAPACITY, DISTANCE), mult(INITIAL_CAPACITY, CAPACITY))))",-21438.98693547607
4,1,49,"div(sub(sub(mult(CAPACITY, INITIAL_CAPACITY), mult(CAPACITY, INITIAL_CAPACITY)), div(add(DISTANCE, DISTANCE), add(CAPACITY, DISTANCE))), sub(sub(add(DISTANCE, INITIAL_CAPACITY), add(DISTANCE, DISTANCE)), add(mult(DISTANCE, INITIAL_CAPACITY), sub(CAPACITY, INITIAL_CAPACITY))))",-8750.145574591603
4,1,50,INITIAL_CAPACITY,-8445.956254685456
4,1,51,"div(div(CAPACITY, INITIAL_CAPACITY), add(CAPACITY, INITIAL_CAPACITY))",-12794.431912722412
4,1,52,"mult(add(DISTANCE, CAPACITY), sub(CAPACITY, DISTANCE))",-8353.279028342038
4,1,53,"div(INITIAL_CAPACITY, DISTANCE)",-8445.956254685456
4,1,54,INITIAL_CAPACITY,-8445.956254685456
4,1,55,INITIAL_CAPACITY,-8445.956254685456
4,1,56,"mult(add(DISTANCE, CAPACITY), sub(CAPACITY, DISTANCE))",-8353.279028342038
4,1,57,DISTANCE,-28481.625515735486
4,1,58,INITIAL_CAPACITY,-8445.956254685456
4,1,59,"add(sub(mult(INITIAL_CAPACITY, DISTANCE), mult(CAPACITY, INITIAL_CAPACITY)), INITIAL_CAPACITY)",-27962.48906629999
4,1,60,"sub(DISTANCE, CAPACITY)",-27962.48906629999
4,1,61,"sub(DISTANCE, INITIAL_CAPACITY)",-28481.625515735486
4,1,62,INITIAL_CAPACITY,-8445.956254685456
4,1,63,CAPACITY,-12794.431912722412
4,1,64,CAPACITY,-12794.431912722412
4,1,65,"sub(CAPACITY, mult(div(DISTANCE, CAPACITY), mult(DISTANCE, CAPACITY)))",-8445.574392052087
