max_depth,generation,best_individual,max_fitness,avg_fitness
4,1,"div(CAPACITY, DISTANCE)",-16059.341128642176,-25731.862134718183
4,2,"div(CAPACITY, DISTANCE)",-16059.341128642176,-17594.00004698057
4,3,"div(CAPACITY, DISTANCE)",-16059.341128642176,-18330.524209395888
4,4,"sub(CAPACITY, mult(div(DISTANCE, CAPACITY), DISTANCE))",-16054.170947907745,-20201.731529050878
4,5,"sub(CAPACITY, mult(div(DISTANCE, CAPACITY), DISTANCE))",-16054.170947907745,-19423.582262825304
4,6,"sub(DISTANCE, mult(div(DISTANCE, CAPACITY), DISTANCE))",-16048.930755648451,-18065.10093957614
4,7,"sub(DISTANCE, mult(div(DISTANCE, CAPACITY), DISTANCE))",-16048.930755648451,-19874.412639490372
4,8,"sub(DISTANCE, mult(div(DISTANCE, CAPACITY), DISTANCE))",-16048.930755648451,-17969.528156232715
4,9,"sub(DISTANCE, mult(div(DISTANCE, CAPACITY), DISTANCE))",-16048.930755648451,-21820.408176631016
4,10,"sub(DISTANCE, mult(div(add(INITIAL_CAPACITY, DISTANCE), CAPACITY), DISTANCE))",-16047.38441931114,-20593.626736964463
4,11,"sub(DISTANCE, mult(div(add(INITIAL_CAPACITY, DISTANCE), CAPACITY), DISTANCE))",-16047.38441931114,-20486.242994313998
4,12,"sub(DISTANCE, mult(div(add(INITIAL_CAPACITY, DISTANCE), CAPACITY), DISTANCE))",-16047.38441931114,-19512.839004551763
4,13,"sub(DISTANCE, mult(div(add(INITIAL_CAPACITY, DISTANCE), CAPACITY), DISTANCE))",-16047.38441931114,-21725.9968114575
4,14,"sub(DISTANCE, mult(div(add(INITIAL_CAPACITY, DISTANCE), CAPACITY), DISTANCE))",-16047.38441931114,-19345.07847224697
4,15,"sub(CAPACITY, mult(div(add(INITIAL_CAPACITY, DISTANCE), CAPACITY), DISTANCE))",-16045.941287006546,-18946.954195358605
4,16,"sub(CAPACITY, mult(div(add(INITIAL_CAPACITY, DISTANCE), CAPACITY), DISTANCE))",-16045.941287006546,-20100.137708742317
4,17,"sub(CAPACITY, mult(div(add(INITIAL_CAPACITY, DISTANCE), CAPACITY), DISTANCE))",-16045.941287006546,-19359.344933491415
4,18,"sub(CAPACITY, mult(div(add(INITIAL_CAPACITY, DISTANCE), CAPACITY), DISTANCE))",-16045.941287006546,-20200.63603020023
