max_depth,generation,best_individual,max_fitness,avg_fitness
4,1,"div(CAPACITY, DISTANCE)",-12786.898989433124,-16307.134967065775
4,2,"div(CAPACITY, DISTANCE)",-12786.898989433124,-13630.86056105468
4,3,"div(CAPACITY, DISTANCE)",-12786.898989433124,-13930.064611021207
4,4,"div(CAPACITY, DISTANCE)",-12786.898989433124,-13796.428955595868
4,5,"div(CAPACITY, DISTANCE)",-12786.898989433124,-14048.01402055298
4,6,"div(CAPACITY, DISTANCE)",-12786.898989433124,-14089.992658162308
4,7,"div(add(CAPACITY, add(div(CAPACITY, CAPACITY), add(DISTANCE, DISTANCE))), DISTANCE)",-12785.779824126514,-13992.376925039476
4,8,"div(add(CAPACITY, add(div(CAPACITY, CAPACITY), add(DISTANCE, DISTANCE))), DISTANCE)",-12785.779824126514,-13801.950599045562
4,9,"div(add(CAPACITY, add(div(CAPACITY, CAPACITY), add(DISTANCE, DISTANCE))), DISTANCE)",-12785.779824126514,-13964.509710969945
4,10,"div(add(CAPACITY, add(div(CAPACITY, CAPACITY), add(DISTANCE, DISTANCE))), DISTANCE)",-12785.779824126514,-13611.884353405856
4,11,"div(CAPACITY, add(add(DISTANCE, div(CAPACITY, CAPACITY)), sub(CAPACITY, CAPACITY)))",-12783.910831671641,-13086.955548067834
4,12,"div(CAPACITY, add(add(DISTANCE, div(CAPACITY, CAPACITY)), sub(CAPACITY, CAPACITY)))",-12783.910831671641,-13713.384833914297
4,13,"div(CAPACITY, add(add(DISTANCE, div(CAPACITY, CAPACITY)), sub(CAPACITY, CAPACITY)))",-12783.910831671641,-13948.65003540193
4,14,"div(CAPACITY, add(add(DISTANCE, div(CAPACITY, CAPACITY)), sub(CAPACITY, CAPACITY)))",-12783.910831671641,-13566.250172766799
4,15,"div(CAPACITY, add(add(DISTANCE, div(CAPACITY, CAPACITY)), sub(CAPACITY, CAPACITY)))",-12783.910831671641,-13677.674727454307
4,16,"div(CAPACITY, add(add(DISTANCE, div(CAPACITY, CAPACITY)), sub(CAPACITY, CAPACITY)))",-12783.910831671641,-13922.366746137503
4,17,"div(CAPACITY, add(add(DISTANCE, div(CAPACITY, CAPACITY)), sub(CAPACITY, CAPACITY)))",-12783.910831671641,-13278.725954474115
4,18,"div(CAPACITY, add(add(DISTANCE, div(CAPACITY, CAPACITY)), sub(CAPACITY, CAPACITY)))",-12783.910831671641,-13658.242644734122
4,19,"div(CAPACITY, add(add(DISTANCE, div(CAPACITY, CAPACITY)), sub(CAPACITY, CAPACITY)))",-12783.910831671641,-13524.11258320478
4,20,"div(CAPACITY, add(add(DISTANCE, div(CAPACITY, CAPACITY)), sub(CAPACITY, CAPACITY)))",-12783.910831671641,-13654.520235694747
4,21,"div(CAPACITY, add(add(DISTANCE, div(CAPACITY, CAPACITY)), sub(CAPACITY, CAPACITY)))",-12783.910831671641,-13390.980370721329
4,22,"div(CAPACITY, add(add(DISTANCE, div(CAPACITY, CAPACITY)), sub(CAPACITY, CAPACITY)))",-12783.910831671641,-13821.570852612505
4,23,"div(CAPACITY, add(add(DISTANCE, div(CAPACITY, CAPACITY)), sub(CAPACITY, CAPACITY)))",-12783.910831671641,-13390.962216027558
4,24,"div(CAPACITY, add(add(DISTANCE, div(CAPACITY, CAPACITY)), sub(CAPACITY, CAPACITY)))",-12783.910831671641,-13425.898266160322
4,25,"div(CAPACITY, add(add(DISTANCE, div(CAPACITY, CAPACITY)), sub(CAPACITY, CAPACITY)))",-12783.910831671641,-13582.128491459964
4,26,"div(CAPACITY, add(add(DISTANCE, div(CAPACITY, CAPACITY)), sub(CAPACITY, CAPACITY)))",-12783.910831671641,-13839.909941826065
