max_depth,generation,id,individual,fitness
4,1,1,INITIAL_CAPACITY,-7860.16213345343
4,1,2,"sub(DISTANCE, INITIAL_CAPACITY)",-13107.203603773818
4,1,3,CAPACITY,-7023.1001572078
4,1,4,DISTANCE,-13096.907638569934
4,1,5,"add(INITIAL_CAPACITY, DISTANCE)",-13108.749155979775
4,1,6,"div(INITIAL_CAPACITY, CAPACITY)",-9221.219651254616
4,1,7,"mult(CAPACITY, DISTANCE)",-13131.119394473437
4,1,8,CAPACITY,-7023.1001572078
4,1,9,"mult(div(INITIAL_CAPACITY, DISTANCE), div(DISTANCE, INITIAL_CAPACITY))",-6848.580050828139
4,1,10,"mult(sub(add(add(INITIAL_CAPACITY, DISTANCE), mult(DISTANCE, DISTANCE)), add(div(CAPACITY, CAPACITY), mult(DISTANCE, CAPACITY))), mult(sub(mult(INITIAL_CAPACITY, INITIAL_CAPACITY), add(INITIAL_CAPACITY, INITIAL_CAPACITY)), sub(sub(DISTANCE, CAPACITY), div(CAPACITY, INITIAL_CAPACITY))))",-13001.86576604866
4,1,11,INITIAL_CAPACITY,-7860.16213345343
4,1,12,"sub(add(div(INITIAL_CAPACITY, DISTANCE), add(INITIAL_CAPACITY, INITIAL_CAPACITY)), add(add(DISTANCE, DISTANCE), div(CAPACITY, CAPACITY)))",-5453.074642460051
4,1,13,"div(sub(sub(mult(CAPACITY, INITIAL_CAPACITY), mult(CAPACITY, INITIAL_CAPACITY)), div(add(DISTANCE, DISTANCE), add(CAPACITY, DISTANCE))), sub(sub(add(DISTANCE, INITIAL_CAPACITY), add(DISTANCE, DISTANCE)), add(mult(DISTANCE, INITIAL_CAPACITY), sub(CAPACITY, INITIAL_CAPACITY))))",-5600.617718427554
4,1,14,"div(CAPACITY, DISTANCE)",-5231.363735229477
4,1,15,"mult(DISTANCE, div(div(DISTANCE, INITIAL_CAPACITY), div(CAPACITY, CAPACITY)))",-13129.225779236836
4,1,16,"mult(div(INITIAL_CAPACITY, DISTANCE), div(DISTANCE, INITIAL_CAPACITY))",-6848.580050828139
4,1,17,"add(add(mult(div(INITIAL_CAPACITY, CAPACITY), add(INITIAL_CAPACITY, INITIAL_CAPACITY)), mult(add(CAPACITY, CAPACITY), add(CAPACITY, CAPACITY))), div(sub(div(DISTANCE, INITIAL_CAPACITY), mult(INITIAL_CAPACITY, INITIAL_CAPACITY)), div(div(CAPACITY, INITIAL_CAPACITY), mult(CAPACITY, DISTANCE))))",-5479.7510656527775
4,1,18,CAPACITY,-7023.1001572078
4,1,19,"mult(div(div(INITIAL_CAPACITY, CAPACITY), div(CAPACITY, CAPACITY)), mult(div(INITIAL_CAPACITY, DISTANCE), DISTANCE))",-9365.689397655495
4,1,20,"sub(DISTANCE, DISTANCE)",-5452.965408989314
4,1,21,"div(CAPACITY, DISTANCE)",-5231.363735229477
4,1,22,"mult(div(INITIAL_CAPACITY, DISTANCE), div(DISTANCE, DISTANCE))",-5461.73543174113
4,1,23,INITIAL_CAPACITY,-7860.16213345343
4,1,24,"div(sub(sub(mult(CAPACITY, INITIAL_CAPACITY), mult(CAPACITY, INITIAL_CAPACITY)), div(add(DISTANCE, DISTANCE), add(CAPACITY, DISTANCE))), sub(sub(add(DISTANCE, INITIAL_CAPACITY), add(DISTANCE, DISTANCE)), add(mult(DISTANCE, INITIAL_CAPACITY), sub(CAPACITY, INITIAL_CAPACITY))))",-5600.617718427554
4,1,25,"add(mult(CAPACITY, DISTANCE), mult(CAPACITY, CAPACITY))",-13091.951401303413
4,1,26,"sub(CAPACITY, DISTANCE)",-5335.063595599173
4,1,27,"mult(add(sub(mult(DISTANCE, DISTANCE), sub(DISTANCE, DISTANCE)), sub(div(INITIAL_CAPACITY, DISTANCE), div(CAPACITY, INITIAL_CAPACITY))), sub(div(div(CAPACITY, DISTANCE), CAPACITY), add(add(CAPACITY, DISTANCE), sub(INITIAL_CAPACITY, INITIAL_CAPACITY))))",-5483.986081872535
4,1,28,INITIAL_CAPACITY,-7860.16213345343
4,1,29,"div(DISTANCE, INITIAL_CAPACITY)",-13136.962629320007
4,1,30,INITIAL_CAPACITY,-7860.16213345343
4,1,31,"div(DISTANCE, DISTANCE)",-5452.965408989314
4,1,32,"mult(div(INITIAL_CAPACITY, DISTANCE), div(DISTANCE, INITIAL_CAPACITY))",-6848.580050828139
4,1,33,"sub(div(div(INITIAL_CAPACITY, mult(DISTANCE, INITIAL_CAPACITY)), INITIAL_CAPACITY), DISTANCE)",-5452.965408989314
4,1,34,"sub(div(CAPACITY, DISTANCE), mult(DISTANCE, CAPACITY))",-6595.855512998128
4,1,35,"div(INITIAL_CAPACITY, DISTANCE)",-5461.73543174113
4,1,36,CAPACITY,-7023.1001572078
4,1,37,INITIAL_CAPACITY,-7860.16213345343
4,1,38,"mult(sub(mult(div(CAPACITY, INITIAL_CAPACITY), mult(DISTANCE, CAPACITY)), add(sub(DISTANCE, INITIAL_CAPACITY), div(INITIAL_CAPACITY, CAPACITY))), add(div(add(CAPACITY, INITIAL_CAPACITY), add(CAPACITY, CAPACITY)), mult(INITIAL_CAPACITY, add(INITIAL_CAPACITY, DISTANCE))))",-12032.435041926949
4,1,39,CAPACITY,-7023.1001572078
4,1,40,INITIAL_CAPACITY,-7860.16213345343
4,1,41,"div(DISTANCE, CAPACITY)",-11490.910851375978
4,1,42,"div(CAPACITY, DISTANCE)",-5231.363735229477
4,1,43,"sub(INITIAL_CAPACITY, DISTANCE)",-5453.074642460051
4,1,44,"mult(add(DISTANCE, CAPACITY), INITIAL_CAPACITY)",-13151.630460964516
4,1,45,"sub(div(CAPACITY, sub(INITIAL_CAPACITY, INITIAL_CAPACITY)), div(CAPACITY, CAPACITY))",-5452.965408989314
4,1,46,"mult(add(sub(mult(DISTANCE, DISTANCE), sub(DISTANCE, DISTANCE)), sub(div(INITIAL_CAPACITY, DISTANCE), div(CAPACITY, INITIAL_CAPACITY))), sub(div(div(DISTANCE, DISTANCE), sub(INITIAL_CAPACITY, INITIAL_CAPACITY)), add(add(CAPACITY, DISTANCE), sub(INITIAL_CAPACITY, INITIAL_CAPACITY))))",-5483.986081872535
4,1,47,"add(div(add(CAPACITY, CAPACITY), mult(DISTANCE, CAPACITY)), add(div(CAPACITY, DISTANCE), sub(INITIAL_CAPACITY, CAPACITY)))",-9279.62024319939
4,1,48,"div(mult(add(add(CAPACITY, DISTANCE), mult(DISTANCE, DISTANCE)), div(mult(INITIAL_CAPACITY, CAPACITY), div(INITIAL_CAPACITY, INITIAL_CAPACITY))), add(div(sub(CAPACITY, DISTANCE), div(DISTANCE, INITIAL_CAPACITY)), sub(mult(CAPACITY, DISTANCE), mult(INITIAL_CAPACITY, CAPACITY))))",-11043.87031338734
4,1,49,"div(sub(sub(mult(CAPACITY, INITIAL_CAPACITY), mult(CAPACITY, INITIAL_CAPACITY)), div(add(DISTANCE, DISTANCE), add(CAPACITY, DISTANCE))), sub(sub(add(DISTANCE, INITIAL_CAPACITY), add(DISTANCE, DISTANCE)), add(mult(DISTANCE, INITIAL_CAPACITY), sub(CAPACITY, INITIAL_CAPACITY))))",-5600.617718427554
4,1,50,INITIAL_CAPACITY,-7860.16213345343
4,1,51,CAPACITY,-7023.1001572078
4,1,52,"mult(add(DISTANCE, CAPACITY), sub(CAPACITY, DISTANCE))",-5400.213474679773
4,1,53,"div(INITIAL_CAPACITY, DISTANCE)",-5461.73543174113
4,1,54,CAPACITY,-7023.1001572078
4,1,55,CAPACITY,-7023.1001572078
