max_depth,generation,id,individual,fitness
4,1,1,INITIAL_CAPACITY,-3773.3150401679086
4,1,2,"sub(DISTANCE, INITIAL_CAPACITY)",-7082.040847901006
4,1,3,CAPACITY,-3274.5037066792693
4,1,4,DISTANCE,-7087.040190402158
4,1,5,"add(INITIAL_CAPACITY, DISTANCE)",-7094.732655555194
4,1,6,"div(INITIAL_CAPACITY, CAPACITY)",-4792.34568972531
4,1,7,"mult(CAPACITY, DISTANCE)",-6988.185747566515
4,1,8,CAPACITY,-3274.5037066792693
4,1,9,"mult(div(INITIAL_CAPACITY, DISTANCE), div(DISTANCE, INITIAL_CAPACITY))",-3221.8544144171738
4,1,10,"mult(sub(add(add(INITIAL_CAPACITY, DISTANCE), mult(DISTANCE, DISTANCE)), add(div(CAPACITY, CAPACITY), mult(DISTANCE, CAPACITY))), mult(sub(mult(INITIAL_CAPACITY, INITIAL_CAPACITY), add(INITIAL_CAPACITY, INITIAL_CAPACITY)), sub(sub(DISTANCE, CAPACITY), div(CAPACITY, INITIAL_CAPACITY))))",-7052.160636244325
4,1,11,INITIAL_CAPACITY,-3773.3150401679086
4,1,12,"sub(add(div(INITIAL_CAPACITY, DISTANCE), add(INITIAL_CAPACITY, INITIAL_CAPACITY)), add(add(DISTANCE, DISTANCE), div(CAPACITY, CAPACITY)))",-2249.9869085334253
4,1,13,"div(sub(sub(mult(CAPACITY, INITIAL_CAPACITY), mult(CAPACITY, INITIAL_CAPACITY)), div(add(DISTANCE, DISTANCE), add(CAPACITY, DISTANCE))), sub(sub(add(DISTANCE, INITIAL_CAPACITY), add(DISTANCE, DISTANCE)), add(mult(DISTANCE, INITIAL_CAPACITY), sub(CAPACITY, INITIAL_CAPACITY))))",-2329.055678455616
4,1,14,"div(CAPACITY, DISTANCE)",-2205.7768997377725
4,1,15,"mult(DISTANCE, div(div(DISTANCE, INITIAL_CAPACITY), div(CAPACITY, CAPACITY)))",-7051.993626603793
4,1,16,"mult(div(INITIAL_CAPACITY, DISTANCE), div(DISTANCE, INITIAL_CAPACITY))",-3221.8544144171738
4,1,17,"add(add(mult(div(INITIAL_CAPACITY, CAPACITY), add(INITIAL_CAPACITY, INITIAL_CAPACITY)), mult(add(CAPACITY, CAPACITY), add(CAPACITY, CAPACITY))), div(sub(div(DISTANCE, INITIAL_CAPACITY), mult(INITIAL_CAPACITY, INITIAL_CAPACITY)), div(div(CAPACITY, INITIAL_CAPACITY), mult(CAPACITY, DISTANCE))))",-2358.738066369209
4,1,18,CAPACITY,-3274.5037066792693
4,1,19,"mult(div(div(INITIAL_CAPACITY, CAPACITY), div(CAPACITY, CAPACITY)), mult(div(INITIAL_CAPACITY, DISTANCE), DISTANCE))",-4845.179901623076
4,1,20,"sub(DISTANCE, DISTANCE)",-2258.374579342241
4,1,21,"div(CAPACITY, DISTANCE)",-2205.7768997377725
4,1,22,"mult(div(INITIAL_CAPACITY, DISTANCE), div(DISTANCE, DISTANCE))",-2252.91142268935
4,1,23,INITIAL_CAPACITY,-3773.3150401679086
4,1,24,"div(sub(sub(mult(CAPACITY, INITIAL_CAPACITY), mult(CAPACITY, INITIAL_CAPACITY)), div(add(DISTANCE, DISTANCE), add(CAPACITY, DISTANCE))), sub(sub(add(DISTANCE, INITIAL_CAPACITY), add(DISTANCE, DISTANCE)), add(mult(DISTANCE, INITIAL_CAPACITY), sub(CAPACITY, INITIAL_CAPACITY))))",-2329.055678455616
4,1,25,"add(mult(CAPACITY, DISTANCE), mult(CAPACITY, CAPACITY))",-6982.894503390814
4,1,26,"sub(CAPACITY, DISTANCE)",-2224.2370746598253
4,1,27,"mult(add(sub(mult(DISTANCE, DISTANCE), sub(DISTANCE, DISTANCE)), sub(div(INITIAL_CAPACITY, DISTANCE), div(CAPACITY, INITIAL_CAPACITY))), sub(div(div(CAPACITY, DISTANCE), CAPACITY), add(add(CAPACITY, DISTANCE), sub(INITIAL_CAPACITY, INITIAL_CAPACITY))))",-2274.47734402278
4,1,28,INITIAL_CAPACITY,-3773.3150401679086
4,1,29,"div(DISTANCE, INITIAL_CAPACITY)",-7020.054155106953
4,1,30,INITIAL_CAPACITY,-3773.3150401679086
4,1,31,"div(DISTANCE, DISTANCE)",-2258.374579342241
4,1,32,"mult(div(INITIAL_CAPACITY, DISTANCE), div(DISTANCE, INITIAL_CAPACITY))",-3221.8544144171738
4,1,33,"sub(div(div(INITIAL_CAPACITY, mult(DISTANCE, INITIAL_CAPACITY)), INITIAL_CAPACITY), DISTANCE)",-2258.374579342241
4,1,34,"sub(div(CAPACITY, DISTANCE), mult(DISTANCE, CAPACITY))",-2897.2674056361748
4,1,35,"div(INITIAL_CAPACITY, DISTANCE)",-2252.91142268935
4,1,36,CAPACITY,-3274.5037066792693
4,1,37,INITIAL_CAPACITY,-3773.3150401679086
4,1,38,"mult(sub(mult(div(CAPACITY, INITIAL_CAPACITY), mult(DISTANCE, CAPACITY)), add(sub(DISTANCE, INITIAL_CAPACITY), div(INITIAL_CAPACITY, CAPACITY))), add(div(add(CAPACITY, INITIAL_CAPACITY), add(CAPACITY, CAPACITY)), mult(INITIAL_CAPACITY, add(INITIAL_CAPACITY, DISTANCE))))",-5875.923167090557
4,1,39,CAPACITY,-3274.5037066792693
4,1,40,INITIAL_CAPACITY,-3773.3150401679086
4,1,41,"div(DISTANCE, CAPACITY)",-6050.024648163466
4,1,42,"div(CAPACITY, DISTANCE)",-2205.7768997377725
4,1,43,"sub(INITIAL_CAPACITY, DISTANCE)",-2249.9869085334253
4,1,44,"mult(add(DISTANCE, CAPACITY), INITIAL_CAPACITY)",-7082.291288512238
4,1,45,"sub(div(CAPACITY, sub(INITIAL_CAPACITY, INITIAL_CAPACITY)), div(CAPACITY, CAPACITY))",-2258.374579342241
4,1,46,"mult(add(sub(mult(DISTANCE, DISTANCE), sub(DISTANCE, DISTANCE)), sub(div(INITIAL_CAPACITY, DISTANCE), div(CAPACITY, INITIAL_CAPACITY))), sub(div(div(DISTANCE, DISTANCE), sub(INITIAL_CAPACITY, INITIAL_CAPACITY)), add(add(CAPACITY, DISTANCE), sub(INITIAL_CAPACITY, INITIAL_CAPACITY))))",-2274.47734402278
4,1,47,"add(div(add(CAPACITY, CAPACITY), mult(DISTANCE, CAPACITY)), add(div(CAPACITY, DISTANCE), sub(INITIAL_CAPACITY, CAPACITY)))",-4796.6297343556
