max_depth,generation,best_individual,max_fitness,avg_fitness
4,1,"div(CAPACITY, DISTANCE)",-16066.473244800984,-30970.73022131721
4,2,"div(CAPACITY, DISTANCE)",-16066.473244800984,-24617.41775864358
4,3,"div(CAPACITY, DISTANCE)",-16066.473244800984,-22020.287481334624
4,4,"div(CAPACITY, DISTANCE)",-16066.473244800984,-19698.402736157608
4,5,"div(CAPACITY, DISTANCE)",-16066.473244800984,-19097.4306356621
4,6,"div(CAPACITY, DISTANCE)",-16066.473244800984,-17936.98383997052
4,7,"div(CAPACITY, DISTANCE)",-16066.473244800984,-19564.87977360301
4,8,"div(CAPACITY, DISTANCE)",-16066.473244800984,-18907.271486763642
4,9,"div(CAPACITY, DISTANCE)",-16066.473244800984,-18067.021412864106
4,10,"div(CAPACITY, DISTANCE)",-16066.473244800984,-18289.148175919803
4,11,"div(CAPACITY, DISTANCE)",-16066.473244800984,-18348.12970156411
4,12,"div(CAPACITY, DISTANCE)",-16066.473244800984,-18734.747574212295
4,13,"div(CAPACITY, DISTANCE)",-16066.473244800984,-19148.003846295964
4,14,"div(CAPACITY, DISTANCE)",-16066.473244800984,-18119.62010255048
4,15,"div(CAPACITY, DISTANCE)",-16066.473244800984,-18535.848686205853
4,16,"div(CAPACITY, DISTANCE)",-16066.473244800984,-18142.22276415237
4,17,"div(CAPACITY, DISTANCE)",-16066.473244800984,-18479.929305039568
4,18,"div(CAPACITY, DISTANCE)",-16066.473244800984,-18846.141656916592
4,19,"div(CAPACITY, DISTANCE)",-16066.473244800984,-17405.407096560495
4,20,"div(CAPACITY, DISTANCE)",-16066.473244800984,-17855.376961572165
4,21,"div(CAPACITY, DISTANCE)",-16066.473244800984,-18308.63939764426
4,22,"div(CAPACITY, DISTANCE)",-16066.473244800984,-19131.298531425597
4,23,"div(CAPACITY, DISTANCE)",-16066.473244800984,-17631.430900629766
4,24,"div(CAPACITY, DISTANCE)",-16066.473244800984,-18426.648612698536
4,25,"div(CAPACITY, DISTANCE)",-16066.473244800984,-19130.302647385583
4,26,"div(CAPACITY, DISTANCE)",-16066.473244800984,-17576.27643476556
4,27,"div(CAPACITY, DISTANCE)",-16066.473244800984,-17912.147352866534
4,28,"div(CAPACITY, DISTANCE)",-16066.473244800984,-18494.540344170066
4,29,"div(CAPACITY, DISTANCE)",-16066.473244800984,-18697.083085931576
4,30,"div(CAPACITY, DISTANCE)",-16066.473244800984,-18348.387018845053
4,31,"div(CAPACITY, DISTANCE)",-16066.473244800984,-18710.993074879992
4,32,"div(CAPACITY, DISTANCE)",-16066.473244800984,-18381.528323325252
4,33,"div(CAPACITY, DISTANCE)",-16066.473244800984,-17436.821635325494
4,34,"div(CAPACITY, DISTANCE)",-16066.473244800984,-17451.880753476835
4,35,"div(CAPACITY, DISTANCE)",-16066.473244800984,-18749.08171545605
4,36,"div(CAPACITY, DISTANCE)",-16066.473244800984,-20109.128276057647
4,37,"div(CAPACITY, DISTANCE)",-16066.473244800984,-19278.673947136922
4,38,"div(CAPACITY, DISTANCE)",-16066.473244800984,-18431.685949722934
4,39,"div(CAPACITY, add(add(add(CAPACITY, DISTANCE), sub(DISTANCE, CAPACITY)), add(add(CAPACITY, DISTANCE), div(INITIAL_CAPACITY, DISTANCE))))",-16061.24502721499,-17083.869994424105
4,40,"div(CAPACITY, add(add(add(CAPACITY, DISTANCE), sub(DISTANCE, CAPACITY)), add(add(CAPACITY, DISTANCE), div(INITIAL_CAPACITY, DISTANCE))))",-16061.24502721499,-17601.987569492067
4,41,"div(add(add(CAPACITY, DISTANCE), div(INITIAL_CAPACITY, DISTANCE)), DISTANCE)",-16027.215079057429,-19271.668883751616
4,42,"div(add(add(CAPACITY, DISTANCE), div(INITIAL_CAPACITY, DISTANCE)), DISTANCE)",-16027.215079057429,-17838.691081558973
4,43,"div(add(add(add(CAPACITY, DISTANCE), sub(DISTANCE, CAPACITY)), add(add(CAPACITY, DISTANCE), div(INITIAL_CAPACITY, INITIAL_CAPACITY))), DISTANCE)",-16021.87599250406,-18586.935087470152
