max_depth,generation,best_individual,max_fitness,avg_fitness
4,1,"div(CAPACITY, DISTANCE)",-22254.597711649025,-33188.01871426436
4,2,"div(CAPACITY, DISTANCE)",-22254.597711649025,-28297.68776049852
4,3,"div(CAPACITY, DISTANCE)",-22254.597711649025,-27744.411539510973
4,4,"div(CAPACITY, DISTANCE)",-22254.597711649025,-24819.242723718668
4,5,"div(CAPACITY, DISTANCE)",-22254.597711649025,-23914.400386079913
4,6,"div(CAPACITY, DISTANCE)",-22254.597711649025,-24371.965188237875
4,7,"div(CAPACITY, DISTANCE)",-22254.597711649025,-24059.144002181998
4,8,"div(CAPACITY, DISTANCE)",-22254.597711649025,-23908.100966850816
4,9,"div(CAPACITY, DISTANCE)",-22254.597711649025,-24346.735701338483
4,10,"div(add(CAPACITY, div(DISTANCE, DISTANCE)), DISTANCE)",-22223.032377924268,-24524.58107732664
4,11,"div(add(CAPACITY, div(DISTANCE, DISTANCE)), DISTANCE)",-22223.032377924268,-24083.248796379266
4,12,"div(add(CAPACITY, div(DISTANCE, DISTANCE)), DISTANCE)",-22223.032377924268,-24368.520379474856
4,13,"div(add(CAPACITY, div(DISTANCE, DISTANCE)), DISTANCE)",-22223.032377924268,-24691.554795565615
4,14,"div(add(add(CAPACITY, div(DISTANCE, DISTANCE)), div(DISTANCE, DISTANCE)), DISTANCE)",-22206.894956418673,-23332.88030329739
4,15,"div(add(add(CAPACITY, div(DISTANCE, DISTANCE)), div(DISTANCE, DISTANCE)), DISTANCE)",-22206.894956418673,-23891.529612526116
4,16,"div(add(add(CAPACITY, div(DISTANCE, DISTANCE)), div(DISTANCE, DISTANCE)), DISTANCE)",-22206.894956418673,-23095.645983185652
4,17,"div(add(add(CAPACITY, div(DISTANCE, DISTANCE)), div(DISTANCE, DISTANCE)), DISTANCE)",-22206.894956418673,-24288.37464296192
4,18,"div(add(add(CAPACITY, div(DISTANCE, DISTANCE)), div(DISTANCE, DISTANCE)), DISTANCE)",-22206.894956418673,-23831.594479045812
4,19,"div(add(add(CAPACITY, div(DISTANCE, DISTANCE)), div(DISTANCE, DISTANCE)), DISTANCE)",-22206.894956418673,-23658.23372392012
4,20,"div(add(add(CAPACITY, div(DISTANCE, DISTANCE)), div(DISTANCE, DISTANCE)), DISTANCE)",-22206.894956418673,-23607.533186438664
4,21,"div(add(add(CAPACITY, div(DISTANCE, DISTANCE)), div(DISTANCE, DISTANCE)), DISTANCE)",-22206.894956418673,-23170.050362841306
4,22,"div(add(add(CAPACITY, div(DISTANCE, DISTANCE)), div(DISTANCE, DISTANCE)), DISTANCE)",-22206.894956418673,-23652.98203284027
4,23,"div(add(add(CAPACITY, div(DISTANCE, DISTANCE)), div(DISTANCE, DISTANCE)), DISTANCE)",-22206.894956418673,-22949.246180749786
4,24,"div(add(add(CAPACITY, div(DISTANCE, DISTANCE)), div(DISTANCE, DISTANCE)), DISTANCE)",-22206.894956418673,-23544.210719636012
4,25,"div(add(add(CAPACITY, div(DISTANCE, DISTANCE)), div(DISTANCE, DISTANCE)), DISTANCE)",-22206.894956418673,-23485.01640712221
4,26,"div(add(add(CAPACITY, div(DISTANCE, DISTANCE)), div(DISTANCE, DISTANCE)), DISTANCE)",-22206.894956418673,-23269.376803919622
4,27,"div(add(add(CAPACITY, div(DISTANCE, DISTANCE)), div(DISTANCE, DISTANCE)), DISTANCE)",-22206.894956418673,-23260.628447718238
4,28,"div(add(add(CAPACITY, div(DISTANCE, DISTANCE)), div(DISTANCE, DISTANCE)), DISTANCE)",-22206.894956418673,-23678.46639046889
4,29,"div(add(add(CAPACITY, div(DISTANCE, DISTANCE)), div(DISTANCE, DISTANCE)), DISTANCE)",-22206.894956418673,-23527.3895551032
4,30,"div(add(add(CAPACITY, div(DISTANCE, DISTANCE)), div(DISTANCE, DISTANCE)), DISTANCE)",-22206.894956418673,-23804.49228896714
4,31,"div(add(add(CAPACITY, div(DISTANCE, DISTANCE)), div(DISTANCE, DISTANCE)), DISTANCE)",-22206.894956418673,-23904.86106360039
4,32,"div(add(add(CAPACITY, div(DISTANCE, DISTANCE)), div(DISTANCE, DISTANCE)), DISTANCE)",-22206.894956418673,-23389.114444610368
4,33,"div(add(add(CAPACITY, div(DISTANCE, DISTANCE)), div(DISTANCE, DISTANCE)), DISTANCE)",-22206.894956418673,-23392.68789935114
4,34,"div(add(add(CAPACITY, div(DISTANCE, DISTANCE)), div(DISTANCE, DISTANCE)), DISTANCE)",-22206.894956418673,-23576.589642362054
4,35,"div(add(add(CAPACITY, div(DISTANCE, DISTANCE)), div(DISTANCE, DISTANCE)), DISTANCE)",-22206.894956418673,-23268.52531753622
4,36,"div(add(add(CAPACITY, div(DISTANCE, DISTANCE)), div(DISTANCE, DISTANCE)), DISTANCE)",-22206.894956418673,-23685.48166716824
4,37,"div(add(add(CAPACITY, div(DISTANCE, DISTANCE)), div(DISTANCE, DISTANCE)), DISTANCE)",-22206.894956418673,-23486.634045975552
4,38,"div(add(add(CAPACITY, div(DISTANCE, DISTANCE)), div(DISTANCE, DISTANCE)), DISTANCE)",-22206.894956418673,-23882.132977714984
4,39,"div(add(add(CAPACITY, div(DISTANCE, DISTANCE)), div(DISTANCE, DISTANCE)), DISTANCE)",-22206.894956418673,-23300.308208884668
4,40,"div(add(add(CAPACITY, div(DISTANCE, DISTANCE)), div(DISTANCE, DISTANCE)), DISTANCE)",-22206.894956418673,-23559.809553594197
4,41,"div(add(add(CAPACITY, div(DISTANCE, DISTANCE)), div(DISTANCE, DISTANCE)), DISTANCE)",-22206.894956418673,-23488.840457781913
