max_depth,generation,best_individual,max_fitness,avg_fitness
4,1,"sub(div(div(CAPACITY, DISTANCE), add(CAPACITY, DISTANCE)), div(sub(INITIAL_CAPACITY, INITIAL_CAPACITY), mult(CAPACITY, INITIAL_CAPACITY)))",-8313.976482237409,-14846.399093000535
4,2,"sub(div(div(CAPACITY, DISTANCE), add(CAPACITY, DISTANCE)), div(sub(INITIAL_CAPACITY, INITIAL_CAPACITY), mult(CAPACITY, INITIAL_CAPACITY)))",-8313.976482237409,-11959.020375666812
4,3,"sub(div(div(CAPACITY, DISTANCE), DISTANCE), div(sub(INITIAL_CAPACITY, INITIAL_CAPACITY), mult(CAPACITY, INITIAL_CAPACITY)))",-8256.894632280459,-11448.404808052826
4,4,"sub(div(div(CAPACITY, DISTANCE), DISTANCE), div(sub(INITIAL_CAPACITY, INITIAL_CAPACITY), mult(CAPACITY, INITIAL_CAPACITY)))",-8256.894632280459,-10469.928751614136
4,5,"sub(div(div(CAPACITY, DISTANCE), DISTANCE), div(sub(INITIAL_CAPACITY, INITIAL_CAPACITY), mult(CAPACITY, INITIAL_CAPACITY)))",-8256.894632280459,-10127.240897321746
4,6,"sub(div(div(CAPACITY, DISTANCE), DISTANCE), div(sub(INITIAL_CAPACITY, INITIAL_CAPACITY), mult(CAPACITY, INITIAL_CAPACITY)))",-8256.894632280459,-10792.136147878446
4,7,"sub(div(div(CAPACITY, DISTANCE), add(DISTANCE, DISTANCE)), div(div(CAPACITY, DISTANCE), mult(DISTANCE, INITIAL_CAPACITY)))",-8253.96481351382,-10745.144943142739
4,8,"sub(div(div(CAPACITY, DISTANCE), add(DISTANCE, DISTANCE)), div(div(CAPACITY, DISTANCE), mult(DISTANCE, INITIAL_CAPACITY)))",-8253.96481351382,-10082.180357983176
4,9,"sub(div(div(CAPACITY, DISTANCE), add(DISTANCE, sub(INITIAL_CAPACITY, CAPACITY))), div(sub(INITIAL_CAPACITY, INITIAL_CAPACITY), mult(CAPACITY, INITIAL_CAPACITY)))",-8240.30564186775,-9933.913374243833
4,10,"sub(div(div(CAPACITY, DISTANCE), add(DISTANCE, sub(INITIAL_CAPACITY, CAPACITY))), div(sub(INITIAL_CAPACITY, INITIAL_CAPACITY), mult(CAPACITY, INITIAL_CAPACITY)))",-8240.30564186775,-9783.034909434842
4,11,"sub(div(div(CAPACITY, DISTANCE), add(DISTANCE, sub(INITIAL_CAPACITY, CAPACITY))), div(sub(INITIAL_CAPACITY, INITIAL_CAPACITY), mult(CAPACITY, INITIAL_CAPACITY)))",-8240.30564186775,-10451.689044964894
4,12,"sub(div(div(CAPACITY, DISTANCE), add(DISTANCE, sub(INITIAL_CAPACITY, CAPACITY))), div(sub(INITIAL_CAPACITY, INITIAL_CAPACITY), mult(CAPACITY, INITIAL_CAPACITY)))",-8240.30564186775,-10754.023611622548
4,13,"sub(div(div(CAPACITY, DISTANCE), add(DISTANCE, sub(INITIAL_CAPACITY, CAPACITY))), div(sub(INITIAL_CAPACITY, INITIAL_CAPACITY), mult(CAPACITY, INITIAL_CAPACITY)))",-8240.30564186775,-10552.238721149406
4,14,"sub(div(div(CAPACITY, DISTANCE), add(DISTANCE, sub(INITIAL_CAPACITY, CAPACITY))), div(sub(INITIAL_CAPACITY, INITIAL_CAPACITY), mult(CAPACITY, INITIAL_CAPACITY)))",-8240.30564186775,-11016.21158926919
4,15,"sub(div(div(CAPACITY, DISTANCE), add(DISTANCE, sub(INITIAL_CAPACITY, CAPACITY))), div(sub(INITIAL_CAPACITY, INITIAL_CAPACITY), mult(CAPACITY, INITIAL_CAPACITY)))",-8240.30564186775,-10649.102765454609
4,16,"sub(div(div(CAPACITY, DISTANCE), add(DISTANCE, sub(INITIAL_CAPACITY, CAPACITY))), div(sub(INITIAL_CAPACITY, INITIAL_CAPACITY), mult(CAPACITY, INITIAL_CAPACITY)))",-8240.30564186775,-9854.968491459786
4,17,"sub(div(div(CAPACITY, DISTANCE), add(DISTANCE, sub(INITIAL_CAPACITY, CAPACITY))), div(sub(INITIAL_CAPACITY, INITIAL_CAPACITY), mult(CAPACITY, INITIAL_CAPACITY)))",-8240.30564186775,-9813.736460366961
4,18,"sub(div(div(CAPACITY, DISTANCE), add(DISTANCE, sub(INITIAL_CAPACITY, CAPACITY))), div(sub(INITIAL_CAPACITY, INITIAL_CAPACITY), mult(CAPACITY, INITIAL_CAPACITY)))",-8240.30564186775,-9412.904038670396
