max_depth,generation,best_individual,max_fitness,avg_fitness
4,1,"div(CAPACITY, DISTANCE)",-13822.18744274657,-18062.446049655668
4,2,"div(CAPACITY, DISTANCE)",-13822.18744274657,-16437.295397858332
4,3,"div(CAPACITY, DISTANCE)",-13822.18744274657,-15704.16739743875
4,4,"div(CAPACITY, DISTANCE)",-13822.18744274657,-14950.68370701095
4,5,"div(CAPACITY, DISTANCE)",-13822.18744274657,-14913.193302879292
4,6,"div(CAPACITY, DISTANCE)",-13822.18744274657,-14713.456270752658
4,7,"div(CAPACITY, DISTANCE)",-13822.18744274657,-14740.44859977438
4,8,"div(CAPACITY, DISTANCE)",-13822.18744274657,-14713.172014652811
4,9,"div(CAPACITY, add(DISTANCE, div(mult(DISTANCE, INITIAL_CAPACITY), add(INITIAL_CAPACITY, DISTANCE))))",-13803.167608795271,-14641.478001417345
4,10,"div(CAPACITY, add(DISTANCE, div(mult(DISTANCE, INITIAL_CAPACITY), add(INITIAL_CAPACITY, DISTANCE))))",-13803.167608795271,-14656.426029363865
4,11,"div(CAPACITY, add(DISTANCE, div(mult(DISTANCE, INITIAL_CAPACITY), add(INITIAL_CAPACITY, DISTANCE))))",-13803.167608795271,-15063.71331643318
4,12,"div(CAPACITY, add(DISTANCE, div(mult(DISTANCE, INITIAL_CAPACITY), add(INITIAL_CAPACITY, DISTANCE))))",-13803.167608795271,-14652.509424234107
4,13,"div(CAPACITY, add(DISTANCE, div(mult(DISTANCE, INITIAL_CAPACITY), add(INITIAL_CAPACITY, DISTANCE))))",-13803.167608795271,-14724.77266151075
4,14,"div(CAPACITY, add(DISTANCE, div(mult(DISTANCE, INITIAL_CAPACITY), add(INITIAL_CAPACITY, DISTANCE))))",-13803.167608795271,-14567.766813160328
4,15,"div(CAPACITY, add(DISTANCE, div(mult(DISTANCE, INITIAL_CAPACITY), add(INITIAL_CAPACITY, DISTANCE))))",-13803.167608795271,-14706.893907427173
4,16,"div(CAPACITY, add(DISTANCE, div(mult(CAPACITY, INITIAL_CAPACITY), add(INITIAL_CAPACITY, DISTANCE))))",-13802.80630100892,-14377.230187199255
4,17,"div(CAPACITY, add(DISTANCE, div(mult(CAPACITY, INITIAL_CAPACITY), add(INITIAL_CAPACITY, DISTANCE))))",-13802.80630100892,-14322.657067848104
4,18,"div(CAPACITY, add(DISTANCE, div(mult(CAPACITY, INITIAL_CAPACITY), add(INITIAL_CAPACITY, CAPACITY))))",-13801.821500390393,-14567.23524125559
4,19,"div(CAPACITY, div(mult(DISTANCE, mult(DISTANCE, INITIAL_CAPACITY)), add(INITIAL_CAPACITY, DISTANCE)))",-13744.225602127175,-14269.64371704178
4,20,"div(CAPACITY, div(mult(DISTANCE, mult(DISTANCE, INITIAL_CAPACITY)), add(INITIAL_CAPACITY, DISTANCE)))",-13744.225602127175,-14474.925317225587
4,21,"div(CAPACITY, div(mult(DISTANCE, mult(DISTANCE, INITIAL_CAPACITY)), add(INITIAL_CAPACITY, DISTANCE)))",-13744.225602127175,-14998.723820228108
4,22,"div(CAPACITY, div(mult(DISTANCE, mult(DISTANCE, INITIAL_CAPACITY)), div(mult(CAPACITY, INITIAL_CAPACITY), add(INITIAL_CAPACITY, CAPACITY))))",-13660.865997436389,-14512.482452591172
4,23,"div(CAPACITY, div(mult(DISTANCE, mult(DISTANCE, INITIAL_CAPACITY)), add(INITIAL_CAPACITY, CAPACITY)))",-13653.912754760157,-15039.140406412696
4,24,"div(CAPACITY, div(mult(DISTANCE, mult(DISTANCE, DISTANCE)), add(INITIAL_CAPACITY, DISTANCE)))",-13646.231524547207,-14462.597020352074
4,25,"div(CAPACITY, div(mult(DISTANCE, mult(DISTANCE, DISTANCE)), add(INITIAL_CAPACITY, DISTANCE)))",-13646.231524547207,-14639.813487774694
4,26,"div(CAPACITY, div(mult(DISTANCE, mult(DISTANCE, DISTANCE)), add(CAPACITY, DISTANCE)))",-13637.972412567597,-14875.354534089724
4,27,"div(CAPACITY, div(mult(DISTANCE, mult(DISTANCE, DISTANCE)), add(CAPACITY, DISTANCE)))",-13637.972412567597,-14232.857535221274
4,28,"div(CAPACITY, div(mult(DISTANCE, mult(DISTANCE, DISTANCE)), add(CAPACITY, DISTANCE)))",-13637.972412567597,-14539.420082168319
4,29,"div(CAPACITY, div(mult(DISTANCE, mult(DISTANCE, DISTANCE)), add(CAPACITY, DISTANCE)))",-13637.972412567597,-15124.0299528904
4,30,"div(CAPACITY, div(mult(DISTANCE, mult(DISTANCE, DISTANCE)), add(CAPACITY, DISTANCE)))",-13637.972412567597,-14348.076475119604
4,31,"div(CAPACITY, div(mult(DISTANCE, mult(DISTANCE, DISTANCE)), add(CAPACITY, DISTANCE)))",-13637.972412567597,-14333.790945790135
4,32,"div(CAPACITY, div(mult(DISTANCE, mult(DISTANCE, DISTANCE)), add(CAPACITY, DISTANCE)))",-13637.972412567597,-14911.324035046375
4,33,"div(CAPACITY, div(mult(DISTANCE, mult(DISTANCE, DISTANCE)), add(CAPACITY, DISTANCE)))",-13637.972412567597,-14100.915650076193
4,34,"div(CAPACITY, div(mult(DISTANCE, mult(DISTANCE, DISTANCE)), add(CAPACITY, DISTANCE)))",-13637.972412567597,-14186.971288056462
4,35,"div(CAPACITY, div(mult(DISTANCE, mult(DISTANCE, DISTANCE)), add(CAPACITY, DISTANCE)))",-13637.972412567597,-14301.290181284669
4,36,"div(CAPACITY, div(mult(DISTANCE, mult(DISTANCE, DISTANCE)), add(CAPACITY, DISTANCE)))",-13637.972412567597,-14326.740233629103
4,37,"div(CAPACITY, div(mult(DISTANCE, mult(DISTANCE, DISTANCE)), add(CAPACITY, DISTANCE)))",-13637.972412567597,-14377.779284746202
4,38,"div(CAPACITY, div(mult(DISTANCE, mult(DISTANCE, DISTANCE)), add(CAPACITY, DISTANCE)))",-13637.972412567597,-14070.46313416784
