max_depth,generation,best_individual,max_fitness,avg_fitness
4,1,"div(CAPACITY, DISTANCE)",-2276.9590245605546,-3933.040518223795
4,2,"div(CAPACITY, DISTANCE)",-2276.9590245605546,-3099.2818412095603
4,3,"div(CAPACITY, DISTANCE)",-2276.9590245605546,-2960.4950233971867
4,4,"div(CAPACITY, DISTANCE)",-2276.9590245605546,-3037.6251738658025
4,5,"div(CAPACITY, DISTANCE)",-2276.9590245605546,-2617.0806919902175
4,6,"div(CAPACITY, DISTANCE)",-2276.9590245605546,-2549.2291415520235
4,7,"div(CAPACITY, DISTANCE)",-2276.9590245605546,-2764.0964342500233
4,8,"div(CAPACITY, DISTANCE)",-2276.9590245605546,-2562.4944475603247
4,9,"div(div(CAPACITY, DISTANCE), DISTANCE)",-2263.613244609791,-2621.6029105612192
4,10,"div(div(CAPACITY, DISTANCE), DISTANCE)",-2263.613244609791,-2522.7416495511825
4,11,"div(div(CAPACITY, DISTANCE), DISTANCE)",-2263.613244609791,-2611.212172255493
4,12,"div(div(CAPACITY, DISTANCE), DISTANCE)",-2263.613244609791,-2666.5581082201943
4,13,"div(div(CAPACITY, DISTANCE), DISTANCE)",-2263.613244609791,-2731.397089204223
4,14,"div(div(CAPACITY, DISTANCE), DISTANCE)",-2263.613244609791,-2563.462659693691
4,15,"div(div(CAPACITY, DISTANCE), DISTANCE)",-2263.613244609791,-2462.3147277440667
4,16,"div(div(CAPACITY, DISTANCE), DISTANCE)",-2263.613244609791,-2414.2188310764454
4,17,"div(div(CAPACITY, DISTANCE), DISTANCE)",-2263.613244609791,-2537.922788953135
4,18,"div(div(CAPACITY, DISTANCE), DISTANCE)",-2263.613244609791,-2523.0902815178943
4,19,"div(div(CAPACITY, DISTANCE), DISTANCE)",-2263.613244609791,-2460.7133738359275
4,20,"div(div(CAPACITY, DISTANCE), DISTANCE)",-2263.613244609791,-2490.5967580933125
4,21,"div(div(CAPACITY, DISTANCE), DISTANCE)",-2263.613244609791,-2521.8166336139634
4,22,"div(div(CAPACITY, DISTANCE), DISTANCE)",-2263.613244609791,-2520.6579686762043
4,23,"div(div(CAPACITY, DISTANCE), DISTANCE)",-2263.613244609791,-2583.9183974546004
4,24,"div(div(CAPACITY, DISTANCE), DISTANCE)",-2263.613244609791,-2355.3168720145804
4,25,"div(div(CAPACITY, DISTANCE), DISTANCE)",-2263.613244609791,-2446.2262294870407
4,26,"div(div(CAPACITY, DISTANCE), DISTANCE)",-2263.613244609791,-2423.088927951567
4,27,"div(div(CAPACITY, DISTANCE), DISTANCE)",-2263.613244609791,-2420.7588518131965
4,28,"div(div(CAPACITY, DISTANCE), DISTANCE)",-2263.613244609791,-2382.9918825131813
4,29,"div(div(CAPACITY, DISTANCE), DISTANCE)",-2263.613244609791,-2455.3397845978016
4,30,"div(div(CAPACITY, DISTANCE), DISTANCE)",-2263.613244609791,-2584.645163486207
4,31,"div(div(CAPACITY, DISTANCE), DISTANCE)",-2263.613244609791,-2517.3432218734697
4,32,"div(div(CAPACITY, DISTANCE), DISTANCE)",-2263.613244609791,-2460.5093609609085
4,33,"div(div(CAPACITY, DISTANCE), DISTANCE)",-2263.613244609791,-2433.9494785306874
4,34,"div(div(CAPACITY, DISTANCE), DISTANCE)",-2263.613244609791,-2526.8652334609355
4,35,"div(div(CAPACITY, DISTANCE), DISTANCE)",-2263.613244609791,-2421.586351544551
4,36,"div(div(CAPACITY, DISTANCE), DISTANCE)",-2263.613244609791,-2472.0564775116104
4,37,"div(div(CAPACITY, DISTANCE), DISTANCE)",-2263.613244609791,-2422.7295355012225
4,38,"div(div(CAPACITY, DISTANCE), DISTANCE)",-2263.613244609791,-2509.122960613739
4,39,"div(div(CAPACITY, DISTANCE), DISTANCE)",-2263.613244609791,-2455.8705154334825
4,40,"div(div(CAPACITY, DISTANCE), DISTANCE)",-2263.613244609791,-2532.2449837104705
4,41,"div(div(CAPACITY, DISTANCE), DISTANCE)",-2263.613244609791,-2475.9253686053294
4,42,"div(div(CAPACITY, DISTANCE), DISTANCE)",-2263.613244609791,-2438.292998471391
4,43,"div(div(CAPACITY, DISTANCE), DISTANCE)",-2263.613244609791,-2406.1978559154527
4,44,"div(div(CAPACITY, DISTANCE), DISTANCE)",-2263.613244609791,-2406.835974146679
4,45,"div(div(CAPACITY, DISTANCE), DISTANCE)",-2263.613244609791,-2510.934810436535
4,46,"div(div(CAPACITY, DISTANCE), DISTANCE)",-2263.613244609791,-2510.7103682684137
4,47,"div(div(CAPACITY, DISTANCE), DISTANCE)",-2263.613244609791,-2457.2605589755067
4,48,"div(div(div(mult(INITIAL_CAPACITY, CAPACITY), DISTANCE), DISTANCE), DISTANCE)",-2255.0903088439773,-2492.390438830503
4,49,"div(div(div(mult(INITIAL_CAPACITY, CAPACITY), DISTANCE), DISTANCE), DISTANCE)",-2255.0903088439773,-2663.251054036047
4,50,"div(div(div(mult(INITIAL_CAPACITY, CAPACITY), DISTANCE), DISTANCE), DISTANCE)",-2255.0903088439773,-2461.9601534970802
4,51,"div(div(div(mult(INITIAL_CAPACITY, CAPACITY), DISTANCE), DISTANCE), DISTANCE)",-2255.0903088439773,-2447.593429042121
4,52,"div(div(div(mult(INITIAL_CAPACITY, CAPACITY), DISTANCE), DISTANCE), DISTANCE)",-2255.0903088439773,-2600.3865945087823
4,53,"div(div(div(mult(INITIAL_CAPACITY, CAPACITY), DISTANCE), DISTANCE), DISTANCE)",-2255.0903088439773,-2686.9591970982497
4,54,"div(div(div(mult(INITIAL_CAPACITY, CAPACITY), DISTANCE), DISTANCE), DISTANCE)",-2255.0903088439773,-2477.183068669295
4,55,"div(div(div(mult(INITIAL_CAPACITY, CAPACITY), DISTANCE), DISTANCE), add(DISTANCE, INITIAL_CAPACITY))",-2253.4459081184023,-2324.226119318717
4,56,"div(div(div(mult(INITIAL_CAPACITY, CAPACITY), DISTANCE), DISTANCE), add(DISTANCE, INITIAL_CAPACITY))",-2253.4459081184023,-2398.631869861261
4,57,"div(div(div(mult(INITIAL_CAPACITY, CAPACITY), DISTANCE), DISTANCE), add(DISTANCE, INITIAL_CAPACITY))",-2253.4459081184023,-2514.297341041825
4,58,"div(div(div(mult(INITIAL_CAPACITY, CAPACITY), DISTANCE), DISTANCE), add(DISTANCE, INITIAL_CAPACITY))",-2253.4459081184023,-2416.07553817481
4,59,"div(div(div(mult(INITIAL_CAPACITY, CAPACITY), DISTANCE), DISTANCE), add(DISTANCE, add(DISTANCE, INITIAL_CAPACITY)))",-2252.7008586001034,-2525.9309735407337
4,60,"div(div(div(mult(INITIAL_CAPACITY, CAPACITY), DISTANCE), DISTANCE), add(DISTANCE, add(DISTANCE, INITIAL_CAPACITY)))",-2252.7008586001034,-2361.2037473861174
4,61,"div(div(div(mult(INITIAL_CAPACITY, CAPACITY), DISTANCE), DISTANCE), add(DISTANCE, add(DISTANCE, INITIAL_CAPACITY)))",-2252.7008586001034,-2426.2549926375104
4,62,"div(div(div(mult(INITIAL_CAPACITY, CAPACITY), DISTANCE), DISTANCE), add(DISTANCE, add(DISTANCE, INITIAL_CAPACITY)))",-2252.7008586001034,-2372.8095028361095
4,63,"div(div(div(mult(INITIAL_CAPACITY, CAPACITY), DISTANCE), DISTANCE), add(DISTANCE, add(DISTANCE, INITIAL_CAPACITY)))",-2252.7008586001034,-2511.9845043826554
4,64,"div(div(div(mult(INITIAL_CAPACITY, CAPACITY), DISTANCE), DISTANCE), add(DISTANCE, add(DISTANCE, INITIAL_CAPACITY)))",-2252.7008586001034,-2424.204952626449
4,65,"div(div(div(mult(INITIAL_CAPACITY, CAPACITY), DISTANCE), DISTANCE), add(DISTANCE, add(DISTANCE, INITIAL_CAPACITY)))",-2252.7008586001034,-2458.752925537247
4,66,"div(div(div(mult(INITIAL_CAPACITY, CAPACITY), DISTANCE), DISTANCE), add(DISTANCE, mult(INITIAL_CAPACITY, div(INITIAL_CAPACITY, DISTANCE))))",-2252.1657577868177,-2408.7475027290197
4,67,"div(div(div(mult(INITIAL_CAPACITY, CAPACITY), DISTANCE), DISTANCE), add(div(DISTANCE, DISTANCE), add(DISTANCE, INITIAL_CAPACITY)))",-2250.303900444278,-2348.9865356928167
4,68,"div(div(div(mult(INITIAL_CAPACITY, CAPACITY), DISTANCE), DISTANCE), add(div(DISTANCE, DISTANCE), add(DISTANCE, INITIAL_CAPACITY)))",-2250.303900444278,-2429.6878626639405
4,69,"div(div(div(mult(INITIAL_CAPACITY, CAPACITY), DISTANCE), DISTANCE), add(div(DISTANCE, DISTANCE), add(DISTANCE, INITIAL_CAPACITY)))",-2250.303900444278,-2315.7866036283876
4,70,"div(div(div(mult(INITIAL_CAPACITY, CAPACITY), DISTANCE), DISTANCE), add(div(DISTANCE, DISTANCE), add(DISTANCE, INITIAL_CAPACITY)))",-2250.303900444278,-2401.8985734164053
4,71,"div(div(div(mult(INITIAL_CAPACITY, CAPACITY), DISTANCE), DISTANCE), add(div(DISTANCE, DISTANCE), add(DISTANCE, INITIAL_CAPACITY)))",-2250.303900444278,-2283.30396404408
4,72,"div(div(div(mult(INITIAL_CAPACITY, CAPACITY), DISTANCE), DISTANCE), add(div(DISTANCE, DISTANCE), add(DISTANCE, INITIAL_CAPACITY)))",-2250.303900444278,-2357.784248498509
4,73,"div(div(div(mult(INITIAL_CAPACITY, CAPACITY), DISTANCE), DISTANCE), add(div(DISTANCE, DISTANCE), add(DISTANCE, INITIAL_CAPACITY)))",-2250.303900444278,-2398.704295472391
4,74,"div(div(div(mult(INITIAL_CAPACITY, CAPACITY), DISTANCE), DISTANCE), add(div(DISTANCE, DISTANCE), add(DISTANCE, INITIAL_CAPACITY)))",-2250.303900444278,-2390.899139548422
4,75,"div(div(div(mult(INITIAL_CAPACITY, CAPACITY), DISTANCE), DISTANCE), add(div(DISTANCE, DISTANCE), add(DISTANCE, INITIAL_CAPACITY)))",-2250.303900444278,-2354.6963312471753
4,76,"div(div(div(mult(INITIAL_CAPACITY, CAPACITY), DISTANCE), DISTANCE), add(div(DISTANCE, DISTANCE), add(DISTANCE, INITIAL_CAPACITY)))",-2250.303900444278,-2387.6576267161545
4,77,"div(div(div(mult(INITIAL_CAPACITY, CAPACITY), DISTANCE), DISTANCE), add(div(DISTANCE, DISTANCE), add(DISTANCE, INITIAL_CAPACITY)))",-2250.303900444278,-2421.2174046278196
4,78,"div(div(div(mult(INITIAL_CAPACITY, CAPACITY), DISTANCE), DISTANCE), add(add(add(DISTANCE, DISTANCE), add(DISTANCE, INITIAL_CAPACITY)), add(div(DISTANCE, DISTANCE), INITIAL_CAPACITY)))",-2246.8349073105232,-2337.0712310257986
4,79,"div(div(div(mult(INITIAL_CAPACITY, CAPACITY), DISTANCE), DISTANCE), add(add(add(DISTANCE, DISTANCE), add(DISTANCE, INITIAL_CAPACITY)), add(div(DISTANCE, DISTANCE), INITIAL_CAPACITY)))",-2246.8349073105232,-2472.4783970851295
4,80,"div(div(div(mult(INITIAL_CAPACITY, CAPACITY), DISTANCE), DISTANCE), add(add(add(DISTANCE, DISTANCE), add(DISTANCE, INITIAL_CAPACITY)), add(div(DISTANCE, DISTANCE), INITIAL_CAPACITY)))",-2246.8349073105232,-2318.041960343057
4,81,"div(div(div(mult(INITIAL_CAPACITY, CAPACITY), DISTANCE), DISTANCE), add(add(add(DISTANCE, DISTANCE), add(DISTANCE, INITIAL_CAPACITY)), add(div(DISTANCE, DISTANCE), INITIAL_CAPACITY)))",-2246.8349073105232,-2305.1224392982326
4,82,"div(div(div(mult(INITIAL_CAPACITY, CAPACITY), DISTANCE), DISTANCE), add(add(add(DISTANCE, DISTANCE), add(DISTANCE, INITIAL_CAPACITY)), add(div(DISTANCE, DISTANCE), INITIAL_CAPACITY)))",-2246.8349073105232,-2318.784456185967
4,83,"div(div(div(mult(INITIAL_CAPACITY, CAPACITY), DISTANCE), DISTANCE), add(add(add(DISTANCE, DISTANCE), add(DISTANCE, INITIAL_CAPACITY)), add(div(DISTANCE, DISTANCE), INITIAL_CAPACITY)))",-2246.8349073105232,-2335.909439826828
