max_depth,generation,best_individual,max_fitness,avg_fitness
4,1,"div(CAPACITY, DISTANCE)",-6902.045222710265,-9076.32470412697
4,2,"div(CAPACITY, DISTANCE)",-6902.045222710265,-8045.72542387979
4,3,"div(CAPACITY, DISTANCE)",-6902.045222710265,-7674.191516375618
4,4,"div(CAPACITY, DISTANCE)",-6902.045222710265,-7542.29624711552
4,5,"div(CAPACITY, DISTANCE)",-6902.045222710265,-7440.386219547983
4,6,"div(sub(CAPACITY, DISTANCE), add(DISTANCE, div(CAPACITY, CAPACITY)))",-6891.57954623062,-7277.788992338962
4,7,"div(div(CAPACITY, DISTANCE), DISTANCE)",-6869.704414193724,-7362.168599150406
4,8,"div(div(CAPACITY, DISTANCE), DISTANCE)",-6869.704414193724,-7366.3629522247265
4,9,"div(div(CAPACITY, DISTANCE), DISTANCE)",-6869.704414193724,-7313.585134263628
4,10,"div(div(CAPACITY, DISTANCE), DISTANCE)",-6869.704414193724,-7298.854611861448
4,11,"div(div(CAPACITY, DISTANCE), DISTANCE)",-6869.704414193724,-7184.654783713411
4,12,"div(div(CAPACITY, DISTANCE), DISTANCE)",-6869.704414193724,-7339.337736615097
4,13,"div(sub(CAPACITY, DISTANCE), div(CAPACITY, DISTANCE))",-6838.090270004223,-7303.533834305778
4,14,"div(sub(CAPACITY, DISTANCE), div(CAPACITY, DISTANCE))",-6838.090270004223,-7367.515608345936
4,15,"div(sub(CAPACITY, DISTANCE), div(CAPACITY, DISTANCE))",-6838.090270004223,-7347.202648863936
4,16,"div(sub(CAPACITY, DISTANCE), div(CAPACITY, DISTANCE))",-6838.090270004223,-7493.06641367112
4,17,"div(sub(CAPACITY, add(DISTANCE, div(DISTANCE, CAPACITY))), div(CAPACITY, DISTANCE))",-6830.4906340705875,-7350.944117678156
4,18,"div(sub(CAPACITY, add(DISTANCE, div(DISTANCE, CAPACITY))), div(CAPACITY, DISTANCE))",-6830.4906340705875,-7349.058310571264
4,19,"div(sub(CAPACITY, add(DISTANCE, div(DISTANCE, CAPACITY))), div(CAPACITY, DISTANCE))",-6830.4906340705875,-7643.967016561202
4,20,"div(sub(CAPACITY, add(DISTANCE, div(DISTANCE, CAPACITY))), div(CAPACITY, DISTANCE))",-6830.4906340705875,-7619.3436528744305
4,21,"div(sub(CAPACITY, add(DISTANCE, div(DISTANCE, CAPACITY))), div(CAPACITY, DISTANCE))",-6830.4906340705875,-7892.2757296075615
4,22,"div(sub(CAPACITY, add(DISTANCE, div(DISTANCE, CAPACITY))), div(CAPACITY, DISTANCE))",-6830.4906340705875,-7531.771398044897
4,23,"div(sub(CAPACITY, add(DISTANCE, div(DISTANCE, CAPACITY))), div(CAPACITY, DISTANCE))",-6830.4906340705875,-7536.210409047012
4,24,"div(sub(CAPACITY, add(DISTANCE, div(DISTANCE, CAPACITY))), div(CAPACITY, DISTANCE))",-6830.4906340705875,-7398.171442319129
4,25,"div(sub(CAPACITY, add(DISTANCE, div(DISTANCE, CAPACITY))), div(CAPACITY, DISTANCE))",-6830.4906340705875,-7466.032457025363
4,26,"div(sub(CAPACITY, add(DISTANCE, div(DISTANCE, CAPACITY))), div(CAPACITY, DISTANCE))",-6830.4906340705875,-7405.194803011411
4,27,"div(sub(CAPACITY, add(DISTANCE, div(DISTANCE, CAPACITY))), div(CAPACITY, DISTANCE))",-6830.4906340705875,-7067.741237740082
4,28,"div(sub(CAPACITY, add(DISTANCE, div(DISTANCE, CAPACITY))), div(CAPACITY, DISTANCE))",-6830.4906340705875,-7295.049098835077
4,29,"div(sub(CAPACITY, add(DISTANCE, div(DISTANCE, CAPACITY))), div(CAPACITY, DISTANCE))",-6830.4906340705875,-7661.387870101499
4,30,"div(sub(CAPACITY, add(DISTANCE, div(DISTANCE, CAPACITY))), div(CAPACITY, DISTANCE))",-6830.4906340705875,-7368.432265793267
4,31,"div(sub(CAPACITY, add(DISTANCE, div(DISTANCE, CAPACITY))), div(CAPACITY, DISTANCE))",-6830.4906340705875,-7478.246582698094
4,32,"div(sub(CAPACITY, add(DISTANCE, div(DISTANCE, CAPACITY))), div(CAPACITY, DISTANCE))",-6830.4906340705875,-7443.9152995447475
4,33,"div(sub(CAPACITY, add(DISTANCE, div(DISTANCE, CAPACITY))), div(CAPACITY, DISTANCE))",-6830.4906340705875,-7417.309911446202
4,34,"div(sub(CAPACITY, add(DISTANCE, div(DISTANCE, CAPACITY))), div(CAPACITY, DISTANCE))",-6830.4906340705875,-7221.324838002246
4,35,"div(sub(CAPACITY, add(DISTANCE, div(DISTANCE, CAPACITY))), div(CAPACITY, DISTANCE))",-6830.4906340705875,-7196.2601443234935
4,36,"div(sub(CAPACITY, add(DISTANCE, div(DISTANCE, CAPACITY))), div(CAPACITY, DISTANCE))",-6830.4906340705875,-7235.3976387797
4,37,"div(sub(CAPACITY, add(DISTANCE, div(DISTANCE, CAPACITY))), div(CAPACITY, DISTANCE))",-6830.4906340705875,-7251.527311331015
4,38,"div(sub(CAPACITY, add(DISTANCE, div(DISTANCE, CAPACITY))), div(CAPACITY, DISTANCE))",-6830.4906340705875,-7348.030348826406
4,39,"div(sub(CAPACITY, add(DISTANCE, div(DISTANCE, CAPACITY))), div(CAPACITY, DISTANCE))",-6830.4906340705875,-7345.0400592035385
4,40,"div(sub(CAPACITY, add(DISTANCE, div(DISTANCE, CAPACITY))), div(CAPACITY, DISTANCE))",-6830.4906340705875,-7435.018863041931
4,41,"div(sub(CAPACITY, add(DISTANCE, div(DISTANCE, CAPACITY))), div(CAPACITY, DISTANCE))",-6830.4906340705875,-7640.5413069046
4,42,"div(sub(CAPACITY, add(DISTANCE, div(DISTANCE, CAPACITY))), div(CAPACITY, DISTANCE))",-6830.4906340705875,-7404.2757937389015
4,43,"div(sub(CAPACITY, add(DISTANCE, div(DISTANCE, CAPACITY))), div(CAPACITY, DISTANCE))",-6830.4906340705875,-7456.628803545365
