max_depth,generation,best_individual,max_fitness,avg_fitness
4,1,"div(CAPACITY, DISTANCE)",-20101.810416139786,-29980.580346101426
4,2,"div(CAPACITY, DISTANCE)",-20101.810416139786,-25309.80736486991
4,3,"div(CAPACITY, DISTANCE)",-20101.810416139786,-24986.122872006934
4,4,"div(CAPACITY, DISTANCE)",-20101.810416139786,-23742.10725705703
4,5,"div(CAPACITY, DISTANCE)",-20101.810416139786,-22225.63044984803
4,6,"div(CAPACITY, mult(add(mult(DISTANCE, INITIAL_CAPACITY), add(DISTANCE, DISTANCE)), div(add(CAPACITY, INITIAL_CAPACITY), add(CAPACITY, INITIAL_CAPACITY))))",-20097.187016275875,-22284.27686555557
4,7,"div(CAPACITY, mult(add(mult(DISTANCE, INITIAL_CAPACITY), add(DISTANCE, DISTANCE)), div(add(CAPACITY, INITIAL_CAPACITY), add(CAPACITY, INITIAL_CAPACITY))))",-20097.187016275875,-22366.369683800414
4,8,"div(CAPACITY, mult(add(mult(DISTANCE, INITIAL_CAPACITY), add(DISTANCE, DISTANCE)), div(add(CAPACITY, INITIAL_CAPACITY), add(CAPACITY, INITIAL_CAPACITY))))",-20097.187016275875,-22274.55985033668
4,9,"add(add(mult(div(DISTANCE, CAPACITY), CAPACITY), mult(CAPACITY, add(CAPACITY, CAPACITY))), div(sub(div(DISTANCE, DISTANCE), mult(INITIAL_CAPACITY, INITIAL_CAPACITY)), div(CAPACITY, DISTANCE)))",-20047.647721508376,-22177.630202959455
4,10,"add(add(mult(div(DISTANCE, CAPACITY), CAPACITY), mult(CAPACITY, add(CAPACITY, CAPACITY))), div(sub(div(DISTANCE, DISTANCE), mult(INITIAL_CAPACITY, INITIAL_CAPACITY)), div(CAPACITY, DISTANCE)))",-20047.647721508376,-22738.668627760686
4,11,"add(add(mult(div(DISTANCE, CAPACITY), CAPACITY), mult(CAPACITY, add(CAPACITY, CAPACITY))), div(sub(div(DISTANCE, DISTANCE), mult(INITIAL_CAPACITY, INITIAL_CAPACITY)), div(CAPACITY, DISTANCE)))",-20047.647721508376,-21561.90285573264
4,12,"add(add(mult(div(DISTANCE, CAPACITY), CAPACITY), mult(CAPACITY, add(CAPACITY, CAPACITY))), div(sub(INITIAL_CAPACITY, mult(INITIAL_CAPACITY, INITIAL_CAPACITY)), div(CAPACITY, DISTANCE)))",-20047.37637478063,-21944.72143556262
4,13,"add(add(mult(div(DISTANCE, CAPACITY), CAPACITY), mult(CAPACITY, add(CAPACITY, CAPACITY))), div(sub(INITIAL_CAPACITY, mult(INITIAL_CAPACITY, INITIAL_CAPACITY)), div(CAPACITY, DISTANCE)))",-20047.37637478063,-22531.874697456125
4,14,"add(add(mult(div(DISTANCE, CAPACITY), CAPACITY), mult(INITIAL_CAPACITY, add(CAPACITY, CAPACITY))), div(sub(INITIAL_CAPACITY, mult(INITIAL_CAPACITY, INITIAL_CAPACITY)), div(CAPACITY, DISTANCE)))",-20029.9236041878,-22475.14917587399
4,15,"add(add(mult(div(DISTANCE, CAPACITY), CAPACITY), mult(INITIAL_CAPACITY, add(CAPACITY, CAPACITY))), div(sub(INITIAL_CAPACITY, mult(INITIAL_CAPACITY, INITIAL_CAPACITY)), div(CAPACITY, DISTANCE)))",-20029.9236041878,-22408.551619334667
4,16,"add(add(mult(div(DISTANCE, DISTANCE), CAPACITY), mult(INITIAL_CAPACITY, add(CAPACITY, CAPACITY))), div(sub(div(DISTANCE, DISTANCE), mult(INITIAL_CAPACITY, INITIAL_CAPACITY)), div(CAPACITY, DISTANCE)))",-20028.45400786197,-22299.913845636383
4,17,"add(add(mult(div(DISTANCE, DISTANCE), CAPACITY), mult(INITIAL_CAPACITY, add(CAPACITY, CAPACITY))), div(sub(div(DISTANCE, DISTANCE), mult(INITIAL_CAPACITY, INITIAL_CAPACITY)), div(CAPACITY, DISTANCE)))",-20028.45400786197,-24442.59700166525
4,18,"add(add(mult(div(DISTANCE, DISTANCE), CAPACITY), mult(INITIAL_CAPACITY, add(CAPACITY, CAPACITY))), div(sub(div(DISTANCE, DISTANCE), mult(INITIAL_CAPACITY, INITIAL_CAPACITY)), div(CAPACITY, DISTANCE)))",-20028.45400786197,-25239.447596462873
4,19,"add(add(mult(div(DISTANCE, DISTANCE), CAPACITY), mult(INITIAL_CAPACITY, add(CAPACITY, CAPACITY))), div(sub(div(DISTANCE, DISTANCE), mult(INITIAL_CAPACITY, INITIAL_CAPACITY)), div(CAPACITY, DISTANCE)))",-20028.45400786197,-24001.449869714084
4,20,"add(add(mult(div(DISTANCE, DISTANCE), CAPACITY), mult(INITIAL_CAPACITY, add(CAPACITY, CAPACITY))), div(sub(div(DISTANCE, DISTANCE), mult(INITIAL_CAPACITY, INITIAL_CAPACITY)), div(CAPACITY, DISTANCE)))",-20028.45400786197,-24115.88800363457
4,21,"add(add(mult(div(INITIAL_CAPACITY, DISTANCE), CAPACITY), mult(INITIAL_CAPACITY, add(CAPACITY, CAPACITY))), div(sub(div(DISTANCE, DISTANCE), mult(INITIAL_CAPACITY, INITIAL_CAPACITY)), div(CAPACITY, DISTANCE)))",-20026.313018031018,-23499.29347084917
4,22,"add(add(mult(div(INITIAL_CAPACITY, DISTANCE), CAPACITY), mult(INITIAL_CAPACITY, add(CAPACITY, CAPACITY))), div(sub(div(DISTANCE, DISTANCE), mult(INITIAL_CAPACITY, INITIAL_CAPACITY)), div(CAPACITY, DISTANCE)))",-20026.313018031018,-25401.507660407588
4,23,"add(add(mult(div(INITIAL_CAPACITY, DISTANCE), CAPACITY), mult(INITIAL_CAPACITY, add(CAPACITY, CAPACITY))), div(sub(div(DISTANCE, DISTANCE), mult(INITIAL_CAPACITY, INITIAL_CAPACITY)), div(CAPACITY, DISTANCE)))",-20026.313018031018,-24547.552677496155
4,24,"add(add(mult(div(INITIAL_CAPACITY, DISTANCE), CAPACITY), mult(INITIAL_CAPACITY, add(CAPACITY, CAPACITY))), div(sub(div(DISTANCE, DISTANCE), mult(INITIAL_CAPACITY, INITIAL_CAPACITY)), div(CAPACITY, DISTANCE)))",-20026.313018031018,-21662.27151344582
4,25,"add(add(mult(div(INITIAL_CAPACITY, DISTANCE), CAPACITY), mult(INITIAL_CAPACITY, add(CAPACITY, CAPACITY))), div(sub(div(DISTANCE, DISTANCE), mult(INITIAL_CAPACITY, INITIAL_CAPACITY)), div(CAPACITY, DISTANCE)))",-20026.313018031018,-22146.7306087909
4,26,"add(add(mult(div(INITIAL_CAPACITY, DISTANCE), CAPACITY), mult(INITIAL_CAPACITY, add(CAPACITY, CAPACITY))), div(sub(div(DISTANCE, DISTANCE), mult(INITIAL_CAPACITY, INITIAL_CAPACITY)), div(CAPACITY, DISTANCE)))",-20026.313018031018,-21004.99777937151
