Wall time,Step,Value
1789609286.931306,12288,-40.6641960144043
1789609287.528979,14336,-38.77479553222656
1789609289.889017,22528,-30.080942153930664
1789609290.48067,24576,-28.465251922607422
1789609292.2488089,30720,-25.090505599975586
1789609292.838743,32768,-24.387582778930664
1789609294.609493,38912,-22.647212982177734
1789609295.1985788,40960,-22.271297454833984
1789609295.789244,43008,-21.91646385192871
1789609298.150178,51200,-20.758747100830078
1789609303.400772,69632,-20.05799674987793
1789609305.1690612,75776,-19.939367294311523
1789609307.5294971,83968,-19.76866912841797
1789609308.7095098,88064,-19.609811782836914
1789609309.889333,92160,-19.583253860473633
1789609310.477468,94208,-19.63327980041504
1789609311.6538692,98304,-19.850711822509766
1789609312.835223,102400,-19.79434585571289
1789609315.215734,110592,-19.614826202392578
1789609315.803249,112640,-19.697538375854492
1789609316.393125,114688,-19.596525192260742
1789609316.9807959,116736,-19.528470993041992
1789609317.569775,118784,-19.571365356445312
1789609321.119551,131072,-19.71160316467285
1789609322.302229,135168,-19.644899368286133
1789609322.8941991,137216,-19.772523880004883
1789609323.483118,139264,-19.712383270263672
1789609324.07203,141312,-19.72495460510254
1789609325.845027,147456,-19.597166061401367
1789609326.43393,149504,-19.569332122802734
1789609327.0241122,151552,-19.399314880371094
1789609327.614186,153600,-19.418289184570312
1789609330.568038,163840,-19.228750228881836
1789609333.519671,174080,-19.463821411132812
1789609335.2916322,180224,-19.526893615722656
1789609335.879594,182272,-19.494531631469727
1789609339.413656,194560,-19.245744705200195
1789609344.1327412,210944,-19.38055992126465
1789609345.90112,217088,-19.303617477416992
1789609346.4931378,219136,-19.26082992553711
1789609350.6417139,233472,-19.469921112060547
1789609352.437108,239616,-19.35551643371582
1789609353.612055,243712,-19.298059463500977
1789609357.729457,258048,-19.28653907775879
1789609358.317964,260096,-19.278079986572266
1789609360.088877,266240,-19.275066375732422
1789609360.678622,268288,-19.22867202758789
1789609364.805405,282624,-19.152807235717773
1789609365.983547,286720,-19.0606689453125
1789609367.158648,290816,-19.154794692993164
1789609367.745864,292864,-19.233299255371094
1789609368.335673,294912,-19.302473068237305
1789609372.4630148,309248,-19.309675216674805
1789609375.4142458,319488,-19.40944480895996
1789609376.594222,323584,-19.343290328979492
1789609377.18298,325632,-19.40990447998047
1789609377.7747111,327680,-19.360843658447266
1789609379.547486,333824,-19.22241973876953
1789609381.327069,339968,-19.252788543701172
1789609382.5080051,344064,-19.302122116088867
1789609383.099027,346112,-19.275636672973633
1789609384.8683038,352256,-19.26371192932129
1789609388.416666,364544,-19.179431915283203
1789609389.009706,366592,-19.181791305541992
1789609390.193633,370688,-19.196834564208984
1789609391.987144,376832,-19.155017852783203
1789609393.16847,380928,-19.18986701965332
1789609393.756015,382976,-19.198511123657227
1789609394.9379468,387072,-19.10038185119629
1789609396.120598,391168,-19.271469116210938
1789609396.711175,393216,-19.241741180419922
1789609400.843251,407552,-19.225778579711914
1789609405.572639,423936,-19.223947525024414
1789609406.162314,425984,-19.14794921875
1789609406.7526069,428032,-19.21460723876953
1789609409.12097,436224,-19.090452194213867
1789609415.024668,456704,-19.367389678955078
1789609415.61478,458752,-19.35512924194336
1789609416.787321,462848,-19.33463478088379
1789609417.9641879,466944,-19.23609733581543
1789609419.156445,471040,-19.240007400512695
1789609420.926844,477184,-19.113447189331055
1789609421.517728,479232,-19.02886199951172
1789609422.1090932,481280,-18.985397338867188
1789609423.8800268,487424,-19.02886962890625
1789609429.813557,507904,-19.170028686523438
1789609430.99237,512000,-19.290271759033203
1789609434.534527,524288,-19.061094284057617
1789609436.308713,530432,-19.149776458740234
1789609436.899261,532480,-19.151126861572266
1789609437.490707,534528,-19.137849807739258
1789609438.0819142,536576,-19.12535285949707
1789609439.2613492,540672,-19.12514877319336
1789609441.613367,548864,-19.194599151611328
1789609442.801108,552960,-19.20842170715332
1789609443.978264,557056,-19.050243377685547
1789609445.1550012,561152,-18.976926803588867
1789609448.0993652,571392,-19.353424072265625
1789609451.637007,583680,-19.149639129638672
1789609455.781573,598016,-19.292638778686523
1789609456.3720598,600064,-19.23211669921875
1789609459.334815,610304,-19.042375564575195
1789609459.927754,612352,-19.165910720825195
1789609461.725937,618496,-19.25020408630371
1789609462.314497,620544,-19.242572784423828
1789609462.906133,622592,-19.250516891479492
1789609465.264426,630784,-18.938413619995117
1789609465.856878,632832,-18.937496185302734
1789609467.0377212,636928,-18.823083877563477
1789609468.8135622,643072,-18.94247817993164
1789609471.177685,651264,-19.083600997924805
1789609471.7684228,653312,-19.114585876464844
1789609472.361322,655360,-19.10845184326172
1789609472.9587631,657408,-19.072832107543945
1789609474.14271,661504,-19.087181091308594
1789609475.915898,667648,-19.03569793701172
1789609476.5036201,669696,-19.077327728271484
1789609477.090909,671744,-19.0498104095459
1789609478.865682,677888,-19.119789123535156
1789609480.6417449,684032,-19.284149169921875
1789609484.187468,696320,-19.146852493286133
1789609485.3725922,700416,-19.12408447265625
1789609487.142124,706560,-19.197429656982422
1789609487.733738,708608,-19.19989776611328
1789609488.916681,712704,-19.302410125732422
1789609489.508857,714752,-19.19540023803711
1789609492.471145,724992,-18.989641189575195
1789609493.061889,727040,-19.03912353515625
1789609495.4297988,735232,-19.433311462402344
1789609496.615381,739328,-19.196535110473633
1789609498.383478,745472,-18.888763427734375
1789609500.777416,753664,-19.143333435058594
1789609503.140589,761856,-19.301937103271484
1789609504.3269792,765952,-19.230758666992188
1789609506.691414,774144,-19.21114730834961
1789609507.282014,776192,-19.2828369140625
1789609507.872128,778240,-19.3341064453125
1789609509.053088,782336,-19.225704193115234
1789609509.643902,784384,-19.242454528808594
1789609512.00398,792576,-19.264020919799805
1789609512.5959208,794624,-19.243234634399414
1789609514.962254,802816,-19.134408950805664
1789609515.550655,804864,-19.107250213623047
1789609516.138367,806912,-19.199262619018555
1789609522.048815,827392,-19.283214569091797
1789609525.017408,837632,-19.355833053588867
1789609529.155475,851968,-19.12308692932129
1789609529.749061,854016,-19.0163631439209
1789609532.7116039,864256,-19.278682708740234
1789609533.305129,866304,-19.23958396911621
1789609534.487344,870400,-19.13173484802246
1789609535.6876988,874496,-18.967756271362305
1789609538.075825,882688,-19.109403610229492
1789609543.401834,901120,-18.9831485748291
1789609544.58493,905216,-19.015796661376953
1789609545.177509,907264,-19.087900161743164
1789609546.951832,913408,-19.11302947998047
1789609550.506048,925696,-18.929386138916016
1789609554.64534,940032,-19.109418869018555
1789609555.23771,942080,-19.205852508544922
1789609555.8276181,944128,-19.201814651489258
1789609556.418877,946176,-19.15289878845215
1789609557.608026,950272,-19.171667098999023
1789609558.2013628,952320,-19.153470993041992
1789609559.976532,958464,-19.339282989501953
1789609560.5688791,960512,-19.216732025146484
1789609563.5329971,970752,-19.133522033691406
1789609564.12264,972800,-19.13358497619629
1789609570.6527638,995328,-19.033388137817383
1789609572.4288828,1001472,-19.00821876525879
1789609573.0230231,1003520,-19.075590133666992
1789609574.205151,1007616,-19.024608612060547
1789609575.384593,1011712,-19.02657127380371
1789609577.182088,1017856,-19.14738655090332
1789609583.689606,1040384,-19.047334671020508
1789609586.052955,1048576,-19.011396408081055
1789609586.643426,1050624,-19.08489418029785
1789609587.827955,1054720,-19.01126480102539
1789609589.013332,1058816,-19.028188705444336
1789609589.60514,1060864,-19.07647705078125
1789609590.794018,1064960,-19.053863525390625
1789609593.7550058,1075200,-19.245433807373047
1789609594.3488371,1077248,-19.200420379638672
1789609597.915721,1089536,-19.057891845703125
1789609599.105624,1093632,-19.16597557067871
1789609599.698137,1095680,-19.084667205810547
1789609600.292435,1097728,-19.068222045898438
1789609600.883538,1099776,-19.197723388671875
1789609601.476379,1101824,-19.071462631225586
1789609602.067886,1103872,-19.051876068115234
1789609603.254505,1107968,-19.088048934936523
1789609603.845531,1110016,-19.08062171936035
1789609604.438872,1112064,-19.19110870361328
1789609607.4049358,1122304,-18.982458114624023
1789609608.0000482,1124352,-19.000017166137695
1789609608.5930722,1126400,-19.017513275146484
1789609609.778201,1130496,-19.014347076416016
1789609612.1485708,1138688,-19.10830307006836
1789609613.358848,1142784,-19.170373916625977
1789609614.539999,1146880,-19.06561279296875
1789609616.909817,1155072,-19.01889419555664
1789609617.5017312,1157120,-19.089908599853516
1789609618.092886,1159168,-19.135784149169922
1789609620.45762,1167360,-19.14565658569336
1789609622.830488,1175552,-18.947851181030273
1789609623.417603,1177600,-19.06999397277832
1789609625.1932852,1183744,-19.130924224853516
1789609626.379416,1187840,-18.93964958190918
1789609626.970946,1189888,-19.063936233520508
1789609627.565699,1191936,-19.046199798583984
1789609628.174674,1193984,-19.01515769958496
1789609628.76704,1196032,-19.035907745361328
1789609629.357104,1198080,-19.05199432373047
1789609630.54316,1202176,-19.051471710205078
1789609631.1379771,1204224,-19.218198776245117
