Wall time,Step,Value
1789604907.463381,12288,-40.940673828125
1789604908.067998,14336,-39.63005447387695
1789604910.483864,22528,-32.81661605834961
1789604911.090793,24576,-31.560392379760742
1789604912.901154,30720,-29.832454681396484
1789604913.50338,32768,-29.489253997802734
1789604915.3092139,38912,-28.72754669189453
1789604915.9226692,40960,-28.68380355834961
1789604916.525888,43008,-28.47262191772461
1789604918.9515572,51200,-28.193504333496094
1789604924.3858619,69632,-27.568239212036133
1789604926.1984499,75776,-27.725772857666016
1789604928.631116,83968,-27.46017074584961
1789604929.836142,88064,-27.218740463256836
1789604931.045144,92160,-27.295717239379883
1789604931.651938,94208,-27.214561462402344
1789604932.860358,98304,-27.569915771484375
1789604934.0692658,102400,-27.703304290771484
1789604936.48308,110592,-27.460712432861328
1789604937.087311,112640,-27.471879959106445
1789604937.690623,114688,-27.195159912109375
1789604938.2959518,116736,-27.31262969970703
1789604938.898572,118784,-27.188800811767578
1789604942.529693,131072,-27.462169647216797
1789604943.740211,135168,-27.180875778198242
1789604944.345703,137216,-27.2318172454834
1789604944.952043,139264,-27.2898006439209
1789604945.556577,141312,-27.33493423461914
1789604947.371236,147456,-27.417722702026367
1789604947.9776242,149504,-27.40494155883789
1789604948.5824351,151552,-27.11452293395996
1789604949.1866739,153600,-27.28574562072754
1789604952.2054641,163840,-27.356321334838867
1789604955.225458,174080,-26.9847354888916
1789604957.032557,180224,-27.216468811035156
1789604957.638685,182272,-27.21592140197754
1789604961.283355,194560,-27.42272186279297
1789604966.1075609,210944,-27.563579559326172
1789604967.918314,217088,-27.397418975830078
1789604968.521929,219136,-27.538955688476562
1789604972.751484,233472,-27.346324920654297
1789604974.56424,239616,-27.37029457092285
1789604975.767894,243712,-27.518138885498047
1789604980.019014,258048,-27.006591796875
1789604980.6229389,260096,-27.04045867919922
1789604982.438292,266240,-26.916784286499023
1789604983.0435588,268288,-26.892976760864258
1789604987.28035,282624,-27.339885711669922
1789604988.4855292,286720,-27.41725730895996
1789604989.69732,290816,-27.25151252746582
1789604990.301774,292864,-27.14300537109375
1789604990.907294,294912,-27.216564178466797
1789604995.136466,309248,-26.77878189086914
1789604998.162687,319488,-27.1165828704834
1789604999.393794,323584,-27.06538200378418
1789604999.997181,325632,-27.054916381835938
1789605000.5999281,327680,-26.994945526123047
1789605002.4044569,333824,-26.98752784729004
1789605004.217483,339968,-27.212656021118164
1789605005.423512,344064,-27.154996871948242
1789605006.0287611,346112,-27.086292266845703
1789605007.846001,352256,-26.898046493530273
1789605011.473554,364544,-27.138765335083008
1789605012.074018,366592,-27.149417877197266
1789605013.285728,370688,-27.060911178588867
1789605015.097239,376832,-27.105756759643555
1789605016.305496,380928,-27.291091918945312
1789605016.9065878,382976,-27.29248809814453
1789605018.122554,387072,-27.08420753479004
1789605019.3293738,391168,-26.896711349487305
1789605019.93545,393216,-26.916921615600586
1789605024.1636748,407552,-27.112699508666992
1789605028.996675,423936,-27.189905166625977
1789605029.598943,425984,-27.02650260925293
1789605030.203039,428032,-27.094331741333008
1789605032.644959,436224,-26.979557037353516
1789605038.6992419,456704,-27.409927368164062
1789605039.303935,458752,-27.418033599853516
1789605040.528094,462848,-27.540618896484375
1789605041.733579,466944,-27.12796401977539
1789605042.9390368,471040,-26.91144371032715
1789605044.755626,477184,-27.018712997436523
1789605045.3598878,479232,-26.99207305908203
1789605045.964891,481280,-26.985822677612305
1789605047.773973,487424,-26.95762062072754
1789605053.819208,507904,-27.09461212158203
1789605055.0257149,512000,-27.139549255371094
1789605058.642047,524288,-27.041519165039062
1789605060.459726,530432,-26.969694137573242
1789605061.065875,532480,-27.010740280151367
1789605061.669,534528,-27.079208374023438
1789605062.2746592,536576,-27.06574821472168
1789605063.480416,540672,-27.1735897064209
1789605065.897841,548864,-27.04570770263672
1789605067.108639,552960,-26.75066375732422
1789605068.3183308,557056,-26.876876831054688
1789605069.525135,561152,-27.036806106567383
1789605072.57201,571392,-26.856225967407227
1789605076.19377,583680,-26.77720069885254
1789605080.426389,598016,-27.10350799560547
1789605081.030561,600064,-27.105709075927734
1789605084.050348,610304,-26.921613693237305
1789605084.654121,612352,-26.99169158935547
1789605086.463972,618496,-26.99241828918457
1789605087.070963,620544,-26.91700553894043
1789605087.673459,622592,-26.973783493041992
1789605090.096004,630784,-27.151288986206055
1789605090.699923,632832,-27.167890548706055
1789605091.910052,636928,-27.19609832763672
1789605093.725177,643072,-27.044960021972656
1789605096.147224,651264,-27.13510513305664
1789605096.748977,653312,-27.109745025634766
1789605097.3537889,655360,-27.0891056060791
1789605097.95599,657408,-27.05105972290039
1789605099.1695738,661504,-27.01540184020996
1789605100.97882,667648,-27.090248107910156
