Wall time,Step,Value
1789594765.414515,2048,-23.494369506835938
1789594766.122912,4096,-22.772228240966797
1789594767.457524,8192,-20.854171752929688
1789594768.6742558,12288,-18.52815055847168
1789594769.298508,14336,-17.31552505493164
1789594769.946146,16384,-16.557174682617188
1789594770.9307609,18432,-16.2647705078125
1789594771.538903,20480,-15.941516876220703
1789594772.13759,22528,-15.854514122009277
1789594772.788318,24576,-15.865129470825195
1789594773.381844,26624,-15.884575843811035
1789594773.978423,28672,-15.986369132995605
1789594774.6422348,30720,-15.747635841369629
1789594775.3014379,32768,-15.672602653503418
1789594775.9039948,34816,-15.712105751037598
1789594776.537063,36864,-15.940816879272461
1789594777.172616,38912,-15.906264305114746
1789594777.8616939,40960,-15.658475875854492
1789594778.5096982,43008,-15.477667808532715
1789594779.115246,45056,-15.522586822509766
1789594779.744195,47104,-15.696967124938965
1789594780.339443,49152,-15.725946426391602
1789594780.944112,51200,-15.754474639892578
1789594781.54559,53248,-15.839061737060547
1789594782.753957,57344,-15.535554885864258
1789594784.838963,63488,-15.784541130065918
1789594785.534118,65536,-15.811326026916504
1789594786.165258,67584,-15.657855987548828
1789594786.807873,69632,-15.638948440551758
1789594787.458208,71680,-15.639928817749023
1789594788.683241,75776,-15.572187423706055
1789594789.3212202,77824,-15.604083061218262
1789594789.925041,79872,-15.6254243850708
1789594790.525276,81920,-15.547409057617188
1789594791.122658,83968,-15.487648963928223
1789594792.322221,88064,-15.517058372497559
1789594792.9730182,90112,-15.409737586975098
1789594793.573148,92160,-15.330005645751953
1789594794.1786869,94208,-15.49831485748291
1789594794.777778,96256,-15.667521476745605
1789594795.378011,98304,-15.593084335327148
1789594796.5785432,102400,-15.527752876281738
1789594797.202871,104448,-15.687372207641602
1789594798.423071,108544,-15.546574592590332
1789594799.021316,110592,-15.504109382629395
1789594799.619117,112640,-15.345285415649414
1789594800.2160032,114688,-15.331941604614258
1789594800.813786,116736,-15.511037826538086
1789594801.4284742,118784,-15.66500473022461
1789594802.621696,122880,-15.714916229248047
1789594803.219386,124928,-15.76346492767334
1789594803.817059,126976,-15.558032989501953
1789594804.418133,129024,-15.554940223693848
1789594805.0161762,131072,-15.628316879272461
1789594805.611979,133120,-15.579767227172852
1789594806.212224,135168,-15.523274421691895
1789594806.809104,137216,-15.471325874328613
1789594807.407331,139264,-15.522942543029785
1789594808.006965,141312,-15.510347366333008
1789594808.6028879,143360,-15.49167537689209
1789594809.796473,147456,-15.553656578063965
1789594810.402596,149504,-15.658035278320312
1789594811.00051,151552,-15.52639102935791
1789594811.597972,153600,-15.463401794433594
1789594812.79722,157696,-15.54549503326416
1789594813.3980281,159744,-15.563163757324219
1789594813.995162,161792,-15.627854347229004
1789594814.591962,163840,-15.477359771728516
1789594815.782312,167936,-15.421420097351074
1789594816.383678,169984,-15.47754192352295
1789594817.580116,174080,-15.37230110168457
1789594818.1755981,176128,-15.288061141967773
1789594818.7683342,178176,-15.407219886779785
1789594819.369546,180224,-15.615845680236816
1789594819.9725199,182272,-15.65152359008789
1789594820.572184,184320,-15.515643119812012
1789594821.771175,188416,-15.479288101196289
1789594822.366337,190464,-15.423043251037598
1789594822.9647958,192512,-15.619148254394531
1789594823.5594308,194560,-15.84962272644043
1789594824.156126,196608,-15.793292999267578
1789594824.755141,198656,-15.588909149169922
1789594825.348188,200704,-15.606637001037598
1789594826.547575,204800,-15.601783752441406
1789594827.150219,206848,-15.619739532470703
1789594827.749177,208896,-15.628750801086426
1789594828.350034,210944,-15.597702980041504
1789594828.951762,212992,-15.59093189239502
1789594829.5489678,215040,-15.493406295776367
1789594830.144809,217088,-15.366514205932617
1789594830.744592,219136,-15.393798828125
1789594831.9433012,223232,-15.606508255004883
1789594832.5431502,225280,-15.54059886932373
1789594833.140387,227328,-15.61706829071045
1789594833.74281,229376,-15.613136291503906
1789594834.961903,233472,-15.728201866149902
1789594835.5572312,235520,-15.735898971557617
1789594836.156831,237568,-15.680895805358887
1789594836.756216,239616,-15.603067398071289
1789594837.349129,241664,-15.53665828704834
1789594837.948023,243712,-15.537771224975586
1789594838.549228,245760,-15.75389289855957
1789594839.151468,247808,-15.78084945678711
1789594839.747639,249856,-15.675628662109375
1789594840.348908,251904,-15.538744926452637
1789594840.956872,253952,-15.635178565979004
1789594841.5568051,256000,-15.753271102905273
1789594842.146799,258048,-15.77125358581543
1789594842.743005,260096,-15.622700691223145
1789594843.343403,262144,-15.514772415161133
1789594844.540881,266240,-15.697342872619629
1789594845.136975,268288,-15.632139205932617
1789594846.9279628,274432,-15.580317497253418
1789594847.530306,276480,-15.517834663391113
1789594848.7335548,280576,-15.72579288482666
1789594849.3327749,282624,-15.714156150817871
1789594850.532171,286720,-15.679054260253906
1789594851.728572,290816,-15.825432777404785
1789594852.3270981,292864,-15.636816024780273
1789594852.9255161,294912,-15.618622779846191
1789594853.5227141,296960,-15.645489692687988
1789594854.117999,299008,-15.710746765136719
1789594854.716917,301056,-15.620689392089844
1789594855.911049,305152,-15.458449363708496
1789594856.508908,307200,-15.56536865234375
1789594857.1091,309248,-15.607352256774902
1789594857.712196,311296,-15.62339973449707
1789594858.908139,315392,-15.585293769836426
1789594859.503857,317440,-15.557098388671875
1789594860.1063402,319488,-15.559440612792969
1789594861.306943,323584,-15.466706275939941
1789594861.899749,325632,-15.539591789245605
1789594862.5004532,327680,-15.489879608154297
1789594863.695363,331776,-15.527868270874023
1789594864.2930071,333824,-15.488537788391113
1789594865.489899,337920,-15.491026878356934
1789594866.090573,339968,-15.588934898376465
1789594867.28799,344064,-15.445332527160645
1789594867.88264,346112,-15.526656150817871
1789594868.481788,348160,-15.52741527557373
1789594869.674766,352256,-15.522512435913086
1789594870.2757702,354304,-15.417464256286621
1789594870.868993,356352,-15.363678932189941
1789594872.071829,360448,-15.562276840209961
1789594872.663022,362496,-15.631813049316406
1789594873.2805161,364544,-15.650527954101562
1789594873.877346,366592,-15.633722305297852
1789594875.066625,370688,-15.513813018798828
1789594875.660922,372736,-15.694684028625488
1789594876.2557771,374784,-15.56991958618164
1789594876.852012,376832,-15.590302467346191
1789594877.447459,378880,-15.486723899841309
1789594878.0427551,380928,-15.53773307800293
1789594878.645393,382976,-15.51288890838623
1789594879.244952,385024,-15.586941719055176
1789594879.841121,387072,-15.546490669250488
1789594881.0374122,391168,-15.618531227111816
1789594881.636771,393216,-15.617088317871094
1789594883.425528,399360,-15.612072944641113
1789594885.8304482,407552,-15.559350967407227
1789594886.4266298,409600,-15.787895202636719
1789594887.6213388,413696,-15.651101112365723
1789594888.218922,415744,-15.61124324798584
1789594888.8154712,417792,-15.708174705505371
1789594890.0194151,421888,-15.628365516662598
1789594890.619689,423936,-15.623760223388672
1789594891.21665,425984,-15.657411575317383
1789594891.817617,428032,-15.574665069580078
1789594892.4150422,430080,-15.62474536895752
1789594894.201248,436224,-15.464275360107422
1789594894.797442,438272,-15.403809547424316
1789594895.398604,440320,-15.322203636169434
1789594896.002785,442368,-15.356141090393066
1789594896.6034,444416,-15.4942045211792
1789594897.201903,446464,-15.552532196044922
1789594897.800226,448512,-15.499920845031738
1789594898.3944871,450560,-15.632088661193848
1789594898.9995031,452608,-15.634344100952148
1789594899.59826,454656,-15.472726821899414
1789594900.198484,456704,-15.489083290100098
1789594900.7989361,458752,-15.418024063110352
1789594901.995465,462848,-15.59087085723877
1789594902.596745,464896,-15.6387939453125
1789594903.208332,466944,-15.500655174255371
1789594904.4051578,471040,-15.626069068908691
1789594905.006089,473088,-15.645464897155762
1789594905.606496,475136,-15.562923431396484
1789594906.205842,477184,-15.586271286010742
1789594906.7994308,479232,-15.611172676086426
1789594907.3957188,481280,-15.471613883972168
1789594907.989742,483328,-15.333050727844238
1789594909.1875992,487424,-15.64156723022461
1789594909.7906728,489472,-15.562055587768555
1789594910.988158,493568,-15.718863487243652
1789594911.587661,495616,-15.585347175598145
1789594912.215592,497664,-15.429765701293945
1789594913.410953,501760,-15.508249282836914
1789594914.010869,503808,-15.425247192382812
1789594914.6096058,505856,-15.436017036437988
1789594915.2051258,507904,-15.536759376525879
1789594915.8056939,509952,-15.5485200881958
1789594916.3994088,512000,-15.576053619384766
1789594916.997559,514048,-15.45741081237793
1789594917.593346,516096,-15.512523651123047
