Wall time,Step,Value
1789596956.875225,2048,-22.45903968811035
1789596957.4774551,4096,-21.987834930419922
1789596958.682515,8192,-20.71288299560547
1789596959.908919,12288,-18.41464614868164
1789596960.5099509,14336,-17.44873809814453
1789596961.110613,16384,-16.491567611694336
1789596961.710052,18432,-15.70184326171875
1789596962.30686,20480,-15.094499588012695
1789596962.9093828,22528,-14.822176933288574
1789596963.514713,24576,-14.62346076965332
1789596964.1112761,26624,-14.525318145751953
1789596964.712533,28672,-14.359594345092773
1789596965.314187,30720,-14.066739082336426
1789596965.91395,32768,-14.049915313720703
1789596966.515522,34816,-14.118419647216797
1789596967.117276,36864,-14.149282455444336
1789596967.716866,38912,-14.189571380615234
1789596968.317678,40960,-14.138970375061035
1789596968.915485,43008,-14.086013793945312
1789596969.514827,45056,-13.995848655700684
1789596970.11395,47104,-14.042930603027344
1789596970.7140381,49152,-14.052719116210938
1789596971.312949,51200,-14.03038215637207
1789596971.911005,53248,-14.178810119628906
1789596973.109566,57344,-13.945512771606445
1789596974.907704,63488,-13.956168174743652
1789596975.503834,65536,-13.740955352783203
1789596976.103584,67584,-13.723917007446289
1789596976.7019038,69632,-13.731459617614746
1789596977.3022149,71680,-13.783289909362793
1789596978.5009222,75776,-13.897955894470215
1789596979.105935,77824,-13.964615821838379
1789596979.709919,79872,-13.813228607177734
1789596980.3279848,81920,-13.732007026672363
1789596980.9292061,83968,-13.607083320617676
1789596982.129588,88064,-13.619922637939453
1789596982.7318149,90112,-13.6377534866333
1789596983.3332999,92160,-13.74634838104248
1789596983.935043,94208,-13.703154563903809
1789596984.5351958,96256,-13.756771087646484
1789596985.138134,98304,-13.971002578735352
1789596986.335062,102400,-13.865480422973633
1789596986.9369228,104448,-13.782967567443848
1789596988.1373959,108544,-13.72028636932373
1789596988.738026,110592,-13.892839431762695
1789596989.3400278,112640,-13.894529342651367
1789596989.941186,114688,-13.716386795043945
1789596990.54043,116736,-13.557576179504395
1789596991.1415648,118784,-13.587885856628418
1789596992.34698,122880,-13.934555053710938
1789596992.943904,124928,-14.010348320007324
1789596993.545397,126976,-13.795806884765625
1789596994.1475918,129024,-13.783735275268555
1789596994.744428,131072,-13.81725788116455
1789596995.3453078,133120,-13.882486343383789
1789596995.944958,135168,-13.632192611694336
1789596996.545436,137216,-13.56786060333252
1789596997.149515,139264,-13.7196683883667
1789596997.775009,141312,-13.786141395568848
1789596998.3763788,143360,-13.889448165893555
1789596999.5832052,147456,-13.77652645111084
1789597000.187028,149504,-13.760740280151367
1789597000.7856991,151552,-13.648782730102539
1789597001.3869388,153600,-13.706670761108398
1789597002.592685,157696,-13.699958801269531
1789597003.190457,159744,-13.67990779876709
1789597003.790473,161792,-13.66137981414795
1789597004.388355,163840,-13.746212005615234
1789597005.5873952,167936,-13.747909545898438
1789597006.1910248,169984,-13.685635566711426
1789597007.395377,174080,-13.609146118164062
1789597007.995517,176128,-13.640085220336914
1789597008.6012192,178176,-13.68688678741455
1789597009.2026398,180224,-13.7459135055542
1789597009.805111,182272,-13.74552059173584
1789597010.408117,184320,-13.81429672241211
1789597011.612054,188416,-13.666130065917969
1789597012.2128892,190464,-13.585929870605469
1789597012.8145258,192512,-13.80589771270752
1789597013.415512,194560,-14.047074317932129
1789597014.018153,196608,-13.908309936523438
1789597014.6237729,198656,-13.866310119628906
1789597015.225939,200704,-13.742000579833984
1789597016.433305,204800,-13.8086576461792
1789597017.0357819,206848,-14.024008750915527
1789597017.635576,208896,-13.944815635681152
1789597018.237841,210944,-13.808741569519043
1789597018.842813,212992,-13.863607406616211
1789597019.4450932,215040,-13.769949913024902
1789597020.048689,217088,-13.729233741760254
1789597020.648104,219136,-13.820568084716797
1789597021.849061,223232,-13.801497459411621
1789597022.4512599,225280,-13.903564453125
1789597023.053616,227328,-13.941079139709473
1789597023.65271,229376,-13.8177490234375
1789597024.857599,233472,-13.766636848449707
1789597025.45764,235520,-13.795467376708984
1789597026.061213,237568,-13.778937339782715
1789597026.664892,239616,-13.841938972473145
1789597027.264277,241664,-13.895711898803711
1789597027.86721,243712,-13.915224075317383
1789597028.466877,245760,-14.081374168395996
1789597029.071062,247808,-14.006084442138672
1789597029.676888,249856,-13.785906791687012
1789597030.278878,251904,-13.661553382873535
1789597030.884743,253952,-13.60423469543457
1789597031.4909341,256000,-13.792262077331543
1789597032.0953548,258048,-13.676956176757812
1789597032.691989,260096,-13.69216251373291
1789597033.292526,262144,-13.57013988494873
1789597034.5251908,266240,-13.703125953674316
1789597035.124172,268288,-13.679590225219727
1789597036.9296188,274432,-13.913971900939941
1789597037.5290492,276480,-13.702980041503906
1789597038.729352,280576,-13.848803520202637
1789597039.335285,282624,-13.808706283569336
1789597040.5457962,286720,-13.681513786315918
1789597041.754155,290816,-13.68004322052002
1789597042.371347,292864,-13.58528995513916
1789597042.9733,294912,-13.74949836730957
1789597043.576324,296960,-13.802170753479004
1789597044.1767218,299008,-13.793581008911133
1789597044.782901,301056,-13.723419189453125
1789597045.986849,305152,-13.685206413269043
1789597046.587573,307200,-13.746367454528809
1789597047.1898391,309248,-13.675712585449219
1789597047.795308,311296,-13.747087478637695
1789597048.995819,315392,-13.754534721374512
1789597049.6021628,317440,-13.686637878417969
1789597050.204413,319488,-13.745824813842773
1789597051.399953,323584,-13.611810684204102
1789597052.0007832,325632,-13.755435943603516
1789597052.60378,327680,-13.816873550415039
1789597053.805365,331776,-13.74792194366455
1789597054.4063842,333824,-13.687329292297363
1789597055.618114,337920,-13.708256721496582
1789597056.223018,339968,-13.726106643676758
1789597057.4282691,344064,-13.63778018951416
1789597058.031727,346112,-13.68758773803711
1789597058.639938,348160,-13.6694917678833
1789597059.847682,352256,-13.515302658081055
1789597060.449846,354304,-13.430493354797363
1789597061.0514848,356352,-13.463160514831543
1789597062.26084,360448,-13.623629570007324
1789597062.862891,362496,-13.647379875183105
1789597063.464834,364544,-13.709566116333008
1789597064.065225,366592,-13.677979469299316
1789597065.2756438,370688,-13.554656028747559
1789597065.877783,372736,-13.692659378051758
1789597066.48053,374784,-13.684748649597168
1789597067.0843809,376832,-13.672182083129883
