Wall time,Step,Value
1789600599.15041,12288,-39.614444732666016
1789600599.735629,14336,-37.62569046020508
1789600602.073927,22528,-32.15260696411133
1789600602.657962,24576,-31.768789291381836
1789600604.408965,30720,-31.447261810302734
1789600604.99388,32768,-31.431835174560547
1789600606.747325,38912,-31.342405319213867
1789600607.345834,40960,-31.212169647216797
1789600607.929172,43008,-31.066194534301758
1789600610.2705579,51200,-31.082168579101562
1789600615.5498009,69632,-31.082191467285156
1789600617.301165,75776,-30.920536041259766
1789600619.639837,83968,-30.787708282470703
1789600620.8075929,88064,-30.693042755126953
1789600621.977637,92160,-30.531618118286133
1789600622.563582,94208,-30.57649803161621
1789600623.730866,98304,-30.641010284423828
1789600624.897861,102400,-30.870058059692383
1789600627.231516,110592,-30.905981063842773
1789600627.815148,112640,-30.77833366394043
1789600628.396733,114688,-30.55516242980957
1789600628.981672,116736,-30.71194076538086
1789600629.564926,118784,-30.747737884521484
1789600633.0729501,131072,-31.010848999023438
1789600634.2403781,135168,-30.901777267456055
1789600634.823478,137216,-30.906856536865234
1789600635.408531,139264,-30.848339080810547
1789600635.992429,141312,-30.757659912109375
1789600637.746401,147456,-30.572690963745117
1789600638.336481,149504,-30.65752410888672
1789600638.920941,151552,-30.554874420166016
1789600639.5058181,153600,-30.68076515197754
1789600642.430936,163840,-30.611278533935547
1789600645.351948,174080,-30.507932662963867
1789600647.10565,180224,-30.62508201599121
1789600647.6907678,182272,-30.613628387451172
1789600651.223573,194560,-30.88558578491211
1789600655.892631,210944,-30.696943283081055
1789600657.644296,217088,-30.661537170410156
1789600658.228113,219136,-30.729963302612305
1789600662.3242528,233472,-30.890344619750977
1789600664.077151,239616,-30.82769012451172
1789600665.2452512,243712,-30.753538131713867
1789600669.3507211,258048,-31.05322265625
1789600669.935947,260096,-31.006132125854492
1789600671.6921542,266240,-31.001930236816406
1789600672.2760599,268288,-31.008506774902344
1789600676.3636422,282624,-31.067338943481445
1789600677.53207,286720,-30.974626541137695
1789600678.7026691,290816,-31.033605575561523
1789600679.287207,292864,-31.02759552001953
1789600679.870019,294912,-31.1013240814209
1789600683.962629,309248,-30.67674446105957
1789600686.879667,319488,-30.994243621826172
1789600688.050123,323584,-30.741697311401367
1789600688.634026,325632,-30.831819534301758
1789600689.2171898,327680,-30.696340560913086
1789600690.984946,333824,-30.653751373291016
1789600692.7367082,339968,-30.87799072265625
1789600693.9063199,344064,-30.79376983642578
1789600694.489252,346112,-30.762855529785156
1789600696.2419589,352256,-30.744787216186523
1789600699.749771,364544,-30.939598083496094
1789600700.342446,366592,-30.971479415893555
1789600701.5093582,370688,-30.91084098815918
1789600703.265882,376832,-30.94259262084961
1789600704.43521,380928,-30.764005661010742
1789600705.0195048,382976,-30.6364688873291
1789600706.185086,387072,-30.50992202758789
1789600707.352882,391168,-30.746305465698242
1789600707.9385018,393216,-30.70692253112793
1789600712.034663,407552,-30.811542510986328
1789600716.712943,423936,-30.76280403137207
1789600717.297494,425984,-30.672468185424805
1789600717.882732,428032,-30.61762046813965
1789600720.2308679,436224,-30.45017433166504
1789600726.108554,456704,-30.659576416015625
1789600726.6915278,458752,-30.61243438720703
1789600727.8604832,462848,-30.693815231323242
1789600729.028898,466944,-30.64598274230957
1789600730.196288,471040,-30.74669647216797
1789600731.955199,477184,-30.71181869506836
1789600732.537662,479232,-30.76357650756836
1789600733.119282,481280,-30.660335540771484
1789600734.873482,487424,-30.672330856323242
1789600740.7252228,507904,-30.63813018798828
1789600741.897475,512000,-30.7026309967041
1789600745.407386,524288,-30.672006607055664
1789600747.1649039,530432,-30.7900390625
1789600747.7588422,532480,-30.747941970825195
1789600748.341461,534528,-30.82608413696289
1789600748.9259741,536576,-30.81276512145996
1789600750.096382,540672,-30.745296478271484
1789600752.44012,548864,-30.823637008666992
1789600753.6118011,552960,-30.511085510253906
1789600754.780097,557056,-30.395076751708984
1789600755.9508102,561152,-30.665285110473633
1789600758.892884,571392,-30.949562072753906
1789600762.410913,583680,-30.61126708984375
1789600766.5064,598016,-30.78585433959961
1789600767.089789,600064,-30.765085220336914
1789600770.0137699,610304,-30.50440216064453
1789600770.598644,612352,-30.442108154296875
1789600772.354495,618496,-30.510286331176758
1789600772.938565,620544,-30.701129913330078
1789600773.525238,622592,-30.758399963378906
1789600775.867832,630784,-30.7274169921875
1789600776.4513652,632832,-30.739973068237305
1789600777.622586,636928,-30.583587646484375
1789600779.384095,643072,-30.507492065429688
1789600781.7233531,651264,-30.538684844970703
1789600782.3107572,653312,-30.642122268676758
1789600782.895125,655360,-30.47660255432129
1789600783.481309,657408,-30.556922912597656
1789600784.6532621,661504,-30.641000747680664
1789600786.40929,667648,-30.670583724975586
1789600786.9940648,669696,-30.470474243164062
1789600787.577507,671744,-30.45621109008789
1789600789.332176,677888,-30.567432403564453
1789600791.0870101,684032,-30.764026641845703
1789600794.60562,696320,-30.73956871032715
1789600795.799083,700416,-30.666715621948242
1789600797.557133,706560,-30.559648513793945
1789600798.140309,708608,-30.567642211914062
1789600799.309084,712704,-30.670360565185547
1789600799.894377,714752,-30.6383056640625
1789600802.819656,724992,-30.59497833251953
