Wall time,Step,Value
1789688971.928118,38912,-122.98616790771484
1789688976.174918,51200,-106.24934387207031
1789688986.195607,83968,-100.3827896118164
1789688987.4122639,88064,-100.0964584350586
1789688989.27523,94208,-99.46580505371094
1789688996.0037298,116736,-98.79933166503906
1789689005.001211,147456,-100.35863494873047
1789689006.807709,153600,-100.35003662109375
1789689018.83979,194560,-100.00177001953125
1789689026.028772,219136,-100.04962921142578
1789689037.995831,260096,-99.75218963623047
1789689055.372573,319488,-98.63421630859375
1789689057.168159,325632,-98.73770141601562
1789689062.577656,344064,-99.18814849853516
1789689072.1832461,376832,-99.1146469116211
1789689073.4731038,380928,-99.31834411621094
1789689099.821046,471040,-99.45384216308594
1789689102.814538,481280,-98.88387298583984
1789689111.781211,512000,-97.87405395507812
1789689115.3662112,524288,-97.47069549560547
1789689118.361991,534528,-97.42288970947266
1789689122.549095,548864,-97.90192413330078
1789689126.133465,561152,-98.47020721435547
1789689137.574489,600064,-99.18739318847656
1789689147.232254,632832,-99.19046783447266
1789689148.4312608,636928,-99.0231704711914
1789689153.213065,653312,-97.87545013427734
1789689165.770875,696320,-97.46417999267578
1789689170.5640562,712704,-98.2793960571289
1789689180.155091,745472,-98.74457550048828
1789689182.556427,753664,-98.4791030883789
1789689214.966866,864256,-101.29762268066406
1789689215.569348,866304,-101.49530029296875
1789689225.835129,901120,-100.81291198730469
1789689227.651833,907264,-100.60943603515625
1789689229.4624991,913408,-100.62970733642578
1789689238.486349,944128,-100.89488983154297
1789689240.2961888,950272,-100.7061767578125
1789689240.9001658,952320,-100.57225036621094
1789689246.926616,972800,-100.2151870727539
1789689258.400546,1011712,-99.68099975585938
1789689271.109622,1054720,-99.17538452148438
1789689281.385159,1089536,-99.66134643554688
1789689284.4071,1099776,-99.1910171508789
1789689300.722928,1155072,-99.09019470214844
1789689306.731122,1175552,-99.04537963867188
1789689310.349014,1187840,-98.8333969116211
1789689314.563461,1202176,-98.4671630859375
1789689315.165874,1204224,-98.48187255859375
1789689335.113488,1271808,-98.79705047607422
1789689336.306117,1275904,-98.46122741699219
1789689343.57127,1300480,-98.68920135498047
1789689347.763633,1314816,-98.47198486328125
1789689348.364789,1316864,-98.47858428955078
1789689349.565259,1320960,-98.52739715576172
1789689351.365131,1327104,-98.0726547241211
1789689352.559474,1331200,-98.08242797851562
1789689359.786138,1355776,-97.5595703125
1789689365.8992472,1376256,-97.28662872314453
1789689391.773599,1464320,-97.52104949951172
1789689394.184841,1472512,-97.70555114746094
1789689396.6019819,1480704,-97.8535385131836
1789689401.412385,1497088,-98.15400695800781
1789689406.831245,1515520,-97.80423736572266
1789689414.676678,1542144,-97.69760131835938
1789689417.094326,1550336,-98.20663452148438
1789689422.534822,1568768,-98.50094604492188
1789689424.9586759,1576960,-98.97079467773438
1789689426.171356,1581056,-99.14765167236328
1789689427.383907,1585152,-99.53993225097656
1789689431.589459,1599488,-99.49000549316406
1789689434.609351,1609728,-99.77306365966797
1789689435.810292,1613824,-100.00926208496094
1789689438.8122392,1624064,-99.51905822753906
1789689440.019563,1628160,-99.64820861816406
1789689442.4216719,1636352,-99.18624114990234
1789689444.844415,1644544,-98.72791290283203
1789689448.476691,1656832,-98.52738952636719
1789689449.078794,1658880,-98.65450286865234
1789689463.000936,1705984,-98.47798156738281
1789689465.399621,1714176,-98.8979263305664
1789689485.290499,1781760,-99.83660125732422
1789689489.514401,1796096,-100.07046508789062
1789689493.142499,1808384,-100.0443344116211
1789689501.5924869,1837056,-99.64418029785156
1789689503.9961169,1845248,-99.4145736694336
1789689508.207662,1859584,-98.49957275390625
1789689509.404581,1863680,-98.27937316894531
1789689514.258639,1880064,-97.3463134765625
1789689522.715533,1908736,-97.46271514892578
1789689523.327102,1910784,-97.4571762084961
1789689529.3711581,1931264,-98.44585418701172
1789689531.219508,1937408,-98.62405395507812
1789689536.668779,1955840,-98.78663635253906
1789689541.5023518,1972224,-98.13934326171875
1789689546.938517,1990656,-98.34622192382812
1789689547.546249,1992704,-98.45203399658203
1789689551.1568918,2004992,-98.23210906982422
1789689551.756788,2007040,-98.30435180664062
1789689554.761353,2017280,-98.5143051147461
1789689565.62215,2054144,-98.65994262695312
