Wall time,Step,Value
1789623743.661663,12288,-83.05493927001953
1789623751.41073,38912,-43.55517578125
1789623755.006687,51200,-41.18378829956055
1789623764.566147,83968,-39.754364013671875
1789623765.758274,88064,-39.76385498046875
1789623767.5466838,94208,-39.77775192260742
1789623768.7387462,98304,-39.90439224243164
1789623772.318899,110592,-39.96523666381836
1789623774.108067,116736,-39.78813171386719
1789623783.055511,147456,-39.88031005859375
1789623784.8486578,153600,-39.804542541503906
1789623787.831583,163840,-39.596927642822266
1789623792.6221771,180224,-40.000282287597656
1789623796.801515,194560,-39.73326110839844
1789623801.565238,210944,-39.784812927246094
1789623803.3526778,217088,-39.82526397705078
1789623803.948137,219136,-39.7009391784668
1789623808.124165,233472,-39.737518310546875
1789623811.110232,243712,-39.89921188354492
1789623815.8762739,260096,-39.95985412597656
1789623823.632582,286720,-39.21476364135742
1789623830.2240372,309248,-39.712650299072266
1789623833.201303,319488,-39.63773727416992
1789623834.987226,325632,-39.681968688964844
1789623840.351191,344064,-39.46355438232422
1789623840.9474828,346112,-39.43254852294922
1789623846.910922,366592,-39.114017486572266
1789623849.891593,376832,-39.261329650878906
1789623851.083437,380928,-39.266414642333984
1789623851.677611,382976,-39.26619338989258
1789623854.056751,391168,-39.205970764160156
1789623858.829632,407552,-39.09428024291992
1789623863.604331,423936,-39.08917999267578
1789623864.2006102,425984,-39.1676139831543
1789623867.184112,436224,-39.272743225097656
1789623873.764847,458752,-39.39991760253906
1789623877.349021,471040,-39.582664489746094
1789623880.343806,481280,-39.159576416015625
1789623882.132253,487424,-38.9202880859375
1789623889.297429,512000,-38.98719024658203
1789623892.8764958,524288,-39.081539154052734
1789623895.861532,534528,-39.03329849243164
1789623897.652069,540672,-38.908878326416016
1789623900.0406241,548864,-38.94097137451172
1789623902.4527009,557056,-38.911521911621094
1789623903.646971,561152,-39.000675201416016
1789623914.9660769,600064,-39.40420913696289
1789623917.9473312,610304,-39.04081726074219
1789623918.544385,612352,-38.93210983276367
1789623921.532692,622592,-39.10747146606445
1789623924.512755,632832,-39.136993408203125
1789623925.7044952,636928,-38.93651580810547
1789623930.479789,653312,-39.031227111816406
1789623931.077847,655360,-39.08218002319336
1789623935.257532,669696,-38.826988220214844
1789623937.641758,677888,-39.0338249206543
1789623943.033611,696320,-38.96968460083008
1789623947.795352,712704,-39.001705169677734
1789623957.31439,745472,-38.905189514160156
1789623959.704009,753664,-38.65290069580078
1789623963.279688,765952,-39.05686950683594
1789623965.665133,774144,-39.099151611328125
1789623966.85819,778240,-39.00485610961914
1789623991.948459,864256,-39.03729248046875
1789623992.542303,866304,-39.009559631347656
1789623993.732954,870400,-38.874332427978516
1789623997.315866,882688,-38.969722747802734
1789624002.69353,901120,-38.85843276977539
1789624003.887222,905216,-38.93557357788086
1789624004.483458,907264,-39.06155776977539
1789624006.273695,913408,-39.0166015625
1789624009.851501,925696,-38.83343505859375
1789624015.241887,944128,-38.76033020019531
1789624017.0315032,950272,-38.745052337646484
1789624017.6285849,952320,-38.752113342285156
1789624023.5962958,972800,-38.958316802978516
1789624033.736217,1007616,-38.8863639831543
1789624034.931752,1011712,-38.929927825927734
1789624043.312853,1040384,-39.084957122802734
1789624046.294066,1050624,-39.05722427368164
1789624047.49005,1054720,-38.95350646972656
1789624049.2834291,1060864,-39.033817291259766
1789624054.0844328,1077248,-38.963645935058594
1789624057.67055,1089536,-38.90031051635742
1789624058.872424,1093632,-38.92278289794922
1789624060.665695,1099776,-38.79739761352539
1789624064.2609322,1112064,-38.951698303222656
1789624067.253022,1122304,-39.28652572631836
1789624073.228954,1142784,-38.96683883666992
1789624076.823122,1155072,-38.91468811035156
1789624080.4089139,1167360,-38.7393684387207
1789624082.801831,1175552,-38.605735778808594
1789624086.384906,1187840,-38.68540573120117
1789624087.5792482,1191936,-38.81821060180664
1789624088.175244,1193984,-38.84702682495117
1789624089.372378,1198080,-38.693939208984375
1789624090.587757,1202176,-38.761409759521484
1789624091.18205,1204224,-38.82793426513672
1789624094.172699,1214464,-38.75202941894531
1789624094.767819,1216512,-38.79093933105469
1789624100.1449301,1234944,-38.424415588378906
1789624103.732351,1247232,-38.54627227783203
1789624104.932279,1251328,-38.581809997558594
1789624107.919324,1261568,-38.51227951049805
1789624110.9074821,1271808,-38.513328552246094
1789624112.102457,1275904,-38.527496337890625
1789624119.2814138,1300480,-38.992191314697266
1789624123.471263,1314816,-38.68451690673828
1789624124.068502,1316864,-38.7291145324707
1789624125.2898161,1320960,-38.698638916015625
1789624126.4830568,1325056,-38.7817268371582
1789624127.080471,1327104,-38.728736877441406
1789624128.278184,1331200,-38.851959228515625
1789624135.4439821,1355776,-39.195579528808594
1789624137.24205,1361920,-38.95362854003906
1789624139.633728,1370112,-38.635311126708984
1789624141.428184,1376256,-38.4215202331543
1789624143.222854,1382400,-38.46076583862305
1789624145.610744,1390592,-38.67987060546875
1789624146.209407,1392640,-38.86896514892578
1789624148.597177,1400832,-39.14379119873047
1789624151.590303,1411072,-39.09348678588867
1789624152.188297,1413120,-39.135284423828125
1789624158.1670558,1433600,-38.8899040222168
1789624160.558399,1441792,-38.72454833984375
1789624162.349612,1447936,-38.66776657104492
1789624167.161401,1464320,-38.651824951171875
1789624169.554852,1472512,-38.88960266113281
1789624171.3462021,1478656,-38.90829086303711
1789624171.940165,1480704,-38.889625549316406
1789624172.5368161,1482752,-38.91294860839844
1789624176.7499342,1497088,-38.93029022216797
1789624180.342166,1509376,-39.003509521484375
1789624181.535253,1513472,-38.92469024658203
1789624182.13148,1515520,-38.89717102050781
1789624184.515104,1523712,-38.757164001464844
1789624186.898728,1531904,-38.775421142578125
1789624188.6809468,1538048,-38.76805877685547
1789624189.2763772,1540096,-38.82169723510742
1789624189.87482,1542144,-38.75624465942383
1789624192.258581,1550336,-38.630096435546875
1789624197.64349,1568768,-38.887332916259766
1789624200.039268,1576960,-38.81490707397461
1789624200.6359081,1579008,-38.73625183105469
1789624201.2314932,1581056,-38.80842971801758
1789624202.418453,1585152,-38.79721450805664
1789624203.010528,1587200,-38.79412078857422
1789624206.58197,1599488,-38.92289352416992
1789624208.9641862,1607680,-38.86628723144531
1789624209.559207,1609728,-38.92741012573242
1789624210.751308,1613824,-38.943634033203125
1789624211.941442,1617920,-39.047691345214844
1789624213.7296278,1624064,-38.91551971435547
1789624214.324658,1626112,-39.02397537231445
1789624214.921421,1628160,-39.02704620361328
1789624215.515977,1630208,-38.89393615722656
1789624217.300202,1636352,-38.81167221069336
1789624219.684748,1644544,-38.73756408691406
1789624222.66099,1654784,-38.538551330566406
1789624223.2565591,1656832,-38.60693359375
