Wall time,Step,Value
1789598423.058068,2048,-23.17344093322754
1789598423.6512861,4096,-22.973634719848633
1789598424.840147,8192,-22.272409439086914
1789598426.016886,12288,-20.27123260498047
1789598426.606976,14336,-18.88664436340332
1789598427.199271,16384,-17.577861785888672
1789598427.787436,18432,-16.435047149658203
1789598428.3798761,20480,-15.469457626342773
1789598428.9735181,22528,-14.791193008422852
1789598429.564584,24576,-14.253297805786133
1789598430.154073,26624,-13.729905128479004
1789598430.7423842,28672,-13.360271453857422
1789598431.3349602,30720,-13.202816009521484
1789598431.925926,32768,-13.090198516845703
1789598432.515889,34816,-12.79226016998291
1789598433.107172,36864,-12.643720626831055
1789598433.6984692,38912,-12.602689743041992
1789598434.2908921,40960,-12.748903274536133
1789598434.892075,43008,-12.679740905761719
1789598435.488814,45056,-12.519286155700684
1789598436.079227,47104,-12.531261444091797
1789598436.671127,49152,-12.608942031860352
1789598437.267641,51200,-12.64262866973877
1789598437.860766,53248,-12.55804443359375
1789598439.051947,57344,-12.586755752563477
1789598440.8272052,63488,-12.43093204498291
1789598441.4178581,65536,-12.367557525634766
1789598442.006761,67584,-12.340832710266113
1789598442.596071,69632,-12.260537147521973
1789598443.189279,71680,-12.19196605682373
1789598444.3670459,75776,-12.365391731262207
1789598444.9540281,77824,-12.34563159942627
1789598445.539509,79872,-12.290556907653809
1789598446.125993,81920,-12.212145805358887
1789598446.710218,83968,-12.046965599060059
1789598447.88774,88064,-12.124588966369629
1789598448.471843,90112,-12.197603225708008
1789598449.058347,92160,-12.23025131225586
1789598449.644979,94208,-12.176136016845703
1789598450.236295,96256,-12.161685943603516
1789598450.8240771,98304,-12.377264022827148
1789598451.994774,102400,-12.264134407043457
1789598452.583699,104448,-12.271368026733398
1789598453.760864,108544,-12.283480644226074
1789598454.3511128,110592,-12.257574081420898
1789598454.967565,112640,-12.218170166015625
1789598455.5553868,114688,-12.23006534576416
1789598456.141866,116736,-12.140656471252441
1789598456.734272,118784,-12.3098726272583
1789598457.9138508,122880,-12.619560241699219
1789598458.5027509,124928,-12.685408592224121
1789598459.090559,126976,-12.294584274291992
1789598459.677966,129024,-12.297733306884766
1789598460.267597,131072,-12.198636054992676
1789598460.8574579,133120,-12.235008239746094
1789598461.446955,135168,-12.006732940673828
1789598462.040662,137216,-12.020109176635742
1789598462.635139,139264,-12.09393310546875
1789598463.227828,141312,-12.170989036560059
1789598463.819136,143360,-12.277541160583496
1789598464.999338,147456,-12.073762893676758
1789598465.591077,149504,-12.103252410888672
1789598466.184233,151552,-12.171092987060547
1789598466.776788,153600,-12.17523193359375
1789598467.976769,157696,-12.160337448120117
1789598468.566859,159744,-12.042085647583008
1789598469.1593359,161792,-12.012482643127441
1789598469.749372,163840,-12.028289794921875
1789598470.932993,167936,-12.14399528503418
1789598471.5246878,169984,-12.14969539642334
1789598472.711583,174080,-12.063993453979492
1789598473.303311,176128,-12.009772300720215
1789598473.8979142,178176,-12.050177574157715
1789598474.4883788,180224,-12.12360668182373
1789598475.079998,182272,-12.210865020751953
1789598475.672757,184320,-12.10824203491211
1789598476.8574212,188416,-11.975394248962402
1789598477.448083,190464,-11.965991020202637
1789598478.040982,192512,-12.171231269836426
1789598478.634084,194560,-12.354741096496582
1789598479.2288482,196608,-12.124860763549805
1789598479.819656,198656,-11.960052490234375
1789598480.41072,200704,-12.042033195495605
1789598481.5956538,204800,-12.095873832702637
1789598482.186079,206848,-12.17490005493164
1789598482.77833,208896,-12.181421279907227
1789598483.368245,210944,-12.034119606018066
1789598483.958498,212992,-11.994725227355957
1789598484.550626,215040,-11.943336486816406
1789598485.1417542,217088,-11.946730613708496
1789598485.734098,219136,-12.024304389953613
1789598486.9179342,223232,-12.110081672668457
1789598487.511086,225280,-12.100855827331543
1789598488.10587,227328,-12.150047302246094
1789598488.698514,229376,-12.22579288482666
1789598489.8836741,233472,-12.1670560836792
1789598490.47436,235520,-12.22018814086914
1789598491.067002,237568,-12.16086196899414
1789598491.658643,239616,-12.296025276184082
1789598492.250973,241664,-12.233513832092285
1789598492.865845,243712,-12.30097770690918
1789598493.4539149,245760,-12.35440731048584
1789598494.0462348,247808,-12.258163452148438
1789598494.635212,249856,-12.09928035736084
1789598495.226746,251904,-12.127180099487305
1789598495.817434,253952,-12.12551212310791
1789598496.409722,256000,-12.177780151367188
1789598496.9971452,258048,-12.216043472290039
1789598497.5874171,260096,-12.10666561126709
1789598498.177911,262144,-11.964533805847168
1789598499.3777962,266240,-12.21125316619873
1789598499.971603,268288,-12.096623420715332
1789598501.746679,274432,-12.177054405212402
1789598502.3388171,276480,-12.01687240600586
1789598503.520652,280576,-12.015901565551758
1789598504.11302,282624,-12.086641311645508
1789598505.2983968,286720,-12.111533164978027
1789598506.487584,290816,-12.190862655639648
1789598507.0793228,292864,-11.998366355895996
1789598507.670678,294912,-12.079739570617676
1789598508.262923,296960,-12.20926570892334
1789598508.855136,299008,-12.221010208129883
1789598509.448679,301056,-12.20888614654541
1789598510.637444,305152,-12.098901748657227
1789598511.232681,307200,-12.15576171875
1789598511.828458,309248,-12.113210678100586
1789598512.4198241,311296,-12.226070404052734
1789598513.608446,315392,-12.012715339660645
1789598514.2000692,317440,-11.99959945678711
1789598514.791897,319488,-12.023697853088379
1789598515.9784808,323584,-12.049260139465332
1789598516.572392,325632,-12.149773597717285
1789598517.1660001,327680,-12.06269645690918
1789598518.350326,331776,-12.055827140808105
1789598518.938882,333824,-11.963117599487305
1789598520.120362,337920,-12.079726219177246
1789598520.712661,339968,-12.09067440032959
1789598521.901848,344064,-12.088576316833496
1789598522.492309,346112,-12.197860717773438
1789598523.085026,348160,-12.130236625671387
1789598524.272664,352256,-11.882920265197754
1789598524.8670568,354304,-11.91085433959961
1789598525.4589791,356352,-11.908785820007324
1789598526.6417139,360448,-11.94808578491211
1789598527.233547,362496,-11.856205940246582
1789598527.825268,364544,-11.886021614074707
1789598528.419015,366592,-11.963057518005371
1789598529.603246,370688,-11.884538650512695
1789598530.202386,372736,-11.927481651306152
1789598530.7937589,374784,-11.977486610412598
