Wall time,Step,Value
1789635325.206547,38912,-138.21336364746094
1789635328.77268,51200,-126.18099975585938
1789635338.272682,83968,-122.77558135986328
1789635339.459064,88064,-122.56556701660156
1789635341.233896,94208,-122.10796356201172
1789635347.7502139,116736,-121.71451568603516
1789635356.6365068,147456,-122.01209259033203
1789635358.418771,153600,-122.1073989868164
1789635370.261083,194560,-121.73728942871094
1789635377.382983,219136,-121.8470458984375
1789635389.2365508,260096,-122.22110748291016
1789635406.376548,319488,-122.5028305053711
1789635408.1461241,325632,-122.60502624511719
1789635413.479115,344064,-122.41133117675781
1789635423.224071,376832,-122.0038070678711
1789635424.425719,380928,-121.74259948730469
1789635450.880861,471040,-121.99139404296875
1789635453.89696,481280,-122.03468322753906
1789635462.915434,512000,-122.0623550415039
1789635466.529842,524288,-122.05118560791016
1789635469.5405178,534528,-121.93582153320312
1789635473.763186,548864,-122.22476196289062
1789635477.365342,561152,-122.22042083740234
1789635488.825742,600064,-122.37793731689453
1789635498.4347641,632832,-121.75840759277344
1789635499.6415172,636928,-121.51824188232422
1789635504.4644039,653312,-121.816650390625
1789635517.1272588,696320,-121.9400863647461
1789635521.950727,712704,-121.660400390625
1789635531.596184,745472,-122.13482666015625
1789635533.988708,753664,-121.79531860351562
1789635566.428705,864256,-121.83553314208984
1789635567.029929,866304,-121.98816680908203
1789635577.283809,901120,-121.90129852294922
1789635579.09599,907264,-121.64305114746094
1789635580.9008179,913408,-121.7885513305664
1789635589.914019,944128,-121.69832611083984
1789635591.723778,950272,-121.75528717041016
1789635592.324509,952320,-121.7855453491211
1789635598.3298419,972800,-121.74369049072266
1789635609.782302,1011712,-120.89671325683594
1789635622.398859,1054720,-120.90805053710938
1789635632.627072,1089536,-120.97420501708984
1789635635.633174,1099776,-121.02659606933594
1789635651.896851,1155072,-120.91848754882812
1789635657.896055,1175552,-120.71556854248047
1789635661.5063539,1187840,-120.1783447265625
1789635665.705654,1202176,-120.5012435913086
1789635666.308026,1204224,-120.55805206298828
1789635686.205358,1271808,-120.7744140625
1789635687.402244,1275904,-120.80616760253906
1789635694.6111271,1300480,-121.18743896484375
1789635698.8164191,1314816,-120.8529281616211
1789635699.4334168,1316864,-120.71894073486328
1789635700.631788,1320960,-120.71268463134766
1789635702.432621,1327104,-120.7590560913086
1789635703.731008,1331200,-120.66166687011719
1789635710.942755,1355776,-120.8522720336914
1789635716.94367,1376256,-121.07240295410156
1789635742.8209941,1464320,-120.62092590332031
1789635745.2194052,1472512,-120.36553192138672
1789635747.6219149,1480704,-120.51619720458984
1789635752.417151,1497088,-120.34016418457031
1789635757.845747,1515520,-120.64676666259766
1789635765.711113,1542144,-120.80924224853516
1789635768.1163049,1550336,-120.66869354248047
1789635773.5242481,1568768,-120.90353393554688
1789635775.928979,1576960,-121.10743713378906
1789635777.126855,1581056,-121.09982299804688
1789635778.334157,1585152,-121.2226333618164
1789635782.5458639,1599488,-121.1014633178711
1789635785.5522418,1609728,-120.66246032714844
1789635786.754248,1613824,-120.66278839111328
1789635789.7623959,1624064,-120.61978149414062
1789635790.963948,1628160,-120.74044036865234
1789635793.382802,1636352,-120.85712432861328
1789635795.791978,1644544,-121.00883483886719
1789635799.413698,1656832,-120.72149658203125
1789635800.015855,1658880,-120.72312927246094
1789635813.8316438,1705984,-120.95805358886719
1789635816.243368,1714176,-121.2536392211914
1789635836.128918,1781760,-121.06816101074219
1789635840.357206,1796096,-120.89462280273438
1789635843.9681,1808384,-120.72760772705078
1789635852.3848388,1837056,-120.47023010253906
1789635854.799186,1845248,-120.60200500488281
1789635858.9909172,1859584,-120.3034896850586
1789635860.194036,1863680,-120.45858764648438
1789635864.99652,1880064,-120.56294250488281
1789635873.42896,1908736,-120.69528198242188
1789635874.0285609,1910784,-120.85979461669922
1789635880.0756779,1931264,-120.73497009277344
1789635881.879068,1937408,-120.2938461303711
1789635887.2961001,1955840,-121.1611557006836
1789635892.105002,1972224,-121.53734588623047
1789635897.523123,1990656,-121.14871215820312
1789635898.125267,1992704,-121.02995300292969
1789635901.74259,2004992,-121.16568756103516
1789635902.346785,2007040,-121.18246459960938
1789635905.3602078,2017280,-120.97069549560547
1789635916.208823,2054144,-120.9999771118164
1789635918.0139709,2060288,-121.28726959228516
1789635923.4524858,2078720,-121.37395477294922
1789635941.525747,2140160,-121.30980682373047
1789635949.346014,2166784,-121.13252258300781
1789635952.9662578,2179072,-120.78301239013672
1789635954.771008,2185216,-120.94686889648438
1789635955.976525,2189312,-121.0855484008789
1789635958.394142,2197504,-120.92713928222656
1789635962.039305,2209792,-121.27046966552734
1789635965.056465,2220032,-121.32193756103516
1789635971.075565,2240512,-121.3215103149414
1789635974.689822,2252800,-121.16043090820312
1789635977.7006452,2263040,-121.31381225585938
1789635983.741791,2283520,-121.11763000488281
1789636009.160416,2369536,-120.6259765625
1789636011.56591,2377728,-120.42123413085938
1789636012.1690938,2379776,-120.53628540039062
1789636012.7716742,2381824,-120.55249786376953
1789636023.6095612,2418688,-120.9455337524414
1789636031.445287,2445312,-120.81126403808594
1789636039.28896,2471936,-120.66278076171875
1789636054.95128,2525184,-121.19869995117188
