Wall time,Step,Value
1789727102.429558,38912,-116.24966430664062
1789727106.015095,51200,-94.20736694335938
1789727115.469501,83968,-81.8487319946289
1789727116.63576,88064,-81.08929443359375
1789727118.389869,94208,-80.62303924560547
1789727124.82844,116736,-80.88590240478516
1789727133.58241,147456,-80.60923767089844
1789727135.335948,153600,-80.43659973144531
1789727147.014657,194560,-79.56884765625
1789727154.008898,219136,-80.66669464111328
1789727166.028621,260096,-80.74991607666016
1789727182.943755,319488,-80.51659393310547
1789727184.683251,325632,-80.41070556640625
1789727189.9343219,344064,-80.75582885742188
1789727199.240583,376832,-81.13256072998047
1789727200.491761,380928,-80.96880340576172
1789727226.113019,471040,-79.0772476196289
1789727229.026504,481280,-78.85954284667969
1789727237.792842,512000,-79.0591049194336
1789727241.291614,524288,-79.56437683105469
1789727244.2149708,534528,-79.06145477294922
1789727248.3191302,548864,-78.9390640258789
1789727251.808547,561152,-78.70652770996094
1789727262.870773,600064,-79.921630859375
1789727272.1894221,632832,-79.92550659179688
1789727273.3508348,636928,-79.83799743652344
1789727278.0276191,653312,-80.10344696044922
1789727290.2449548,696320,-79.93991088867188
1789727294.920513,712704,-78.97565460205078
1789727304.2342231,745472,-78.93572235107422
1789727306.564671,753664,-79.19145202636719
1789727338.044974,864256,-80.76730346679688
1789727338.628268,866304,-80.90367889404297
1789727348.5392041,901120,-79.0914535522461
1789727350.2818491,907264,-78.87185668945312
1789727352.0340428,913408,-78.48529815673828
1789727360.7702332,944128,-80.70938873291016
1789727362.519526,950272,-80.9422836303711
1789727363.099413,952320,-81.07171630859375
1789727368.9560099,972800,-80.44060516357422
1789727380.000791,1011712,-81.81037139892578
1789727392.2545621,1054720,-78.66272735595703
1789727402.137863,1089536,-80.08306884765625
1789727405.039467,1099776,-80.48165893554688
1789727420.795323,1155072,-80.92813873291016
1789727426.616781,1175552,-81.36279296875
1789727430.128107,1187840,-81.22451782226562
1789727434.1880808,1202176,-80.61170959472656
1789727434.76455,1204224,-80.4947738647461
1789727454.000715,1271808,-78.99149322509766
1789727455.1652448,1275904,-79.2628402709961
1789727462.156818,1300480,-79.84690856933594
1789727466.234735,1314816,-79.32538604736328
1789727466.8150568,1316864,-79.521728515625
1789727467.980511,1320960,-79.53316497802734
1789727469.725098,1327104,-79.46642303466797
1789727470.891946,1331200,-79.51879119873047
1789727477.907351,1355776,-80.02818298339844
1789727483.819647,1376256,-80.69974517822266
1789727508.8457322,1464320,-78.27852630615234
1789727511.173414,1472512,-78.66171264648438
1789727513.518181,1480704,-78.78471374511719
1789727518.178726,1497088,-78.95992279052734
1789727523.397187,1515520,-79.25222778320312
1789727530.964606,1542144,-79.65807342529297
1789727533.298708,1550336,-79.33931732177734
1789727538.561981,1568768,-79.614501953125
1789727540.893149,1576960,-79.63847351074219
1789727542.053909,1581056,-79.31765747070312
1789727543.214269,1585152,-79.36775207519531
1789727547.289122,1599488,-79.10761260986328
1789727550.206602,1609728,-78.51334381103516
1789727551.369131,1613824,-78.53040313720703
1789727554.272991,1624064,-78.86295318603516
1789727555.431246,1628160,-78.99772644042969
1789727557.754494,1636352,-79.31422424316406
1789727560.087082,1644544,-79.43053436279297
1789727563.5738492,1656832,-79.50685119628906
1789727564.153733,1658880,-79.65509033203125
1789727577.537611,1705984,-79.69422912597656
1789727579.8648992,1714176,-79.9771499633789
1789727599.09775,1781760,-79.57378387451172
1789727603.177351,1796096,-79.19023895263672
1789727606.666465,1808384,-79.30270385742188
1789727614.800647,1837056,-79.31730651855469
1789727617.136065,1845248,-79.63809204101562
1789727621.2022169,1859584,-79.40098571777344
1789727622.365582,1863680,-79.38145446777344
1789727627.022112,1880064,-79.11714935302734
1789727635.175621,1908736,-79.81500244140625
1789727635.7544389,1910784,-79.69047546386719
1789727641.5626419,1931264,-80.0372085571289
1789727643.31404,1937408,-80.05900573730469
1789727648.544748,1955840,-80.26226043701172
1789727653.187213,1972224,-80.77629852294922
1789727658.4331992,1990656,-80.91096496582031
1789727659.013345,1992704,-80.75569152832031
1789727662.5066009,2004992,-80.66891479492188
1789727663.088595,2007040,-80.70433044433594
1789727665.991124,2017280,-80.17947387695312
1789727676.4485261,2054144,-79.6733169555664
1789727678.193542,2060288,-79.49156188964844
1789727683.4136279,2078720,-78.66866302490234
1789727700.865023,2140160,-80.58158111572266
1789727708.420427,2166784,-81.25568389892578
1789727711.9080708,2179072,-81.17140197753906
1789727713.668402,2185216,-81.56592559814453
1789727714.831159,2189312,-81.5550308227539
1789727717.1550741,2197504,-81.08731079101562
1789727720.637475,2209792,-80.40087890625
1789727723.559485,2220032,-80.09744262695312
1789727729.4104059,2240512,-79.58074951171875
1789727732.927474,2252800,-80.11894989013672
1789727735.858458,2263040,-80.06209564208984
1789727741.7606661,2283520,-79.85328674316406
1789727766.341513,2369536,-79.84691619873047
1789727768.664119,2377728,-79.94956970214844
1789727769.2469509,2379776,-79.91621398925781
1789727769.831032,2381824,-79.93157958984375
1789727780.3184159,2418688,-79.61534881591797
1789727787.884259,2445312,-79.72502899169922
1789727795.4698849,2471936,-79.909912109375
1789727810.6129038,2525184,-79.9644546508789
1789727817.6224372,2549760,-79.34735107421875
1789727824.038214,2572288,-78.98267364501953
1789727825.7801971,2578432,-78.8163833618164
1789727827.52839,2584576,-79.02819061279297
1789727839.19836,2625536,-79.53189849853516
1789727842.6843038,2637824,-78.7679214477539
1789727846.76333,2652160,-78.76619720458984
1789727850.276869,2664448,-78.73011016845703
1789727859.5910559,2697216,-79.38227844238281
1789727861.338824,2703360,-79.29491424560547
1789727867.746311,2725888,-79.94157409667969
1789727869.5000582,2732032,-79.98908996582031
1789727871.248061,2738176,-79.69932556152344
1789727871.828875,2740224,-79.73130798339844
1789727899.786082,2838528,-79.30642700195312
1789727901.5342138,2844672,-79.51443481445312
1789727903.2864451,2850816,-79.55496215820312
1789727903.867844,2852864,-79.59581756591797
1789727916.709815,2897920,-80.04032897949219
1789727923.7092109,2922496,-80.20191192626953
1789727929.525783,2942976,-80.68077850341797
1789727931.8712819,2951168,-80.73095703125
1789727946.422101,3002368,-79.91999816894531
1789727947.0056791,3004416,-79.77449035644531
1789727953.403074,3026944,-79.52604675292969
1789727958.0730681,3043328,-79.18992614746094
1789727960.408919,3051520,-79.11853790283203
1789727961.568295,3055616,-79.02877044677734
1789727980.20358,3121152,-79.12487030029297
1789727982.522078,3129344,-79.09149169921875
1789727997.072106,3180544,-78.6998519897461
1789728006.360627,3213312,-78.16050720214844
1789728006.940056,3215360,-78.11640167236328
1789728015.6535769,3246080,-78.95685577392578
1789728017.978822,3254272,-79.31304931640625
1789728027.299458,3287040,-79.40769958496094
1789728027.88254,3289088,-79.2286148071289
1789728040.7907789,3334144,-79.58187866210938
1789728043.695101,3344384,-79.28715515136719
1789728046.6098409,3354624,-79.51934814453125
1789728048.364341,3360768,-79.43614959716797
1789728051.273279,3371008,-80.30988311767578
1789728053.023964,3377152,-80.54790496826172
1789728060.01777,3401728,-81.06983947753906
1789728064.6759648,3418112,-80.9198226928711
1789728068.752077,3432448,-80.26446533203125
1789728072.857913,3446784,-80.41716766357422
1789728078.094235,3465216,-79.73480987548828
1789728080.424787,3473408,-79.94329833984375
1789728081.590125,3477504,-79.63562774658203
1789728082.7554822,3481600,-79.82730865478516
1789728084.5007691,3487744,-79.40497589111328
1789728088.5948071,3502080,-79.29428100585938
1789728093.8306072,3520512,-78.40999603271484
