Wall time,Step,Value
1789615066.0731661,12288,-85.10523986816406
1789615073.726316,38912,-69.5375747680664
1789615077.257886,51200,-67.18414306640625
1789615086.702064,83968,-66.45977020263672
1789615087.880206,88064,-66.6264419555664
1789615089.640791,94208,-66.40999603271484
1789615090.8194199,98304,-66.143798828125
1789615094.346025,110592,-66.4924545288086
1789615096.1053681,116736,-66.5826416015625
1789615104.92706,147456,-65.794921875
1789615106.692904,153600,-66.13324737548828
1789615109.636074,163840,-66.65876770019531
1789615114.34387,180224,-66.08496856689453
1789615118.470887,194560,-66.11933898925781
1789615123.198457,210944,-66.48810577392578
1789615124.9544792,217088,-65.95840454101562
1789615125.5463932,219136,-65.90159606933594
1789615129.664721,233472,-65.48851776123047
1789615132.608075,243712,-65.81098175048828
1789615137.308291,260096,-65.69136810302734
1789615144.9453151,286720,-66.51471710205078
1789615151.4122822,309248,-65.81414794921875
1789615154.352291,319488,-65.35443878173828
1789615156.113131,325632,-65.80738067626953
1789615161.418365,344064,-66.23453521728516
1789615162.005256,346112,-66.24942779541016
1789615167.886899,366592,-65.8951644897461
1789615170.834243,376832,-66.7371826171875
1789615172.0100029,380928,-66.72743225097656
1789615172.5994282,382976,-66.57491302490234
1789615174.94931,391168,-66.20051574707031
1789615179.6693912,407552,-66.52848815917969
1789615184.367599,423936,-66.99427032470703
1789615184.9555352,425984,-66.82946014404297
1789615187.894349,436224,-65.87523651123047
1789615194.383295,458752,-65.68651580810547
1789615197.911721,471040,-65.56680297851562
1789615200.8552058,481280,-64.96383666992188
1789615202.621678,487424,-65.22669219970703
1789615209.684288,512000,-65.96217346191406
1789615213.201453,524288,-65.68167114257812
1789615216.130184,534528,-65.79006958007812
1789615217.888581,540672,-65.87440490722656
1789615220.229038,548864,-66.0354232788086
1789615222.570016,557056,-65.73678588867188
1789615223.743894,561152,-65.88038635253906
1789615234.934433,600064,-66.38223266601562
1789615237.8707168,610304,-65.96125793457031
1789615238.459126,612352,-65.7936019897461
1789615241.4141681,622592,-65.88117218017578
1789615244.376141,632832,-66.05284118652344
1789615245.551583,636928,-66.25579833984375
1789615250.301764,653312,-66.85038757324219
1789615250.888791,655360,-66.79946899414062
1789615255.001088,669696,-66.74839782714844
1789615257.354848,677888,-66.65876007080078
1789615262.679136,696320,-66.54618072509766
1789615267.3837109,712704,-66.70620727539062
1789615276.8052611,745472,-67.34909057617188
1789615279.1651661,753664,-67.15724182128906
1789615282.696531,765952,-66.84960174560547
1789615285.056548,774144,-66.84507751464844
1789615286.233088,778240,-66.96336364746094
1789615310.995275,864256,-65.57543182373047
1789615311.582636,866304,-65.63967895507812
1789615312.7581341,870400,-65.71826171875
1789615316.288995,882688,-65.92237091064453
1789615321.5889401,901120,-65.17139434814453
1789615322.7651892,905216,-65.43142700195312
1789615323.353271,907264,-65.43453979492188
1789615325.12329,913408,-65.5274887084961
