Wall time,Step,Value
1789641217.619781,38912,-153.8333282470703
1789641221.22448,51200,-147.09646606445312
1789641230.8290508,83968,-146.2493438720703
1789641232.029736,88064,-145.57354736328125
1789641233.826396,94208,-144.6193389892578
1789641240.4727721,116736,-142.6779327392578
1789641249.485373,147456,-141.39772033691406
1789641251.2873988,153600,-140.9187774658203
1789641263.27187,194560,-134.90582275390625
1789641270.474761,219136,-135.71388244628906
1789641282.503561,260096,-136.49462890625
1789641299.885105,319488,-134.97979736328125
1789641301.6851509,325632,-134.69924926757812
1789641307.0787132,344064,-134.11428833007812
1789641316.703587,376832,-133.75840759277344
1789641317.8981519,380928,-133.87655639648438
1789641344.2801678,471040,-134.65396118164062
1789641347.2696161,481280,-135.2006378173828
1789641356.285606,512000,-136.73033142089844
1789641359.878334,524288,-136.34225463867188
1789641362.8726661,534528,-135.902587890625
1789641367.063552,548864,-135.88711547851562
1789641370.6619542,561152,-136.53173828125
1789641382.052385,600064,-136.3477020263672
1789641391.6848252,632832,-134.81578063964844
1789641392.885677,636928,-134.617919921875
1789641397.687145,653312,-134.51461791992188
1789641410.2868412,696320,-135.35791015625
1789641415.0879302,712704,-137.57443237304688
1789641424.6806679,745472,-139.03997802734375
1789641427.066526,753664,-138.93194580078125
1789641459.546116,864256,-137.09140014648438
1789641460.14537,866304,-137.21798706054688
1789641470.3445492,901120,-134.7695770263672
1789641472.163119,907264,-134.312255859375
1789641473.9593952,913408,-133.85427856445312
1789641482.931812,944128,-136.79891967773438
1789641484.731798,950272,-137.1905059814453
1789641485.3268821,952320,-137.39614868164062
1789641491.420394,972800,-137.03607177734375
1789641502.8599281,1011712,-136.21432495117188
1789641515.552168,1054720,-136.97471618652344
1789641525.773608,1089536,-136.009521484375
1789641528.789475,1099776,-136.32366943359375
1789641545.054129,1155072,-135.39480590820312
1789641551.052011,1175552,-135.90972900390625
1789641554.651623,1187840,-135.63760375976562
1789641558.884927,1202176,-135.69981384277344
1789641559.488035,1204224,-135.7296142578125
1789641579.3352761,1271808,-134.62478637695312
1789641580.5394702,1275904,-134.5921630859375
1789641587.786623,1300480,-134.61907958984375
1789641592.012835,1314816,-133.44248962402344
1789641592.614701,1316864,-133.28515625
1789641593.822152,1320960,-133.0232696533203
1789641595.6204998,1327104,-132.45208740234375
1789641596.8287628,1331200,-132.2500762939453
1789641604.063541,1355776,-134.34210205078125
1789641610.09056,1376256,-136.35281372070312
1789641636.094414,1464320,-136.85385131835938
1789641638.518006,1472512,-136.75436401367188
1789641640.939347,1480704,-136.407958984375
1789641645.771544,1497088,-134.9121856689453
1789641651.207266,1515520,-134.70474243164062
1789641659.07466,1542144,-134.00169372558594
1789641661.488727,1550336,-134.20411682128906
1789641666.941417,1568768,-136.2259521484375
1789641669.369834,1576960,-136.76889038085938
1789641670.577135,1581056,-136.6450958251953
1789641671.788539,1585152,-136.77639770507812
1789641676.0107908,1599488,-135.4400177001953
1789641679.0275142,1609728,-135.13868713378906
1789641680.235185,1613824,-135.407958984375
1789641683.257018,1624064,-135.75404357910156
1789641684.470585,1628160,-136.4256134033203
1789641686.883253,1636352,-136.7492218017578
1789641689.3109272,1644544,-136.9369354248047
1789641692.9571898,1656832,-135.79595947265625
1789641693.559426,1658880,-135.79339599609375
1789641707.432789,1705984,-133.7596435546875
1789641709.84638,1714176,-134.9171905517578
1789641729.772356,1781760,-135.8290252685547
1789641734.025763,1796096,-135.03871154785156
1789641737.642077,1808384,-134.76869201660156
1789641746.100458,1837056,-136.25051879882812
1789641748.5151181,1845248,-136.78265380859375
1789641752.7501109,1859584,-135.9557342529297
1789641753.956823,1863680,-135.5620880126953
1789641758.7962492,1880064,-134.3652801513672
1789641767.264967,1908736,-134.5521240234375
1789641767.869065,1910784,-134.41281127929688
1789641773.924854,1931264,-134.4682159423828
1789641775.741099,1937408,-134.2574920654297
1789641781.268085,1955840,-134.42396545410156
1789641786.0994549,1972224,-135.14944458007812
1789641791.522867,1990656,-135.7062530517578
1789641792.129787,1992704,-135.48899841308594
1789641795.756758,2004992,-134.8498077392578
1789641796.358277,2007040,-135.1063690185547
1789641799.373399,2017280,-134.621826171875
1789641810.236417,2054144,-133.62437438964844
1789641812.0757031,2060288,-133.91465759277344
1789641817.490369,2078720,-134.3772430419922
1789641835.585044,2140160,-136.44558715820312
1789641843.455028,2166784,-136.79696655273438
1789641847.075238,2179072,-136.85791015625
1789641848.8914251,2185216,-137.65711975097656
1789641850.100062,2189312,-137.71371459960938
1789641852.545774,2197504,-137.33349609375
1789641856.1695948,2209792,-137.06683349609375
1789641859.18611,2220032,-137.51123046875
1789641865.220667,2240512,-137.91915893554688
1789641868.83723,2252800,-136.60293579101562
1789641871.8605812,2263040,-135.62315368652344
