Wall time,Step,Value
1789626654.31978,12288,-83.49288940429688
1789626661.976203,38912,-51.292484283447266
1789626665.502259,51200,-49.00886154174805
1789626674.92403,83968,-47.44785690307617
1789626676.1016371,88064,-47.54332733154297
1789626677.8665679,94208,-47.72187423706055
1789626679.0584161,98304,-47.79975128173828
1789626682.608907,110592,-47.72304153442383
1789626684.368989,116736,-47.2795524597168
1789626693.1808782,147456,-47.33653259277344
1789626694.9415,153600,-47.48267364501953
1789626697.879504,163840,-47.1011962890625
1789626702.583534,180224,-46.73073959350586
1789626706.6953962,194560,-47.54438400268555
1789626711.400355,210944,-47.73478317260742
1789626713.161506,217088,-47.70521926879883
1789626713.749632,219136,-47.57704162597656
1789626717.859082,233472,-48.02351379394531
1789626720.82483,243712,-48.66242599487305
1789626725.5249898,260096,-47.73881912231445
1789626733.1684291,286720,-47.76797103881836
1789626739.6346471,309248,-48.17144012451172
1789626742.583584,319488,-47.48636245727539
1789626744.347539,325632,-47.7295036315918
1789626749.6424692,344064,-48.101375579833984
1789626750.231215,346112,-48.13026428222656
1789626756.111874,366592,-47.115570068359375
1789626759.0907688,376832,-47.20099639892578
1789626760.263982,380928,-47.16679382324219
1789626760.852191,382976,-47.17814254760742
1789626763.203677,391168,-47.28307342529297
1789626767.911843,407552,-47.15879440307617
1789626772.63199,423936,-47.483882904052734
1789626773.221505,425984,-47.29949951171875
1789626776.158805,436224,-46.98687744140625
1789626782.625184,458752,-47.59276580810547
1789626786.152201,471040,-47.23918151855469
1789626789.08976,481280,-46.4017333984375
1789626790.852706,487424,-46.46269226074219
1789626797.937431,512000,-47.111331939697266
1789626801.4641962,524288,-47.26053237915039
1789626804.42156,534528,-47.345035552978516
1789626806.187434,540672,-47.07936096191406
1789626808.539408,548864,-46.84607696533203
1789626810.893885,557056,-46.30093765258789
1789626812.068207,561152,-46.61900329589844
1789626823.262723,600064,-47.792755126953125
1789626826.207223,610304,-47.239112854003906
1789626826.792876,612352,-47.22550582885742
1789626829.7352629,622592,-47.04189682006836
1789626832.677422,632832,-46.919227600097656
1789626833.858283,636928,-46.904579162597656
1789626838.586594,653312,-47.07821273803711
1789626839.175056,655360,-47.13705062866211
1789626843.286787,669696,-46.85688781738281
1789626845.640099,677888,-47.028873443603516
1789626850.92715,696320,-46.43213653564453
1789626855.634742,712704,-46.43245315551758
1789626865.068672,745472,-46.9586067199707
1789626867.417741,753664,-46.85258102416992
