Wall time,Step,Value
1789632439.115886,12288,-82.7566146850586
1789632446.789079,38912,-46.76578140258789
1789632450.314734,51200,-43.012901306152344
1789632459.7093031,83968,-40.28644561767578
1789632460.882784,88064,-40.253482818603516
1789632462.641649,94208,-40.10181427001953
1789632463.814602,98304,-40.268924713134766
1789632467.3307898,110592,-40.26161193847656
1789632469.091699,116736,-39.94802474975586
1789632477.906525,147456,-39.7142219543457
1789632479.666921,153600,-39.604915618896484
1789632482.592536,163840,-39.347747802734375
1789632487.302068,180224,-39.581947326660156
1789632491.403546,194560,-39.75155258178711
1789632496.097993,210944,-40.21250915527344
1789632497.860575,217088,-40.20418167114258
1789632498.44845,219136,-40.093109130859375
1789632502.566717,233472,-40.195106506347656
1789632505.506228,243712,-40.57808303833008
1789632510.219629,260096,-39.81218338012695
1789632517.8485,286720,-39.413822174072266
1789632524.3089228,309248,-40.039024353027344
1789632527.268161,319488,-39.95962905883789
1789632529.027673,325632,-40.228363037109375
1789632534.309841,344064,-39.927032470703125
1789632534.895276,346112,-39.96697998046875
1789632540.773931,366592,-39.43160629272461
1789632543.7078369,376832,-39.677940368652344
1789632544.884384,380928,-39.75221252441406
1789632545.469944,382976,-39.79312515258789
1789632547.813761,391168,-39.7327880859375
1789632552.51228,407552,-39.66165542602539
1789632557.2100182,423936,-39.76971435546875
1789632557.797792,425984,-39.68189239501953
1789632560.7258618,436224,-39.23329162597656
1789632567.216223,458752,-39.751014709472656
1789632570.746351,471040,-39.62806701660156
1789632573.6839192,481280,-39.12508773803711
1789632575.449707,487424,-39.203895568847656
1789632582.507665,512000,-39.4705696105957
1789632586.037322,524288,-39.76862716674805
1789632589.017144,534528,-39.93133544921875
1789632590.784926,540672,-39.58830261230469
1789632593.141479,548864,-39.268394470214844
1789632595.493738,557056,-38.899478912353516
1789632596.670225,561152,-39.09545135498047
1789632607.883913,600064,-39.98833465576172
1789632610.8148532,610304,-39.3881950378418
1789632611.401487,612352,-39.365535736083984
1789632614.3354518,622592,-39.54047393798828
1789632617.272529,632832,-39.50675582885742
1789632618.446831,636928,-39.37825393676758
1789632623.143709,653312,-39.4913330078125
1789632623.733234,655360,-39.56550216674805
1789632627.856552,669696,-39.217559814453125
1789632630.224545,677888,-39.305809020996094
1789632635.524342,696320,-39.13669967651367
1789632640.230579,712704,-39.24814224243164
1789632649.660755,745472,-39.179664611816406
1789632652.007575,753664,-39.24070358276367
1789632655.534732,765952,-39.45069122314453
1789632657.88671,774144,-39.12500762939453
1789632659.062432,778240,-39.131004333496094
1789632683.7935941,864256,-39.70884323120117
1789632684.3809369,866304,-39.626678466796875
1789632685.5604758,870400,-39.5248908996582
1789632689.0884092,882688,-39.42975616455078
1789632694.3919702,901120,-39.127891540527344
1789632695.5678551,905216,-39.170589447021484
1789632696.156939,907264,-39.23500061035156
1789632697.922685,913408,-39.089046478271484
1789632701.451126,925696,-39.16518783569336
1789632706.746067,944128,-39.77385711669922
1789632708.5048141,950272,-39.604888916015625
1789632709.094155,952320,-39.49629211425781
1789632714.991704,972800,-39.434600830078125
1789632724.974077,1007616,-39.58230972290039
1789632726.149923,1011712,-39.63555145263672
1789632734.400338,1040384,-38.99678421020508
1789632737.347202,1050624,-38.81186294555664
