Wall time,Step,Value
1789610733.787731,12288,-41.325355529785156
1789610734.382092,14336,-39.49796676635742
1789610736.7544289,22528,-30.532867431640625
1789610737.3463879,24576,-28.75530433654785
1789610739.131419,30720,-24.95780372619629
1789610739.725434,32768,-24.479755401611328
1789610741.505465,38912,-23.060619354248047
1789610742.098421,40960,-22.81059455871582
1789610742.690252,43008,-22.560041427612305
1789610745.068661,51200,-21.888748168945312
1789610750.412585,69632,-20.952327728271484
1789610752.195046,75776,-20.736190795898438
1789610754.571917,83968,-20.719863891601562
1789610755.75488,88064,-20.49180793762207
1789610756.942406,92160,-20.57088851928711
1789610757.5381901,94208,-20.676471710205078
1789610758.726034,98304,-21.074752807617188
1789610759.934554,102400,-20.987825393676758
1789610762.3075929,110592,-20.659954071044922
1789610762.9022038,112640,-20.566421508789062
1789610763.4963489,114688,-20.285072326660156
1789610764.0885901,116736,-20.225784301757812
1789610764.682475,118784,-20.316408157348633
1789610768.242454,131072,-20.763572692871094
1789610769.433098,135168,-20.563121795654297
1789610770.0267599,137216,-20.623090744018555
1789610770.622656,139264,-20.588382720947266
1789610771.2153869,141312,-20.5568790435791
1789610773.000204,147456,-20.480695724487305
1789610773.592761,149504,-20.420747756958008
1789610774.187946,151552,-20.354372024536133
1789610774.784249,153600,-20.451337814331055
1789610777.7620559,163840,-19.978191375732422
1789610780.731034,174080,-20.33611297607422
1789610782.517269,180224,-20.414846420288086
1789610783.1099908,182272,-20.423866271972656
1789610786.6698601,194560,-20.304237365722656
1789610791.4231,210944,-20.21954917907715
1789610793.202601,217088,-20.061702728271484
1789610793.7986581,219136,-20.086942672729492
1789610797.984428,233472,-20.41820526123047
1789610799.765405,239616,-20.264564514160156
1789610800.949387,243712,-20.34312629699707
1789610805.113288,258048,-20.1328125
1789610805.707875,260096,-20.124921798706055
1789610807.504778,266240,-20.277816772460938
1789610808.1016681,268288,-20.20306396484375
1789610812.2625878,282624,-20.24660873413086
1789610813.45593,286720,-20.28118133544922
1789610814.644394,290816,-20.291032791137695
1789610815.2401621,292864,-20.182239532470703
1789610815.834209,294912,-20.24498176574707
1789610819.995103,309248,-20.19672203063965
1789610822.9723468,319488,-20.250329971313477
1789610824.164691,323584,-20.14250373840332
1789610824.758307,325632,-20.213590621948242
1789610825.354483,327680,-20.050016403198242
1789610827.143661,333824,-20.086387634277344
1789610828.9266071,339968,-20.416399002075195
1789610830.117513,344064,-20.441417694091797
1789610830.7115571,346112,-20.34861946105957
1789610832.4981859,352256,-20.033971786499023
1789610836.097135,364544,-20.075166702270508
1789610836.68874,366592,-20.091144561767578
1789610837.894282,370688,-20.12089729309082
1789610839.6750348,376832,-20.22747039794922
1789610840.8643389,380928,-20.298954010009766
1789610841.460048,382976,-20.2440185546875
1789610842.64533,387072,-20.166025161743164
1789610843.8323011,391168,-20.235971450805664
1789610844.4317079,393216,-20.263975143432617
1789610848.595559,407552,-20.29764175415039
1789610853.353496,423936,-20.081134796142578
1789610853.945239,425984,-20.04071044921875
1789610854.540777,428032,-20.13396644592285
1789610856.923373,436224,-20.041215896606445
1789610862.8887172,456704,-20.086854934692383
1789610863.486342,458752,-20.123031616210938
1789610864.678234,462848,-20.131723403930664
1789610865.868392,466944,-19.920833587646484
1789610867.053874,471040,-19.749610900878906
1789610868.843852,477184,-19.755783081054688
1789610869.440971,479232,-19.759244918823242
1789610870.034156,481280,-19.842926025390625
1789610871.8154628,487424,-20.01576042175293
1789610877.778583,507904,-20.067676544189453
1789610878.968404,512000,-20.220321655273438
1789610882.545781,524288,-20.082090377807617
1789610884.331358,530432,-20.106176376342773
1789610884.9267762,532480,-20.053239822387695
1789610885.523425,534528,-20.027050018310547
1789610886.120757,536576,-20.079755783081055
1789610887.309739,540672,-19.947837829589844
1789610889.688719,548864,-19.81302261352539
1789610890.8789382,552960,-19.78355598449707
1789610892.070602,557056,-19.836393356323242
1789610893.259497,561152,-19.930702209472656
1789610896.23885,571392,-19.95752716064453
1789610899.816244,583680,-19.898900985717773
1789610903.9833422,598016,-20.17280387878418
1789610904.576239,600064,-20.213802337646484
1789610907.557296,610304,-19.888946533203125
1789610908.1526232,612352,-19.956296920776367
1789610909.937682,618496,-20.04534339904785
1789610910.532779,620544,-20.072439193725586
1789610911.1281102,622592,-20.09856605529785
1789610913.53132,630784,-19.91191291809082
1789610914.125818,632832,-19.84284782409668
1789610915.316572,636928,-19.775651931762695
1789610917.098583,643072,-20.002735137939453
1789610919.487042,651264,-20.075349807739258
1789610920.081612,653312,-20.021799087524414
1789610920.6773481,655360,-19.986488342285156
1789610921.272337,657408,-19.95248031616211
1789610922.464331,661504,-20.07388687133789
1789610924.24659,667648,-20.09146499633789
1789610924.843167,669696,-20.15680694580078
1789610925.4384232,671744,-20.028732299804688
1789610927.223011,677888,-20.098621368408203
1789610929.00796,684032,-20.160015106201172
1789610932.587014,696320,-20.0778751373291
1789610933.776822,700416,-19.830636978149414
1789610935.564387,706560,-19.780364990234375
1789610936.15812,708608,-19.783660888671875
1789610937.350471,712704,-19.957584381103516
1789610937.9462242,714752,-19.781129837036133
1789610940.928622,724992,-19.887113571166992
1789610941.524508,727040,-19.895219802856445
1789610943.906409,735232,-20.15672492980957
1789610945.098206,739328,-20.16240692138672
1789610946.882802,745472,-19.810884475708008
1789610949.26812,753664,-20.102060317993164
1789610951.670398,761856,-19.862268447875977
1789610952.858644,765952,-19.88166046142578
1789610955.238464,774144,-20.151508331298828
1789610955.831841,776192,-20.149396896362305
1789610956.426738,778240,-20.154991149902344
1789610957.615625,782336,-19.904165267944336
1789610958.2092679,784384,-19.88547706604004
1789610960.5982049,792576,-19.913585662841797
1789610961.198476,794624,-19.819116592407227
1789610963.585363,802816,-19.881134033203125
1789610964.178899,804864,-19.927549362182617
1789610964.772248,806912,-19.98997688293457
1789610970.7198,827392,-20.313804626464844
1789610973.695425,837632,-20.157371520996094
1789610977.858258,851968,-20.464271545410156
1789610978.45219,854016,-20.28421401977539
1789610981.4319448,864256,-20.180130004882812
1789610982.025721,866304,-20.137802124023438
1789610983.243832,870400,-20.11796760559082
1789610984.430057,874496,-19.90684700012207
1789610986.802308,882688,-20.121686935424805
1789610992.160278,901120,-19.880746841430664
1789610993.3498461,905216,-20.223064422607422
1789610993.941401,907264,-20.157333374023438
1789610995.720881,913408,-19.985960006713867
1789610999.28436,925696,-20.071659088134766
1789611003.448946,940032,-19.865055084228516
1789611004.041823,942080,-19.932701110839844
1789611004.635042,944128,-19.951236724853516
1789611005.228369,946176,-19.96541404724121
1789611006.4111319,950272,-19.981294631958008
1789611007.004597,952320,-19.940340042114258
1789611008.779584,958464,-20.32827377319336
1789611009.3732429,960512,-20.170085906982422
1789611012.337898,970752,-19.868486404418945
1789611012.9305549,972800,-19.84670639038086
1789611019.4748201,995328,-20.21979331970215
