Wall time,Step,Value
1789612187.1862452,12288,-81.94380187988281
1789612194.841794,38912,-62.9076042175293
1789612198.398425,51200,-62.24278259277344
1789612207.840159,83968,-61.323184967041016
1789612209.0171032,88064,-61.076271057128906
1789612210.7804952,94208,-60.96823501586914
1789612211.9530098,98304,-61.049312591552734
1789612215.482707,110592,-61.44046401977539
1789612217.249454,116736,-61.3215217590332
1789612226.085732,147456,-61.011112213134766
1789612227.854264,153600,-60.91838836669922
1789612230.8288178,163840,-61.117332458496094
1789612235.537756,180224,-61.32494354248047
1789612239.652013,194560,-61.32894515991211
1789612244.352171,210944,-61.537879943847656
1789612246.1106791,217088,-61.156288146972656
1789612246.696351,219136,-61.171051025390625
1789612250.799474,233472,-61.77302551269531
1789612253.743454,243712,-61.68082809448242
1789612258.455227,260096,-61.55941390991211
1789612266.1305542,286720,-61.61304473876953
1789612272.6147158,309248,-61.771270751953125
1789612275.552182,319488,-61.205379486083984
1789612277.31461,325632,-61.26388931274414
1789612282.6161048,344064,-60.94477844238281
1789612283.207076,346112,-60.9892692565918
1789612289.094177,366592,-60.893310546875
1789612292.039554,376832,-61.4485969543457
1789612293.2165508,380928,-61.366943359375
1789612293.806512,382976,-61.35781478881836
1789612296.163033,391168,-61.54928970336914
1789612300.876155,407552,-61.74519348144531
1789612305.602588,423936,-61.6454963684082
1789612306.192663,425984,-61.560302734375
1789612309.129868,436224,-61.46098327636719
1789612315.5947058,458752,-61.359188079833984
1789612319.128994,471040,-61.20874786376953
1789612322.066699,481280,-61.31167221069336
1789612323.838125,487424,-61.38407897949219
1789612330.9019039,512000,-61.301509857177734
1789612334.430919,524288,-61.130313873291016
1789612337.368711,534528,-61.194847106933594
1789612339.132608,540672,-61.23536682128906
1789612341.490388,548864,-61.164093017578125
1789612343.847059,557056,-60.785118103027344
1789612345.051509,561152,-60.877197265625
1789612356.232615,600064,-60.90171813964844
1789612359.186628,610304,-60.65260696411133
1789612359.774584,612352,-60.50149917602539
1789612362.722341,622592,-60.8145751953125
1789612365.6647391,632832,-61.04623794555664
1789612366.8424692,636928,-60.886314392089844
1789612371.5546958,653312,-60.77238464355469
1789612372.1452138,655360,-60.75542068481445
1789612376.274325,669696,-60.6344108581543
1789612378.629608,677888,-60.836830139160156
1789612383.946218,696320,-60.75940704345703
1789612388.657429,712704,-60.82418441772461
1789612398.078989,745472,-61.18642044067383
1789612400.442256,753664,-60.90143966674805
1789612403.973367,765952,-61.1468391418457
1789612406.340822,774144,-61.0922966003418
1789612407.517503,778240,-60.997005462646484
1789612432.31375,864256,-60.75678253173828
1789612432.902356,866304,-60.684391021728516
1789612434.082763,870400,-60.68101501464844
1789612437.61715,882688,-60.799747467041016
1789612442.940966,901120,-60.622493743896484
1789612444.12192,905216,-60.79154968261719
1789612444.70836,907264,-60.771484375
1789612446.471041,913408,-60.86320495605469
1789612450.015521,925696,-60.65703201293945
1789612455.3300989,944128,-60.86759567260742
1789612457.120199,950272,-60.76393508911133
1789612457.708236,952320,-60.90640640258789
1789612463.6166332,972800,-61.0208740234375
1789612473.628135,1007616,-60.59776306152344
1789612474.807627,1011712,-60.57901382446289
1789612483.062361,1040384,-60.37967300415039
1789612486.010684,1050624,-60.63734817504883
1789612487.189194,1054720,-60.53062057495117
1789612488.979008,1060864,-60.821834564208984
1789612493.686603,1077248,-60.8654899597168
1789612497.229342,1089536,-60.53782653808594
1789612498.407875,1093632,-60.369476318359375
1789612500.180667,1099776,-60.45547866821289
1789612503.704709,1112064,-60.24179458618164
1789612506.648871,1122304,-60.509246826171875
1789612512.534697,1142784,-60.871761322021484
1789612516.074108,1155072,-60.89739990234375
1789612519.601075,1167360,-60.551456451416016
1789612521.9645,1175552,-60.39332962036133
1789612525.496533,1187840,-60.33747482299805
1789612526.698963,1191936,-60.46062088012695
1789612527.291202,1193984,-60.59171676635742
1789612528.4707441,1198080,-60.69228744506836
1789612529.645996,1202176,-60.76939010620117
1789612530.236489,1204224,-60.78874206542969
1789612533.187294,1214464,-60.62900161743164
1789612533.778729,1216512,-60.71977233886719
1789612539.098349,1234944,-60.60824203491211
1789612542.637464,1247232,-60.693145751953125
1789612543.817218,1251328,-60.48579788208008
1789612546.7698848,1261568,-60.37889099121094
1789612549.7173288,1271808,-60.6827278137207
1789612550.89228,1275904,-60.633304595947266
1789612557.9421508,1300480,-60.970584869384766
1789612562.057251,1314816,-60.57196807861328
1789612562.648018,1316864,-60.43825149536133
1789612563.827277,1320960,-60.36528396606445
1789612565.026871,1325056,-60.24174118041992
1789612565.614323,1327104,-60.33814239501953
1789612566.7903428,1331200,-60.47597885131836
1789612573.871167,1355776,-60.88078308105469
1789612575.638361,1361920,-60.78205108642578
1789612578.0014908,1370112,-60.909114837646484
1789612579.772917,1376256,-60.94861602783203
1789612581.536384,1382400,-61.042640686035156
1789612583.8981729,1390592,-60.653289794921875
1789612584.489745,1392640,-60.67455291748047
1789612586.848844,1400832,-60.6602783203125
1789612589.797216,1411072,-60.749961853027344
1789612590.3886771,1413120,-60.889976501464844
1789612596.283467,1433600,-60.56865310668945
1789612598.652915,1441792,-60.631813049316406
1789612600.424193,1447936,-60.70915603637695
1789612605.173453,1464320,-60.559200286865234
1789612607.534864,1472512,-60.674678802490234
1789612609.3008928,1478656,-60.472991943359375
1789612609.890184,1480704,-60.499210357666016
1789612610.479842,1482752,-60.57179260253906
1789612614.6055858,1497088,-60.863529205322266
1789612618.1461902,1509376,-60.68981170654297
1789612619.318743,1513472,-60.56867980957031
1789612619.9081962,1515520,-60.61668395996094
1789612622.256567,1523712,-60.71367263793945
1789612624.6130528,1531904,-60.8617057800293
1789612626.3822699,1538048,-60.80253601074219
1789612626.970537,1540096,-60.74842071533203
1789612627.555024,1542144,-60.817344665527344
1789612629.9144719,1550336,-60.57302474975586
1789612635.2323468,1568768,-60.84852600097656
1789612637.5924668,1576960,-61.04316329956055
1789612638.179004,1579008,-60.93168258666992
1789612638.768184,1581056,-61.09708023071289
1789612639.9467158,1585152,-61.18465805053711
1789612640.559616,1587200,-61.01710510253906
1789612644.085769,1599488,-60.63307189941406
1789612646.446155,1607680,-60.43055725097656
1789612647.036414,1609728,-60.490577697753906
1789612648.21107,1613824,-60.59051513671875
1789612649.3890738,1617920,-60.75568771362305
1789612651.154936,1624064,-60.67864990234375
1789612651.740511,1626112,-60.696929931640625
1789612652.3288581,1628160,-60.77268981933594
1789612652.917375,1630208,-60.81217575073242
1789612654.692362,1636352,-60.794227600097656
1789612657.043631,1644544,-60.95469284057617
1789612660.0334778,1654784,-60.65127944946289
1789612660.619794,1656832,-60.66529083251953
1789612661.208288,1658880,-60.615699768066406
1789612664.747116,1671168,-60.75958251953125
1789612674.7875688,1705984,-60.863590240478516
1789612677.145783,1714176,-61.22624588012695
1789612678.3247528,1718272,-61.38793182373047
1789612681.290796,1728512,-60.83378219604492
1789612695.427413,1777664,-60.79835510253906
1789612696.604928,1781760,-60.75750732421875
1789612699.561832,1792000,-60.52906799316406
1789612700.740124,1796096,-60.50454330444336
1789612703.0985038,1804288,-60.52985382080078
1789612704.277065,1808384,-60.644290924072266
1789612708.992992,1824768,-60.56028747558594
