Wall time,Step,Value
1789712592.556053,38912,-114.93318176269531
1789712596.15935,51200,-91.04981231689453
1789712605.794344,83968,-76.34161376953125
1789712606.993658,88064,-75.75699615478516
1789712608.798163,94208,-75.23963165283203
1789712615.4065511,116736,-74.85076904296875
1789712624.4312289,147456,-74.53756713867188
1789712626.240688,153600,-74.38140106201172
1789712638.285287,194560,-74.4550552368164
1789712645.522378,219136,-74.66609191894531
1789712657.579539,260096,-75.12108612060547
1789712675.020454,319488,-74.82341003417969
1789712676.82234,325632,-74.87431335449219
1789712682.231963,344064,-75.0113754272461
1789712691.8469949,376832,-74.71256256103516
1789712693.045887,380928,-74.64131927490234
1789712719.514993,471040,-74.12889099121094
1789712722.531935,481280,-74.11968231201172
1789712731.556583,512000,-73.41447448730469
1789712735.155821,524288,-73.53477478027344
1789712738.159861,534528,-73.75051879882812
1789712742.364748,548864,-74.0334701538086
1789712745.968735,561152,-74.15019226074219
1789712757.3803809,600064,-74.59928131103516
1789712767.0139,632832,-74.525146484375
1789712768.2159748,636928,-74.4571304321289
1789712773.018632,653312,-74.46782684326172
1789712785.653589,696320,-74.47337341308594
1789712790.471914,712704,-74.56990051269531
1789712800.093072,745472,-75.02141571044922
1789712802.4983108,753664,-74.69999694824219
1789712835.011965,864256,-74.7887191772461
1789712835.611776,866304,-74.81356048583984
1789712845.950732,901120,-74.05717468261719
1789712847.755235,907264,-73.97026062011719
1789712849.570755,913408,-74.1946029663086
1789712858.6651762,944128,-74.45379638671875
1789712860.4827032,950272,-74.1766586303711
1789712861.085341,952320,-74.20930480957031
1789712867.137583,972800,-74.3402328491211
1789712878.639791,1011712,-73.83645629882812
1789712891.33311,1054720,-73.52958679199219
1789712901.600119,1089536,-74.09414672851562
1789712904.6435251,1099776,-74.26469421386719
1789712920.967958,1155072,-73.49846649169922
1789712927.0231931,1175552,-73.52085876464844
1789712930.654369,1187840,-73.60697937011719
1789712934.8904629,1202176,-74.00056457519531
1789712935.501942,1204224,-73.99933624267578
1789712955.468471,1271808,-73.61528778076172
1789712956.6703491,1275904,-73.7822036743164
1789712963.9404852,1300480,-74.12251281738281
1789712968.1954439,1314816,-74.39088439941406
1789712968.803128,1316864,-74.37745666503906
1789712970.010015,1320960,-74.44477844238281
1789712971.833324,1327104,-74.27072143554688
1789712973.040658,1331200,-74.40706634521484
1789712980.28655,1355776,-74.73847198486328
1789712986.3475761,1376256,-74.25358581542969
1789713012.360754,1464320,-74.4142074584961
1789713014.7778418,1472512,-74.2951889038086
1789713017.203392,1480704,-74.33869934082031
1789713022.0551941,1497088,-74.25119018554688
1789713027.505408,1515520,-74.20602416992188
1789713035.3563242,1542144,-73.54010009765625
1789713037.7638521,1550336,-73.26692199707031
